

Ente;Liste/Gruppi;Voti;
LUGO;L'ALTRA EUROPA CON TSIPRAS;694;;
LUGO;NUOVO CENTRO DESTRA - UDC;646;;
LUGO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;396;;
LUGO;VERDI EUROPEI-GREEN ITALIA;269;;
LUGO;SCELTA EUROPEA;120;;
LUGO;ITALIA DEI VALORI;97;;
LUGO;IO CAMBIO - MAIE;26;;
LUGO;SVP;17;;
MASSA LOMBARDA;PARTITO DEMOCRATICO;3392;;
MASSA LOMBARDA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;963;;
MASSA LOMBARDA;FORZA ITALIA;449;;
MASSA LOMBARDA;L'ALTRA EUROPA CON TSIPRAS;237;;
MASSA LOMBARDA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;198;;
MASSA LOMBARDA;NUOVO CENTRO DESTRA - UDC;112;;
MASSA LOMBARDA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;100;;
MASSA LOMBARDA;VERDI EUROPEI-GREEN ITALIA;59;;
MASSA LOMBARDA;SCELTA EUROPEA;19;;
MASSA LOMBARDA;SVP;15;;
MASSA LOMBARDA;ITALIA DEI VALORI;12;;
MASSA LOMBARDA;IO CAMBIO - MAIE;5;;
RAVENNA;PARTITO DEMOCRATICO;44741;;
RAVENNA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;14767;;
RAVENNA;FORZA ITALIA;8312;;
RAVENNA;L'ALTRA EUROPA CON TSIPRAS;3234;;
RAVENNA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2913;;
RAVENNA;NUOVO CENTRO DESTRA - UDC;2001;;
RAVENNA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1674;;
RAVENNA;VERDI EUROPEI-GREEN ITALIA;736;;
RAVENNA;SCELTA EUROPEA;537;;
RAVENNA;ITALIA DEI VALORI;239;;
RAVENNA;IO CAMBIO - MAIE;92;;
RAVENNA;SVP;83;;
RIOLO TERME;PARTITO DEMOCRATICO;1721;;
RIOLO TERME;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;534;;
RIOLO TERME;FORZA ITALIA;289;;
RIOLO TERME;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;110;;
RIOLO TERME;L'ALTRA EUROPA CON TSIPRAS;94;;
RIOLO TERME;NUOVO CENTRO DESTRA - UDC;73;;
RIOLO TERME;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;56;;
RIOLO TERME;VERDI EUROPEI-GREEN ITALIA;14;;
RIOLO TERME;ITALIA DEI VALORI;13;;
RIOLO TERME;SCELTA EUROPEA;13;;
RIOLO TERME;IO CAMBIO - MAIE;2;;
RIOLO TERME;SVP;1;;
RUSSI;PARTITO DEMOCRATICO;3407;;
RUSSI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1216;;
RUSSI;FORZA ITALIA;836;;
RUSSI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;373;;
RUSSI;L'ALTRA EUROPA CON TSIPRAS;357;;
RUSSI;NUOVO CENTRO DESTRA - UDC;250;;
RUSSI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;124;;
RUSSI;SCELTA EUROPEA;62;;
RUSSI;VERDI EUROPEI-GREEN ITALIA;49;;
RUSSI;ITALIA DEI VALORI;45;;
RUSSI;IO CAMBIO - MAIE;14;;
RUSSI;SVP;9;;
SANT'AGATA SUL SANTERNO;PARTITO DEMOCRATICO;790;;
SANT'AGATA SUL SANTERNO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;296;;
SANT'AGATA SUL SANTERNO;FORZA ITALIA;225;;
SANT'AGATA SUL SANTERNO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;80;;
SANT'AGATA SUL SANTERNO;L'ALTRA EUROPA CON TSIPRAS;43;;
SANT'AGATA SUL SANTERNO;NUOVO CENTRO DESTRA - UDC;41;;
SANT'AGATA SUL SANTERNO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;34;;
SANT'AGATA SUL SANTERNO;VERDI EUROPEI-GREEN ITALIA;15;;
SANT'AGATA SUL SANTERNO;SCELTA EUROPEA;10;;
SANT'AGATA SUL SANTERNO;ITALIA DEI VALORI;6;;
SANT'AGATA SUL SANTERNO;SVP;3;;
SANT'AGATA SUL SANTERNO;IO CAMBIO - MAIE;2;;
SOLAROLO;PARTITO DEMOCRATICO;1420;;
SOLAROLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;387;;
SOLAROLO;FORZA ITALIA;253;;
SOLAROLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;100;;
SOLAROLO;L'ALTRA EUROPA CON TSIPRAS;95;;
SOLAROLO;NUOVO CENTRO DESTRA - UDC;69;;
SOLAROLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;52;;
SOLAROLO;VERDI EUROPEI-GREEN ITALIA;17;;
SOLAROLO;SCELTA EUROPEA;11;;
SOLAROLO;ITALIA DEI VALORI;10;;
SOLAROLO;SVP;4;;
SOLAROLO;IO CAMBIO - MAIE;3;;
