

Ente;Liste/Gruppi;Voti;
FARRA DI SOLIGO;VERDI EUROPEI-GREEN ITALIA;44;;
FARRA DI SOLIGO;ITALIA DEI VALORI;34;;
FARRA DI SOLIGO;IO CAMBIO - MAIE;30;;
FARRA DI SOLIGO;SVP;13;;
FOLLINA;PARTITO DEMOCRATICO;603;;
FOLLINA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;412;;
FOLLINA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;363;;
FOLLINA;FORZA ITALIA;260;;
FOLLINA;NUOVO CENTRO DESTRA - UDC;117;;
FOLLINA;SCELTA EUROPEA;98;;
FOLLINA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;59;;
FOLLINA;L'ALTRA EUROPA CON TSIPRAS;37;;
FOLLINA;VERDI EUROPEI-GREEN ITALIA;29;;
FOLLINA;IO CAMBIO - MAIE;24;;
FOLLINA;ITALIA DEI VALORI;17;;
FOLLINA;SVP;4;;
FONTANELLE;PARTITO DEMOCRATICO;782;;
FONTANELLE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;540;;
FONTANELLE;FORZA ITALIA;380;;
FONTANELLE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;354;;
FONTANELLE;NUOVO CENTRO DESTRA - UDC;144;;
FONTANELLE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;86;;
FONTANELLE;SCELTA EUROPEA;40;;
FONTANELLE;L'ALTRA EUROPA CON TSIPRAS;26;;
FONTANELLE;VERDI EUROPEI-GREEN ITALIA;17;;
FONTANELLE;ITALIA DEI VALORI;10;;
FONTANELLE;SVP;9;;
FONTANELLE;IO CAMBIO - MAIE;4;;
FONTE;PARTITO DEMOCRATICO;949;;
FONTE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;693;;
FONTE;FORZA ITALIA;504;;
FONTE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;478;;
FONTE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;76;;
FONTE;NUOVO CENTRO DESTRA - UDC;61;;
FONTE;VERDI EUROPEI-GREEN ITALIA;29;;
FONTE;L'ALTRA EUROPA CON TSIPRAS;29;;
FONTE;SCELTA EUROPEA;19;;
FONTE;ITALIA DEI VALORI;17;;
FONTE;SVP;6;;
FONTE;IO CAMBIO - MAIE;3;;
FREGONA;PARTITO DEMOCRATICO;530;;
FREGONA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;409;;
FREGONA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;272;;
FREGONA;FORZA ITALIA;205;;
FREGONA;L'ALTRA EUROPA CON TSIPRAS;68;;
FREGONA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;57;;
FREGONA;NUOVO CENTRO DESTRA - UDC;44;;
FREGONA;SCELTA EUROPEA;26;;
FREGONA;VERDI EUROPEI-GREEN ITALIA;20;;
FREGONA;ITALIA DEI VALORI;9;;
FREGONA;SVP;7;;
FREGONA;IO CAMBIO - MAIE;1;;
GAIARINE;PARTITO DEMOCRATICO;1093;;
GAIARINE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;860;;
GAIARINE;FORZA ITALIA;565;;
GAIARINE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;547;;
GAIARINE;NUOVO CENTRO DESTRA - UDC;174;;
GAIARINE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;107;;
GAIARINE;SCELTA EUROPEA;54;;
GAIARINE;L'ALTRA EUROPA CON TSIPRAS;32;;
GAIARINE;VERDI EUROPEI-GREEN ITALIA;31;;
GAIARINE;ITALIA DEI VALORI;16;;
GAIARINE;IO CAMBIO - MAIE;8;;
GAIARINE;SVP;6;;
GIAVERA DEL MONTELLO;PARTITO DEMOCRATICO;782;;
GIAVERA DEL MONTELLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;660;;
GIAVERA DEL MONTELLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;568;;
GIAVERA DEL MONTELLO;FORZA ITALIA;480;;
GIAVERA DEL MONTELLO;L'ALTRA EUROPA CON TSIPRAS;65;;
GIAVERA DEL MONTELLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;63;;
GIAVERA DEL MONTELLO;NUOVO CENTRO DESTRA - UDC;52;;
GIAVERA DEL MONTELLO;VERDI EUROPEI-GREEN ITALIA;25;;
GIAVERA DEL MONTELLO;ITALIA DEI VALORI;24;;
GIAVERA DEL MONTELLO;SCELTA EUROPEA;20;;
GIAVERA DEL MONTELLO;IO CAMBIO - MAIE;13;;
GIAVERA DEL MONTELLO;SVP;8;;
GODEGA DI SANT'URBANO;PARTITO DEMOCRATICO;986;;
GODEGA DI SANT'URBANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;590;;
GODEGA DI SANT'URBANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;422;;
GODEGA DI SANT'URBANO;FORZA ITALIA;379;;
GODEGA DI SANT'URBANO;NUOVO CENTRO DESTRA - UDC;75;;
GODEGA DI SANT'URBANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;68;;
GODEGA DI SANT'URBANO;L'ALTRA EUROPA CON TSIPRAS;56;;
GODEGA DI SANT'URBANO;SCELTA EUROPEA;34;;
GODEGA DI SANT'URBANO;VERDI EUROPEI-GREEN ITALIA;25;;
GODEGA DI SANT'URBANO;ITALIA DEI VALORI;16;;
GODEGA DI SANT'URBANO;IO CAMBIO - MAIE;4;;
GODEGA DI SANT'URBANO;SVP;4;;
GORGO AL MONTICANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;654;;
GORGO AL MONTICANO;PARTITO DEMOCRATICO;609;;
GORGO AL MONTICANO;FORZA ITALIA;431;;
GORGO AL MONTICANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;362;;
GORGO AL MONTICANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;57;;
GORGO AL MONTICANO;NUOVO CENTRO DESTRA - UDC;49;;
GORGO AL MONTICANO;SCELTA EUROPEA;29;;
GORGO AL MONTICANO;L'ALTRA EUROPA CON TSIPRAS;29;;
GORGO AL MONTICANO;VERDI EUROPEI-GREEN ITALIA;18;;
GORGO AL MONTICANO;IO CAMBIO - MAIE;12;;
GORGO AL MONTICANO;ITALIA DEI VALORI;7;;
GORGO AL MONTICANO;SVP;3;;
ISTRANA;PARTITO DEMOCRATICO;1288;;
ISTRANA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;868;;
ISTRANA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;759;;
ISTRANA;FORZA ITALIA;532;;
ISTRANA;NUOVO CENTRO DESTRA - UDC;132;;
ISTRANA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;120;;
ISTRANA;L'ALTRA EUROPA CON TSIPRAS;47;;
ISTRANA;VERDI EUROPEI-GREEN ITALIA;32;;
ISTRANA;SCELTA EUROPEA;19;;
ISTRANA;ITALIA DEI VALORI;17;;
ISTRANA;SVP;8;;
ISTRANA;IO CAMBIO - MAIE;6;;
LORIA;PARTITO DEMOCRATICO;1310;;
LORIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1234;;
LORIA;FORZA ITALIA;982;;
LORIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;888;;
LORIA;NUOVO CENTRO DESTRA - UDC;133;;
LORIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;107;;
LORIA;VERDI EUROPEI-GREEN ITALIA;54;;
