

Ente;Liste/Gruppi;Voti;
BONDENO;ITALIA DEI VALORI;22;;
BONDENO;IO CAMBIO - MAIE;12;;
BONDENO;SVP;7;;
CENTO;PARTITO DEMOCRATICO;7493;;
CENTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;3893;;
CENTO;FORZA ITALIA;2606;;
CENTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1534;;
CENTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;712;;
CENTO;NUOVO CENTRO DESTRA - UDC;462;;
CENTO;L'ALTRA EUROPA CON TSIPRAS;393;;
CENTO;VERDI EUROPEI-GREEN ITALIA;152;;
CENTO;SCELTA EUROPEA;81;;
CENTO;ITALIA DEI VALORI;59;;
CENTO;IO CAMBIO - MAIE;32;;
CENTO;SVP;25;;
CODIGORO;PARTITO DEMOCRATICO;2998;;
CODIGORO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1420;;
CODIGORO;FORZA ITALIA;905;;
CODIGORO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;325;;
CODIGORO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;175;;
CODIGORO;L'ALTRA EUROPA CON TSIPRAS;129;;
CODIGORO;NUOVO CENTRO DESTRA - UDC;95;;
CODIGORO;VERDI EUROPEI-GREEN ITALIA;45;;
CODIGORO;ITALIA DEI VALORI;21;;
CODIGORO;SCELTA EUROPEA;14;;
CODIGORO;SVP;8;;
CODIGORO;IO CAMBIO - MAIE;6;;
COMACCHIO;PARTITO DEMOCRATICO;3487;;
COMACCHIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2463;;
COMACCHIO;FORZA ITALIA;2010;;
COMACCHIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;522;;
COMACCHIO;L'ALTRA EUROPA CON TSIPRAS;275;;
COMACCHIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;266;;
COMACCHIO;NUOVO CENTRO DESTRA - UDC;177;;
COMACCHIO;VERDI EUROPEI-GREEN ITALIA;76;;
COMACCHIO;SCELTA EUROPEA;34;;
COMACCHIO;ITALIA DEI VALORI;32;;
COMACCHIO;SVP;10;;
COMACCHIO;IO CAMBIO - MAIE;5;;
COPPARO;PARTITO DEMOCRATICO;5342;;
COPPARO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1999;;
COPPARO;FORZA ITALIA;1152;;
COPPARO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;485;;
COPPARO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;331;;
COPPARO;L'ALTRA EUROPA CON TSIPRAS;250;;
COPPARO;NUOVO CENTRO DESTRA - UDC;217;;
COPPARO;VERDI EUROPEI-GREEN ITALIA;83;;
COPPARO;ITALIA DEI VALORI;81;;
COPPARO;SCELTA EUROPEA;26;;
COPPARO;IO CAMBIO - MAIE;16;;
COPPARO;SVP;13;;
FERRARA;PARTITO DEMOCRATICO;38960;;
FERRARA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;12625;;
FERRARA;FORZA ITALIA;9139;;
FERRARA;L'ALTRA EUROPA CON TSIPRAS;3768;;
FERRARA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3597;;
FERRARA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;3177;;
FERRARA;NUOVO CENTRO DESTRA - UDC;1865;;
FERRARA;VERDI EUROPEI-GREEN ITALIA;819;;
FERRARA;SCELTA EUROPEA;403;;
FERRARA;ITALIA DEI VALORI;284;;
FERRARA;SVP;90;;
FERRARA;IO CAMBIO - MAIE;84;;
FISCAGLIA;PARTITO DEMOCRATICO;2902;;
FISCAGLIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1220;;
FISCAGLIA;FORZA ITALIA;663;;
FISCAGLIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;273;;
FISCAGLIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;153;;
FISCAGLIA;L'ALTRA EUROPA CON TSIPRAS;136;;
FISCAGLIA;NUOVO CENTRO DESTRA - UDC;73;;
FISCAGLIA;VERDI EUROPEI-GREEN ITALIA;51;;
FISCAGLIA;ITALIA DEI VALORI;26;;
FISCAGLIA;SCELTA EUROPEA;17;;
FISCAGLIA;IO CAMBIO - MAIE;10;;
FISCAGLIA;SVP;4;;
FORMIGNANA;PARTITO DEMOCRATICO;874;;
FORMIGNANA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;313;;
FORMIGNANA;FORZA ITALIA;189;;
FORMIGNANA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;81;;
FORMIGNANA;L'ALTRA EUROPA CON TSIPRAS;47;;
FORMIGNANA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;43;;
FORMIGNANA;NUOVO CENTRO DESTRA - UDC;37;;
FORMIGNANA;VERDI EUROPEI-GREEN ITALIA;6;;
FORMIGNANA;ITALIA DEI VALORI;3;;
FORMIGNANA;IO CAMBIO - MAIE;2;;
FORMIGNANA;SVP;2;;
FORMIGNANA;SCELTA EUROPEA;1;;
GORO;PARTITO DEMOCRATICO;654;;
GORO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;478;;
GORO;FORZA ITALIA;478;;
GORO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;126;;
GORO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;45;;
GORO;NUOVO CENTRO DESTRA - UDC;19;;
GORO;L'ALTRA EUROPA CON TSIPRAS;11;;
GORO;SCELTA EUROPEA;4;;
GORO;ITALIA DEI VALORI;4;;
GORO;VERDI EUROPEI-GREEN ITALIA;4;;
GORO;IO CAMBIO - MAIE;3;;
GORO;SVP;2;;
IOLANDA DI SAVOIA;PARTITO DEMOCRATICO;1030;;
IOLANDA DI SAVOIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;375;;
IOLANDA DI SAVOIA;FORZA ITALIA;212;;
IOLANDA DI SAVOIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;95;;
IOLANDA DI SAVOIA;L'ALTRA EUROPA CON TSIPRAS;49;;
IOLANDA DI SAVOIA;NUOVO CENTRO DESTRA - UDC;24;;
IOLANDA DI SAVOIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;23;;
IOLANDA DI SAVOIA;ITALIA DEI VALORI;12;;
IOLANDA DI SAVOIA;VERDI EUROPEI-GREEN ITALIA;10;;
IOLANDA DI SAVOIA;SCELTA EUROPEA;5;;
IOLANDA DI SAVOIA;IO CAMBIO - MAIE;3;;
IOLANDA DI SAVOIA;SVP;2;;
LAGOSANTO;PARTITO DEMOCRATICO;1218;;
LAGOSANTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;920;;
LAGOSANTO;FORZA ITALIA;485;;
LAGOSANTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;157;;
LAGOSANTO;L'ALTRA EUROPA CON TSIPRAS;70;;
LAGOSANTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;69;;
LAGOSANTO;NUOVO CENTRO DESTRA - UDC;56;;
LAGOSANTO;VERDI EUROPEI-GREEN ITALIA;15;;
LAGOSANTO;ITALIA DEI VALORI;11;;
LAGOSANTO;IO CAMBIO - MAIE;7;;
LAGOSANTO;SCELTA EUROPEA;5;;
LAGOSANTO;SVP;1;;
MASI TORELLO;PARTITO DEMOCRATICO;610;;
MASI TORELLO;FORZA ITALIA;282;;
MASI TORELLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;229;;
MASI TORELLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;104;;
MASI TORELLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;89;;
MASI TORELLO;NUOVO CENTRO DESTRA - UDC;60;;
MASI TORELLO;L'ALTRA EUROPA CON TSIPRAS;26;;
MASI TORELLO;ITALIA DEI VALORI;14;;
MASI TORELLO;VERDI EUROPEI-GREEN ITALIA;9;;
MASI TORELLO;SCELTA EUROPEA;7;;
MASI TORELLO;IO CAMBIO - MAIE;3;;
MASI TORELLO;SVP;0;;
MESOLA;PARTITO DEMOCRATICO;1774;;
MESOLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;960;;
MESOLA;FORZA ITALIA;753;;
MESOLA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;253;;
MESOLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;111;;
MESOLA;NUOVO CENTRO DESTRA - UDC;82;;
MESOLA;L'ALTRA EUROPA CON TSIPRAS;52;;
MESOLA;ITALIA DEI VALORI;27;;
MESOLA;VERDI EUROPEI-GREEN ITALIA;27;;
MESOLA;SCELTA EUROPEA;16;;
MESOLA;IO CAMBIO - MAIE;8;;
MESOLA;SVP;4;;
MIRABELLO;PARTITO DEMOCRATICO;969;;
MIRABELLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;345;;
MIRABELLO;FORZA ITALIA;275;;
MIRABELLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;122;;
MIRABELLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;90;;
MIRABELLO;NUOVO CENTRO DESTRA - UDC;53;;
MIRABELLO;L'ALTRA EUROPA CON TSIPRAS;51;;
MIRABELLO;VERDI EUROPEI-GREEN ITALIA;8;;
MIRABELLO;ITALIA DEI VALORI;7;;
MIRABELLO;IO CAMBIO - MAIE;4;;
MIRABELLO;SVP;2;;
MIRABELLO;SCELTA EUROPEA;1;;
OSTELLATO;PARTITO DEMOCRATICO;1913;;
OSTELLATO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;747;;
OSTELLATO;FORZA ITALIA;505;;
OSTELLATO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;179;;
OSTELLATO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;105;;
OSTELLATO;NUOVO CENTRO DESTRA - UDC;89;;
OSTELLATO;L'ALTRA EUROPA CON TSIPRAS;78;;
OSTELLATO;VERDI EUROPEI-GREEN ITALIA;37;;
OSTELLATO;ITALIA DEI VALORI;17;;
OSTELLATO;SCELTA EUROPEA;8;;
OSTELLATO;IO CAMBIO - MAIE;6;;
OSTELLATO;SVP;2;;
POGGIO RENATICO;PARTITO DEMOCRATICO;2714;;
POGGIO RENATICO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1184;;
POGGIO RENATICO;FORZA ITALIA;634;;
POGGIO RENATICO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;311;;
POGGIO RENATICO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;195;;
POGGIO RENATICO;L'ALTRA EUROPA CON TSIPRAS;149;;
POGGIO RENATICO;NUOVO CENTRO DESTRA - UDC;134;;
POGGIO RENATICO;VERDI EUROPEI-GREEN ITALIA;64;;
POGGIO RENATICO;SCELTA EUROPEA;26;;
POGGIO RENATICO;ITALIA DEI VALORI;16;;
POGGIO RENATICO;SVP;12;;
POGGIO RENATICO;IO CAMBIO - MAIE;7;;
PORTOMAGGIORE;PARTITO DEMOCRATICO;3195;;
PORTOMAGGIORE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1085;;
PORTOMAGGIORE;FORZA ITALIA;814;;
PORTOMAGGIORE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;331;;
PORTOMAGGIORE;L'ALTRA EUROPA CON TSIPRAS;195;;
PORTOMAGGIORE;NUOVO CENTRO DESTRA - UDC;166;;
PORTOMAGGIORE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;158;;
PORTOMAGGIORE;VERDI EUROPEI-GREEN ITALIA;42;;
PORTOMAGGIORE;SCELTA EUROPEA;14;;
PORTOMAGGIORE;ITALIA DEI VALORI;11;;
PORTOMAGGIORE;IO CAMBIO - MAIE;10;;
PORTOMAGGIORE;SVP;6;;
RO;PARTITO DEMOCRATICO;1084;;
RO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;393;;
RO;FORZA ITALIA;238;;
RO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;88;;
RO;L'ALTRA EUROPA CON TSIPRAS;59;;
RO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;54;;
RO;NUOVO CENTRO DESTRA - UDC;30;;
RO;VERDI EUROPEI-GREEN ITALIA;27;;
RO;ITALIA DEI VALORI;11;;
RO;SCELTA EUROPEA;4;;
RO;IO CAMBIO - MAIE;4;;
RO;SVP;2;;
SANT'AGOSTINO;PARTITO DEMOCRATICO;1600;;
SANT'AGOSTINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;779;;
SANT'AGOSTINO;FORZA ITALIA;681;;
SANT'AGOSTINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;343;;
SANT'AGOSTINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;143;;
SANT'AGOSTINO;NUOVO CENTRO DESTRA - UDC;99;;
SANT'AGOSTINO;L'ALTRA EUROPA CON TSIPRAS;85;;
SANT'AGOSTINO;VERDI EUROPEI-GREEN ITALIA;37;;
SANT'AGOSTINO;SCELTA EUROPEA;23;;
SANT'AGOSTINO;ITALIA DEI VALORI;14;;
SANT'AGOSTINO;IO CAMBIO - MAIE;9;;
SANT'AGOSTINO;SVP;5;;
TRESIGALLO;PARTITO DEMOCRATICO;1270;;
TRESIGALLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;479;;
TRESIGALLO;FORZA ITALIA;292;;
TRESIGALLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;95;;
TRESIGALLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;69;;
TRESIGALLO;L'ALTRA EUROPA CON TSIPRAS;62;;
TRESIGALLO;NUOVO CENTRO DESTRA - UDC;32;;
TRESIGALLO;VERDI EUROPEI-GREEN ITALIA;19;;
TRESIGALLO;ITALIA DEI VALORI;8;;
TRESIGALLO;SCELTA EUROPEA;7;;
TRESIGALLO;SVP;4;;
TRESIGALLO;IO CAMBIO - MAIE;2;;
VIGARANO MAINARDA;PARTITO DEMOCRATICO;2090;;
VIGARANO MAINARDA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;855;;
VIGARANO MAINARDA;FORZA ITALIA;501;;
VIGARANO MAINARDA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;264;;
VIGARANO MAINARDA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;166;;
VIGARANO MAINARDA;L'ALTRA EUROPA CON TSIPRAS;115;;
VIGARANO MAINARDA;NUOVO CENTRO DESTRA - UDC;55;;
VIGARANO MAINARDA;VERDI EUROPEI-GREEN ITALIA;45;;
VIGARANO MAINARDA;SCELTA EUROPEA;13;;
VIGARANO MAINARDA;ITALIA DEI VALORI;9;;
VIGARANO MAINARDA;SVP;7;;
VIGARANO MAINARDA;IO CAMBIO - MAIE;5;;
VOGHIERA;PARTITO DEMOCRATICO;1181;;
VOGHIERA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;423;;
VOGHIERA;FORZA ITALIA;339;;
VOGHIERA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;130;;
VOGHIERA;NUOVO CENTRO DESTRA - UDC;84;;
VOGHIERA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;75;;
VOGHIERA;L'ALTRA EUROPA CON TSIPRAS;56;;
VOGHIERA;VERDI EUROPEI-GREEN ITALIA;21;;
VOGHIERA;IO CAMBIO - MAIE;12;;
VOGHIERA;ITALIA DEI VALORI;7;;
VOGHIERA;SCELTA EUROPEA;5;;
VOGHIERA;SVP;4;;
