

Ente;Liste/Gruppi;Voti;
CAPOTERRA;NUOVO CENTRO DESTRA - UDC;102;;
CAPOTERRA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;98;;
CAPOTERRA;SCELTA EUROPEA;52;;
CAPOTERRA;VERDI EUROPEI-GREEN ITALIA;24;;
CAPOTERRA;ITALIA DEI VALORI;23;;
CAPOTERRA;IO CAMBIO - MAIE;8;;
CASTIADAS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;140;;
CASTIADAS;FORZA ITALIA;114;;
CASTIADAS;PARTITO DEMOCRATICO;108;;
CASTIADAS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
CASTIADAS;L'ALTRA EUROPA CON TSIPRAS;14;;
CASTIADAS;NUOVO CENTRO DESTRA - UDC;4;;
CASTIADAS;VERDI EUROPEI-GREEN ITALIA;3;;
CASTIADAS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
CASTIADAS;ITALIA DEI VALORI;2;;
CASTIADAS;SCELTA EUROPEA;1;;
CASTIADAS;IO CAMBIO - MAIE;1;;
DECIMOMANNU;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;957;;
DECIMOMANNU;PARTITO DEMOCRATICO;950;;
DECIMOMANNU;FORZA ITALIA;380;;
DECIMOMANNU;L'ALTRA EUROPA CON TSIPRAS;72;;
DECIMOMANNU;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;63;;
DECIMOMANNU;NUOVO CENTRO DESTRA - UDC;51;;
DECIMOMANNU;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;20;;
DECIMOMANNU;SCELTA EUROPEA;19;;
DECIMOMANNU;VERDI EUROPEI-GREEN ITALIA;18;;
DECIMOMANNU;ITALIA DEI VALORI;14;;
DECIMOMANNU;IO CAMBIO - MAIE;5;;
DECIMOPUTZU;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;509;;
DECIMOPUTZU;PARTITO DEMOCRATICO;354;;
DECIMOPUTZU;FORZA ITALIA;246;;
DECIMOPUTZU;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;58;;
DECIMOPUTZU;L'ALTRA EUROPA CON TSIPRAS;30;;
DECIMOPUTZU;NUOVO CENTRO DESTRA - UDC;28;;
DECIMOPUTZU;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;23;;
DECIMOPUTZU;ITALIA DEI VALORI;4;;
DECIMOPUTZU;SCELTA EUROPEA;4;;
DECIMOPUTZU;VERDI EUROPEI-GREEN ITALIA;2;;
DECIMOPUTZU;IO CAMBIO - MAIE;1;;
DOLIANOVA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1216;;
DOLIANOVA;PARTITO DEMOCRATICO;972;;
DOLIANOVA;FORZA ITALIA;405;;
DOLIANOVA;L'ALTRA EUROPA CON TSIPRAS;122;;
DOLIANOVA;NUOVO CENTRO DESTRA - UDC;99;;
DOLIANOVA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;68;;
DOLIANOVA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;46;;
DOLIANOVA;VERDI EUROPEI-GREEN ITALIA;15;;
DOLIANOVA;SCELTA EUROPEA;12;;
DOLIANOVA;ITALIA DEI VALORI;6;;
DOLIANOVA;IO CAMBIO - MAIE;4;;
DOMUS DE MARIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;232;;
DOMUS DE MARIA;PARTITO DEMOCRATICO;155;;
DOMUS DE MARIA;FORZA ITALIA;80;;
DOMUS DE MARIA;NUOVO CENTRO DESTRA - UDC;48;;
DOMUS DE MARIA;L'ALTRA EUROPA CON TSIPRAS;12;;
DOMUS DE MARIA;SCELTA EUROPEA;7;;
DOMUS DE MARIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
DOMUS DE MARIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;2;;
DOMUS DE MARIA;IO CAMBIO - MAIE;1;;
DOMUS DE MARIA;ITALIA DEI VALORI;1;;
DOMUS DE MARIA;VERDI EUROPEI-GREEN ITALIA;1;;
DONORI;PARTITO DEMOCRATICO;265;;
DONORI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;256;;
DONORI;FORZA ITALIA;91;;
DONORI;L'ALTRA EUROPA CON TSIPRAS;37;;
DONORI;NUOVO CENTRO DESTRA - UDC;20;;
DONORI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;18;;
DONORI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
DONORI;ITALIA DEI VALORI;4;;
DONORI;VERDI EUROPEI-GREEN ITALIA;3;;
DONORI;IO CAMBIO - MAIE;1;;
DONORI;SCELTA EUROPEA;0;;
ELMAS;PARTITO DEMOCRATICO;1287;;
ELMAS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1203;;
ELMAS;FORZA ITALIA;390;;
ELMAS;L'ALTRA EUROPA CON TSIPRAS;230;;
ELMAS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;145;;
ELMAS;NUOVO CENTRO DESTRA - UDC;57;;
ELMAS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;46;;
ELMAS;SCELTA EUROPEA;21;;
ELMAS;VERDI EUROPEI-GREEN ITALIA;16;;
ELMAS;ITALIA DEI VALORI;5;;
ELMAS;IO CAMBIO - MAIE;2;;
ESCALAPLANO;PARTITO DEMOCRATICO;254;;
ESCALAPLANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;231;;
ESCALAPLANO;FORZA ITALIA;120;;
ESCALAPLANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;23;;
ESCALAPLANO;NUOVO CENTRO DESTRA - UDC;13;;
ESCALAPLANO;L'ALTRA EUROPA CON TSIPRAS;7;;
ESCALAPLANO;ITALIA DEI VALORI;6;;
ESCALAPLANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
ESCALAPLANO;VERDI EUROPEI-GREEN ITALIA;2;;
ESCALAPLANO;SCELTA EUROPEA;1;;
ESCALAPLANO;IO CAMBIO - MAIE;0;;
ESCOLCA;PARTITO DEMOCRATICO;49;;
ESCOLCA;FORZA ITALIA;41;;
ESCOLCA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;36;;
ESCOLCA;L'ALTRA EUROPA CON TSIPRAS;34;;
ESCOLCA;NUOVO CENTRO DESTRA - UDC;14;;
ESCOLCA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
ESCOLCA;VERDI EUROPEI-GREEN ITALIA;5;;
ESCOLCA;SCELTA EUROPEA;1;;
ESCOLCA;ITALIA DEI VALORI;1;;
ESCOLCA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
ESCOLCA;IO CAMBIO - MAIE;0;;
ESTERZILI;PARTITO DEMOCRATICO;63;;
ESTERZILI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;26;;
ESTERZILI;FORZA ITALIA;25;;
ESTERZILI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;21;;
ESTERZILI;L'ALTRA EUROPA CON TSIPRAS;11;;
ESTERZILI;NUOVO CENTRO DESTRA - UDC;4;;
ESTERZILI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
ESTERZILI;SCELTA EUROPEA;1;;
ESTERZILI;IO CAMBIO - MAIE;0;;
ESTERZILI;VERDI EUROPEI-GREEN ITALIA;0;;
ESTERZILI;ITALIA DEI VALORI;0;;
GERGEI;PARTITO DEMOCRATICO;171;;
GERGEI;FORZA ITALIA;94;;
GERGEI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;83;;
GERGEI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
GERGEI;L'ALTRA EUROPA CON TSIPRAS;18;;
GERGEI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
GERGEI;NUOVO CENTRO DESTRA - UDC;3;;
GERGEI;VERDI EUROPEI-GREEN ITALIA;1;;
GERGEI;IO CAMBIO - MAIE;0;;
GERGEI;ITALIA DEI VALORI;0;;
GERGEI;SCELTA EUROPEA;0;;
GESICO;PARTITO DEMOCRATICO;119;;
GESICO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;56;;
GESICO;FORZA ITALIA;36;;
GESICO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;6;;
GESICO;NUOVO CENTRO DESTRA - UDC;6;;
GESICO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
GESICO;SCELTA EUROPEA;3;;
GESICO;VERDI EUROPEI-GREEN ITALIA;1;;
GESICO;L'ALTRA EUROPA CON TSIPRAS;1;;
GESICO;IO CAMBIO - MAIE;0;;
GESICO;ITALIA DEI VALORI;0;;
GONI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;69;;
GONI;FORZA ITALIA;17;;
GONI;PARTITO DEMOCRATICO;17;;
GONI;NUOVO CENTRO DESTRA - UDC;3;;
GONI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
GONI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1;;
GONI;SCELTA EUROPEA;0;;
GONI;L'ALTRA EUROPA CON TSIPRAS;0;;
GONI;IO CAMBIO - MAIE;0;;
GONI;ITALIA DEI VALORI;0;;
GONI;VERDI EUROPEI-GREEN ITALIA;0;;
GUAMAGGIORE;NUOVO CENTRO DESTRA - UDC;84;;
GUAMAGGIORE;PARTITO DEMOCRATICO;81;;
GUAMAGGIORE;FORZA ITALIA;58;;
GUAMAGGIORE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;57;;
GUAMAGGIORE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;9;;
GUAMAGGIORE;L'ALTRA EUROPA CON TSIPRAS;5;;
GUAMAGGIORE;SCELTA EUROPEA;3;;
GUAMAGGIORE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
GUAMAGGIORE;VERDI EUROPEI-GREEN ITALIA;0;;
GUAMAGGIORE;ITALIA DEI VALORI;0;;
GUAMAGGIORE;IO CAMBIO - MAIE;0;;
GUASILA;PARTITO DEMOCRATICO;601;;
GUASILA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;384;;
GUASILA;FORZA ITALIA;260;;
GUASILA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;94;;
GUASILA;NUOVO CENTRO DESTRA - UDC;84;;
GUASILA;L'ALTRA EUROPA CON TSIPRAS;25;;
GUASILA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;17;;
GUASILA;ITALIA DEI VALORI;16;;
GUASILA;VERDI EUROPEI-GREEN ITALIA;10;;
GUASILA;SCELTA EUROPEA;8;;
GUASILA;IO CAMBIO - MAIE;4;;
ISILI;PARTITO DEMOCRATICO;459;;
ISILI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;147;;
ISILI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;95;;
ISILI;FORZA ITALIA;93;;
ISILI;L'ALTRA EUROPA CON TSIPRAS;37;;
ISILI;NUOVO CENTRO DESTRA - UDC;16;;
ISILI;SCELTA EUROPEA;11;;
ISILI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
ISILI;VERDI EUROPEI-GREEN ITALIA;2;;
ISILI;ITALIA DEI VALORI;2;;
ISILI;IO CAMBIO - MAIE;2;;
MANDAS;PARTITO DEMOCRATICO;282;;
MANDAS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;179;;
MANDAS;FORZA ITALIA;126;;
MANDAS;NUOVO CENTRO DESTRA - UDC;80;;
MANDAS;L'ALTRA EUROPA CON TSIPRAS;14;;
MANDAS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;12;;
MANDAS;ITALIA DEI VALORI;3;;
MANDAS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
MANDAS;VERDI EUROPEI-GREEN ITALIA;2;;
MANDAS;SCELTA EUROPEA;0;;
MANDAS;IO CAMBIO - MAIE;0;;
MARACALAGONIS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;984;;
MARACALAGONIS;FORZA ITALIA;576;;
MARACALAGONIS;PARTITO DEMOCRATICO;492;;
MARACALAGONIS;NUOVO CENTRO DESTRA - UDC;131;;
MARACALAGONIS;L'ALTRA EUROPA CON TSIPRAS;82;;
MARACALAGONIS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;77;;
MARACALAGONIS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;24;;
MARACALAGONIS;VERDI EUROPEI-GREEN ITALIA;16;;
MARACALAGONIS;SCELTA EUROPEA;15;;
MARACALAGONIS;IO CAMBIO - MAIE;5;;
MARACALAGONIS;ITALIA DEI VALORI;5;;
MONASTIR;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;644;;
MONASTIR;PARTITO DEMOCRATICO;432;;
MONASTIR;FORZA ITALIA;232;;
MONASTIR;L'ALTRA EUROPA CON TSIPRAS;33;;
MONASTIR;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;32;;
MONASTIR;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;15;;
MONASTIR;NUOVO CENTRO DESTRA - UDC;11;;
MONASTIR;SCELTA EUROPEA;11;;
MONASTIR;ITALIA DEI VALORI;6;;
MONASTIR;VERDI EUROPEI-GREEN ITALIA;4;;
MONASTIR;IO CAMBIO - MAIE;3;;
MONSERRATO;PARTITO DEMOCRATICO;2577;;
MONSERRATO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2530;;
MONSERRATO;FORZA ITALIA;1132;;
MONSERRATO;L'ALTRA EUROPA CON TSIPRAS;391;;
MONSERRATO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;254;;
MONSERRATO;NUOVO CENTRO DESTRA - UDC;141;;
MONSERRATO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;97;;
MONSERRATO;SCELTA EUROPEA;72;;
MONSERRATO;VERDI EUROPEI-GREEN ITALIA;28;;
MONSERRATO;ITALIA DEI VALORI;24;;
MONSERRATO;IO CAMBIO - MAIE;12;;
MURAVERA;PARTITO DEMOCRATICO;602;;
MURAVERA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;589;;
MURAVERA;FORZA ITALIA;282;;
MURAVERA;NUOVO CENTRO DESTRA - UDC;76;;
MURAVERA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;59;;
MURAVERA;L'ALTRA EUROPA CON TSIPRAS;50;;
MURAVERA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;30;;
MURAVERA;SCELTA EUROPEA;17;;
MURAVERA;VERDI EUROPEI-GREEN ITALIA;12;;
MURAVERA;ITALIA DEI VALORI;7;;
MURAVERA;IO CAMBIO - MAIE;3;;
NURAGUS;PARTITO DEMOCRATICO;187;;
NURAGUS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;53;;
NURAGUS;FORZA ITALIA;42;;
NURAGUS;L'ALTRA EUROPA CON TSIPRAS;9;;
NURAGUS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;5;;
NURAGUS;NUOVO CENTRO DESTRA - UDC;4;;
NURAGUS;VERDI EUROPEI-GREEN ITALIA;3;;
NURAGUS;SCELTA EUROPEA;3;;
NURAGUS;ITALIA DEI VALORI;1;;
NURAGUS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
NURAGUS;IO CAMBIO - MAIE;0;;
NURALLAO;PARTITO DEMOCRATICO;192;;
NURALLAO;FORZA ITALIA;104;;
NURALLAO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;104;;
NURALLAO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;24;;
NURALLAO;L'ALTRA EUROPA CON TSIPRAS;13;;
NURALLAO;NUOVO CENTRO DESTRA - UDC;9;;
NURALLAO;SCELTA EUROPEA;6;;
NURALLAO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
NURALLAO;ITALIA DEI VALORI;1;;
NURALLAO;VERDI EUROPEI-GREEN ITALIA;0;;
NURALLAO;IO CAMBIO - MAIE;0;;
NURAMINIS;PARTITO DEMOCRATICO;346;;
NURAMINIS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;261;;
NURAMINIS;FORZA ITALIA;97;;
NURAMINIS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;45;;
NURAMINIS;L'ALTRA EUROPA CON TSIPRAS;31;;
NURAMINIS;NUOVO CENTRO DESTRA - UDC;17;;
NURAMINIS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
NURAMINIS;SCELTA EUROPEA;5;;
NURAMINIS;ITALIA DEI VALORI;2;;
NURAMINIS;VERDI EUROPEI-GREEN ITALIA;1;;
NURAMINIS;IO CAMBIO - MAIE;0;;
NURRI;PARTITO DEMOCRATICO;216;;
NURRI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;128;;
NURRI;FORZA ITALIA;80;;
NURRI;NUOVO CENTRO DESTRA - UDC;14;;
NURRI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
NURRI;L'ALTRA EUROPA CON TSIPRAS;10;;
NURRI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
NURRI;ITALIA DEI VALORI;4;;
NURRI;SCELTA EUROPEA;3;;
NURRI;VERDI EUROPEI-GREEN ITALIA;1;;
NURRI;IO CAMBIO - MAIE;0;;
ORROLI;PARTITO DEMOCRATICO;235;;
ORROLI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;184;;
ORROLI;FORZA ITALIA;112;;
ORROLI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
ORROLI;L'ALTRA EUROPA CON TSIPRAS;15;;
ORROLI;ITALIA DEI VALORI;10;;
ORROLI;NUOVO CENTRO DESTRA - UDC;10;;
ORROLI;VERDI EUROPEI-GREEN ITALIA;3;;
ORROLI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
ORROLI;SCELTA EUROPEA;1;;
ORROLI;IO CAMBIO - MAIE;0;;
ORTACESUS;PARTITO DEMOCRATICO;90;;
ORTACESUS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;71;;
ORTACESUS;FORZA ITALIA;57;;
ORTACESUS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;34;;
ORTACESUS;L'ALTRA EUROPA CON TSIPRAS;8;;
ORTACESUS;NUOVO CENTRO DESTRA - UDC;8;;
ORTACESUS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
ORTACESUS;SCELTA EUROPEA;2;;
ORTACESUS;VERDI EUROPEI-GREEN ITALIA;1;;
ORTACESUS;ITALIA DEI VALORI;1;;
ORTACESUS;IO CAMBIO - MAIE;0;;
PIMENTEL;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;122;;
PIMENTEL;PARTITO DEMOCRATICO;98;;
PIMENTEL;FORZA ITALIA;85;;
PIMENTEL;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;15;;
PIMENTEL;L'ALTRA EUROPA CON TSIPRAS;8;;
PIMENTEL;NUOVO CENTRO DESTRA - UDC;5;;
PIMENTEL;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
PIMENTEL;SCELTA EUROPEA;2;;
PIMENTEL;ITALIA DEI VALORI;1;;
PIMENTEL;IO CAMBIO - MAIE;0;;
PIMENTEL;VERDI EUROPEI-GREEN ITALIA;0;;
PULA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1508;;
PULA;PARTITO DEMOCRATICO;1069;;
PULA;FORZA ITALIA;996;;
PULA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;216;;
PULA;L'ALTRA EUROPA CON TSIPRAS;104;;
PULA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;79;;
PULA;NUOVO CENTRO DESTRA - UDC;72;;
PULA;ITALIA DEI VALORI;30;;
PULA;SCELTA EUROPEA;29;;
PULA;VERDI EUROPEI-GREEN ITALIA;18;;
PULA;IO CAMBIO - MAIE;15;;
QUARTUCCIU;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1675;;
QUARTUCCIU;PARTITO DEMOCRATICO;1169;;
QUARTUCCIU;FORZA ITALIA;663;;
QUARTUCCIU;L'ALTRA EUROPA CON TSIPRAS;523;;
QUARTUCCIU;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;211;;
QUARTUCCIU;NUOVO CENTRO DESTRA - UDC;69;;
QUARTUCCIU;SCELTA EUROPEA;55;;
QUARTUCCIU;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;53;;
QUARTUCCIU;VERDI EUROPEI-GREEN ITALIA;23;;
QUARTUCCIU;ITALIA DEI VALORI;8;;
QUARTUCCIU;IO CAMBIO - MAIE;3;;
QUARTU SANT'ELENA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;8100;;
QUARTU SANT'ELENA;PARTITO DEMOCRATICO;7491;;
QUARTU SANT'ELENA;FORZA ITALIA;4318;;
QUARTU SANT'ELENA;L'ALTRA EUROPA CON TSIPRAS;1142;;
QUARTU SANT'ELENA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;836;;
QUARTU SANT'ELENA;NUOVO CENTRO DESTRA - UDC;614;;
QUARTU SANT'ELENA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;308;;
QUARTU SANT'ELENA;SCELTA EUROPEA;214;;
QUARTU SANT'ELENA;VERDI EUROPEI-GREEN ITALIA;133;;
QUARTU SANT'ELENA;ITALIA DEI VALORI;69;;
QUARTU SANT'ELENA;IO CAMBIO - MAIE;12;;
SADALI;PARTITO DEMOCRATICO;186;;
SADALI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;74;;
SADALI;FORZA ITALIA;26;;
SADALI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;19;;
SADALI;NUOVO CENTRO DESTRA - UDC;9;;
SADALI;L'ALTRA EUROPA CON TSIPRAS;8;;
SADALI;ITALIA DEI VALORI;3;;
SADALI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
SADALI;SCELTA EUROPEA;1;;
SADALI;VERDI EUROPEI-GREEN ITALIA;1;;
SADALI;IO CAMBIO - MAIE;0;;
SAMATZAI;PARTITO DEMOCRATICO;351;;
SAMATZAI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;141;;
SAMATZAI;FORZA ITALIA;54;;
SAMATZAI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;30;;
SAMATZAI;L'ALTRA EUROPA CON TSIPRAS;14;;
SAMATZAI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;8;;
SAMATZAI;NUOVO CENTRO DESTRA - UDC;5;;
SAMATZAI;ITALIA DEI VALORI;5;;
SAMATZAI;SCELTA EUROPEA;3;;
SAMATZAI;IO CAMBIO - MAIE;1;;
SAMATZAI;VERDI EUROPEI-GREEN ITALIA;0;;
SAN BASILIO;PARTITO DEMOCRATICO;89;;
SAN BASILIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;77;;
SAN BASILIO;FORZA ITALIA;63;;
SAN BASILIO;L'ALTRA EUROPA CON TSIPRAS;39;;
SAN BASILIO;NUOVO CENTRO DESTRA - UDC;28;;
