

Ente;Liste/Gruppi;Voti;
AMALFI;L'ALTRA EUROPA CON TSIPRAS;44;;
AMALFI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
AMALFI;VERDI EUROPEI-GREEN ITALIA;9;;
AMALFI;ITALIA DEI VALORI;9;;
AMALFI;SCELTA EUROPEA;7;;
AMALFI;IO CAMBIO - MAIE;2;;
ANGRI;PARTITO DEMOCRATICO;3506;;
ANGRI;FORZA ITALIA;3011;;
ANGRI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2330;;
ANGRI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1932;;
ANGRI;NUOVO CENTRO DESTRA - UDC;1175;;
ANGRI;L'ALTRA EUROPA CON TSIPRAS;393;;
ANGRI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;92;;
ANGRI;SCELTA EUROPEA;69;;
ANGRI;ITALIA DEI VALORI;48;;
ANGRI;VERDI EUROPEI-GREEN ITALIA;43;;
ANGRI;IO CAMBIO - MAIE;16;;
AQUARA;PARTITO DEMOCRATICO;295;;
AQUARA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;108;;
AQUARA;NUOVO CENTRO DESTRA - UDC;99;;
AQUARA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;70;;
AQUARA;FORZA ITALIA;55;;
AQUARA;L'ALTRA EUROPA CON TSIPRAS;12;;
AQUARA;VERDI EUROPEI-GREEN ITALIA;4;;
AQUARA;ITALIA DEI VALORI;3;;
AQUARA;SCELTA EUROPEA;3;;
AQUARA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
AQUARA;IO CAMBIO - MAIE;1;;
ASCEA;FORZA ITALIA;1171;;
ASCEA;PARTITO DEMOCRATICO;1037;;
ASCEA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;615;;
ASCEA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;300;;
ASCEA;NUOVO CENTRO DESTRA - UDC;232;;
ASCEA;L'ALTRA EUROPA CON TSIPRAS;54;;
ASCEA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;41;;
ASCEA;SCELTA EUROPEA;35;;
ASCEA;ITALIA DEI VALORI;30;;
ASCEA;VERDI EUROPEI-GREEN ITALIA;27;;
ASCEA;IO CAMBIO - MAIE;12;;
ATENA LUCANA;PARTITO DEMOCRATICO;385;;
ATENA LUCANA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;140;;
ATENA LUCANA;FORZA ITALIA;137;;
ATENA LUCANA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;90;;
ATENA LUCANA;NUOVO CENTRO DESTRA - UDC;47;;
ATENA LUCANA;SCELTA EUROPEA;30;;
ATENA LUCANA;L'ALTRA EUROPA CON TSIPRAS;14;;
ATENA LUCANA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;11;;
ATENA LUCANA;ITALIA DEI VALORI;4;;
ATENA LUCANA;IO CAMBIO - MAIE;1;;
ATENA LUCANA;VERDI EUROPEI-GREEN ITALIA;1;;
ATRANI;PARTITO DEMOCRATICO;234;;
ATRANI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;113;;
ATRANI;FORZA ITALIA;96;;
ATRANI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;65;;
ATRANI;L'ALTRA EUROPA CON TSIPRAS;30;;
ATRANI;NUOVO CENTRO DESTRA - UDC;11;;
ATRANI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
ATRANI;VERDI EUROPEI-GREEN ITALIA;5;;
ATRANI;SCELTA EUROPEA;5;;
ATRANI;ITALIA DEI VALORI;4;;
ATRANI;IO CAMBIO - MAIE;1;;
AULETTA;PARTITO DEMOCRATICO;705;;
AULETTA;FORZA ITALIA;304;;
AULETTA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;172;;
AULETTA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;125;;
AULETTA;L'ALTRA EUROPA CON TSIPRAS;63;;
AULETTA;NUOVO CENTRO DESTRA - UDC;58;;
AULETTA;SCELTA EUROPEA;16;;
AULETTA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;11;;
AULETTA;VERDI EUROPEI-GREEN ITALIA;8;;
AULETTA;ITALIA DEI VALORI;5;;
AULETTA;IO CAMBIO - MAIE;5;;
BARONISSI;PARTITO DEMOCRATICO;4359;;
BARONISSI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2485;;
BARONISSI;FORZA ITALIA;1842;;
BARONISSI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;602;;
BARONISSI;L'ALTRA EUROPA CON TSIPRAS;414;;
BARONISSI;NUOVO CENTRO DESTRA - UDC;318;;
BARONISSI;SCELTA EUROPEA;86;;
BARONISSI;VERDI EUROPEI-GREEN ITALIA;81;;
BARONISSI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;77;;
BARONISSI;ITALIA DEI VALORI;64;;
BARONISSI;IO CAMBIO - MAIE;37;;
BATTIPAGLIA;PARTITO DEMOCRATICO;6493;;
BATTIPAGLIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;5401;;
BATTIPAGLIA;FORZA ITALIA;4185;;
BATTIPAGLIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1328;;
BATTIPAGLIA;NUOVO CENTRO DESTRA - UDC;785;;
BATTIPAGLIA;L'ALTRA EUROPA CON TSIPRAS;518;;
BATTIPAGLIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;167;;
BATTIPAGLIA;SCELTA EUROPEA;132;;
BATTIPAGLIA;VERDI EUROPEI-GREEN ITALIA;105;;
BATTIPAGLIA;ITALIA DEI VALORI;91;;
BATTIPAGLIA;IO CAMBIO - MAIE;28;;
BELLIZZI;FORZA ITALIA;2488;;
BELLIZZI;PARTITO DEMOCRATICO;2458;;
BELLIZZI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2243;;
BELLIZZI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;384;;
BELLIZZI;NUOVO CENTRO DESTRA - UDC;200;;
BELLIZZI;L'ALTRA EUROPA CON TSIPRAS;188;;
BELLIZZI;ITALIA DEI VALORI;78;;
BELLIZZI;SCELTA EUROPEA;60;;
BELLIZZI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;55;;
BELLIZZI;VERDI EUROPEI-GREEN ITALIA;40;;
BELLIZZI;IO CAMBIO - MAIE;10;;
BELLOSGUARDO;PARTITO DEMOCRATICO;210;;
BELLOSGUARDO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;81;;
BELLOSGUARDO;FORZA ITALIA;77;;
BELLOSGUARDO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;59;;
BELLOSGUARDO;L'ALTRA EUROPA CON TSIPRAS;32;;
BELLOSGUARDO;NUOVO CENTRO DESTRA - UDC;32;;
BELLOSGUARDO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;26;;
BELLOSGUARDO;IO CAMBIO - MAIE;9;;
BELLOSGUARDO;SCELTA EUROPEA;7;;
BELLOSGUARDO;ITALIA DEI VALORI;4;;
BELLOSGUARDO;VERDI EUROPEI-GREEN ITALIA;2;;
BRACIGLIANO;PARTITO DEMOCRATICO;1168;;
BRACIGLIANO;FORZA ITALIA;436;;
BRACIGLIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;267;;
BRACIGLIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;147;;
BRACIGLIANO;NUOVO CENTRO DESTRA - UDC;129;;
BRACIGLIANO;L'ALTRA EUROPA CON TSIPRAS;39;;
BRACIGLIANO;SCELTA EUROPEA;19;;
BRACIGLIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;12;;
BRACIGLIANO;ITALIA DEI VALORI;6;;
BRACIGLIANO;VERDI EUROPEI-GREEN ITALIA;5;;
BRACIGLIANO;IO CAMBIO - MAIE;3;;
BUCCINO;PARTITO DEMOCRATICO;949;;
BUCCINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;409;;
BUCCINO;FORZA ITALIA;326;;
BUCCINO;NUOVO CENTRO DESTRA - UDC;194;;
BUCCINO;L'ALTRA EUROPA CON TSIPRAS;83;;
BUCCINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;54;;
BUCCINO;SCELTA EUROPEA;19;;
BUCCINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;15;;
BUCCINO;ITALIA DEI VALORI;14;;
BUCCINO;VERDI EUROPEI-GREEN ITALIA;7;;
BUCCINO;IO CAMBIO - MAIE;6;;
BUONABITACOLO;PARTITO DEMOCRATICO;421;;
BUONABITACOLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;272;;
BUONABITACOLO;FORZA ITALIA;268;;
BUONABITACOLO;NUOVO CENTRO DESTRA - UDC;204;;
BUONABITACOLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;84;;
BUONABITACOLO;L'ALTRA EUROPA CON TSIPRAS;30;;
BUONABITACOLO;ITALIA DEI VALORI;19;;
BUONABITACOLO;SCELTA EUROPEA;9;;
BUONABITACOLO;VERDI EUROPEI-GREEN ITALIA;8;;
BUONABITACOLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
BUONABITACOLO;IO CAMBIO - MAIE;1;;
CAGGIANO;PARTITO DEMOCRATICO;837;;
CAGGIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;327;;
CAGGIANO;FORZA ITALIA;255;;
CAGGIANO;NUOVO CENTRO DESTRA - UDC;104;;
CAGGIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;104;;
CAGGIANO;L'ALTRA EUROPA CON TSIPRAS;47;;
CAGGIANO;SCELTA EUROPEA;19;;
CAGGIANO;ITALIA DEI VALORI;19;;
CAGGIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;11;;
CAGGIANO;VERDI EUROPEI-GREEN ITALIA;10;;
CAGGIANO;IO CAMBIO - MAIE;5;;
CALVANICO;PARTITO DEMOCRATICO;293;;
CALVANICO;FORZA ITALIA;222;;
CALVANICO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;118;;
CALVANICO;NUOVO CENTRO DESTRA - UDC;34;;
CALVANICO;L'ALTRA EUROPA CON TSIPRAS;29;;
CALVANICO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;21;;
CALVANICO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
CALVANICO;ITALIA DEI VALORI;5;;
CALVANICO;IO CAMBIO - MAIE;5;;
CALVANICO;SCELTA EUROPEA;5;;
CALVANICO;VERDI EUROPEI-GREEN ITALIA;4;;
CAMEROTA;FORZA ITALIA;836;;
CAMEROTA;PARTITO DEMOCRATICO;765;;
CAMEROTA;NUOVO CENTRO DESTRA - UDC;374;;
CAMEROTA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;326;;
CAMEROTA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;266;;
CAMEROTA;L'ALTRA EUROPA CON TSIPRAS;41;;
CAMEROTA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;32;;
CAMEROTA;SCELTA EUROPEA;10;;
CAMEROTA;ITALIA DEI VALORI;8;;
CAMEROTA;VERDI EUROPEI-GREEN ITALIA;6;;
CAMEROTA;IO CAMBIO - MAIE;5;;
CAMPAGNA;FORZA ITALIA;1899;;
CAMPAGNA;PARTITO DEMOCRATICO;1805;;
CAMPAGNA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1419;;
CAMPAGNA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;239;;
CAMPAGNA;NUOVO CENTRO DESTRA - UDC;201;;
CAMPAGNA;L'ALTRA EUROPA CON TSIPRAS;115;;
CAMPAGNA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;35;;
CAMPAGNA;VERDI EUROPEI-GREEN ITALIA;23;;
CAMPAGNA;ITALIA DEI VALORI;20;;
CAMPAGNA;SCELTA EUROPEA;15;;
CAMPAGNA;IO CAMBIO - MAIE;10;;
CAMPORA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;112;;
CAMPORA;PARTITO DEMOCRATICO;67;;
CAMPORA;FORZA ITALIA;24;;
CAMPORA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;23;;
CAMPORA;NUOVO CENTRO DESTRA - UDC;20;;
CAMPORA;L'ALTRA EUROPA CON TSIPRAS;6;;
CAMPORA;SCELTA EUROPEA;5;;
CAMPORA;VERDI EUROPEI-GREEN ITALIA;4;;
CAMPORA;ITALIA DEI VALORI;2;;
CAMPORA;IO CAMBIO - MAIE;1;;
CAMPORA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CANNALONGA;PARTITO DEMOCRATICO;291;;
CANNALONGA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;77;;
CANNALONGA;FORZA ITALIA;73;;
CANNALONGA;NUOVO CENTRO DESTRA - UDC;66;;
CANNALONGA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;12;;
CANNALONGA;SCELTA EUROPEA;4;;
CANNALONGA;ITALIA DEI VALORI;3;;
CANNALONGA;L'ALTRA EUROPA CON TSIPRAS;2;;
CANNALONGA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CANNALONGA;IO CAMBIO - MAIE;1;;
CANNALONGA;VERDI EUROPEI-GREEN ITALIA;0;;
CAPACCIO;PARTITO DEMOCRATICO;2301;;
CAPACCIO;FORZA ITALIA;2115;;
CAPACCIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1777;;
CAPACCIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;483;;
CAPACCIO;NUOVO CENTRO DESTRA - UDC;453;;
CAPACCIO;L'ALTRA EUROPA CON TSIPRAS;207;;
CAPACCIO;VERDI EUROPEI-GREEN ITALIA;62;;
CAPACCIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;50;;
CAPACCIO;ITALIA DEI VALORI;35;;
CAPACCIO;SCELTA EUROPEA;18;;
CAPACCIO;IO CAMBIO - MAIE;15;;
CASALBUONO;PARTITO DEMOCRATICO;296;;
CASALBUONO;FORZA ITALIA;232;;
CASALBUONO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;101;;
CASALBUONO;NUOVO CENTRO DESTRA - UDC;26;;
CASALBUONO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;18;;
CASALBUONO;ITALIA DEI VALORI;16;;
CASALBUONO;L'ALTRA EUROPA CON TSIPRAS;15;;
CASALBUONO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
CASALBUONO;SCELTA EUROPEA;4;;
CASALBUONO;IO CAMBIO - MAIE;4;;
CASALBUONO;VERDI EUROPEI-GREEN ITALIA;4;;
CASALETTO SPARTANO;PARTITO DEMOCRATICO;432;;
CASALETTO SPARTANO;FORZA ITALIA;166;;
CASALETTO SPARTANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;99;;
CASALETTO SPARTANO;NUOVO CENTRO DESTRA - UDC;59;;
CASALETTO SPARTANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;44;;
CASALETTO SPARTANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;14;;
CASALETTO SPARTANO;L'ALTRA EUROPA CON TSIPRAS;7;;
CASALETTO SPARTANO;ITALIA DEI VALORI;7;;
CASALETTO SPARTANO;VERDI EUROPEI-GREEN ITALIA;6;;
CASALETTO SPARTANO;IO CAMBIO - MAIE;4;;
CASALETTO SPARTANO;SCELTA EUROPEA;4;;
CASAL VELINO;PARTITO DEMOCRATICO;685;;
CASAL VELINO;FORZA ITALIA;637;;
CASAL VELINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;356;;
CASAL VELINO;NUOVO CENTRO DESTRA - UDC;124;;
CASAL VELINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;107;;
CASAL VELINO;L'ALTRA EUROPA CON TSIPRAS;16;;
CASAL VELINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;12;;
CASAL VELINO;ITALIA DEI VALORI;11;;
CASAL VELINO;SCELTA EUROPEA;6;;
CASAL VELINO;VERDI EUROPEI-GREEN ITALIA;5;;
CASAL VELINO;IO CAMBIO - MAIE;4;;
CASELLE IN PITTARI;PARTITO DEMOCRATICO;449;;
CASELLE IN PITTARI;FORZA ITALIA;245;;
CASELLE IN PITTARI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;146;;
CASELLE IN PITTARI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;122;;
CASELLE IN PITTARI;NUOVO CENTRO DESTRA - UDC;120;;
CASELLE IN PITTARI;L'ALTRA EUROPA CON TSIPRAS;40;;
CASELLE IN PITTARI;SCELTA EUROPEA;33;;
CASELLE IN PITTARI;ITALIA DEI VALORI;12;;
CASELLE IN PITTARI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;10;;
CASELLE IN PITTARI;IO CAMBIO - MAIE;4;;
CASELLE IN PITTARI;VERDI EUROPEI-GREEN ITALIA;2;;
CASTELCIVITA;PARTITO DEMOCRATICO;265;;
CASTELCIVITA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;124;;
CASTELCIVITA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;112;;
CASTELCIVITA;FORZA ITALIA;76;;
CASTELCIVITA;NUOVO CENTRO DESTRA - UDC;23;;
CASTELCIVITA;L'ALTRA EUROPA CON TSIPRAS;12;;
CASTELCIVITA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;10;;
CASTELCIVITA;ITALIA DEI VALORI;6;;
CASTELCIVITA;SCELTA EUROPEA;6;;
CASTELCIVITA;VERDI EUROPEI-GREEN ITALIA;2;;
CASTELCIVITA;IO CAMBIO - MAIE;0;;
CASTELLABATE;PARTITO DEMOCRATICO;980;;
CASTELLABATE;FORZA ITALIA;830;;
CASTELLABATE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;575;;
CASTELLABATE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;539;;
CASTELLABATE;NUOVO CENTRO DESTRA - UDC;109;;
CASTELLABATE;L'ALTRA EUROPA CON TSIPRAS;54;;
CASTELLABATE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;26;;
CASTELLABATE;SCELTA EUROPEA;16;;
CASTELLABATE;ITALIA DEI VALORI;11;;
CASTELLABATE;VERDI EUROPEI-GREEN ITALIA;8;;
CASTELLABATE;IO CAMBIO - MAIE;5;;
CASTELNUOVO CILENTO;PARTITO DEMOCRATICO;540;;
CASTELNUOVO CILENTO;FORZA ITALIA;510;;
CASTELNUOVO CILENTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;292;;
CASTELNUOVO CILENTO;NUOVO CENTRO DESTRA - UDC;143;;
CASTELNUOVO CILENTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;92;;
CASTELNUOVO CILENTO;SCELTA EUROPEA;16;;
CASTELNUOVO CILENTO;L'ALTRA EUROPA CON TSIPRAS;16;;
CASTELNUOVO CILENTO;ITALIA DEI VALORI;11;;
CASTELNUOVO CILENTO;VERDI EUROPEI-GREEN ITALIA;11;;
CASTELNUOVO CILENTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;11;;
CASTELNUOVO CILENTO;IO CAMBIO - MAIE;5;;
CASTELNUOVO DI CONZA;PARTITO DEMOCRATICO;135;;
CASTELNUOVO DI CONZA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;103;;
CASTELNUOVO DI CONZA;FORZA ITALIA;59;;
CASTELNUOVO DI CONZA;NUOVO CENTRO DESTRA - UDC;32;;
CASTELNUOVO DI CONZA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;19;;
CASTELNUOVO DI CONZA;L'ALTRA EUROPA CON TSIPRAS;9;;
CASTELNUOVO DI CONZA;ITALIA DEI VALORI;5;;
CASTELNUOVO DI CONZA;SCELTA EUROPEA;3;;
CASTELNUOVO DI CONZA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
CASTELNUOVO DI CONZA;VERDI EUROPEI-GREEN ITALIA;1;;
CASTELNUOVO DI CONZA;IO CAMBIO - MAIE;0;;
CASTEL SAN GIORGIO;PARTITO DEMOCRATICO;2146;;
CASTEL SAN GIORGIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1235;;
CASTEL SAN GIORGIO;FORZA ITALIA;1121;;
CASTEL SAN GIORGIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;816;;
CASTEL SAN GIORGIO;NUOVO CENTRO DESTRA - UDC;291;;
CASTEL SAN GIORGIO;L'ALTRA EUROPA CON TSIPRAS;239;;
CASTEL SAN GIORGIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;46;;
CASTEL SAN GIORGIO;SCELTA EUROPEA;31;;
CASTEL SAN GIORGIO;VERDI EUROPEI-GREEN ITALIA;23;;
CASTEL SAN GIORGIO;ITALIA DEI VALORI;18;;
CASTEL SAN GIORGIO;IO CAMBIO - MAIE;13;;
CASTEL SAN LORENZO;PARTITO DEMOCRATICO;489;;
CASTEL SAN LORENZO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;186;;
CASTEL SAN LORENZO;FORZA ITALIA;108;;
CASTEL SAN LORENZO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;47;;
CASTEL SAN LORENZO;NUOVO CENTRO DESTRA - UDC;28;;
CASTEL SAN LORENZO;L'ALTRA EUROPA CON TSIPRAS;9;;
CASTEL SAN LORENZO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;8;;
CASTEL SAN LORENZO;VERDI EUROPEI-GREEN ITALIA;6;;
CASTEL SAN LORENZO;SCELTA EUROPEA;2;;
CASTEL SAN LORENZO;ITALIA DEI VALORI;1;;
CASTEL SAN LORENZO;IO CAMBIO - MAIE;0;;
CASTIGLIONE DEL GENOVESI;PARTITO DEMOCRATICO;275;;
CASTIGLIONE DEL GENOVESI;FORZA ITALIA;238;;
CASTIGLIONE DEL GENOVESI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;161;;
CASTIGLIONE DEL GENOVESI;NUOVO CENTRO DESTRA - UDC;73;;
CASTIGLIONE DEL GENOVESI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;35;;
CASTIGLIONE DEL GENOVESI;ITALIA DEI VALORI;24;;
CASTIGLIONE DEL GENOVESI;L'ALTRA EUROPA CON TSIPRAS;17;;
CASTIGLIONE DEL GENOVESI;VERDI EUROPEI-GREEN ITALIA;6;;
CASTIGLIONE DEL GENOVESI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
CASTIGLIONE DEL GENOVESI;SCELTA EUROPEA;4;;
CASTIGLIONE DEL GENOVESI;IO CAMBIO - MAIE;3;;
CAVA DE' TIRRENI;PARTITO DEMOCRATICO;7834;;
CAVA DE' TIRRENI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;5129;;
CAVA DE' TIRRENI;FORZA ITALIA;4908;;
CAVA DE' TIRRENI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;2149;;
CAVA DE' TIRRENI;NUOVO CENTRO DESTRA - UDC;1026;;
CAVA DE' TIRRENI;L'ALTRA EUROPA CON TSIPRAS;872;;
CAVA DE' TIRRENI;SCELTA EUROPEA;216;;
CAVA DE' TIRRENI;VERDI EUROPEI-GREEN ITALIA;123;;
CAVA DE' TIRRENI;ITALIA DEI VALORI;122;;
CAVA DE' TIRRENI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;115;;
CAVA DE' TIRRENI;IO CAMBIO - MAIE;44;;
CELLE DI BULGHERIA;FORZA ITALIA;270;;
