

Ente;Liste/Gruppi;Voti;
ARGUSTO;IO CAMBIO - MAIE;1;;
ARGUSTO;ITALIA DEI VALORI;0;;
BADOLATO;PARTITO DEMOCRATICO;436;;
BADOLATO;FORZA ITALIA;303;;
BADOLATO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;210;;
BADOLATO;NUOVO CENTRO DESTRA - UDC;150;;
BADOLATO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;81;;
BADOLATO;L'ALTRA EUROPA CON TSIPRAS;41;;
BADOLATO;VERDI EUROPEI-GREEN ITALIA;8;;
BADOLATO;ITALIA DEI VALORI;3;;
BADOLATO;SCELTA EUROPEA;2;;
BADOLATO;IO CAMBIO - MAIE;1;;
BADOLATO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
BELCASTRO;PARTITO DEMOCRATICO;154;;
BELCASTRO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;53;;
BELCASTRO;FORZA ITALIA;44;;
BELCASTRO;NUOVO CENTRO DESTRA - UDC;40;;
BELCASTRO;IO CAMBIO - MAIE;33;;
BELCASTRO;ITALIA DEI VALORI;19;;
BELCASTRO;SCELTA EUROPEA;15;;
BELCASTRO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;9;;
BELCASTRO;L'ALTRA EUROPA CON TSIPRAS;4;;
BELCASTRO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
BELCASTRO;VERDI EUROPEI-GREEN ITALIA;0;;
BORGIA;PARTITO DEMOCRATICO;1008;;
BORGIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;714;;
BORGIA;FORZA ITALIA;533;;
BORGIA;NUOVO CENTRO DESTRA - UDC;175;;
BORGIA;L'ALTRA EUROPA CON TSIPRAS;154;;
BORGIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;44;;
BORGIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;17;;
BORGIA;SCELTA EUROPEA;11;;
BORGIA;VERDI EUROPEI-GREEN ITALIA;9;;
BORGIA;ITALIA DEI VALORI;7;;
BORGIA;IO CAMBIO - MAIE;5;;
BOTRICELLO;FORZA ITALIA;813;;
BOTRICELLO;PARTITO DEMOCRATICO;583;;
BOTRICELLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;529;;
BOTRICELLO;NUOVO CENTRO DESTRA - UDC;279;;
BOTRICELLO;SCELTA EUROPEA;231;;
BOTRICELLO;L'ALTRA EUROPA CON TSIPRAS;109;;
BOTRICELLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;102;;
BOTRICELLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;86;;
BOTRICELLO;ITALIA DEI VALORI;38;;
BOTRICELLO;IO CAMBIO - MAIE;23;;
BOTRICELLO;VERDI EUROPEI-GREEN ITALIA;19;;
CARAFFA DI CATANZARO;PARTITO DEMOCRATICO;316;;
CARAFFA DI CATANZARO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;168;;
CARAFFA DI CATANZARO;FORZA ITALIA;161;;
CARAFFA DI CATANZARO;L'ALTRA EUROPA CON TSIPRAS;105;;
CARAFFA DI CATANZARO;NUOVO CENTRO DESTRA - UDC;32;;
CARAFFA DI CATANZARO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;15;;
CARAFFA DI CATANZARO;SCELTA EUROPEA;5;;
CARAFFA DI CATANZARO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
CARAFFA DI CATANZARO;ITALIA DEI VALORI;5;;
CARAFFA DI CATANZARO;IO CAMBIO - MAIE;1;;
CARAFFA DI CATANZARO;VERDI EUROPEI-GREEN ITALIA;1;;
CARDINALE;FORZA ITALIA;214;;
CARDINALE;PARTITO DEMOCRATICO;202;;
CARDINALE;NUOVO CENTRO DESTRA - UDC;104;;
CARDINALE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;101;;
CARDINALE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;23;;
CARDINALE;L'ALTRA EUROPA CON TSIPRAS;18;;
CARDINALE;SCELTA EUROPEA;17;;
CARDINALE;VERDI EUROPEI-GREEN ITALIA;3;;
CARDINALE;ITALIA DEI VALORI;3;;
CARDINALE;IO CAMBIO - MAIE;2;;
CARDINALE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CARLOPOLI;PARTITO DEMOCRATICO;273;;
CARLOPOLI;FORZA ITALIA;108;;
CARLOPOLI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;100;;
CARLOPOLI;L'ALTRA EUROPA CON TSIPRAS;89;;
CARLOPOLI;NUOVO CENTRO DESTRA - UDC;53;;
CARLOPOLI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
CARLOPOLI;SCELTA EUROPEA;7;;
CARLOPOLI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
CARLOPOLI;ITALIA DEI VALORI;5;;
CARLOPOLI;VERDI EUROPEI-GREEN ITALIA;1;;
CARLOPOLI;IO CAMBIO - MAIE;0;;
CATANZARO;PARTITO DEMOCRATICO;10544;;
CATANZARO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;8028;;
CATANZARO;FORZA ITALIA;6086;;
CATANZARO;NUOVO CENTRO DESTRA - UDC;2478;;
CATANZARO;L'ALTRA EUROPA CON TSIPRAS;1133;;
CATANZARO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1015;;
CATANZARO;SCELTA EUROPEA;479;;
CATANZARO;ITALIA DEI VALORI;325;;
CATANZARO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;233;;
CATANZARO;VERDI EUROPEI-GREEN ITALIA;120;;
CATANZARO;IO CAMBIO - MAIE;32;;
CENADI;PARTITO DEMOCRATICO;51;;
CENADI;FORZA ITALIA;48;;
CENADI;NUOVO CENTRO DESTRA - UDC;29;;
CENADI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;27;;
CENADI;L'ALTRA EUROPA CON TSIPRAS;9;;
CENADI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;6;;
CENADI;SCELTA EUROPEA;3;;
CENADI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
CENADI;IO CAMBIO - MAIE;1;;
CENADI;ITALIA DEI VALORI;0;;
CENADI;VERDI EUROPEI-GREEN ITALIA;0;;
CENTRACHE;PARTITO DEMOCRATICO;88;;
CENTRACHE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;47;;
CENTRACHE;FORZA ITALIA;24;;
CENTRACHE;NUOVO CENTRO DESTRA - UDC;19;;
CENTRACHE;ITALIA DEI VALORI;3;;
CENTRACHE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;3;;
CENTRACHE;L'ALTRA EUROPA CON TSIPRAS;2;;
CENTRACHE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CENTRACHE;SCELTA EUROPEA;0;;
CENTRACHE;IO CAMBIO - MAIE;0;;
CENTRACHE;VERDI EUROPEI-GREEN ITALIA;0;;
CERVA;PARTITO DEMOCRATICO;148;;
CERVA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;132;;
CERVA;FORZA ITALIA;70;;
CERVA;NUOVO CENTRO DESTRA - UDC;49;;
CERVA;SCELTA EUROPEA;29;;
CERVA;ITALIA DEI VALORI;21;;
CERVA;L'ALTRA EUROPA CON TSIPRAS;8;;
CERVA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;4;;
CERVA;IO CAMBIO - MAIE;0;;
CERVA;VERDI EUROPEI-GREEN ITALIA;0;;
CERVA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
CHIARAVALLE CENTRALE;PARTITO DEMOCRATICO;678;;
CHIARAVALLE CENTRALE;FORZA ITALIA;456;;
CHIARAVALLE CENTRALE;NUOVO CENTRO DESTRA - UDC;266;;
CHIARAVALLE CENTRALE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;265;;
CHIARAVALLE CENTRALE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;138;;
CHIARAVALLE CENTRALE;L'ALTRA EUROPA CON TSIPRAS;61;;
CHIARAVALLE CENTRALE;SCELTA EUROPEA;25;;
CHIARAVALLE CENTRALE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
CHIARAVALLE CENTRALE;ITALIA DEI VALORI;9;;
CHIARAVALLE CENTRALE;IO CAMBIO - MAIE;2;;
CHIARAVALLE CENTRALE;VERDI EUROPEI-GREEN ITALIA;1;;
CICALA;PARTITO DEMOCRATICO;121;;
CICALA;NUOVO CENTRO DESTRA - UDC;83;;
CICALA;FORZA ITALIA;65;;
CICALA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;56;;
CICALA;L'ALTRA EUROPA CON TSIPRAS;8;;
CICALA;ITALIA DEI VALORI;7;;
CICALA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;6;;
CICALA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
CICALA;SCELTA EUROPEA;2;;
CICALA;IO CAMBIO - MAIE;2;;
CICALA;VERDI EUROPEI-GREEN ITALIA;2;;
CONFLENTI;PARTITO DEMOCRATICO;188;;
CONFLENTI;NUOVO CENTRO DESTRA - UDC;179;;
CONFLENTI;FORZA ITALIA;119;;
CONFLENTI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;98;;
CONFLENTI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;35;;
CONFLENTI;L'ALTRA EUROPA CON TSIPRAS;16;;
CONFLENTI;ITALIA DEI VALORI;9;;
CONFLENTI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
CONFLENTI;SCELTA EUROPEA;0;;
CONFLENTI;IO CAMBIO - MAIE;0;;
CONFLENTI;VERDI EUROPEI-GREEN ITALIA;0;;
CORTALE;PARTITO DEMOCRATICO;480;;
CORTALE;L'ALTRA EUROPA CON TSIPRAS;231;;
CORTALE;FORZA ITALIA;178;;
CORTALE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;165;;
CORTALE;NUOVO CENTRO DESTRA - UDC;153;;
CORTALE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;69;;
CORTALE;ITALIA DEI VALORI;16;;
CORTALE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;11;;
CORTALE;SCELTA EUROPEA;6;;
CORTALE;VERDI EUROPEI-GREEN ITALIA;5;;
CORTALE;IO CAMBIO - MAIE;1;;
CROPANI;PARTITO DEMOCRATICO;693;;
CROPANI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;580;;
CROPANI;SCELTA EUROPEA;454;;
CROPANI;FORZA ITALIA;451;;
CROPANI;NUOVO CENTRO DESTRA - UDC;192;;
CROPANI;L'ALTRA EUROPA CON TSIPRAS;73;;
CROPANI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;47;;
CROPANI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;45;;
CROPANI;ITALIA DEI VALORI;25;;
CROPANI;VERDI EUROPEI-GREEN ITALIA;25;;
CROPANI;IO CAMBIO - MAIE;6;;
CURINGA;PARTITO DEMOCRATICO;743;;
CURINGA;FORZA ITALIA;510;;
CURINGA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;339;;
CURINGA;NUOVO CENTRO DESTRA - UDC;230;;
CURINGA;L'ALTRA EUROPA CON TSIPRAS;66;;
CURINGA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;25;;
CURINGA;SCELTA EUROPEA;24;;
CURINGA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;19;;
CURINGA;VERDI EUROPEI-GREEN ITALIA;14;;
CURINGA;ITALIA DEI VALORI;12;;
CURINGA;IO CAMBIO - MAIE;8;;
DAVOLI;PARTITO DEMOCRATICO;670;;
DAVOLI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;352;;
DAVOLI;FORZA ITALIA;333;;
DAVOLI;NUOVO CENTRO DESTRA - UDC;196;;
DAVOLI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;105;;
DAVOLI;L'ALTRA EUROPA CON TSIPRAS;52;;
DAVOLI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;12;;
DAVOLI;VERDI EUROPEI-GREEN ITALIA;11;;
DAVOLI;ITALIA DEI VALORI;11;;
DAVOLI;SCELTA EUROPEA;7;;
DAVOLI;IO CAMBIO - MAIE;3;;
DECOLLATURA;PARTITO DEMOCRATICO;471;;
DECOLLATURA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;349;;
DECOLLATURA;NUOVO CENTRO DESTRA - UDC;217;;
DECOLLATURA;FORZA ITALIA;165;;
DECOLLATURA;L'ALTRA EUROPA CON TSIPRAS;115;;
DECOLLATURA;ITALIA DEI VALORI;41;;
DECOLLATURA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;21;;
DECOLLATURA;SCELTA EUROPEA;7;;
DECOLLATURA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
DECOLLATURA;VERDI EUROPEI-GREEN ITALIA;6;;
DECOLLATURA;IO CAMBIO - MAIE;2;;
FALERNA;PARTITO DEMOCRATICO;664;;
FALERNA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;593;;
FALERNA;FORZA ITALIA;478;;
FALERNA;NUOVO CENTRO DESTRA - UDC;255;;
FALERNA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;92;;
FALERNA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;52;;
FALERNA;L'ALTRA EUROPA CON TSIPRAS;51;;
FALERNA;ITALIA DEI VALORI;45;;
FALERNA;SCELTA EUROPEA;20;;
FALERNA;VERDI EUROPEI-GREEN ITALIA;11;;
FALERNA;IO CAMBIO - MAIE;4;;
FEROLETO ANTICO;PARTITO DEMOCRATICO;311;;
FEROLETO ANTICO;FORZA ITALIA;198;;
FEROLETO ANTICO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;197;;
FEROLETO ANTICO;NUOVO CENTRO DESTRA - UDC;51;;
FEROLETO ANTICO;L'ALTRA EUROPA CON TSIPRAS;21;;
FEROLETO ANTICO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;14;;
FEROLETO ANTICO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;11;;
FEROLETO ANTICO;ITALIA DEI VALORI;5;;
FEROLETO ANTICO;VERDI EUROPEI-GREEN ITALIA;4;;
FEROLETO ANTICO;SCELTA EUROPEA;2;;
FEROLETO ANTICO;IO CAMBIO - MAIE;1;;
FOSSATO SERRALTA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;122;;
FOSSATO SERRALTA;PARTITO DEMOCRATICO;77;;
FOSSATO SERRALTA;FORZA ITALIA;59;;
FOSSATO SERRALTA;NUOVO CENTRO DESTRA - UDC;41;;
FOSSATO SERRALTA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;15;;
FOSSATO SERRALTA;SCELTA EUROPEA;7;;
FOSSATO SERRALTA;VERDI EUROPEI-GREEN ITALIA;6;;
FOSSATO SERRALTA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
FOSSATO SERRALTA;L'ALTRA EUROPA CON TSIPRAS;4;;
FOSSATO SERRALTA;ITALIA DEI VALORI;2;;
FOSSATO SERRALTA;IO CAMBIO - MAIE;2;;
GAGLIATO;PARTITO DEMOCRATICO;111;;
GAGLIATO;FORZA ITALIA;80;;
GAGLIATO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;36;;
GAGLIATO;L'ALTRA EUROPA CON TSIPRAS;36;;
GAGLIATO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;21;;
GAGLIATO;NUOVO CENTRO DESTRA - UDC;19;;
GAGLIATO;VERDI EUROPEI-GREEN ITALIA;4;;
GAGLIATO;ITALIA DEI VALORI;1;;
GAGLIATO;SCELTA EUROPEA;1;;
GAGLIATO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
GAGLIATO;IO CAMBIO - MAIE;0;;
GASPERINA;PARTITO DEMOCRATICO;383;;
GASPERINA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;126;;
GASPERINA;FORZA ITALIA;95;;
GASPERINA;SCELTA EUROPEA;67;;
GASPERINA;NUOVO CENTRO DESTRA - UDC;50;;
GASPERINA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
GASPERINA;L'ALTRA EUROPA CON TSIPRAS;18;;
GASPERINA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
GASPERINA;ITALIA DEI VALORI;1;;
GASPERINA;IO CAMBIO - MAIE;1;;
GASPERINA;VERDI EUROPEI-GREEN ITALIA;0;;
GIMIGLIANO;PARTITO DEMOCRATICO;799;;
GIMIGLIANO;FORZA ITALIA;411;;
GIMIGLIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;341;;
GIMIGLIANO;NUOVO CENTRO DESTRA - UDC;162;;
GIMIGLIANO;L'ALTRA EUROPA CON TSIPRAS;56;;
GIMIGLIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;55;;
GIMIGLIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;17;;
GIMIGLIANO;ITALIA DEI VALORI;14;;
GIMIGLIANO;SCELTA EUROPEA;9;;
GIMIGLIANO;VERDI EUROPEI-GREEN ITALIA;6;;
GIMIGLIANO;IO CAMBIO - MAIE;4;;
GIRIFALCO;PARTITO DEMOCRATICO;772;;
GIRIFALCO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;611;;
GIRIFALCO;FORZA ITALIA;413;;
GIRIFALCO;NUOVO CENTRO DESTRA - UDC;239;;
GIRIFALCO;L'ALTRA EUROPA CON TSIPRAS;100;;
GIRIFALCO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;66;;
GIRIFALCO;SCELTA EUROPEA;19;;
GIRIFALCO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;19;;
GIRIFALCO;VERDI EUROPEI-GREEN ITALIA;17;;
GIRIFALCO;ITALIA DEI VALORI;14;;
GIRIFALCO;IO CAMBIO - MAIE;4;;
GIZZERIA;FORZA ITALIA;519;;
GIZZERIA;NUOVO CENTRO DESTRA - UDC;365;;
GIZZERIA;PARTITO DEMOCRATICO;332;;
GIZZERIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;295;;
GIZZERIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;50;;
GIZZERIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;34;;
GIZZERIA;L'ALTRA EUROPA CON TSIPRAS;26;;
GIZZERIA;SCELTA EUROPEA;3;;
GIZZERIA;ITALIA DEI VALORI;3;;
GIZZERIA;VERDI EUROPEI-GREEN ITALIA;2;;
GIZZERIA;IO CAMBIO - MAIE;2;;
GUARDAVALLE;PARTITO DEMOCRATICO;704;;
GUARDAVALLE;FORZA ITALIA;354;;
GUARDAVALLE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;200;;
GUARDAVALLE;NUOVO CENTRO DESTRA - UDC;105;;
GUARDAVALLE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;89;;
GUARDAVALLE;L'ALTRA EUROPA CON TSIPRAS;40;;
GUARDAVALLE;ITALIA DEI VALORI;20;;
GUARDAVALLE;SCELTA EUROPEA;9;;
GUARDAVALLE;VERDI EUROPEI-GREEN ITALIA;7;;
GUARDAVALLE;IO CAMBIO - MAIE;2;;
GUARDAVALLE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
ISCA SULLO IONIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;402;;
ISCA SULLO IONIO;PARTITO DEMOCRATICO;140;;
ISCA SULLO IONIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;73;;
ISCA SULLO IONIO;FORZA ITALIA;49;;
ISCA SULLO IONIO;NUOVO CENTRO DESTRA - UDC;27;;
ISCA SULLO IONIO;L'ALTRA EUROPA CON TSIPRAS;13;;
ISCA SULLO IONIO;VERDI EUROPEI-GREEN ITALIA;4;;
ISCA SULLO IONIO;ITALIA DEI VALORI;3;;
ISCA SULLO IONIO;SCELTA EUROPEA;2;;
ISCA SULLO IONIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
ISCA SULLO IONIO;IO CAMBIO - MAIE;1;;
JACURSO;PARTITO DEMOCRATICO;85;;
JACURSO;NUOVO CENTRO DESTRA - UDC;70;;
JACURSO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;30;;
JACURSO;L'ALTRA EUROPA CON TSIPRAS;26;;
JACURSO;FORZA ITALIA;19;;
JACURSO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;6;;
JACURSO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
JACURSO;IO CAMBIO - MAIE;2;;
JACURSO;ITALIA DEI VALORI;1;;
JACURSO;VERDI EUROPEI-GREEN ITALIA;1;;
JACURSO;SCELTA EUROPEA;0;;
LAMEZIA TERME;PARTITO DEMOCRATICO;6356;;
LAMEZIA TERME;FORZA ITALIA;4927;;
LAMEZIA TERME;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;4767;;
LAMEZIA TERME;NUOVO CENTRO DESTRA - UDC;2725;;
LAMEZIA TERME;L'ALTRA EUROPA CON TSIPRAS;1089;;
LAMEZIA TERME;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;882;;
LAMEZIA TERME;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;775;;
LAMEZIA TERME;ITALIA DEI VALORI;119;;
LAMEZIA TERME;SCELTA EUROPEA;99;;
LAMEZIA TERME;VERDI EUROPEI-GREEN ITALIA;66;;
LAMEZIA TERME;IO CAMBIO - MAIE;35;;
MAGISANO;PARTITO DEMOCRATICO;254;;
MAGISANO;FORZA ITALIA;130;;
MAGISANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;55;;
MAGISANO;NUOVO CENTRO DESTRA - UDC;34;;
MAGISANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
MAGISANO;L'ALTRA EUROPA CON TSIPRAS;9;;
MAGISANO;SCELTA EUROPEA;8;;
MAGISANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
MAGISANO;VERDI EUROPEI-GREEN ITALIA;2;;
MAGISANO;ITALIA DEI VALORI;0;;
MAGISANO;IO CAMBIO - MAIE;0;;
MAIDA;PARTITO DEMOCRATICO;613;;
MAIDA;FORZA ITALIA;515;;
MAIDA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;285;;
MAIDA;L'ALTRA EUROPA CON TSIPRAS;124;;
MAIDA;NUOVO CENTRO DESTRA - UDC;102;;
MAIDA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;31;;
MAIDA;SCELTA EUROPEA;29;;
MAIDA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;11;;
MAIDA;ITALIA DEI VALORI;8;;
MAIDA;IO CAMBIO - MAIE;2;;
MAIDA;VERDI EUROPEI-GREEN ITALIA;1;;
MARCEDUSA;PARTITO DEMOCRATICO;52;;
MARCEDUSA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;46;;
MARCEDUSA;FORZA ITALIA;42;;
MARCEDUSA;SCELTA EUROPEA;15;;
MARCEDUSA;ITALIA DEI VALORI;7;;
MARCEDUSA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
MARCEDUSA;NUOVO CENTRO DESTRA - UDC;3;;
MARCEDUSA;IO CAMBIO - MAIE;3;;
MARCEDUSA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1;;
MARCEDUSA;L'ALTRA EUROPA CON TSIPRAS;0;;
MARCEDUSA;VERDI EUROPEI-GREEN ITALIA;0;;
MARCELLINARA;PARTITO DEMOCRATICO;470;;
MARCELLINARA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;360;;
MARCELLINARA;FORZA ITALIA;272;;
MARCELLINARA;NUOVO CENTRO DESTRA - UDC;113;;
MARCELLINARA;L'ALTRA EUROPA CON TSIPRAS;59;;
MARCELLINARA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;40;;
MARCELLINARA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;27;;
MARCELLINARA;ITALIA DEI VALORI;20;;
MARCELLINARA;SCELTA EUROPEA;14;;
MARCELLINARA;VERDI EUROPEI-GREEN ITALIA;8;;
