

Ente;Liste/Gruppi;Voti;
MEDEA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;6;;
MEDEA;SCELTA EUROPEA;5;;
MEDEA;ITALIA DEI VALORI;4;;
MEDEA;IO CAMBIO - MAIE;2;;
MEDEA;SVP;0;;
MONFALCONE;PARTITO DEMOCRATICO;5088;;
MONFALCONE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2179;;
MONFALCONE;FORZA ITALIA;1582;;
MONFALCONE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;800;;
MONFALCONE;L'ALTRA EUROPA CON TSIPRAS;529;;
MONFALCONE;NUOVO CENTRO DESTRA - UDC;352;;
MONFALCONE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;329;;
MONFALCONE;VERDI EUROPEI-GREEN ITALIA;138;;
MONFALCONE;ITALIA DEI VALORI;45;;
MONFALCONE;SCELTA EUROPEA;40;;
MONFALCONE;SVP;34;;
MONFALCONE;IO CAMBIO - MAIE;12;;
MORARO;PARTITO DEMOCRATICO;139;;
MORARO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;59;;
MORARO;FORZA ITALIA;40;;
MORARO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;27;;
MORARO;VERDI EUROPEI-GREEN ITALIA;12;;
MORARO;L'ALTRA EUROPA CON TSIPRAS;11;;
MORARO;NUOVO CENTRO DESTRA - UDC;9;;
MORARO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;7;;
MORARO;IO CAMBIO - MAIE;0;;
MORARO;SCELTA EUROPEA;0;;
MORARO;SVP;0;;
MORARO;ITALIA DEI VALORI;0;;
MOSSA;PARTITO DEMOCRATICO;393;;
MOSSA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;177;;
MOSSA;FORZA ITALIA;123;;
MOSSA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;103;;
MOSSA;NUOVO CENTRO DESTRA - UDC;44;;
MOSSA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;21;;
MOSSA;L'ALTRA EUROPA CON TSIPRAS;20;;
MOSSA;VERDI EUROPEI-GREEN ITALIA;19;;
MOSSA;SCELTA EUROPEA;8;;
MOSSA;ITALIA DEI VALORI;5;;
MOSSA;SVP;3;;
MOSSA;IO CAMBIO - MAIE;2;;
ROMANS D'ISONZO;PARTITO DEMOCRATICO;978;;
ROMANS D'ISONZO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;348;;
ROMANS D'ISONZO;FORZA ITALIA;211;;
ROMANS D'ISONZO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;117;;
ROMANS D'ISONZO;NUOVO CENTRO DESTRA - UDC;58;;
ROMANS D'ISONZO;L'ALTRA EUROPA CON TSIPRAS;57;;
ROMANS D'ISONZO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;39;;
ROMANS D'ISONZO;VERDI EUROPEI-GREEN ITALIA;26;;
ROMANS D'ISONZO;ITALIA DEI VALORI;14;;
ROMANS D'ISONZO;SCELTA EUROPEA;9;;
ROMANS D'ISONZO;SVP;7;;
ROMANS D'ISONZO;IO CAMBIO - MAIE;4;;
RONCHI DEI LEGIONARI;PARTITO DEMOCRATICO;2872;;
RONCHI DEI LEGIONARI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1193;;
RONCHI DEI LEGIONARI;FORZA ITALIA;515;;
RONCHI DEI LEGIONARI;L'ALTRA EUROPA CON TSIPRAS;283;;
RONCHI DEI LEGIONARI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;254;;
RONCHI DEI LEGIONARI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;124;;
RONCHI DEI LEGIONARI;NUOVO CENTRO DESTRA - UDC;119;;
RONCHI DEI LEGIONARI;VERDI EUROPEI-GREEN ITALIA;77;;
RONCHI DEI LEGIONARI;SCELTA EUROPEA;24;;
RONCHI DEI LEGIONARI;ITALIA DEI VALORI;24;;
RONCHI DEI LEGIONARI;SVP;17;;
RONCHI DEI LEGIONARI;IO CAMBIO - MAIE;6;;
SAGRADO;PARTITO DEMOCRATICO;557;;
SAGRADO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;227;;
SAGRADO;FORZA ITALIA;107;;
SAGRADO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;82;;
SAGRADO;L'ALTRA EUROPA CON TSIPRAS;56;;
SAGRADO;NUOVO CENTRO DESTRA - UDC;32;;
SAGRADO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
SAGRADO;VERDI EUROPEI-GREEN ITALIA;14;;
SAGRADO;ITALIA DEI VALORI;8;;
SAGRADO;SVP;4;;
SAGRADO;SCELTA EUROPEA;3;;
SAGRADO;IO CAMBIO - MAIE;0;;
SAN CANZIAN D'ISONZO;PARTITO DEMOCRATICO;1536;;
SAN CANZIAN D'ISONZO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;665;;
SAN CANZIAN D'ISONZO;FORZA ITALIA;272;;
SAN CANZIAN D'ISONZO;L'ALTRA EUROPA CON TSIPRAS;168;;
SAN CANZIAN D'ISONZO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;140;;
SAN CANZIAN D'ISONZO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;61;;
SAN CANZIAN D'ISONZO;NUOVO CENTRO DESTRA - UDC;47;;
SAN CANZIAN D'ISONZO;VERDI EUROPEI-GREEN ITALIA;40;;
SAN CANZIAN D'ISONZO;ITALIA DEI VALORI;19;;
SAN CANZIAN D'ISONZO;SCELTA EUROPEA;14;;
SAN CANZIAN D'ISONZO;IO CAMBIO - MAIE;6;;
SAN CANZIAN D'ISONZO;SVP;5;;
SAN FLORIANO DEL COLLIO;PARTITO DEMOCRATICO;196;;
SAN FLORIANO DEL COLLIO;SVP;151;;
SAN FLORIANO DEL COLLIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;53;;
SAN FLORIANO DEL COLLIO;FORZA ITALIA;32;;
SAN FLORIANO DEL COLLIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;28;;
SAN FLORIANO DEL COLLIO;NUOVO CENTRO DESTRA - UDC;9;;
SAN FLORIANO DEL COLLIO;L'ALTRA EUROPA CON TSIPRAS;9;;
SAN FLORIANO DEL COLLIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;6;;
SAN FLORIANO DEL COLLIO;ITALIA DEI VALORI;5;;
SAN FLORIANO DEL COLLIO;VERDI EUROPEI-GREEN ITALIA;2;;
SAN FLORIANO DEL COLLIO;SCELTA EUROPEA;2;;
SAN FLORIANO DEL COLLIO;IO CAMBIO - MAIE;1;;
SAN LORENZO ISONTINO;PARTITO DEMOCRATICO;428;;
SAN LORENZO ISONTINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;173;;
SAN LORENZO ISONTINO;FORZA ITALIA;119;;
SAN LORENZO ISONTINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;76;;
SAN LORENZO ISONTINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;35;;
SAN LORENZO ISONTINO;NUOVO CENTRO DESTRA - UDC;30;;
SAN LORENZO ISONTINO;L'ALTRA EUROPA CON TSIPRAS;21;;
SAN LORENZO ISONTINO;VERDI EUROPEI-GREEN ITALIA;16;;
SAN LORENZO ISONTINO;SCELTA EUROPEA;9;;
SAN LORENZO ISONTINO;IO CAMBIO - MAIE;4;;
SAN LORENZO ISONTINO;SVP;3;;
SAN LORENZO ISONTINO;ITALIA DEI VALORI;3;;
SAN PIER D'ISONZO;PARTITO DEMOCRATICO;560;;
SAN PIER D'ISONZO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;209;;
SAN PIER D'ISONZO;FORZA ITALIA;93;;
SAN PIER D'ISONZO;L'ALTRA EUROPA CON TSIPRAS;70;;
SAN PIER D'ISONZO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;53;;
SAN PIER D'ISONZO;NUOVO CENTRO DESTRA - UDC;37;;
SAN PIER D'ISONZO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;21;;
SAN PIER D'ISONZO;VERDI EUROPEI-GREEN ITALIA;12;;
SAN PIER D'ISONZO;SCELTA EUROPEA;6;;
SAN PIER D'ISONZO;ITALIA DEI VALORI;3;;
SAN PIER D'ISONZO;IO CAMBIO - MAIE;2;;
SAN PIER D'ISONZO;SVP;1;;
SAVOGNA D'ISONZO;PARTITO DEMOCRATICO;513;;
SAVOGNA D'ISONZO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;181;;
SAVOGNA D'ISONZO;SVP;131;;
SAVOGNA D'ISONZO;FORZA ITALIA;50;;
SAVOGNA D'ISONZO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;43;;
SAVOGNA D'ISONZO;L'ALTRA EUROPA CON TSIPRAS;20;;
SAVOGNA D'ISONZO;NUOVO CENTRO DESTRA - UDC;9;;
SAVOGNA D'ISONZO;VERDI EUROPEI-GREEN ITALIA;9;;
SAVOGNA D'ISONZO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;4;;
SAVOGNA D'ISONZO;ITALIA DEI VALORI;3;;
SAVOGNA D'ISONZO;SCELTA EUROPEA;2;;
SAVOGNA D'ISONZO;IO CAMBIO - MAIE;0;;
STARANZANO;PARTITO DEMOCRATICO;2037;;
STARANZANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;828;;
STARANZANO;FORZA ITALIA;421;;
STARANZANO;L'ALTRA EUROPA CON TSIPRAS;247;;
STARANZANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;213;;
STARANZANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;107;;
STARANZANO;NUOVO CENTRO DESTRA - UDC;103;;
STARANZANO;VERDI EUROPEI-GREEN ITALIA;62;;
STARANZANO;SCELTA EUROPEA;27;;
STARANZANO;ITALIA DEI VALORI;12;;
STARANZANO;SVP;6;;
STARANZANO;IO CAMBIO - MAIE;5;;
TURRIACO;PARTITO DEMOCRATICO;858;;
TURRIACO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;346;;
TURRIACO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;112;;
TURRIACO;FORZA ITALIA;109;;
TURRIACO;L'ALTRA EUROPA CON TSIPRAS;94;;
TURRIACO;NUOVO CENTRO DESTRA - UDC;49;;
TURRIACO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;28;;
TURRIACO;VERDI EUROPEI-GREEN ITALIA;16;;
TURRIACO;SVP;6;;
TURRIACO;ITALIA DEI VALORI;5;;
TURRIACO;SCELTA EUROPEA;5;;
TURRIACO;IO CAMBIO - MAIE;2;;
VILLESSE;PARTITO DEMOCRATICO;412;;
VILLESSE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;162;;
VILLESSE;FORZA ITALIA;83;;
VILLESSE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;74;;
VILLESSE;L'ALTRA EUROPA CON TSIPRAS;42;;
VILLESSE;NUOVO CENTRO DESTRA - UDC;39;;
VILLESSE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;18;;
VILLESSE;VERDI EUROPEI-GREEN ITALIA;7;;
VILLESSE;ITALIA DEI VALORI;6;;
VILLESSE;SCELTA EUROPEA;4;;
VILLESSE;SVP;3;;
VILLESSE;IO CAMBIO - MAIE;1;;
