

Ente;Numero elettori;Numero votanti;Schede bianche;Schede non valide
CANTAGALLO ;2528;1728;32;75;
CARMIGNANO ;10890;6665;61;230;
MONTEMURLO ;13864;9864;170;400;
POGGIO A CAIANO ;7580;4795;28;149;
PRATO ;135017;94483;1326;3534;
VAIANO ;8087;5752;87;231;
VERNIO ;5018;3540;87;215;
