

Ente;Liste/Gruppi;Voti;
APPIANO SULLA STRADA DEL VINO/EPPAN AN DER WEINSTRASSE;NUOVO CENTRO DESTRA - UDC;20;;
APPIANO SULLA STRADA DEL VINO/EPPAN AN DER WEINSTRASSE;ITALIA DEI VALORI;20;;
APPIANO SULLA STRADA DEL VINO/EPPAN AN DER WEINSTRASSE;IO CAMBIO - MAIE;10;;
APPIANO SULLA STRADA DEL VINO/EPPAN AN DER WEINSTRASSE;SCELTA EUROPEA;9;;
AVELENGO/HAFLING;SVP;218;;
AVELENGO/HAFLING;L'ALTRA EUROPA CON TSIPRAS;25;;
AVELENGO/HAFLING;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;11;;
AVELENGO/HAFLING;PARTITO DEMOCRATICO;6;;
AVELENGO/HAFLING;VERDI EUROPEI-GREEN ITALIA;3;;
AVELENGO/HAFLING;FORZA ITALIA;2;;
AVELENGO/HAFLING;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;2;;
AVELENGO/HAFLING;ITALIA DEI VALORI;2;;
AVELENGO/HAFLING;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1;;
AVELENGO/HAFLING;IO CAMBIO - MAIE;0;;
AVELENGO/HAFLING;NUOVO CENTRO DESTRA - UDC;0;;
AVELENGO/HAFLING;SCELTA EUROPEA;0;;
BADIA/ABTEI;SVP;897;;
BADIA/ABTEI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;130;;
BADIA/ABTEI;PARTITO DEMOCRATICO;116;;
BADIA/ABTEI;L'ALTRA EUROPA CON TSIPRAS;85;;
BADIA/ABTEI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;53;;
BADIA/ABTEI;FORZA ITALIA;46;;
BADIA/ABTEI;VERDI EUROPEI-GREEN ITALIA;43;;
BADIA/ABTEI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;12;;
BADIA/ABTEI;NUOVO CENTRO DESTRA - UDC;9;;
BADIA/ABTEI;SCELTA EUROPEA;5;;
BADIA/ABTEI;ITALIA DEI VALORI;5;;
BADIA/ABTEI;IO CAMBIO - MAIE;2;;
BARBIANO/BARBIAN;SVP;468;;
BARBIANO/BARBIAN;L'ALTRA EUROPA CON TSIPRAS;56;;
BARBIANO/BARBIAN;VERDI EUROPEI-GREEN ITALIA;29;;
BARBIANO/BARBIAN;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;28;;
BARBIANO/BARBIAN;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;27;;
BARBIANO/BARBIAN;PARTITO DEMOCRATICO;15;;
BARBIANO/BARBIAN;FORZA ITALIA;3;;
BARBIANO/BARBIAN;SCELTA EUROPEA;1;;
BARBIANO/BARBIAN;IO CAMBIO - MAIE;0;;
BARBIANO/BARBIAN;ITALIA DEI VALORI;0;;
BARBIANO/BARBIAN;NUOVO CENTRO DESTRA - UDC;0;;
BARBIANO/BARBIAN;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;0;;
BOLZANO/BOZEN;PARTITO DEMOCRATICO;15591;;
BOLZANO/BOZEN;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;7029;;
BOLZANO/BOZEN;SVP;6318;;
BOLZANO/BOZEN;FORZA ITALIA;4530;;
BOLZANO/BOZEN;L'ALTRA EUROPA CON TSIPRAS;3900;;
BOLZANO/BOZEN;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2306;;
BOLZANO/BOZEN;VERDI EUROPEI-GREEN ITALIA;1348;;
BOLZANO/BOZEN;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1337;;
BOLZANO/BOZEN;NUOVO CENTRO DESTRA - UDC;949;;
BOLZANO/BOZEN;SCELTA EUROPEA;188;;
BOLZANO/BOZEN;ITALIA DEI VALORI;138;;
BOLZANO/BOZEN;IO CAMBIO - MAIE;71;;
BRAIES/PRAGS;SVP;165;;
BRAIES/PRAGS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;16;;
BRAIES/PRAGS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;11;;
BRAIES/PRAGS;PARTITO DEMOCRATICO;8;;
BRAIES/PRAGS;L'ALTRA EUROPA CON TSIPRAS;7;;
BRAIES/PRAGS;VERDI EUROPEI-GREEN ITALIA;6;;
BRAIES/PRAGS;IO CAMBIO - MAIE;0;;
BRAIES/PRAGS;ITALIA DEI VALORI;0;;
BRAIES/PRAGS;SCELTA EUROPEA;0;;
BRAIES/PRAGS;NUOVO CENTRO DESTRA - UDC;0;;
BRAIES/PRAGS;FORZA ITALIA;0;;
BRAIES/PRAGS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;0;;
BRENNERO/BRENNER;SVP;461;;
BRENNERO/BRENNER;PARTITO DEMOCRATICO;60;;
BRENNERO/BRENNER;L'ALTRA EUROPA CON TSIPRAS;58;;
BRENNERO/BRENNER;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;57;;
BRENNERO/BRENNER;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;47;;
BRENNERO/BRENNER;FORZA ITALIA;30;;
BRENNERO/BRENNER;VERDI EUROPEI-GREEN ITALIA;25;;
BRENNERO/BRENNER;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
BRENNERO/BRENNER;NUOVO CENTRO DESTRA - UDC;5;;
BRENNERO/BRENNER;ITALIA DEI VALORI;2;;
BRENNERO/BRENNER;SCELTA EUROPEA;1;;
BRENNERO/BRENNER;IO CAMBIO - MAIE;0;;
BRESSANONE/BRIXEN;SVP;3845;;
BRESSANONE/BRIXEN;PARTITO DEMOCRATICO;1256;;
BRESSANONE/BRIXEN;L'ALTRA EUROPA CON TSIPRAS;881;;
BRESSANONE/BRIXEN;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;567;;
BRESSANONE/BRIXEN;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;501;;
BRESSANONE/BRIXEN;FORZA ITALIA;383;;
BRESSANONE/BRIXEN;VERDI EUROPEI-GREEN ITALIA;376;;
BRESSANONE/BRIXEN;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;76;;
BRESSANONE/BRIXEN;NUOVO CENTRO DESTRA - UDC;64;;
BRESSANONE/BRIXEN;SCELTA EUROPEA;25;;
BRESSANONE/BRIXEN;ITALIA DEI VALORI;25;;
BRESSANONE/BRIXEN;IO CAMBIO - MAIE;8;;
BRONZOLO/BRANZOLL;PARTITO DEMOCRATICO;373;;
BRONZOLO/BRANZOLL;SVP;303;;
BRONZOLO/BRANZOLL;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;177;;
BRONZOLO/BRANZOLL;FORZA ITALIA;111;;
BRONZOLO/BRANZOLL;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;106;;
BRONZOLO/BRANZOLL;L'ALTRA EUROPA CON TSIPRAS;70;;
BRONZOLO/BRANZOLL;VERDI EUROPEI-GREEN ITALIA;37;;
BRONZOLO/BRANZOLL;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;22;;
BRONZOLO/BRANZOLL;NUOVO CENTRO DESTRA - UDC;8;;
BRONZOLO/BRANZOLL;SCELTA EUROPEA;3;;
BRONZOLO/BRANZOLL;IO CAMBIO - MAIE;2;;
BRONZOLO/BRANZOLL;ITALIA DEI VALORI;0;;
BRUNICO/BRUNECK;SVP;2885;;
BRUNICO/BRUNECK;L'ALTRA EUROPA CON TSIPRAS;849;;
BRUNICO/BRUNECK;PARTITO DEMOCRATICO;599;;
BRUNICO/BRUNECK;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;322;;
BRUNICO/BRUNECK;VERDI EUROPEI-GREEN ITALIA;306;;
BRUNICO/BRUNECK;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;300;;
BRUNICO/BRUNECK;FORZA ITALIA;193;;
BRUNICO/BRUNECK;NUOVO CENTRO DESTRA - UDC;37;;
BRUNICO/BRUNECK;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;33;;
BRUNICO/BRUNECK;SCELTA EUROPEA;17;;
BRUNICO/BRUNECK;ITALIA DEI VALORI;13;;
BRUNICO/BRUNECK;IO CAMBIO - MAIE;1;;
CAINES/KUENS;SVP;122;;
CAINES/KUENS;L'ALTRA EUROPA CON TSIPRAS;12;;
CAINES/KUENS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;12;;
CAINES/KUENS;VERDI EUROPEI-GREEN ITALIA;6;;
CAINES/KUENS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;4;;
CAINES/KUENS;PARTITO DEMOCRATICO;4;;
CAINES/KUENS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1;;
CAINES/KUENS;ITALIA DEI VALORI;0;;
CAINES/KUENS;IO CAMBIO - MAIE;0;;
CAINES/KUENS;NUOVO CENTRO DESTRA - UDC;0;;
CAINES/KUENS;FORZA ITALIA;0;;
CAINES/KUENS;SCELTA EUROPEA;0;;
CALDARO SULLA STRADA DEL VINO/KALTERN AN DER WEINSTRASSE;SVP;1882;;
CALDARO SULLA STRADA DEL VINO/KALTERN AN DER WEINSTRASSE;L'ALTRA EUROPA CON TSIPRAS;338;;
CALDARO SULLA STRADA DEL VINO/KALTERN AN DER WEINSTRASSE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;155;;
CALDARO SULLA STRADA DEL VINO/KALTERN AN DER WEINSTRASSE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;151;;
CALDARO SULLA STRADA DEL VINO/KALTERN AN DER WEINSTRASSE;VERDI EUROPEI-GREEN ITALIA;148;;
CALDARO SULLA STRADA DEL VINO/KALTERN AN DER WEINSTRASSE;PARTITO DEMOCRATICO;145;;
CALDARO SULLA STRADA DEL VINO/KALTERN AN DER WEINSTRASSE;FORZA ITALIA;39;;
CALDARO SULLA STRADA DEL VINO/KALTERN AN DER WEINSTRASSE;SCELTA EUROPEA;8;;
CALDARO SULLA STRADA DEL VINO/KALTERN AN DER WEINSTRASSE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;7;;
CALDARO SULLA STRADA DEL VINO/KALTERN AN DER WEINSTRASSE;NUOVO CENTRO DESTRA - UDC;6;;
CALDARO SULLA STRADA DEL VINO/KALTERN AN DER WEINSTRASSE;ITALIA DEI VALORI;5;;
CALDARO SULLA STRADA DEL VINO/KALTERN AN DER WEINSTRASSE;IO CAMBIO - MAIE;1;;
CAMPO DI TRENS/FREIENFELD;SVP;619;;
CAMPO DI TRENS/FREIENFELD;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;82;;
CAMPO DI TRENS/FREIENFELD;L'ALTRA EUROPA CON TSIPRAS;79;;
CAMPO DI TRENS/FREIENFELD;VERDI EUROPEI-GREEN ITALIA;37;;
CAMPO DI TRENS/FREIENFELD;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;29;;
CAMPO DI TRENS/FREIENFELD;PARTITO DEMOCRATICO;19;;
CAMPO DI TRENS/FREIENFELD;FORZA ITALIA;9;;
CAMPO DI TRENS/FREIENFELD;ITALIA DEI VALORI;4;;
CAMPO DI TRENS/FREIENFELD;NUOVO CENTRO DESTRA - UDC;4;;
CAMPO DI TRENS/FREIENFELD;IO CAMBIO - MAIE;1;;
CAMPO DI TRENS/FREIENFELD;SCELTA EUROPEA;1;;
CAMPO DI TRENS/FREIENFELD;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1;;
CAMPO TURES/SAND IN TAUFERS;SVP;1242;;
CAMPO TURES/SAND IN TAUFERS;L'ALTRA EUROPA CON TSIPRAS;205;;
CAMPO TURES/SAND IN TAUFERS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;130;;
CAMPO TURES/SAND IN TAUFERS;VERDI EUROPEI-GREEN ITALIA;79;;
CAMPO TURES/SAND IN TAUFERS;PARTITO DEMOCRATICO;69;;
CAMPO TURES/SAND IN TAUFERS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;64;;
CAMPO TURES/SAND IN TAUFERS;FORZA ITALIA;11;;
CAMPO TURES/SAND IN TAUFERS;ITALIA DEI VALORI;7;;
CAMPO TURES/SAND IN TAUFERS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;6;;
CAMPO TURES/SAND IN TAUFERS;SCELTA EUROPEA;2;;
CAMPO TURES/SAND IN TAUFERS;NUOVO CENTRO DESTRA - UDC;2;;
CAMPO TURES/SAND IN TAUFERS;IO CAMBIO - MAIE;1;;
CASTELBELLO-CIARDES/KASTELBELL-TSCHARS;SVP;601;;
CASTELBELLO-CIARDES/KASTELBELL-TSCHARS;L'ALTRA EUROPA CON TSIPRAS;76;;
CASTELBELLO-CIARDES/KASTELBELL-TSCHARS;VERDI EUROPEI-GREEN ITALIA;36;;
CASTELBELLO-CIARDES/KASTELBELL-TSCHARS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;36;;
CASTELBELLO-CIARDES/KASTELBELL-TSCHARS;PARTITO DEMOCRATICO;18;;
CASTELBELLO-CIARDES/KASTELBELL-TSCHARS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;12;;
CASTELBELLO-CIARDES/KASTELBELL-TSCHARS;ITALIA DEI VALORI;3;;
CASTELBELLO-CIARDES/KASTELBELL-TSCHARS;FORZA ITALIA;2;;
CASTELBELLO-CIARDES/KASTELBELL-TSCHARS;SCELTA EUROPEA;2;;
CASTELBELLO-CIARDES/KASTELBELL-TSCHARS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1;;
CASTELBELLO-CIARDES/KASTELBELL-TSCHARS;NUOVO CENTRO DESTRA - UDC;0;;
CASTELBELLO-CIARDES/KASTELBELL-TSCHARS;IO CAMBIO - MAIE;0;;
CASTELROTTO/KASTELRUTH;SVP;1560;;
CASTELROTTO/KASTELRUTH;L'ALTRA EUROPA CON TSIPRAS;282;;
CASTELROTTO/KASTELRUTH;VERDI EUROPEI-GREEN ITALIA;128;;
CASTELROTTO/KASTELRUTH;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;124;;
CASTELROTTO/KASTELRUTH;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;114;;
CASTELROTTO/KASTELRUTH;PARTITO DEMOCRATICO;97;;
CASTELROTTO/KASTELRUTH;FORZA ITALIA;28;;
CASTELROTTO/KASTELRUTH;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;7;;
CASTELROTTO/KASTELRUTH;ITALIA DEI VALORI;6;;
CASTELROTTO/KASTELRUTH;NUOVO CENTRO DESTRA - UDC;4;;
CASTELROTTO/KASTELRUTH;SCELTA EUROPEA;2;;
CASTELROTTO/KASTELRUTH;IO CAMBIO - MAIE;1;;
CERMES/TSCHERMS;SVP;370;;
CERMES/TSCHERMS;L'ALTRA EUROPA CON TSIPRAS;53;;
CERMES/TSCHERMS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;45;;
CERMES/TSCHERMS;VERDI EUROPEI-GREEN ITALIA;37;;
CERMES/TSCHERMS;PARTITO DEMOCRATICO;24;;
CERMES/TSCHERMS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;21;;
CERMES/TSCHERMS;FORZA ITALIA;7;;
CERMES/TSCHERMS;ITALIA DEI VALORI;3;;
CERMES/TSCHERMS;NUOVO CENTRO DESTRA - UDC;1;;
CERMES/TSCHERMS;SCELTA EUROPEA;1;;
CERMES/TSCHERMS;IO CAMBIO - MAIE;1;;
CERMES/TSCHERMS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;0;;
CHIENES/KIENS;SVP;753;;
CHIENES/KIENS;L'ALTRA EUROPA CON TSIPRAS;98;;
CHIENES/KIENS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;68;;
CHIENES/KIENS;PARTITO DEMOCRATICO;33;;
CHIENES/KIENS;VERDI EUROPEI-GREEN ITALIA;22;;
CHIENES/KIENS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;20;;
CHIENES/KIENS;FORZA ITALIA;5;;
CHIENES/KIENS;ITALIA DEI VALORI;3;;
CHIENES/KIENS;NUOVO CENTRO DESTRA - UDC;3;;
CHIENES/KIENS;IO CAMBIO - MAIE;1;;
CHIENES/KIENS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1;;
CHIENES/KIENS;SCELTA EUROPEA;0;;
CHIUSA/KLAUSEN;SVP;1486;;
CHIUSA/KLAUSEN;L'ALTRA EUROPA CON TSIPRAS;195;;
CHIUSA/KLAUSEN;PARTITO DEMOCRATICO;133;;
CHIUSA/KLAUSEN;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;87;;
CHIUSA/KLAUSEN;VERDI EUROPEI-GREEN ITALIA;86;;
CHIUSA/KLAUSEN;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;78;;
CHIUSA/KLAUSEN;FORZA ITALIA;27;;
CHIUSA/KLAUSEN;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
CHIUSA/KLAUSEN;ITALIA DEI VALORI;7;;
CHIUSA/KLAUSEN;NUOVO CENTRO DESTRA - UDC;6;;
CHIUSA/KLAUSEN;SCELTA EUROPEA;3;;
CHIUSA/KLAUSEN;IO CAMBIO - MAIE;1;;
CORNEDO ALL'ISARCO/KARNEID;SVP;872;;
CORNEDO ALL'ISARCO/KARNEID;L'ALTRA EUROPA CON TSIPRAS;116;;
CORNEDO ALL'ISARCO/KARNEID;PARTITO DEMOCRATICO;76;;
CORNEDO ALL'ISARCO/KARNEID;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;74;;
CORNEDO ALL'ISARCO/KARNEID;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;68;;
CORNEDO ALL'ISARCO/KARNEID;VERDI EUROPEI-GREEN ITALIA;45;;
CORNEDO ALL'ISARCO/KARNEID;FORZA ITALIA;38;;
CORNEDO ALL'ISARCO/KARNEID;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;5;;
CORNEDO ALL'ISARCO/KARNEID;NUOVO CENTRO DESTRA - UDC;4;;
CORNEDO ALL'ISARCO/KARNEID;ITALIA DEI VALORI;2;;
CORNEDO ALL'ISARCO/KARNEID;IO CAMBIO - MAIE;1;;
CORNEDO ALL'ISARCO/KARNEID;SCELTA EUROPEA;0;;
CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRASSE;SVP;668;;
CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRASSE;L'ALTRA EUROPA CON TSIPRAS;111;;
CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRASSE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;51;;
CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRASSE;VERDI EUROPEI-GREEN ITALIA;41;;
CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRASSE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;39;;
CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRASSE;PARTITO DEMOCRATICO;27;;
CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRASSE;FORZA ITALIA;7;;
CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRASSE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;6;;
CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRASSE;ITALIA DEI VALORI;5;;
CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRASSE;IO CAMBIO - MAIE;2;;
CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRASSE;SCELTA EUROPEA;0;;
CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRASSE;NUOVO CENTRO DESTRA - UDC;0;;
CORTINA SULLA STRADA DEL VINO/KURTINIG AN DER WEINSTRASSE;SVP;152;;
CORTINA SULLA STRADA DEL VINO/KURTINIG AN DER WEINSTRASSE;PARTITO DEMOCRATICO;46;;
CORTINA SULLA STRADA DEL VINO/KURTINIG AN DER WEINSTRASSE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;33;;
CORTINA SULLA STRADA DEL VINO/KURTINIG AN DER WEINSTRASSE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;16;;
CORTINA SULLA STRADA DEL VINO/KURTINIG AN DER WEINSTRASSE;L'ALTRA EUROPA CON TSIPRAS;14;;
CORTINA SULLA STRADA DEL VINO/KURTINIG AN DER WEINSTRASSE;FORZA ITALIA;12;;
CORTINA SULLA STRADA DEL VINO/KURTINIG AN DER WEINSTRASSE;VERDI EUROPEI-GREEN ITALIA;8;;
CORTINA SULLA STRADA DEL VINO/KURTINIG AN DER WEINSTRASSE;ITALIA DEI VALORI;2;;
CORTINA SULLA STRADA DEL VINO/KURTINIG AN DER WEINSTRASSE;IO CAMBIO - MAIE;1;;
CORTINA SULLA STRADA DEL VINO/KURTINIG AN DER WEINSTRASSE;NUOVO CENTRO DESTRA - UDC;1;;
CORTINA SULLA STRADA DEL VINO/KURTINIG AN DER WEINSTRASSE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1;;
CORTINA SULLA STRADA DEL VINO/KURTINIG AN DER WEINSTRASSE;SCELTA EUROPEA;0;;
CORVARA IN BADIA/CORVARA;SVP;352;;
CORVARA IN BADIA/CORVARA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;49;;
CORVARA IN BADIA/CORVARA;PARTITO DEMOCRATICO;42;;
CORVARA IN BADIA/CORVARA;FORZA ITALIA;29;;
CORVARA IN BADIA/CORVARA;L'ALTRA EUROPA CON TSIPRAS;23;;
CORVARA IN BADIA/CORVARA;VERDI EUROPEI-GREEN ITALIA;19;;
CORVARA IN BADIA/CORVARA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;14;;
CORVARA IN BADIA/CORVARA;NUOVO CENTRO DESTRA - UDC;7;;
CORVARA IN BADIA/CORVARA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;5;;
CORVARA IN BADIA/CORVARA;ITALIA DEI VALORI;1;;
CORVARA IN BADIA/CORVARA;SCELTA EUROPEA;1;;
CORVARA IN BADIA/CORVARA;IO CAMBIO - MAIE;1;;
CURON VENOSTA/GRAUN IM VINSCHGAU;SVP;559;;
CURON VENOSTA/GRAUN IM VINSCHGAU;L'ALTRA EUROPA CON TSIPRAS;59;;
CURON VENOSTA/GRAUN IM VINSCHGAU;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;30;;
CURON VENOSTA/GRAUN IM VINSCHGAU;PARTITO DEMOCRATICO;23;;
CURON VENOSTA/GRAUN IM VINSCHGAU;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;22;;
CURON VENOSTA/GRAUN IM VINSCHGAU;VERDI EUROPEI-GREEN ITALIA;19;;
CURON VENOSTA/GRAUN IM VINSCHGAU;FORZA ITALIA;11;;
CURON VENOSTA/GRAUN IM VINSCHGAU;SCELTA EUROPEA;2;;
CURON VENOSTA/GRAUN IM VINSCHGAU;ITALIA DEI VALORI;1;;
CURON VENOSTA/GRAUN IM VINSCHGAU;NUOVO CENTRO DESTRA - UDC;1;;
CURON VENOSTA/GRAUN IM VINSCHGAU;IO CAMBIO - MAIE;0;;
CURON VENOSTA/GRAUN IM VINSCHGAU;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;0;;
DOBBIACO/TOBLACH;SVP;716;;
DOBBIACO/TOBLACH;L'ALTRA EUROPA CON TSIPRAS;121;;
DOBBIACO/TOBLACH;PARTITO DEMOCRATICO;113;;
DOBBIACO/TOBLACH;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;96;;
DOBBIACO/TOBLACH;VERDI EUROPEI-GREEN ITALIA;69;;
DOBBIACO/TOBLACH;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;60;;
DOBBIACO/TOBLACH;FORZA ITALIA;51;;
DOBBIACO/TOBLACH;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;16;;
DOBBIACO/TOBLACH;NUOVO CENTRO DESTRA - UDC;8;;
