

Ente;Liste/Gruppi;Voti;
AQUILONIA;VERDI EUROPEI-GREEN ITALIA;4;;
AQUILONIA;IO CAMBIO - MAIE;2;;
ARIANO IRPINO;PARTITO DEMOCRATICO;4101;;
ARIANO IRPINO;FORZA ITALIA;3908;;
ARIANO IRPINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2980;;
ARIANO IRPINO;NUOVO CENTRO DESTRA - UDC;1231;;
ARIANO IRPINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;476;;
ARIANO IRPINO;L'ALTRA EUROPA CON TSIPRAS;472;;
ARIANO IRPINO;ITALIA DEI VALORI;225;;
ARIANO IRPINO;SCELTA EUROPEA;189;;
ARIANO IRPINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;108;;
ARIANO IRPINO;VERDI EUROPEI-GREEN ITALIA;85;;
ARIANO IRPINO;IO CAMBIO - MAIE;61;;
ATRIPALDA;PARTITO DEMOCRATICO;1719;;
ATRIPALDA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;779;;
ATRIPALDA;FORZA ITALIA;692;;
ATRIPALDA;SCELTA EUROPEA;405;;
ATRIPALDA;NUOVO CENTRO DESTRA - UDC;287;;
ATRIPALDA;L'ALTRA EUROPA CON TSIPRAS;187;;
ATRIPALDA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;91;;
ATRIPALDA;VERDI EUROPEI-GREEN ITALIA;25;;
ATRIPALDA;ITALIA DEI VALORI;20;;
ATRIPALDA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
ATRIPALDA;IO CAMBIO - MAIE;8;;
AVELLA;PARTITO DEMOCRATICO;894;;
AVELLA;FORZA ITALIA;798;;
AVELLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;547;;
AVELLA;SCELTA EUROPEA;344;;
AVELLA;NUOVO CENTRO DESTRA - UDC;225;;
AVELLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;65;;
AVELLA;L'ALTRA EUROPA CON TSIPRAS;60;;
AVELLA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;20;;
AVELLA;VERDI EUROPEI-GREEN ITALIA;12;;
AVELLA;ITALIA DEI VALORI;9;;
AVELLA;IO CAMBIO - MAIE;3;;
AVELLINO;PARTITO DEMOCRATICO;10176;;
AVELLINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;4263;;
AVELLINO;FORZA ITALIA;3302;;
AVELLINO;NUOVO CENTRO DESTRA - UDC;1426;;
AVELLINO;L'ALTRA EUROPA CON TSIPRAS;1423;;
AVELLINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;669;;
AVELLINO;SCELTA EUROPEA;658;;
AVELLINO;VERDI EUROPEI-GREEN ITALIA;202;;
AVELLINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;135;;
AVELLINO;ITALIA DEI VALORI;91;;
AVELLINO;IO CAMBIO - MAIE;34;;
BAGNOLI IRPINO;PARTITO DEMOCRATICO;426;;
BAGNOLI IRPINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;265;;
BAGNOLI IRPINO;NUOVO CENTRO DESTRA - UDC;214;;
BAGNOLI IRPINO;FORZA ITALIA;197;;
BAGNOLI IRPINO;L'ALTRA EUROPA CON TSIPRAS;125;;
BAGNOLI IRPINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;52;;
BAGNOLI IRPINO;VERDI EUROPEI-GREEN ITALIA;12;;
BAGNOLI IRPINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
BAGNOLI IRPINO;ITALIA DEI VALORI;6;;
BAGNOLI IRPINO;SCELTA EUROPEA;6;;
BAGNOLI IRPINO;IO CAMBIO - MAIE;0;;
BAIANO;PARTITO DEMOCRATICO;604;;
BAIANO;FORZA ITALIA;390;;
BAIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;366;;
BAIANO;NUOVO CENTRO DESTRA - UDC;192;;
BAIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;88;;
BAIANO;L'ALTRA EUROPA CON TSIPRAS;71;;
BAIANO;SCELTA EUROPEA;19;;
BAIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;12;;
BAIANO;VERDI EUROPEI-GREEN ITALIA;8;;
BAIANO;ITALIA DEI VALORI;6;;
BAIANO;IO CAMBIO - MAIE;5;;
BISACCIA;L'ALTRA EUROPA CON TSIPRAS;1021;;
BISACCIA;FORZA ITALIA;390;;
BISACCIA;PARTITO DEMOCRATICO;347;;
BISACCIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;271;;
BISACCIA;NUOVO CENTRO DESTRA - UDC;139;;
BISACCIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;106;;
BISACCIA;ITALIA DEI VALORI;35;;
BISACCIA;SCELTA EUROPEA;28;;
BISACCIA;VERDI EUROPEI-GREEN ITALIA;10;;
BISACCIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;10;;
BISACCIA;IO CAMBIO - MAIE;9;;
BONITO;PARTITO DEMOCRATICO;503;;
BONITO;FORZA ITALIA;409;;
BONITO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;326;;
BONITO;L'ALTRA EUROPA CON TSIPRAS;144;;
BONITO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;73;;
BONITO;NUOVO CENTRO DESTRA - UDC;50;;
BONITO;ITALIA DEI VALORI;26;;
BONITO;SCELTA EUROPEA;14;;
BONITO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
BONITO;VERDI EUROPEI-GREEN ITALIA;10;;
BONITO;IO CAMBIO - MAIE;1;;
CAIRANO;NUOVO CENTRO DESTRA - UDC;71;;
CAIRANO;PARTITO DEMOCRATICO;31;;
CAIRANO;FORZA ITALIA;17;;
CAIRANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;11;;
CAIRANO;L'ALTRA EUROPA CON TSIPRAS;7;;
CAIRANO;ITALIA DEI VALORI;3;;
CAIRANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;3;;
CAIRANO;SCELTA EUROPEA;1;;
CAIRANO;VERDI EUROPEI-GREEN ITALIA;1;;
CAIRANO;IO CAMBIO - MAIE;0;;
CAIRANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
CALABRITTO;PARTITO DEMOCRATICO;399;;
CALABRITTO;FORZA ITALIA;184;;
CALABRITTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;178;;
CALABRITTO;NUOVO CENTRO DESTRA - UDC;74;;
CALABRITTO;L'ALTRA EUROPA CON TSIPRAS;35;;
CALABRITTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;28;;
CALABRITTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
CALABRITTO;ITALIA DEI VALORI;5;;
CALABRITTO;IO CAMBIO - MAIE;3;;
CALABRITTO;VERDI EUROPEI-GREEN ITALIA;2;;
CALABRITTO;SCELTA EUROPEA;1;;
CALITRI;PARTITO DEMOCRATICO;767;;
CALITRI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;414;;
CALITRI;FORZA ITALIA;322;;
CALITRI;NUOVO CENTRO DESTRA - UDC;296;;
CALITRI;L'ALTRA EUROPA CON TSIPRAS;155;;
CALITRI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;40;;
CALITRI;SCELTA EUROPEA;22;;
CALITRI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
CALITRI;ITALIA DEI VALORI;13;;
CALITRI;VERDI EUROPEI-GREEN ITALIA;7;;
CALITRI;IO CAMBIO - MAIE;1;;
CANDIDA;PARTITO DEMOCRATICO;196;;
CANDIDA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;175;;
CANDIDA;SCELTA EUROPEA;163;;
CANDIDA;FORZA ITALIA;91;;
CANDIDA;NUOVO CENTRO DESTRA - UDC;35;;
CANDIDA;L'ALTRA EUROPA CON TSIPRAS;21;;
CANDIDA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
CANDIDA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
CANDIDA;IO CAMBIO - MAIE;4;;
CANDIDA;ITALIA DEI VALORI;3;;
CANDIDA;VERDI EUROPEI-GREEN ITALIA;3;;
CAPOSELE;PARTITO DEMOCRATICO;530;;
CAPOSELE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;394;;
CAPOSELE;FORZA ITALIA;230;;
CAPOSELE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;91;;
CAPOSELE;NUOVO CENTRO DESTRA - UDC;90;;
CAPOSELE;L'ALTRA EUROPA CON TSIPRAS;70;;
CAPOSELE;ITALIA DEI VALORI;21;;
CAPOSELE;VERDI EUROPEI-GREEN ITALIA;9;;
CAPOSELE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;8;;
CAPOSELE;IO CAMBIO - MAIE;4;;
CAPOSELE;SCELTA EUROPEA;3;;
CAPRIGLIA IRPINA;PARTITO DEMOCRATICO;378;;
CAPRIGLIA IRPINA;FORZA ITALIA;188;;
CAPRIGLIA IRPINA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;162;;
CAPRIGLIA IRPINA;NUOVO CENTRO DESTRA - UDC;129;;
CAPRIGLIA IRPINA;L'ALTRA EUROPA CON TSIPRAS;46;;
CAPRIGLIA IRPINA;SCELTA EUROPEA;43;;
CAPRIGLIA IRPINA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;25;;
CAPRIGLIA IRPINA;VERDI EUROPEI-GREEN ITALIA;7;;
CAPRIGLIA IRPINA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
CAPRIGLIA IRPINA;ITALIA DEI VALORI;4;;
CAPRIGLIA IRPINA;IO CAMBIO - MAIE;1;;
CARIFE;PARTITO DEMOCRATICO;371;;
CARIFE;FORZA ITALIA;189;;
CARIFE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;153;;
CARIFE;NUOVO CENTRO DESTRA - UDC;105;;
CARIFE;L'ALTRA EUROPA CON TSIPRAS;53;;
CARIFE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;29;;
CARIFE;ITALIA DEI VALORI;29;;
CARIFE;SCELTA EUROPEA;15;;
CARIFE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;10;;
CARIFE;IO CAMBIO - MAIE;5;;
CARIFE;VERDI EUROPEI-GREEN ITALIA;4;;
CASALBORE;PARTITO DEMOCRATICO;270;;
CASALBORE;FORZA ITALIA;214;;
CASALBORE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;159;;
CASALBORE;NUOVO CENTRO DESTRA - UDC;30;;
CASALBORE;L'ALTRA EUROPA CON TSIPRAS;22;;
CASALBORE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;9;;
CASALBORE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;9;;
CASALBORE;ITALIA DEI VALORI;5;;
CASALBORE;SCELTA EUROPEA;3;;
CASALBORE;IO CAMBIO - MAIE;2;;
CASALBORE;VERDI EUROPEI-GREEN ITALIA;0;;
CASSANO IRPINO;PARTITO DEMOCRATICO;233;;
CASSANO IRPINO;FORZA ITALIA;157;;
CASSANO IRPINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;117;;
CASSANO IRPINO;NUOVO CENTRO DESTRA - UDC;55;;
CASSANO IRPINO;L'ALTRA EUROPA CON TSIPRAS;32;;
CASSANO IRPINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;11;;
CASSANO IRPINO;ITALIA DEI VALORI;8;;
CASSANO IRPINO;SCELTA EUROPEA;5;;
CASSANO IRPINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
CASSANO IRPINO;VERDI EUROPEI-GREEN ITALIA;1;;
CASSANO IRPINO;IO CAMBIO - MAIE;0;;
CASTEL BARONIA;PARTITO DEMOCRATICO;278;;
CASTEL BARONIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;145;;
CASTEL BARONIA;FORZA ITALIA;134;;
CASTEL BARONIA;NUOVO CENTRO DESTRA - UDC;125;;
CASTEL BARONIA;L'ALTRA EUROPA CON TSIPRAS;45;;
CASTEL BARONIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;16;;
CASTEL BARONIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;9;;
CASTEL BARONIA;SCELTA EUROPEA;8;;
CASTEL BARONIA;IO CAMBIO - MAIE;5;;
CASTEL BARONIA;ITALIA DEI VALORI;4;;
CASTEL BARONIA;VERDI EUROPEI-GREEN ITALIA;3;;
CASTELFRANCI;PARTITO DEMOCRATICO;336;;
CASTELFRANCI;NUOVO CENTRO DESTRA - UDC;194;;
CASTELFRANCI;FORZA ITALIA;156;;
CASTELFRANCI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;115;;
CASTELFRANCI;SCELTA EUROPEA;35;;
CASTELFRANCI;L'ALTRA EUROPA CON TSIPRAS;15;;
CASTELFRANCI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
CASTELFRANCI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
CASTELFRANCI;ITALIA DEI VALORI;3;;
CASTELFRANCI;VERDI EUROPEI-GREEN ITALIA;2;;
CASTELFRANCI;IO CAMBIO - MAIE;0;;
CASTELVETERE SUL CALORE;PARTITO DEMOCRATICO;395;;
CASTELVETERE SUL CALORE;NUOVO CENTRO DESTRA - UDC;201;;
CASTELVETERE SUL CALORE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;158;;
CASTELVETERE SUL CALORE;FORZA ITALIA;149;;
CASTELVETERE SUL CALORE;L'ALTRA EUROPA CON TSIPRAS;51;;
CASTELVETERE SUL CALORE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;42;;
CASTELVETERE SUL CALORE;SCELTA EUROPEA;30;;
CASTELVETERE SUL CALORE;ITALIA DEI VALORI;8;;
CASTELVETERE SUL CALORE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
CASTELVETERE SUL CALORE;IO CAMBIO - MAIE;4;;
CASTELVETERE SUL CALORE;VERDI EUROPEI-GREEN ITALIA;3;;
CERVINARA;PARTITO DEMOCRATICO;1452;;
CERVINARA;FORZA ITALIA;927;;
CERVINARA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;777;;
CERVINARA;NUOVO CENTRO DESTRA - UDC;404;;
CERVINARA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;84;;
CERVINARA;L'ALTRA EUROPA CON TSIPRAS;74;;
CERVINARA;SCELTA EUROPEA;40;;
CERVINARA;VERDI EUROPEI-GREEN ITALIA;38;;
CERVINARA;ITALIA DEI VALORI;31;;
CERVINARA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;15;;
CERVINARA;IO CAMBIO - MAIE;5;;
CESINALI;PARTITO DEMOCRATICO;748;;
CESINALI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;307;;
CESINALI;FORZA ITALIA;291;;
CESINALI;SCELTA EUROPEA;67;;
CESINALI;L'ALTRA EUROPA CON TSIPRAS;67;;
CESINALI;NUOVO CENTRO DESTRA - UDC;57;;
CESINALI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;32;;
CESINALI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;24;;
CESINALI;VERDI EUROPEI-GREEN ITALIA;11;;
CESINALI;ITALIA DEI VALORI;8;;
CESINALI;IO CAMBIO - MAIE;3;;
CHIANCHE;PARTITO DEMOCRATICO;56;;
CHIANCHE;FORZA ITALIA;51;;
CHIANCHE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;34;;
CHIANCHE;NUOVO CENTRO DESTRA - UDC;30;;
CHIANCHE;L'ALTRA EUROPA CON TSIPRAS;10;;
CHIANCHE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;3;;
CHIANCHE;SCELTA EUROPEA;2;;
CHIANCHE;VERDI EUROPEI-GREEN ITALIA;1;;
CHIANCHE;IO CAMBIO - MAIE;0;;
CHIANCHE;ITALIA DEI VALORI;0;;
CHIANCHE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
CHIUSANO DI SAN DOMENICO;PARTITO DEMOCRATICO;440;;
CHIUSANO DI SAN DOMENICO;FORZA ITALIA;396;;
CHIUSANO DI SAN DOMENICO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;324;;
CHIUSANO DI SAN DOMENICO;NUOVO CENTRO DESTRA - UDC;112;;
CHIUSANO DI SAN DOMENICO;SCELTA EUROPEA;57;;
CHIUSANO DI SAN DOMENICO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;39;;
CHIUSANO DI SAN DOMENICO;L'ALTRA EUROPA CON TSIPRAS;31;;
CHIUSANO DI SAN DOMENICO;ITALIA DEI VALORI;15;;
CHIUSANO DI SAN DOMENICO;VERDI EUROPEI-GREEN ITALIA;7;;
CHIUSANO DI SAN DOMENICO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
CHIUSANO DI SAN DOMENICO;IO CAMBIO - MAIE;4;;
CONTRADA;PARTITO DEMOCRATICO;794;;
CONTRADA;FORZA ITALIA;498;;
CONTRADA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;355;;
CONTRADA;NUOVO CENTRO DESTRA - UDC;97;;
CONTRADA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;70;;
CONTRADA;L'ALTRA EUROPA CON TSIPRAS;65;;
CONTRADA;SCELTA EUROPEA;34;;
CONTRADA;ITALIA DEI VALORI;15;;
CONTRADA;VERDI EUROPEI-GREEN ITALIA;14;;
CONTRADA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;12;;
CONTRADA;IO CAMBIO - MAIE;10;;
CONZA DELLA CAMPANIA;PARTITO DEMOCRATICO;296;;
CONZA DELLA CAMPANIA;NUOVO CENTRO DESTRA - UDC;100;;
CONZA DELLA CAMPANIA;FORZA ITALIA;88;;
CONZA DELLA CAMPANIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;64;;
CONZA DELLA CAMPANIA;L'ALTRA EUROPA CON TSIPRAS;45;;
CONZA DELLA CAMPANIA;ITALIA DEI VALORI;15;;
CONZA DELLA CAMPANIA;SCELTA EUROPEA;10;;
CONZA DELLA CAMPANIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
CONZA DELLA CAMPANIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;4;;
CONZA DELLA CAMPANIA;VERDI EUROPEI-GREEN ITALIA;1;;
CONZA DELLA CAMPANIA;IO CAMBIO - MAIE;0;;
DOMICELLA;PARTITO DEMOCRATICO;377;;
DOMICELLA;FORZA ITALIA;308;;
DOMICELLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;228;;
DOMICELLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;58;;
DOMICELLA;NUOVO CENTRO DESTRA - UDC;56;;
DOMICELLA;L'ALTRA EUROPA CON TSIPRAS;33;;
DOMICELLA;SCELTA EUROPEA;27;;
DOMICELLA;ITALIA DEI VALORI;13;;
DOMICELLA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;11;;
DOMICELLA;VERDI EUROPEI-GREEN ITALIA;9;;
DOMICELLA;IO CAMBIO - MAIE;7;;
FLUMERI;PARTITO DEMOCRATICO;456;;
FLUMERI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;257;;
FLUMERI;NUOVO CENTRO DESTRA - UDC;219;;
FLUMERI;FORZA ITALIA;157;;
FLUMERI;L'ALTRA EUROPA CON TSIPRAS;57;;
FLUMERI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;19;;
FLUMERI;VERDI EUROPEI-GREEN ITALIA;11;;
FLUMERI;ITALIA DEI VALORI;10;;
FLUMERI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
FLUMERI;SCELTA EUROPEA;6;;
FLUMERI;IO CAMBIO - MAIE;2;;
FONTANAROSA;PARTITO DEMOCRATICO;393;;
FONTANAROSA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;228;;
FONTANAROSA;FORZA ITALIA;221;;
FONTANAROSA;NUOVO CENTRO DESTRA - UDC;67;;
FONTANAROSA;L'ALTRA EUROPA CON TSIPRAS;50;;
FONTANAROSA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;27;;
FONTANAROSA;ITALIA DEI VALORI;13;;
FONTANAROSA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;8;;
FONTANAROSA;SCELTA EUROPEA;5;;
FONTANAROSA;VERDI EUROPEI-GREEN ITALIA;3;;
FONTANAROSA;IO CAMBIO - MAIE;1;;
FORINO;PARTITO DEMOCRATICO;1027;;
FORINO;FORZA ITALIA;905;;
FORINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;488;;
FORINO;SCELTA EUROPEA;260;;
FORINO;NUOVO CENTRO DESTRA - UDC;146;;
FORINO;L'ALTRA EUROPA CON TSIPRAS;118;;
FORINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;91;;
FORINO;ITALIA DEI VALORI;37;;
FORINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;28;;
FORINO;VERDI EUROPEI-GREEN ITALIA;15;;
FORINO;IO CAMBIO - MAIE;11;;
FRIGENTO;PARTITO DEMOCRATICO;784;;
FRIGENTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;368;;
FRIGENTO;FORZA ITALIA;202;;
FRIGENTO;L'ALTRA EUROPA CON TSIPRAS;121;;
FRIGENTO;NUOVO CENTRO DESTRA - UDC;71;;
FRIGENTO;ITALIA DEI VALORI;30;;
FRIGENTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;21;;
FRIGENTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
FRIGENTO;SCELTA EUROPEA;11;;
FRIGENTO;IO CAMBIO - MAIE;2;;
FRIGENTO;VERDI EUROPEI-GREEN ITALIA;1;;
GESUALDO;PARTITO DEMOCRATICO;654;;
GESUALDO;NUOVO CENTRO DESTRA - UDC;284;;
GESUALDO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;256;;
GESUALDO;FORZA ITALIA;196;;
GESUALDO;L'ALTRA EUROPA CON TSIPRAS;86;;
GESUALDO;SCELTA EUROPEA;25;;
GESUALDO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;16;;
GESUALDO;ITALIA DEI VALORI;7;;
GESUALDO;VERDI EUROPEI-GREEN ITALIA;7;;
GESUALDO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
GESUALDO;IO CAMBIO - MAIE;3;;
GRECI;PARTITO DEMOCRATICO;215;;
GRECI;FORZA ITALIA;56;;
GRECI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;33;;
GRECI;NUOVO CENTRO DESTRA - UDC;20;;
GRECI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;4;;
GRECI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
GRECI;L'ALTRA EUROPA CON TSIPRAS;2;;
GRECI;VERDI EUROPEI-GREEN ITALIA;2;;
GRECI;ITALIA DEI VALORI;1;;
GRECI;SCELTA EUROPEA;1;;
GRECI;IO CAMBIO - MAIE;0;;
GROTTAMINARDA;PARTITO DEMOCRATICO;1623;;
GROTTAMINARDA;FORZA ITALIA;1274;;
GROTTAMINARDA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1140;;
GROTTAMINARDA;L'ALTRA EUROPA CON TSIPRAS;363;;
GROTTAMINARDA;NUOVO CENTRO DESTRA - UDC;282;;
GROTTAMINARDA;SCELTA EUROPEA;184;;
GROTTAMINARDA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;151;;
GROTTAMINARDA;ITALIA DEI VALORI;82;;
GROTTAMINARDA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;45;;
GROTTAMINARDA;VERDI EUROPEI-GREEN ITALIA;36;;
GROTTAMINARDA;IO CAMBIO - MAIE;16;;
GROTTOLELLA;PARTITO DEMOCRATICO;450;;
GROTTOLELLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;203;;
GROTTOLELLA;FORZA ITALIA;199;;
GROTTOLELLA;NUOVO CENTRO DESTRA - UDC;144;;
GROTTOLELLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;93;;
GROTTOLELLA;L'ALTRA EUROPA CON TSIPRAS;49;;
GROTTOLELLA;SCELTA EUROPEA;29;;
GROTTOLELLA;ITALIA DEI VALORI;14;;
GROTTOLELLA;VERDI EUROPEI-GREEN ITALIA;7;;
