

Ente;Liste/Gruppi;Voti;
GROTTE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;19;;
GROTTE;ITALIA DEI VALORI;6;;
GROTTE;VERDI EUROPEI-GREEN ITALIA;5;;
GROTTE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
GROTTE;SCELTA EUROPEA;4;;
GROTTE;IO CAMBIO - MAIE;0;;
JOPPOLO GIANCAXIO;PARTITO DEMOCRATICO;253;;
JOPPOLO GIANCAXIO;FORZA ITALIA;165;;
JOPPOLO GIANCAXIO;NUOVO CENTRO DESTRA - UDC;81;;
JOPPOLO GIANCAXIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;54;;
JOPPOLO GIANCAXIO;L'ALTRA EUROPA CON TSIPRAS;9;;
JOPPOLO GIANCAXIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;6;;
JOPPOLO GIANCAXIO;VERDI EUROPEI-GREEN ITALIA;1;;
JOPPOLO GIANCAXIO;IO CAMBIO - MAIE;1;;
JOPPOLO GIANCAXIO;SCELTA EUROPEA;0;;
JOPPOLO GIANCAXIO;ITALIA DEI VALORI;0;;
JOPPOLO GIANCAXIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
LAMPEDUSA E LINOSA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;297;;
LAMPEDUSA E LINOSA;FORZA ITALIA;273;;
LAMPEDUSA E LINOSA;PARTITO DEMOCRATICO;272;;
LAMPEDUSA E LINOSA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;224;;
LAMPEDUSA E LINOSA;NUOVO CENTRO DESTRA - UDC;186;;
LAMPEDUSA E LINOSA;SCELTA EUROPEA;27;;
LAMPEDUSA E LINOSA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;18;;
LAMPEDUSA E LINOSA;L'ALTRA EUROPA CON TSIPRAS;15;;
LAMPEDUSA E LINOSA;VERDI EUROPEI-GREEN ITALIA;4;;
LAMPEDUSA E LINOSA;ITALIA DEI VALORI;3;;
LAMPEDUSA E LINOSA;IO CAMBIO - MAIE;1;;
LICATA;PARTITO DEMOCRATICO;2477;;
LICATA;FORZA ITALIA;2317;;
LICATA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2066;;
LICATA;NUOVO CENTRO DESTRA - UDC;1064;;
LICATA;L'ALTRA EUROPA CON TSIPRAS;152;;
LICATA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;81;;
LICATA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;43;;
LICATA;ITALIA DEI VALORI;18;;
LICATA;VERDI EUROPEI-GREEN ITALIA;8;;
LICATA;SCELTA EUROPEA;7;;
LICATA;IO CAMBIO - MAIE;6;;
LUCCA SICULA;PARTITO DEMOCRATICO;336;;
LUCCA SICULA;NUOVO CENTRO DESTRA - UDC;194;;
LUCCA SICULA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;140;;
LUCCA SICULA;FORZA ITALIA;26;;
LUCCA SICULA;L'ALTRA EUROPA CON TSIPRAS;12;;
LUCCA SICULA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
LUCCA SICULA;VERDI EUROPEI-GREEN ITALIA;3;;
LUCCA SICULA;IO CAMBIO - MAIE;1;;
LUCCA SICULA;SCELTA EUROPEA;1;;
LUCCA SICULA;ITALIA DEI VALORI;1;;
LUCCA SICULA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
MENFI;PARTITO DEMOCRATICO;1596;;
MENFI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1195;;
MENFI;NUOVO CENTRO DESTRA - UDC;687;;
MENFI;FORZA ITALIA;627;;
MENFI;L'ALTRA EUROPA CON TSIPRAS;80;;
MENFI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;62;;
MENFI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;24;;
MENFI;ITALIA DEI VALORI;14;;
MENFI;VERDI EUROPEI-GREEN ITALIA;8;;
MENFI;SCELTA EUROPEA;6;;
MENFI;IO CAMBIO - MAIE;5;;
MONTALLEGRO;PARTITO DEMOCRATICO;415;;
MONTALLEGRO;FORZA ITALIA;208;;
MONTALLEGRO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;132;;
MONTALLEGRO;NUOVO CENTRO DESTRA - UDC;107;;
MONTALLEGRO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;15;;
MONTALLEGRO;ITALIA DEI VALORI;7;;
MONTALLEGRO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
MONTALLEGRO;L'ALTRA EUROPA CON TSIPRAS;5;;
MONTALLEGRO;IO CAMBIO - MAIE;1;;
MONTALLEGRO;VERDI EUROPEI-GREEN ITALIA;1;;
MONTALLEGRO;SCELTA EUROPEA;1;;
MONTEVAGO;PARTITO DEMOCRATICO;521;;
MONTEVAGO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;240;;
MONTEVAGO;FORZA ITALIA;176;;
MONTEVAGO;NUOVO CENTRO DESTRA - UDC;175;;
MONTEVAGO;L'ALTRA EUROPA CON TSIPRAS;15;;
MONTEVAGO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;12;;
MONTEVAGO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
MONTEVAGO;ITALIA DEI VALORI;4;;
MONTEVAGO;SCELTA EUROPEA;4;;
MONTEVAGO;IO CAMBIO - MAIE;3;;
MONTEVAGO;VERDI EUROPEI-GREEN ITALIA;2;;
NARO;PARTITO DEMOCRATICO;1536;;
NARO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;971;;
NARO;FORZA ITALIA;964;;
NARO;NUOVO CENTRO DESTRA - UDC;393;;
NARO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;106;;
NARO;L'ALTRA EUROPA CON TSIPRAS;76;;
NARO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;55;;
NARO;SCELTA EUROPEA;40;;
NARO;ITALIA DEI VALORI;35;;
NARO;VERDI EUROPEI-GREEN ITALIA;18;;
NARO;IO CAMBIO - MAIE;15;;
PALMA DI MONTECHIARO;FORZA ITALIA;1966;;
PALMA DI MONTECHIARO;PARTITO DEMOCRATICO;1213;;
PALMA DI MONTECHIARO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1061;;
PALMA DI MONTECHIARO;NUOVO CENTRO DESTRA - UDC;573;;
PALMA DI MONTECHIARO;L'ALTRA EUROPA CON TSIPRAS;92;;
PALMA DI MONTECHIARO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;60;;
PALMA DI MONTECHIARO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;30;;
PALMA DI MONTECHIARO;ITALIA DEI VALORI;13;;
PALMA DI MONTECHIARO;VERDI EUROPEI-GREEN ITALIA;10;;
PALMA DI MONTECHIARO;SCELTA EUROPEA;10;;
PALMA DI MONTECHIARO;IO CAMBIO - MAIE;2;;
PORTO EMPEDOCLE;PARTITO DEMOCRATICO;1907;;
PORTO EMPEDOCLE;FORZA ITALIA;1427;;
PORTO EMPEDOCLE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1194;;
PORTO EMPEDOCLE;NUOVO CENTRO DESTRA - UDC;655;;
PORTO EMPEDOCLE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;88;;
PORTO EMPEDOCLE;L'ALTRA EUROPA CON TSIPRAS;83;;
PORTO EMPEDOCLE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;33;;
PORTO EMPEDOCLE;VERDI EUROPEI-GREEN ITALIA;13;;
PORTO EMPEDOCLE;ITALIA DEI VALORI;13;;
PORTO EMPEDOCLE;SCELTA EUROPEA;9;;
PORTO EMPEDOCLE;IO CAMBIO - MAIE;2;;
RACALMUTO;PARTITO DEMOCRATICO;1560;;
RACALMUTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1211;;
RACALMUTO;FORZA ITALIA;806;;
RACALMUTO;NUOVO CENTRO DESTRA - UDC;508;;
RACALMUTO;L'ALTRA EUROPA CON TSIPRAS;172;;
RACALMUTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;137;;
RACALMUTO;ITALIA DEI VALORI;62;;
RACALMUTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;49;;
RACALMUTO;VERDI EUROPEI-GREEN ITALIA;34;;
RACALMUTO;SCELTA EUROPEA;25;;
RACALMUTO;IO CAMBIO - MAIE;12;;
RAFFADALI;PARTITO DEMOCRATICO;1826;;
RAFFADALI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1042;;
RAFFADALI;FORZA ITALIA;880;;
RAFFADALI;NUOVO CENTRO DESTRA - UDC;451;;
RAFFADALI;L'ALTRA EUROPA CON TSIPRAS;182;;
RAFFADALI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;38;;
RAFFADALI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;19;;
RAFFADALI;ITALIA DEI VALORI;7;;
RAFFADALI;SCELTA EUROPEA;7;;
RAFFADALI;VERDI EUROPEI-GREEN ITALIA;6;;
RAFFADALI;IO CAMBIO - MAIE;4;;
RAVANUSA;PARTITO DEMOCRATICO;1310;;
RAVANUSA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;861;;
RAVANUSA;NUOVO CENTRO DESTRA - UDC;689;;
RAVANUSA;FORZA ITALIA;501;;
RAVANUSA;L'ALTRA EUROPA CON TSIPRAS;164;;
RAVANUSA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;30;;
RAVANUSA;VERDI EUROPEI-GREEN ITALIA;19;;
RAVANUSA;ITALIA DEI VALORI;8;;
RAVANUSA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
RAVANUSA;SCELTA EUROPEA;4;;
RAVANUSA;IO CAMBIO - MAIE;2;;
REALMONTE;PARTITO DEMOCRATICO;536;;
REALMONTE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;409;;
REALMONTE;FORZA ITALIA;338;;
REALMONTE;NUOVO CENTRO DESTRA - UDC;219;;
REALMONTE;L'ALTRA EUROPA CON TSIPRAS;24;;
REALMONTE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;15;;
REALMONTE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
REALMONTE;VERDI EUROPEI-GREEN ITALIA;5;;
REALMONTE;SCELTA EUROPEA;4;;
REALMONTE;IO CAMBIO - MAIE;3;;
REALMONTE;ITALIA DEI VALORI;2;;
RIBERA;PARTITO DEMOCRATICO;2551;;
RIBERA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1272;;
RIBERA;FORZA ITALIA;1231;;
RIBERA;NUOVO CENTRO DESTRA - UDC;543;;
RIBERA;L'ALTRA EUROPA CON TSIPRAS;117;;
RIBERA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;82;;
RIBERA;ITALIA DEI VALORI;27;;
RIBERA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;21;;
RIBERA;VERDI EUROPEI-GREEN ITALIA;12;;
RIBERA;SCELTA EUROPEA;5;;
RIBERA;IO CAMBIO - MAIE;5;;
SAMBUCA DI SICILIA;PARTITO DEMOCRATICO;1309;;
SAMBUCA DI SICILIA;FORZA ITALIA;439;;
SAMBUCA DI SICILIA;NUOVO CENTRO DESTRA - UDC;407;;
SAMBUCA DI SICILIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;355;;
SAMBUCA DI SICILIA;L'ALTRA EUROPA CON TSIPRAS;25;;
SAMBUCA DI SICILIA;ITALIA DEI VALORI;17;;
SAMBUCA DI SICILIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;12;;
SAMBUCA DI SICILIA;VERDI EUROPEI-GREEN ITALIA;11;;
SAMBUCA DI SICILIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
SAMBUCA DI SICILIA;IO CAMBIO - MAIE;3;;
SAMBUCA DI SICILIA;SCELTA EUROPEA;2;;
SAN BIAGIO PLATANI;PARTITO DEMOCRATICO;637;;
SAN BIAGIO PLATANI;FORZA ITALIA;522;;
SAN BIAGIO PLATANI;NUOVO CENTRO DESTRA - UDC;428;;
SAN BIAGIO PLATANI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;336;;
SAN BIAGIO PLATANI;L'ALTRA EUROPA CON TSIPRAS;29;;
SAN BIAGIO PLATANI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;22;;
SAN BIAGIO PLATANI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
SAN BIAGIO PLATANI;ITALIA DEI VALORI;12;;
SAN BIAGIO PLATANI;VERDI EUROPEI-GREEN ITALIA;4;;
SAN BIAGIO PLATANI;IO CAMBIO - MAIE;3;;
SAN BIAGIO PLATANI;SCELTA EUROPEA;3;;
SAN GIOVANNI GEMINI;FORZA ITALIA;927;;
SAN GIOVANNI GEMINI;PARTITO DEMOCRATICO;858;;
SAN GIOVANNI GEMINI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;708;;
SAN GIOVANNI GEMINI;NUOVO CENTRO DESTRA - UDC;677;;
SAN GIOVANNI GEMINI;L'ALTRA EUROPA CON TSIPRAS;80;;
SAN GIOVANNI GEMINI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;31;;
SAN GIOVANNI GEMINI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;20;;
SAN GIOVANNI GEMINI;ITALIA DEI VALORI;12;;
SAN GIOVANNI GEMINI;IO CAMBIO - MAIE;3;;
SAN GIOVANNI GEMINI;VERDI EUROPEI-GREEN ITALIA;2;;
SAN GIOVANNI GEMINI;SCELTA EUROPEA;2;;
SANTA ELISABETTA;PARTITO DEMOCRATICO;465;;
SANTA ELISABETTA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;429;;
SANTA ELISABETTA;FORZA ITALIA;223;;
SANTA ELISABETTA;NUOVO CENTRO DESTRA - UDC;178;;
SANTA ELISABETTA;L'ALTRA EUROPA CON TSIPRAS;71;;
SANTA ELISABETTA;SCELTA EUROPEA;11;;
SANTA ELISABETTA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
SANTA ELISABETTA;VERDI EUROPEI-GREEN ITALIA;10;;
SANTA ELISABETTA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
SANTA ELISABETTA;ITALIA DEI VALORI;5;;
SANTA ELISABETTA;IO CAMBIO - MAIE;2;;
SANTA MARGHERITA DI BELICE;PARTITO DEMOCRATICO;693;;
SANTA MARGHERITA DI BELICE;NUOVO CENTRO DESTRA - UDC;578;;
SANTA MARGHERITA DI BELICE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;439;;
SANTA MARGHERITA DI BELICE;FORZA ITALIA;425;;
SANTA MARGHERITA DI BELICE;L'ALTRA EUROPA CON TSIPRAS;32;;
SANTA MARGHERITA DI BELICE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;26;;
