

Ente;Liste/Gruppi;Voti;
AZZANO DECIMO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1350;;
AZZANO DECIMO;FORZA ITALIA;905;;
AZZANO DECIMO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;793;;
AZZANO DECIMO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;481;;
AZZANO DECIMO;NUOVO CENTRO DESTRA - UDC;136;;
AZZANO DECIMO;L'ALTRA EUROPA CON TSIPRAS;112;;
AZZANO DECIMO;VERDI EUROPEI-GREEN ITALIA;58;;
AZZANO DECIMO;SCELTA EUROPEA;39;;
AZZANO DECIMO;ITALIA DEI VALORI;27;;
AZZANO DECIMO;SVP;10;;
AZZANO DECIMO;IO CAMBIO - MAIE;8;;
BARCIS;PARTITO DEMOCRATICO;50;;
BARCIS;FORZA ITALIA;25;;
BARCIS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;16;;
BARCIS;VERDI EUROPEI-GREEN ITALIA;4;;
BARCIS;NUOVO CENTRO DESTRA - UDC;4;;
BARCIS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
BARCIS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;2;;
BARCIS;L'ALTRA EUROPA CON TSIPRAS;2;;
BARCIS;ITALIA DEI VALORI;2;;
BARCIS;IO CAMBIO - MAIE;1;;
BARCIS;SVP;1;;
BARCIS;SCELTA EUROPEA;0;;
BRUGNERA;PARTITO DEMOCRATICO;1342;;
BRUGNERA;FORZA ITALIA;1038;;
BRUGNERA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1000;;
BRUGNERA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;793;;
BRUGNERA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;375;;
BRUGNERA;NUOVO CENTRO DESTRA - UDC;147;;
BRUGNERA;SCELTA EUROPEA;38;;
BRUGNERA;L'ALTRA EUROPA CON TSIPRAS;36;;
BRUGNERA;VERDI EUROPEI-GREEN ITALIA;33;;
BRUGNERA;ITALIA DEI VALORI;31;;
BRUGNERA;IO CAMBIO - MAIE;11;;
BRUGNERA;SVP;7;;
BUDOIA;PARTITO DEMOCRATICO;563;;
BUDOIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;282;;
BUDOIA;FORZA ITALIA;177;;
BUDOIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;130;;
BUDOIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;73;;
BUDOIA;L'ALTRA EUROPA CON TSIPRAS;49;;
BUDOIA;NUOVO CENTRO DESTRA - UDC;30;;
BUDOIA;VERDI EUROPEI-GREEN ITALIA;15;;
BUDOIA;ITALIA DEI VALORI;9;;
BUDOIA;SCELTA EUROPEA;6;;
BUDOIA;SVP;4;;
BUDOIA;IO CAMBIO - MAIE;2;;
CANEVA;PARTITO DEMOCRATICO;1169;;
CANEVA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;596;;
CANEVA;FORZA ITALIA;425;;
CANEVA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;377;;
CANEVA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;119;;
CANEVA;L'ALTRA EUROPA CON TSIPRAS;74;;
CANEVA;NUOVO CENTRO DESTRA - UDC;45;;
CANEVA;VERDI EUROPEI-GREEN ITALIA;21;;
CANEVA;SCELTA EUROPEA;13;;
CANEVA;ITALIA DEI VALORI;7;;
CANEVA;SVP;2;;
CANEVA;IO CAMBIO - MAIE;2;;
CASARSA DELLA DELIZIA;PARTITO DEMOCRATICO;1525;;
CASARSA DELLA DELIZIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;648;;
CASARSA DELLA DELIZIA;FORZA ITALIA;451;;
CASARSA DELLA DELIZIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;308;;
CASARSA DELLA DELIZIA;NUOVO CENTRO DESTRA - UDC;191;;
CASARSA DELLA DELIZIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;182;;
CASARSA DELLA DELIZIA;L'ALTRA EUROPA CON TSIPRAS;95;;
CASARSA DELLA DELIZIA;VERDI EUROPEI-GREEN ITALIA;27;;
CASARSA DELLA DELIZIA;SCELTA EUROPEA;24;;
CASARSA DELLA DELIZIA;ITALIA DEI VALORI;7;;
CASARSA DELLA DELIZIA;IO CAMBIO - MAIE;5;;
CASARSA DELLA DELIZIA;SVP;4;;
CASTELNOVO DEL FRIULI;PARTITO DEMOCRATICO;171;;
CASTELNOVO DEL FRIULI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;57;;
CASTELNOVO DEL FRIULI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;46;;
CASTELNOVO DEL FRIULI;FORZA ITALIA;44;;
CASTELNOVO DEL FRIULI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;17;;
CASTELNOVO DEL FRIULI;NUOVO CENTRO DESTRA - UDC;13;;
CASTELNOVO DEL FRIULI;L'ALTRA EUROPA CON TSIPRAS;9;;
CASTELNOVO DEL FRIULI;IO CAMBIO - MAIE;1;;
CASTELNOVO DEL FRIULI;VERDI EUROPEI-GREEN ITALIA;1;;
CASTELNOVO DEL FRIULI;SVP;0;;
CASTELNOVO DEL FRIULI;SCELTA EUROPEA;0;;
CASTELNOVO DEL FRIULI;ITALIA DEI VALORI;0;;
CAVASSO NUOVO;PARTITO DEMOCRATICO;247;;
CAVASSO NUOVO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;180;;
CAVASSO NUOVO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;155;;
CAVASSO NUOVO;FORZA ITALIA;130;;
CAVASSO NUOVO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;44;;
CAVASSO NUOVO;NUOVO CENTRO DESTRA - UDC;20;;
CAVASSO NUOVO;L'ALTRA EUROPA CON TSIPRAS;13;;
CAVASSO NUOVO;ITALIA DEI VALORI;6;;
CAVASSO NUOVO;VERDI EUROPEI-GREEN ITALIA;6;;
CAVASSO NUOVO;IO CAMBIO - MAIE;4;;
CAVASSO NUOVO;SCELTA EUROPEA;3;;
CAVASSO NUOVO;SVP;2;;
CHIONS;PARTITO DEMOCRATICO;1104;;
CHIONS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;470;;
CHIONS;FORZA ITALIA;348;;
CHIONS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;325;;
CHIONS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;228;;
CHIONS;NUOVO CENTRO DESTRA - UDC;60;;
CHIONS;L'ALTRA EUROPA CON TSIPRAS;39;;
CHIONS;ITALIA DEI VALORI;19;;
CHIONS;SCELTA EUROPEA;18;;
CHIONS;VERDI EUROPEI-GREEN ITALIA;12;;
CHIONS;IO CAMBIO - MAIE;9;;
CHIONS;SVP;7;;
CIMOLAIS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;36;;
CIMOLAIS;PARTITO DEMOCRATICO;35;;
CIMOLAIS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;32;;
CIMOLAIS;FORZA ITALIA;24;;
CIMOLAIS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;15;;
CIMOLAIS;NUOVO CENTRO DESTRA - UDC;9;;
CIMOLAIS;L'ALTRA EUROPA CON TSIPRAS;5;;
CIMOLAIS;SVP;1;;
CIMOLAIS;ITALIA DEI VALORI;1;;
CIMOLAIS;IO CAMBIO - MAIE;1;;
CIMOLAIS;VERDI EUROPEI-GREEN ITALIA;1;;
CIMOLAIS;SCELTA EUROPEA;0;;
CLAUT;PARTITO DEMOCRATICO;105;;
CLAUT;FORZA ITALIA;65;;
CLAUT;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;55;;
CLAUT;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;54;;
CLAUT;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;53;;
CLAUT;NUOVO CENTRO DESTRA - UDC;18;;
CLAUT;L'ALTRA EUROPA CON TSIPRAS;5;;
CLAUT;SVP;2;;
CLAUT;SCELTA EUROPEA;2;;
CLAUT;ITALIA DEI VALORI;2;;
CLAUT;IO CAMBIO - MAIE;1;;
CLAUT;VERDI EUROPEI-GREEN ITALIA;1;;
CLAUZETTO;PARTITO DEMOCRATICO;62;;
CLAUZETTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;24;;
CLAUZETTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;18;;
CLAUZETTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;15;;
CLAUZETTO;FORZA ITALIA;14;;
CLAUZETTO;NUOVO CENTRO DESTRA - UDC;8;;
CLAUZETTO;VERDI EUROPEI-GREEN ITALIA;4;;
CLAUZETTO;SVP;2;;
CLAUZETTO;L'ALTRA EUROPA CON TSIPRAS;2;;
CLAUZETTO;ITALIA DEI VALORI;1;;
CLAUZETTO;SCELTA EUROPEA;0;;
CLAUZETTO;IO CAMBIO - MAIE;0;;
CORDENONS;PARTITO DEMOCRATICO;3800;;
CORDENONS;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1600;;
CORDENONS;FORZA ITALIA;1150;;
CORDENONS;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;886;;
CORDENONS;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;454;;
CORDENONS;L'ALTRA EUROPA CON TSIPRAS;260;;
CORDENONS;NUOVO CENTRO DESTRA - UDC;245;;
CORDENONS;SCELTA EUROPEA;66;;
CORDENONS;VERDI EUROPEI-GREEN ITALIA;60;;
CORDENONS;ITALIA DEI VALORI;37;;
CORDENONS;SVP;19;;
CORDENONS;IO CAMBIO - MAIE;9;;
CORDOVADO;PARTITO DEMOCRATICO;584;;
CORDOVADO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;285;;
CORDOVADO;FORZA ITALIA;200;;
CORDOVADO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;178;;
CORDOVADO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;108;;
CORDOVADO;NUOVO CENTRO DESTRA - UDC;55;;
CORDOVADO;L'ALTRA EUROPA CON TSIPRAS;21;;
CORDOVADO;ITALIA DEI VALORI;12;;
CORDOVADO;IO CAMBIO - MAIE;12;;
CORDOVADO;VERDI EUROPEI-GREEN ITALIA;11;;
CORDOVADO;SCELTA EUROPEA;4;;
CORDOVADO;SVP;0;;
ERTO E CASSO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;47;;
ERTO E CASSO;PARTITO DEMOCRATICO;41;;
ERTO E CASSO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;25;;
ERTO E CASSO;FORZA ITALIA;15;;
ERTO E CASSO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;5;;
ERTO E CASSO;ITALIA DEI VALORI;4;;
ERTO E CASSO;L'ALTRA EUROPA CON TSIPRAS;2;;
ERTO E CASSO;SVP;0;;
ERTO E CASSO;SCELTA EUROPEA;0;;
ERTO E CASSO;IO CAMBIO - MAIE;0;;
ERTO E CASSO;VERDI EUROPEI-GREEN ITALIA;0;;
ERTO E CASSO;NUOVO CENTRO DESTRA - UDC;0;;
FANNA;PARTITO DEMOCRATICO;254;;
FANNA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;166;;
FANNA;FORZA ITALIA;163;;
FANNA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;117;;
FANNA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;71;;
FANNA;NUOVO CENTRO DESTRA - UDC;26;;
FANNA;L'ALTRA EUROPA CON TSIPRAS;13;;
FANNA;VERDI EUROPEI-GREEN ITALIA;7;;
FANNA;ITALIA DEI VALORI;6;;
FANNA;SVP;3;;
FANNA;IO CAMBIO - MAIE;3;;
FANNA;SCELTA EUROPEA;1;;
FIUME VENETO;PARTITO DEMOCRATICO;2065;;
FIUME VENETO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;943;;
FIUME VENETO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;653;;
FIUME VENETO;FORZA ITALIA;599;;
FIUME VENETO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;438;;
FIUME VENETO;NUOVO CENTRO DESTRA - UDC;106;;
FIUME VENETO;L'ALTRA EUROPA CON TSIPRAS;101;;
FIUME VENETO;VERDI EUROPEI-GREEN ITALIA;41;;
FIUME VENETO;SCELTA EUROPEA;31;;
FIUME VENETO;ITALIA DEI VALORI;27;;
FIUME VENETO;SVP;6;;
FIUME VENETO;IO CAMBIO - MAIE;5;;
FONTANAFREDDA;PARTITO DEMOCRATICO;2207;;
FONTANAFREDDA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1274;;
FONTANAFREDDA;FORZA ITALIA;953;;
FONTANAFREDDA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;772;;
FONTANAFREDDA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;595;;
FONTANAFREDDA;NUOVO CENTRO DESTRA - UDC;138;;
FONTANAFREDDA;L'ALTRA EUROPA CON TSIPRAS;101;;
FONTANAFREDDA;VERDI EUROPEI-GREEN ITALIA;50;;
FONTANAFREDDA;SCELTA EUROPEA;46;;
FONTANAFREDDA;IO CAMBIO - MAIE;31;;
FONTANAFREDDA;ITALIA DEI VALORI;27;;
FONTANAFREDDA;SVP;13;;
FRISANCO;PARTITO DEMOCRATICO;148;;
FRISANCO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;71;;
FRISANCO;FORZA ITALIA;31;;
FRISANCO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;28;;
FRISANCO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;20;;
FRISANCO;NUOVO CENTRO DESTRA - UDC;15;;
FRISANCO;L'ALTRA EUROPA CON TSIPRAS;15;;
FRISANCO;VERDI EUROPEI-GREEN ITALIA;5;;
FRISANCO;SCELTA EUROPEA;1;;
FRISANCO;ITALIA DEI VALORI;1;;
FRISANCO;SVP;1;;
FRISANCO;IO CAMBIO - MAIE;0;;
MANIAGO;PARTITO DEMOCRATICO;1985;;
MANIAGO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;900;;
MANIAGO;FORZA ITALIA;598;;
MANIAGO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;466;;
MANIAGO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;277;;
MANIAGO;NUOVO CENTRO DESTRA - UDC;174;;
MANIAGO;L'ALTRA EUROPA CON TSIPRAS;124;;
MANIAGO;VERDI EUROPEI-GREEN ITALIA;35;;
MANIAGO;SCELTA EUROPEA;23;;
MANIAGO;ITALIA DEI VALORI;20;;
MANIAGO;SVP;6;;
MANIAGO;IO CAMBIO - MAIE;4;;
MEDUNO;PARTITO DEMOCRATICO;419;;
MEDUNO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;188;;
MEDUNO;FORZA ITALIA;135;;
MEDUNO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;129;;
MEDUNO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;49;;
MEDUNO;NUOVO CENTRO DESTRA - UDC;23;;
MEDUNO;L'ALTRA EUROPA CON TSIPRAS;14;;
MEDUNO;SCELTA EUROPEA;5;;
MEDUNO;ITALIA DEI VALORI;5;;
MEDUNO;SVP;4;;
MEDUNO;VERDI EUROPEI-GREEN ITALIA;4;;
MEDUNO;IO CAMBIO - MAIE;2;;
MONTEREALE VALCELLINA;PARTITO DEMOCRATICO;995;;
MONTEREALE VALCELLINA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;331;;
MONTEREALE VALCELLINA;FORZA ITALIA;221;;
MONTEREALE VALCELLINA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;198;;
MONTEREALE VALCELLINA;L'ALTRA EUROPA CON TSIPRAS;128;;
MONTEREALE VALCELLINA;NUOVO CENTRO DESTRA - UDC;92;;
MONTEREALE VALCELLINA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;90;;
MONTEREALE VALCELLINA;VERDI EUROPEI-GREEN ITALIA;15;;
MONTEREALE VALCELLINA;ITALIA DEI VALORI;7;;
MONTEREALE VALCELLINA;SVP;5;;
MONTEREALE VALCELLINA;SCELTA EUROPEA;3;;
MONTEREALE VALCELLINA;IO CAMBIO - MAIE;1;;
MORSANO AL TAGLIAMENTO;PARTITO DEMOCRATICO;492;;
MORSANO AL TAGLIAMENTO;FORZA ITALIA;304;;
MORSANO AL TAGLIAMENTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;288;;
MORSANO AL TAGLIAMENTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;252;;
MORSANO AL TAGLIAMENTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;95;;
MORSANO AL TAGLIAMENTO;NUOVO CENTRO DESTRA - UDC;49;;
MORSANO AL TAGLIAMENTO;L'ALTRA EUROPA CON TSIPRAS;20;;
MORSANO AL TAGLIAMENTO;VERDI EUROPEI-GREEN ITALIA;11;;
MORSANO AL TAGLIAMENTO;IO CAMBIO - MAIE;10;;
MORSANO AL TAGLIAMENTO;ITALIA DEI VALORI;6;;
MORSANO AL TAGLIAMENTO;SVP;3;;
MORSANO AL TAGLIAMENTO;SCELTA EUROPEA;3;;
PASIANO DI PORDENONE;PARTITO DEMOCRATICO;1269;;
PASIANO DI PORDENONE;FORZA ITALIA;891;;
PASIANO DI PORDENONE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;584;;
PASIANO DI PORDENONE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;573;;
PASIANO DI PORDENONE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;465;;
PASIANO DI PORDENONE;NUOVO CENTRO DESTRA - UDC;133;;
PASIANO DI PORDENONE;L'ALTRA EUROPA CON TSIPRAS;57;;
PASIANO DI PORDENONE;SCELTA EUROPEA;28;;
PASIANO DI PORDENONE;ITALIA DEI VALORI;18;;
PASIANO DI PORDENONE;VERDI EUROPEI-GREEN ITALIA;18;;
PASIANO DI PORDENONE;IO CAMBIO - MAIE;6;;
PASIANO DI PORDENONE;SVP;3;;
PINZANO AL TAGLIAMENTO;PARTITO DEMOCRATICO;257;;
PINZANO AL TAGLIAMENTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;111;;
PINZANO AL TAGLIAMENTO;FORZA ITALIA;94;;
PINZANO AL TAGLIAMENTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;60;;
PINZANO AL TAGLIAMENTO;L'ALTRA EUROPA CON TSIPRAS;35;;
PINZANO AL TAGLIAMENTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;22;;
PINZANO AL TAGLIAMENTO;NUOVO CENTRO DESTRA - UDC;19;;
PINZANO AL TAGLIAMENTO;ITALIA DEI VALORI;8;;
PINZANO AL TAGLIAMENTO;SCELTA EUROPEA;3;;
PINZANO AL TAGLIAMENTO;VERDI EUROPEI-GREEN ITALIA;3;;
PINZANO AL TAGLIAMENTO;SVP;2;;
PINZANO AL TAGLIAMENTO;IO CAMBIO - MAIE;1;;
POLCENIGO;PARTITO DEMOCRATICO;573;;
POLCENIGO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;310;;
POLCENIGO;FORZA ITALIA;208;;
POLCENIGO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;128;;
POLCENIGO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;86;;
POLCENIGO;L'ALTRA EUROPA CON TSIPRAS;42;;
POLCENIGO;NUOVO CENTRO DESTRA - UDC;40;;
POLCENIGO;VERDI EUROPEI-GREEN ITALIA;17;;
POLCENIGO;ITALIA DEI VALORI;10;;
POLCENIGO;SCELTA EUROPEA;7;;
POLCENIGO;SVP;4;;
POLCENIGO;IO CAMBIO - MAIE;3;;
PORCIA;PARTITO DEMOCRATICO;3176;;
PORCIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1464;;
PORCIA;FORZA ITALIA;1128;;
PORCIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1057;;
PORCIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;712;;
PORCIA;L'ALTRA EUROPA CON TSIPRAS;215;;
PORCIA;NUOVO CENTRO DESTRA - UDC;211;;
PORCIA;VERDI EUROPEI-GREEN ITALIA;62;;
PORCIA;SCELTA EUROPEA;56;;
PORCIA;ITALIA DEI VALORI;34;;
PORCIA;IO CAMBIO - MAIE;15;;
PORCIA;SVP;10;;
PORDENONE;PARTITO DEMOCRATICO;10520;;
PORDENONE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;3725;;
PORDENONE;FORZA ITALIA;3010;;
PORDENONE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1568;;
PORDENONE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1566;;
PORDENONE;L'ALTRA EUROPA CON TSIPRAS;848;;
PORDENONE;NUOVO CENTRO DESTRA - UDC;591;;
PORDENONE;VERDI EUROPEI-GREEN ITALIA;210;;
PORDENONE;SCELTA EUROPEA;187;;
PORDENONE;ITALIA DEI VALORI;96;;
PORDENONE;SVP;29;;
PORDENONE;IO CAMBIO - MAIE;28;;
PRATA DI PORDENONE;PARTITO DEMOCRATICO;1197;;
PRATA DI PORDENONE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;653;;
PRATA DI PORDENONE;FORZA ITALIA;604;;
PRATA DI PORDENONE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;533;;
PRATA DI PORDENONE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;234;;
PRATA DI PORDENONE;NUOVO CENTRO DESTRA - UDC;90;;
PRATA DI PORDENONE;L'ALTRA EUROPA CON TSIPRAS;38;;
PRATA DI PORDENONE;SCELTA EUROPEA;19;;
PRATA DI PORDENONE;VERDI EUROPEI-GREEN ITALIA;15;;
PRATA DI PORDENONE;ITALIA DEI VALORI;11;;
PRATA DI PORDENONE;SVP;5;;
PRATA DI PORDENONE;IO CAMBIO - MAIE;3;;
PRAVISDOMINI;PARTITO DEMOCRATICO;426;;
PRAVISDOMINI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;245;;
PRAVISDOMINI;FORZA ITALIA;229;;
PRAVISDOMINI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;176;;
PRAVISDOMINI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;58;;
PRAVISDOMINI;NUOVO CENTRO DESTRA - UDC;27;;
PRAVISDOMINI;L'ALTRA EUROPA CON TSIPRAS;16;;
PRAVISDOMINI;VERDI EUROPEI-GREEN ITALIA;9;;
PRAVISDOMINI;ITALIA DEI VALORI;5;;
PRAVISDOMINI;SCELTA EUROPEA;3;;
PRAVISDOMINI;IO CAMBIO - MAIE;3;;
PRAVISDOMINI;SVP;2;;
ROVEREDO IN PIANO;PARTITO DEMOCRATICO;1313;;
ROVEREDO IN PIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;564;;
ROVEREDO IN PIANO;FORZA ITALIA;503;;
ROVEREDO IN PIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;368;;
ROVEREDO IN PIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;354;;
ROVEREDO IN PIANO;NUOVO CENTRO DESTRA - UDC;72;;
ROVEREDO IN PIANO;L'ALTRA EUROPA CON TSIPRAS;65;;
ROVEREDO IN PIANO;SCELTA EUROPEA;40;;
ROVEREDO IN PIANO;VERDI EUROPEI-GREEN ITALIA;40;;
ROVEREDO IN PIANO;ITALIA DEI VALORI;14;;
ROVEREDO IN PIANO;IO CAMBIO - MAIE;3;;
ROVEREDO IN PIANO;SVP;2;;
SACILE;PARTITO DEMOCRATICO;3818;;
SACILE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1924;;
SACILE;FORZA ITALIA;1800;;
SACILE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1273;;
SACILE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;556;;
SACILE;NUOVO CENTRO DESTRA - UDC;342;;
SACILE;L'ALTRA EUROPA CON TSIPRAS;241;;
SACILE;SCELTA EUROPEA;104;;
SACILE;VERDI EUROPEI-GREEN ITALIA;78;;
SACILE;ITALIA DEI VALORI;38;;
SACILE;SVP;20;;
SACILE;IO CAMBIO - MAIE;13;;
SAN GIORGIO DELLA RICHINVELDA;PARTITO DEMOCRATICO;770;;
SAN GIORGIO DELLA RICHINVELDA;FORZA ITALIA;285;;
SAN GIORGIO DELLA RICHINVELDA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;265;;
SAN GIORGIO DELLA RICHINVELDA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;245;;
