

Ente;Liste/Gruppi;Voti;
CASTEL DI TORA;SCELTA EUROPEA;6;;
CASTEL DI TORA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
CASTEL DI TORA;L'ALTRA EUROPA CON TSIPRAS;3;;
CASTEL DI TORA;ITALIA DEI VALORI;2;;
CASTEL DI TORA;NUOVO CENTRO DESTRA - UDC;2;;
CASTEL DI TORA;IO CAMBIO - MAIE;1;;
CASTEL DI TORA;VERDI EUROPEI-GREEN ITALIA;1;;
CASTELNUOVO DI FARFA;PARTITO DEMOCRATICO;193;;
CASTELNUOVO DI FARFA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;117;;
CASTELNUOVO DI FARFA;FORZA ITALIA;72;;
CASTELNUOVO DI FARFA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;32;;
CASTELNUOVO DI FARFA;L'ALTRA EUROPA CON TSIPRAS;18;;
CASTELNUOVO DI FARFA;ITALIA DEI VALORI;10;;
CASTELNUOVO DI FARFA;NUOVO CENTRO DESTRA - UDC;5;;
CASTELNUOVO DI FARFA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
CASTELNUOVO DI FARFA;VERDI EUROPEI-GREEN ITALIA;3;;
CASTELNUOVO DI FARFA;SCELTA EUROPEA;1;;
CASTELNUOVO DI FARFA;IO CAMBIO - MAIE;0;;
CASTEL SANT'ANGELO;PARTITO DEMOCRATICO;288;;
CASTEL SANT'ANGELO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;196;;
CASTEL SANT'ANGELO;FORZA ITALIA;166;;
CASTEL SANT'ANGELO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;64;;
CASTEL SANT'ANGELO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;30;;
CASTEL SANT'ANGELO;NUOVO CENTRO DESTRA - UDC;20;;
CASTEL SANT'ANGELO;L'ALTRA EUROPA CON TSIPRAS;17;;
CASTEL SANT'ANGELO;ITALIA DEI VALORI;8;;
CASTEL SANT'ANGELO;SCELTA EUROPEA;4;;
CASTEL SANT'ANGELO;VERDI EUROPEI-GREEN ITALIA;4;;
CASTEL SANT'ANGELO;IO CAMBIO - MAIE;3;;
CITTADUCALE;PARTITO DEMOCRATICO;1321;;
CITTADUCALE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;763;;
CITTADUCALE;FORZA ITALIA;629;;
CITTADUCALE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;159;;
CITTADUCALE;NUOVO CENTRO DESTRA - UDC;114;;
CITTADUCALE;L'ALTRA EUROPA CON TSIPRAS;90;;
CITTADUCALE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;63;;
CITTADUCALE;SCELTA EUROPEA;22;;
CITTADUCALE;ITALIA DEI VALORI;22;;
CITTADUCALE;VERDI EUROPEI-GREEN ITALIA;14;;
CITTADUCALE;IO CAMBIO - MAIE;8;;
CITTAREALE;PARTITO DEMOCRATICO;60;;
CITTAREALE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;36;;
CITTAREALE;FORZA ITALIA;26;;
CITTAREALE;L'ALTRA EUROPA CON TSIPRAS;10;;
CITTAREALE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;9;;
CITTAREALE;NUOVO CENTRO DESTRA - UDC;5;;
CITTAREALE;VERDI EUROPEI-GREEN ITALIA;1;;
CITTAREALE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CITTAREALE;IO CAMBIO - MAIE;0;;
CITTAREALE;ITALIA DEI VALORI;0;;
CITTAREALE;SCELTA EUROPEA;0;;
COLLALTO SABINO;PARTITO DEMOCRATICO;77;;
COLLALTO SABINO;NUOVO CENTRO DESTRA - UDC;39;;
COLLALTO SABINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;34;;
COLLALTO SABINO;FORZA ITALIA;27;;
COLLALTO SABINO;L'ALTRA EUROPA CON TSIPRAS;10;;
COLLALTO SABINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;5;;
COLLALTO SABINO;SCELTA EUROPEA;4;;
COLLALTO SABINO;IO CAMBIO - MAIE;1;;
COLLALTO SABINO;VERDI EUROPEI-GREEN ITALIA;1;;
COLLALTO SABINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
COLLALTO SABINO;ITALIA DEI VALORI;0;;
COLLE DI TORA;FORZA ITALIA;80;;
COLLE DI TORA;PARTITO DEMOCRATICO;76;;
COLLE DI TORA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;59;;
COLLE DI TORA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;13;;
COLLE DI TORA;SCELTA EUROPEA;2;;
COLLE DI TORA;VERDI EUROPEI-GREEN ITALIA;2;;
COLLE DI TORA;IO CAMBIO - MAIE;2;;
COLLE DI TORA;ITALIA DEI VALORI;2;;
COLLE DI TORA;NUOVO CENTRO DESTRA - UDC;2;;
COLLE DI TORA;L'ALTRA EUROPA CON TSIPRAS;1;;
COLLE DI TORA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
COLLEGIOVE;PARTITO DEMOCRATICO;33;;
COLLEGIOVE;FORZA ITALIA;24;;
COLLEGIOVE;NUOVO CENTRO DESTRA - UDC;19;;
COLLEGIOVE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;14;;
COLLEGIOVE;L'ALTRA EUROPA CON TSIPRAS;11;;
COLLEGIOVE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;9;;
COLLEGIOVE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
COLLEGIOVE;SCELTA EUROPEA;2;;
COLLEGIOVE;VERDI EUROPEI-GREEN ITALIA;1;;
COLLEGIOVE;IO CAMBIO - MAIE;1;;
COLLEGIOVE;ITALIA DEI VALORI;0;;
COLLEVECCHIO;PARTITO DEMOCRATICO;358;;
COLLEVECCHIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;237;;
COLLEVECCHIO;FORZA ITALIA;204;;
COLLEVECCHIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;60;;
COLLEVECCHIO;L'ALTRA EUROPA CON TSIPRAS;36;;
COLLEVECCHIO;NUOVO CENTRO DESTRA - UDC;29;;
COLLEVECCHIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;26;;
COLLEVECCHIO;SCELTA EUROPEA;6;;
COLLEVECCHIO;VERDI EUROPEI-GREEN ITALIA;6;;
COLLEVECCHIO;ITALIA DEI VALORI;4;;
COLLEVECCHIO;IO CAMBIO - MAIE;1;;
COLLI SUL VELINO;PARTITO DEMOCRATICO;133;;
COLLI SUL VELINO;FORZA ITALIA;89;;
COLLI SUL VELINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;48;;
COLLI SUL VELINO;L'ALTRA EUROPA CON TSIPRAS;21;;
COLLI SUL VELINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;11;;
COLLI SUL VELINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
COLLI SUL VELINO;NUOVO CENTRO DESTRA - UDC;5;;
COLLI SUL VELINO;ITALIA DEI VALORI;4;;
COLLI SUL VELINO;VERDI EUROPEI-GREEN ITALIA;3;;
COLLI SUL VELINO;SCELTA EUROPEA;2;;
COLLI SUL VELINO;IO CAMBIO - MAIE;0;;
CONCERVIANO;PARTITO DEMOCRATICO;64;;
CONCERVIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;62;;
CONCERVIANO;FORZA ITALIA;58;;
CONCERVIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;5;;
CONCERVIANO;L'ALTRA EUROPA CON TSIPRAS;4;;
CONCERVIANO;NUOVO CENTRO DESTRA - UDC;4;;
CONCERVIANO;VERDI EUROPEI-GREEN ITALIA;4;;
CONCERVIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
CONCERVIANO;SCELTA EUROPEA;3;;
CONCERVIANO;IO CAMBIO - MAIE;1;;
CONCERVIANO;ITALIA DEI VALORI;1;;
CONFIGNI;PARTITO DEMOCRATICO;134;;
CONFIGNI;FORZA ITALIA;127;;
CONFIGNI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;69;;
CONFIGNI;NUOVO CENTRO DESTRA - UDC;46;;
CONFIGNI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
CONFIGNI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;8;;
CONFIGNI;L'ALTRA EUROPA CON TSIPRAS;8;;
CONFIGNI;ITALIA DEI VALORI;4;;
CONFIGNI;IO CAMBIO - MAIE;3;;
CONFIGNI;SCELTA EUROPEA;2;;
CONFIGNI;VERDI EUROPEI-GREEN ITALIA;1;;
CONTIGLIANO;PARTITO DEMOCRATICO;777;;
CONTIGLIANO;FORZA ITALIA;502;;
CONTIGLIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;464;;
CONTIGLIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;143;;
CONTIGLIANO;L'ALTRA EUROPA CON TSIPRAS;74;;
CONTIGLIANO;NUOVO CENTRO DESTRA - UDC;59;;
CONTIGLIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;51;;
CONTIGLIANO;SCELTA EUROPEA;19;;
CONTIGLIANO;VERDI EUROPEI-GREEN ITALIA;17;;
CONTIGLIANO;ITALIA DEI VALORI;9;;
CONTIGLIANO;IO CAMBIO - MAIE;3;;
COTTANELLO;PARTITO DEMOCRATICO;122;;
COTTANELLO;FORZA ITALIA;104;;
COTTANELLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;58;;
COTTANELLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;29;;
COTTANELLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;16;;
COTTANELLO;NUOVO CENTRO DESTRA - UDC;11;;
COTTANELLO;L'ALTRA EUROPA CON TSIPRAS;6;;
COTTANELLO;VERDI EUROPEI-GREEN ITALIA;5;;
COTTANELLO;ITALIA DEI VALORI;1;;
COTTANELLO;IO CAMBIO - MAIE;0;;
COTTANELLO;SCELTA EUROPEA;0;;
FARA IN SABINA;PARTITO DEMOCRATICO;2446;;
FARA IN SABINA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1384;;
FARA IN SABINA;FORZA ITALIA;880;;
FARA IN SABINA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;758;;
FARA IN SABINA;L'ALTRA EUROPA CON TSIPRAS;223;;
FARA IN SABINA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;105;;
FARA IN SABINA;NUOVO CENTRO DESTRA - UDC;86;;
FARA IN SABINA;VERDI EUROPEI-GREEN ITALIA;33;;
FARA IN SABINA;SCELTA EUROPEA;24;;
FARA IN SABINA;ITALIA DEI VALORI;22;;
FARA IN SABINA;IO CAMBIO - MAIE;1;;
FIAMIGNANO;PARTITO DEMOCRATICO;259;;
FIAMIGNANO;NUOVO CENTRO DESTRA - UDC;131;;
FIAMIGNANO;FORZA ITALIA;114;;
FIAMIGNANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;105;;
FIAMIGNANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;27;;
FIAMIGNANO;L'ALTRA EUROPA CON TSIPRAS;12;;
FIAMIGNANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
FIAMIGNANO;SCELTA EUROPEA;2;;
FIAMIGNANO;IO CAMBIO - MAIE;2;;
FIAMIGNANO;VERDI EUROPEI-GREEN ITALIA;1;;
FIAMIGNANO;ITALIA DEI VALORI;1;;
FORANO;PARTITO DEMOCRATICO;634;;
FORANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;441;;
FORANO;FORZA ITALIA;315;;
FORANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;112;;
FORANO;L'ALTRA EUROPA CON TSIPRAS;65;;
FORANO;NUOVO CENTRO DESTRA - UDC;35;;
FORANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;24;;
FORANO;VERDI EUROPEI-GREEN ITALIA;19;;
FORANO;ITALIA DEI VALORI;17;;
FORANO;SCELTA EUROPEA;7;;
FORANO;IO CAMBIO - MAIE;2;;
FRASSO SABINO;PARTITO DEMOCRATICO;135;;
FRASSO SABINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;95;;
FRASSO SABINO;FORZA ITALIA;91;;
FRASSO SABINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;30;;
FRASSO SABINO;ITALIA DEI VALORI;29;;
FRASSO SABINO;L'ALTRA EUROPA CON TSIPRAS;24;;
FRASSO SABINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;17;;
FRASSO SABINO;VERDI EUROPEI-GREEN ITALIA;8;;
FRASSO SABINO;NUOVO CENTRO DESTRA - UDC;7;;
FRASSO SABINO;SCELTA EUROPEA;1;;
FRASSO SABINO;IO CAMBIO - MAIE;0;;
GRECCIO;PARTITO DEMOCRATICO;332;;
GRECCIO;FORZA ITALIA;210;;
GRECCIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;182;;
GRECCIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;91;;
GRECCIO;NUOVO CENTRO DESTRA - UDC;58;;
GRECCIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;25;;
GRECCIO;L'ALTRA EUROPA CON TSIPRAS;22;;
GRECCIO;VERDI EUROPEI-GREEN ITALIA;8;;
GRECCIO;SCELTA EUROPEA;6;;
GRECCIO;ITALIA DEI VALORI;3;;
GRECCIO;IO CAMBIO - MAIE;2;;
LABRO;PARTITO DEMOCRATICO;79;;
LABRO;FORZA ITALIA;53;;
LABRO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;50;;
LABRO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;11;;
LABRO;NUOVO CENTRO DESTRA - UDC;9;;
LABRO;L'ALTRA EUROPA CON TSIPRAS;8;;
LABRO;VERDI EUROPEI-GREEN ITALIA;5;;
LABRO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
LABRO;IO CAMBIO - MAIE;1;;
LABRO;SCELTA EUROPEA;1;;
LABRO;ITALIA DEI VALORI;0;;
LEONESSA;PARTITO DEMOCRATICO;618;;
LEONESSA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;310;;
LEONESSA;FORZA ITALIA;270;;
LEONESSA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;259;;
LEONESSA;NUOVO CENTRO DESTRA - UDC;44;;
LEONESSA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;44;;
LEONESSA;SCELTA EUROPEA;19;;
LEONESSA;L'ALTRA EUROPA CON TSIPRAS;18;;
LEONESSA;VERDI EUROPEI-GREEN ITALIA;6;;
LEONESSA;ITALIA DEI VALORI;6;;
LEONESSA;IO CAMBIO - MAIE;1;;
LONGONE SABINO;FORZA ITALIA;144;;
LONGONE SABINO;PARTITO DEMOCRATICO;122;;
LONGONE SABINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;83;;
LONGONE SABINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;36;;
LONGONE SABINO;L'ALTRA EUROPA CON TSIPRAS;14;;
LONGONE SABINO;NUOVO CENTRO DESTRA - UDC;8;;
LONGONE SABINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
LONGONE SABINO;SCELTA EUROPEA;6;;
LONGONE SABINO;ITALIA DEI VALORI;4;;
LONGONE SABINO;IO CAMBIO - MAIE;1;;
LONGONE SABINO;VERDI EUROPEI-GREEN ITALIA;0;;
MAGLIANO SABINA;PARTITO DEMOCRATICO;825;;
MAGLIANO SABINA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;646;;
MAGLIANO SABINA;FORZA ITALIA;422;;
MAGLIANO SABINA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;115;;
MAGLIANO SABINA;NUOVO CENTRO DESTRA - UDC;49;;
MAGLIANO SABINA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;41;;
MAGLIANO SABINA;L'ALTRA EUROPA CON TSIPRAS;31;;
MAGLIANO SABINA;ITALIA DEI VALORI;20;;
MAGLIANO SABINA;VERDI EUROPEI-GREEN ITALIA;8;;
MAGLIANO SABINA;SCELTA EUROPEA;4;;
MAGLIANO SABINA;IO CAMBIO - MAIE;2;;
MARCETELLI;PARTITO DEMOCRATICO;22;;
MARCETELLI;NUOVO CENTRO DESTRA - UDC;11;;
MARCETELLI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;6;;
MARCETELLI;FORZA ITALIA;4;;
MARCETELLI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;2;;
MARCETELLI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
MARCETELLI;L'ALTRA EUROPA CON TSIPRAS;0;;
MARCETELLI;SCELTA EUROPEA;0;;
MARCETELLI;VERDI EUROPEI-GREEN ITALIA;0;;
MARCETELLI;ITALIA DEI VALORI;0;;
MARCETELLI;IO CAMBIO - MAIE;0;;
MICIGLIANO;PARTITO DEMOCRATICO;35;;
MICIGLIANO;FORZA ITALIA;26;;
MICIGLIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;11;;
MICIGLIANO;L'ALTRA EUROPA CON TSIPRAS;3;;
MICIGLIANO;ITALIA DEI VALORI;2;;
MICIGLIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;2;;
MICIGLIANO;VERDI EUROPEI-GREEN ITALIA;2;;
MICIGLIANO;NUOVO CENTRO DESTRA - UDC;2;;
MICIGLIANO;SCELTA EUROPEA;0;;
MICIGLIANO;IO CAMBIO - MAIE;0;;
MICIGLIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
MOMPEO;PARTITO DEMOCRATICO;116;;
MOMPEO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;74;;
MOMPEO;FORZA ITALIA;60;;
MOMPEO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;35;;
MOMPEO;NUOVO CENTRO DESTRA - UDC;22;;
MOMPEO;L'ALTRA EUROPA CON TSIPRAS;15;;
MOMPEO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;10;;
MOMPEO;VERDI EUROPEI-GREEN ITALIA;8;;
MOMPEO;ITALIA DEI VALORI;2;;
MOMPEO;SCELTA EUROPEA;1;;
MOMPEO;IO CAMBIO - MAIE;0;;
MONTASOLA;PARTITO DEMOCRATICO;95;;
MONTASOLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;65;;
MONTASOLA;FORZA ITALIA;61;;
MONTASOLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
MONTASOLA;NUOVO CENTRO DESTRA - UDC;10;;
MONTASOLA;L'ALTRA EUROPA CON TSIPRAS;8;;
