

Ente;Liste/Gruppi;Voti;
ANNONE VENETO;PARTITO DEMOCRATICO;730;;
ANNONE VENETO;FORZA ITALIA;402;;
ANNONE VENETO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;387;;
ANNONE VENETO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;355;;
ANNONE VENETO;NUOVO CENTRO DESTRA - UDC;54;;
ANNONE VENETO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;54;;
ANNONE VENETO;VERDI EUROPEI-GREEN ITALIA;22;;
ANNONE VENETO;SCELTA EUROPEA;12;;
ANNONE VENETO;ITALIA DEI VALORI;11;;
ANNONE VENETO;L'ALTRA EUROPA CON TSIPRAS;11;;
ANNONE VENETO;SVP;9;;
ANNONE VENETO;IO CAMBIO - MAIE;6;;
CAMPAGNA LUPIA;PARTITO DEMOCRATICO;1505;;
CAMPAGNA LUPIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;792;;
CAMPAGNA LUPIA;FORZA ITALIA;432;;
CAMPAGNA LUPIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;285;;
CAMPAGNA LUPIA;NUOVO CENTRO DESTRA - UDC;96;;
CAMPAGNA LUPIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;80;;
CAMPAGNA LUPIA;L'ALTRA EUROPA CON TSIPRAS;72;;
CAMPAGNA LUPIA;SCELTA EUROPEA;24;;
CAMPAGNA LUPIA;VERDI EUROPEI-GREEN ITALIA;20;;
CAMPAGNA LUPIA;ITALIA DEI VALORI;12;;
CAMPAGNA LUPIA;IO CAMBIO - MAIE;10;;
CAMPAGNA LUPIA;SVP;2;;
CAMPOLONGO MAGGIORE;PARTITO DEMOCRATICO;2043;;
CAMPOLONGO MAGGIORE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1188;;
CAMPOLONGO MAGGIORE;FORZA ITALIA;711;;
CAMPOLONGO MAGGIORE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;613;;
CAMPOLONGO MAGGIORE;NUOVO CENTRO DESTRA - UDC;157;;
CAMPOLONGO MAGGIORE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;112;;
CAMPOLONGO MAGGIORE;L'ALTRA EUROPA CON TSIPRAS;112;;
CAMPOLONGO MAGGIORE;VERDI EUROPEI-GREEN ITALIA;31;;
CAMPOLONGO MAGGIORE;ITALIA DEI VALORI;19;;
CAMPOLONGO MAGGIORE;SCELTA EUROPEA;18;;
CAMPOLONGO MAGGIORE;IO CAMBIO - MAIE;8;;
CAMPOLONGO MAGGIORE;SVP;4;;
CAMPONOGARA;PARTITO DEMOCRATICO;2917;;
CAMPONOGARA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1749;;
CAMPONOGARA;FORZA ITALIA;861;;
CAMPONOGARA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;761;;
CAMPONOGARA;L'ALTRA EUROPA CON TSIPRAS;189;;
CAMPONOGARA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;182;;
CAMPONOGARA;NUOVO CENTRO DESTRA - UDC;163;;
CAMPONOGARA;VERDI EUROPEI-GREEN ITALIA;66;;
CAMPONOGARA;ITALIA DEI VALORI;41;;
CAMPONOGARA;SCELTA EUROPEA;24;;
CAMPONOGARA;IO CAMBIO - MAIE;19;;
CAMPONOGARA;SVP;3;;
CAORLE;PARTITO DEMOCRATICO;1614;;
CAORLE;FORZA ITALIA;1199;;
CAORLE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1105;;
CAORLE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;691;;
CAORLE;NUOVO CENTRO DESTRA - UDC;228;;
CAORLE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;129;;
CAORLE;L'ALTRA EUROPA CON TSIPRAS;86;;
CAORLE;VERDI EUROPEI-GREEN ITALIA;32;;
CAORLE;SCELTA EUROPEA;30;;
CAORLE;ITALIA DEI VALORI;13;;
CAORLE;SVP;8;;
CAORLE;IO CAMBIO - MAIE;7;;
CAVALLINO-TREPORTI;PARTITO DEMOCRATICO;1415;;
CAVALLINO-TREPORTI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1159;;
CAVALLINO-TREPORTI;FORZA ITALIA;942;;
CAVALLINO-TREPORTI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;608;;
CAVALLINO-TREPORTI;NUOVO CENTRO DESTRA - UDC;193;;
CAVALLINO-TREPORTI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;126;;
CAVALLINO-TREPORTI;L'ALTRA EUROPA CON TSIPRAS;64;;
CAVALLINO-TREPORTI;VERDI EUROPEI-GREEN ITALIA;38;;
CAVALLINO-TREPORTI;ITALIA DEI VALORI;31;;
CAVALLINO-TREPORTI;SCELTA EUROPEA;20;;
CAVALLINO-TREPORTI;SVP;12;;
CAVALLINO-TREPORTI;IO CAMBIO - MAIE;7;;
CAVARZERE;PARTITO DEMOCRATICO;2765;;
CAVARZERE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1144;;
CAVARZERE;FORZA ITALIA;1092;;
CAVARZERE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;858;;
CAVARZERE;NUOVO CENTRO DESTRA - UDC;266;;
CAVARZERE;L'ALTRA EUROPA CON TSIPRAS;262;;
CAVARZERE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;132;;
CAVARZERE;VERDI EUROPEI-GREEN ITALIA;56;;
CAVARZERE;ITALIA DEI VALORI;31;;
CAVARZERE;SCELTA EUROPEA;21;;
CAVARZERE;IO CAMBIO - MAIE;12;;
CAVARZERE;SVP;7;;
CEGGIA;PARTITO DEMOCRATICO;1400;;
CEGGIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;640;;
CEGGIA;FORZA ITALIA;455;;
CEGGIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;435;;
CEGGIA;NUOVO CENTRO DESTRA - UDC;89;;
CEGGIA;L'ALTRA EUROPA CON TSIPRAS;81;;
CEGGIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;80;;
CEGGIA;SCELTA EUROPEA;47;;
CEGGIA;VERDI EUROPEI-GREEN ITALIA;38;;
CEGGIA;ITALIA DEI VALORI;19;;
CEGGIA;IO CAMBIO - MAIE;10;;
CEGGIA;SVP;4;;
CHIOGGIA;PARTITO DEMOCRATICO;7201;;
CHIOGGIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;5846;;
CHIOGGIA;FORZA ITALIA;3859;;
CHIOGGIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1942;;
CHIOGGIA;NUOVO CENTRO DESTRA - UDC;1204;;
CHIOGGIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;607;;
CHIOGGIA;L'ALTRA EUROPA CON TSIPRAS;441;;
CHIOGGIA;VERDI EUROPEI-GREEN ITALIA;152;;
CHIOGGIA;SCELTA EUROPEA;109;;
CHIOGGIA;ITALIA DEI VALORI;69;;
CHIOGGIA;IO CAMBIO - MAIE;59;;
CHIOGGIA;SVP;18;;
