

Ente;Liste/Gruppi;Voti;
BONEA;SCELTA EUROPEA;2;;
BONEA;ITALIA DEI VALORI;1;;
BONEA;IO CAMBIO - MAIE;1;;
BUCCIANO;FORZA ITALIA;407;;
BUCCIANO;PARTITO DEMOCRATICO;298;;
BUCCIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;136;;
BUCCIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;64;;
BUCCIANO;NUOVO CENTRO DESTRA - UDC;53;;
BUCCIANO;L'ALTRA EUROPA CON TSIPRAS;14;;
BUCCIANO;SCELTA EUROPEA;2;;
BUCCIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
BUCCIANO;ITALIA DEI VALORI;1;;
BUCCIANO;IO CAMBIO - MAIE;1;;
BUCCIANO;VERDI EUROPEI-GREEN ITALIA;0;;
BUONALBERGO;PARTITO DEMOCRATICO;315;;
BUONALBERGO;FORZA ITALIA;230;;
BUONALBERGO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;110;;
BUONALBERGO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;40;;
BUONALBERGO;L'ALTRA EUROPA CON TSIPRAS;22;;
BUONALBERGO;NUOVO CENTRO DESTRA - UDC;19;;
BUONALBERGO;VERDI EUROPEI-GREEN ITALIA;4;;
BUONALBERGO;SCELTA EUROPEA;2;;
BUONALBERGO;IO CAMBIO - MAIE;1;;
BUONALBERGO;ITALIA DEI VALORI;0;;
BUONALBERGO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
CALVI;PARTITO DEMOCRATICO;436;;
CALVI;FORZA ITALIA;278;;
CALVI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;238;;
CALVI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;47;;
CALVI;NUOVO CENTRO DESTRA - UDC;30;;
CALVI;L'ALTRA EUROPA CON TSIPRAS;26;;
CALVI;ITALIA DEI VALORI;22;;
CALVI;VERDI EUROPEI-GREEN ITALIA;8;;
CALVI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;8;;
CALVI;IO CAMBIO - MAIE;5;;
CALVI;SCELTA EUROPEA;4;;
CAMPOLATTARO;PARTITO DEMOCRATICO;151;;
CAMPOLATTARO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;96;;
CAMPOLATTARO;FORZA ITALIA;91;;
CAMPOLATTARO;ITALIA DEI VALORI;19;;
CAMPOLATTARO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;14;;
CAMPOLATTARO;NUOVO CENTRO DESTRA - UDC;13;;
CAMPOLATTARO;IO CAMBIO - MAIE;3;;
CAMPOLATTARO;L'ALTRA EUROPA CON TSIPRAS;3;;
CAMPOLATTARO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
CAMPOLATTARO;SCELTA EUROPEA;1;;
CAMPOLATTARO;VERDI EUROPEI-GREEN ITALIA;0;;
CAMPOLI DEL MONTE TABURNO;PARTITO DEMOCRATICO;320;;
CAMPOLI DEL MONTE TABURNO;FORZA ITALIA;186;;
CAMPOLI DEL MONTE TABURNO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;104;;
CAMPOLI DEL MONTE TABURNO;NUOVO CENTRO DESTRA - UDC;26;;
CAMPOLI DEL MONTE TABURNO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;12;;
CAMPOLI DEL MONTE TABURNO;L'ALTRA EUROPA CON TSIPRAS;12;;
CAMPOLI DEL MONTE TABURNO;SCELTA EUROPEA;3;;
CAMPOLI DEL MONTE TABURNO;VERDI EUROPEI-GREEN ITALIA;2;;
CAMPOLI DEL MONTE TABURNO;IO CAMBIO - MAIE;1;;
CAMPOLI DEL MONTE TABURNO;ITALIA DEI VALORI;1;;
CAMPOLI DEL MONTE TABURNO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CASALDUNI;FORZA ITALIA;345;;
CASALDUNI;PARTITO DEMOCRATICO;281;;
CASALDUNI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;117;;
CASALDUNI;NUOVO CENTRO DESTRA - UDC;44;;
CASALDUNI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;21;;
CASALDUNI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;9;;
CASALDUNI;ITALIA DEI VALORI;9;;
CASALDUNI;SCELTA EUROPEA;6;;
CASALDUNI;L'ALTRA EUROPA CON TSIPRAS;5;;
CASALDUNI;VERDI EUROPEI-GREEN ITALIA;3;;
CASALDUNI;IO CAMBIO - MAIE;0;;
CASTELFRANCO IN MISCANO;FORZA ITALIA;205;;
CASTELFRANCO IN MISCANO;PARTITO DEMOCRATICO;138;;
CASTELFRANCO IN MISCANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;49;;
CASTELFRANCO IN MISCANO;NUOVO CENTRO DESTRA - UDC;21;;
CASTELFRANCO IN MISCANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;5;;
CASTELFRANCO IN MISCANO;L'ALTRA EUROPA CON TSIPRAS;5;;
CASTELFRANCO IN MISCANO;ITALIA DEI VALORI;4;;
CASTELFRANCO IN MISCANO;SCELTA EUROPEA;3;;
CASTELFRANCO IN MISCANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CASTELFRANCO IN MISCANO;IO CAMBIO - MAIE;0;;
CASTELFRANCO IN MISCANO;VERDI EUROPEI-GREEN ITALIA;0;;
CASTELPAGANO;FORZA ITALIA;192;;
CASTELPAGANO;PARTITO DEMOCRATICO;182;;
CASTELPAGANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;75;;
CASTELPAGANO;L'ALTRA EUROPA CON TSIPRAS;8;;
CASTELPAGANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;7;;
CASTELPAGANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
CASTELPAGANO;SCELTA EUROPEA;5;;
CASTELPAGANO;NUOVO CENTRO DESTRA - UDC;5;;
CASTELPAGANO;ITALIA DEI VALORI;4;;
CASTELPAGANO;IO CAMBIO - MAIE;2;;
CASTELPAGANO;VERDI EUROPEI-GREEN ITALIA;1;;
CASTELPOTO;PARTITO DEMOCRATICO;251;;
CASTELPOTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;166;;
CASTELPOTO;FORZA ITALIA;121;;
CASTELPOTO;NUOVO CENTRO DESTRA - UDC;34;;
CASTELPOTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;26;;
CASTELPOTO;L'ALTRA EUROPA CON TSIPRAS;6;;
CASTELPOTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
CASTELPOTO;VERDI EUROPEI-GREEN ITALIA;1;;
CASTELPOTO;IO CAMBIO - MAIE;1;;
CASTELPOTO;SCELTA EUROPEA;1;;
CASTELPOTO;ITALIA DEI VALORI;0;;
CASTELVENERE;PARTITO DEMOCRATICO;406;;
CASTELVENERE;FORZA ITALIA;266;;
CASTELVENERE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;158;;
CASTELVENERE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;50;;
CASTELVENERE;NUOVO CENTRO DESTRA - UDC;40;;
CASTELVENERE;L'ALTRA EUROPA CON TSIPRAS;25;;
CASTELVENERE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;10;;
CASTELVENERE;SCELTA EUROPEA;6;;
CASTELVENERE;VERDI EUROPEI-GREEN ITALIA;4;;
CASTELVENERE;IO CAMBIO - MAIE;4;;
CASTELVENERE;ITALIA DEI VALORI;2;;
CASTELVETERE IN VAL FORTORE;FORZA ITALIA;205;;
CASTELVETERE IN VAL FORTORE;PARTITO DEMOCRATICO;134;;
CASTELVETERE IN VAL FORTORE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;61;;
CASTELVETERE IN VAL FORTORE;NUOVO CENTRO DESTRA - UDC;44;;
CASTELVETERE IN VAL FORTORE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;25;;
CASTELVETERE IN VAL FORTORE;SCELTA EUROPEA;9;;
CASTELVETERE IN VAL FORTORE;L'ALTRA EUROPA CON TSIPRAS;3;;
CASTELVETERE IN VAL FORTORE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
CASTELVETERE IN VAL FORTORE;VERDI EUROPEI-GREEN ITALIA;2;;
CASTELVETERE IN VAL FORTORE;IO CAMBIO - MAIE;1;;
CASTELVETERE IN VAL FORTORE;ITALIA DEI VALORI;0;;
CAUTANO;FORZA ITALIA;404;;
CAUTANO;PARTITO DEMOCRATICO;393;;
CAUTANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;302;;
CAUTANO;NUOVO CENTRO DESTRA - UDC;105;;
CAUTANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;67;;
CAUTANO;L'ALTRA EUROPA CON TSIPRAS;53;;
CAUTANO;SCELTA EUROPEA;9;;
CAUTANO;ITALIA DEI VALORI;8;;
CAUTANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
CAUTANO;IO CAMBIO - MAIE;5;;
CAUTANO;VERDI EUROPEI-GREEN ITALIA;5;;
CEPPALONI;FORZA ITALIA;808;;
CEPPALONI;PARTITO DEMOCRATICO;380;;
CEPPALONI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;331;;
CEPPALONI;NUOVO CENTRO DESTRA - UDC;122;;
CEPPALONI;L'ALTRA EUROPA CON TSIPRAS;57;;
CEPPALONI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;39;;
CEPPALONI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;15;;
CEPPALONI;ITALIA DEI VALORI;5;;
CEPPALONI;VERDI EUROPEI-GREEN ITALIA;4;;
CEPPALONI;IO CAMBIO - MAIE;3;;
CEPPALONI;SCELTA EUROPEA;2;;
CERRETO SANNITA;FORZA ITALIA;924;;
CERRETO SANNITA;PARTITO DEMOCRATICO;668;;
CERRETO SANNITA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;218;;
CERRETO SANNITA;NUOVO CENTRO DESTRA - UDC;88;;
CERRETO SANNITA;L'ALTRA EUROPA CON TSIPRAS;66;;
CERRETO SANNITA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;50;;
CERRETO SANNITA;ITALIA DEI VALORI;27;;
CERRETO SANNITA;VERDI EUROPEI-GREEN ITALIA;8;;
CERRETO SANNITA;SCELTA EUROPEA;7;;
CERRETO SANNITA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
CERRETO SANNITA;IO CAMBIO - MAIE;1;;
CIRCELLO;PARTITO DEMOCRATICO;560;;
CIRCELLO;FORZA ITALIA;453;;
CIRCELLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;382;;
CIRCELLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;81;;
CIRCELLO;NUOVO CENTRO DESTRA - UDC;57;;
CIRCELLO;L'ALTRA EUROPA CON TSIPRAS;28;;
CIRCELLO;SCELTA EUROPEA;17;;
CIRCELLO;ITALIA DEI VALORI;12;;
CIRCELLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;9;;
CIRCELLO;IO CAMBIO - MAIE;5;;
CIRCELLO;VERDI EUROPEI-GREEN ITALIA;1;;
COLLE SANNITA;PARTITO DEMOCRATICO;505;;
COLLE SANNITA;FORZA ITALIA;375;;
COLLE SANNITA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;356;;
COLLE SANNITA;NUOVO CENTRO DESTRA - UDC;110;;
COLLE SANNITA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;29;;
COLLE SANNITA;L'ALTRA EUROPA CON TSIPRAS;19;;
COLLE SANNITA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
COLLE SANNITA;ITALIA DEI VALORI;10;;
COLLE SANNITA;SCELTA EUROPEA;10;;
COLLE SANNITA;IO CAMBIO - MAIE;5;;
COLLE SANNITA;VERDI EUROPEI-GREEN ITALIA;3;;
CUSANO MUTRI;FORZA ITALIA;939;;
CUSANO MUTRI;PARTITO DEMOCRATICO;707;;
CUSANO MUTRI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;630;;
CUSANO MUTRI;NUOVO CENTRO DESTRA - UDC;111;;
CUSANO MUTRI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;63;;
CUSANO MUTRI;L'ALTRA EUROPA CON TSIPRAS;60;;
CUSANO MUTRI;SCELTA EUROPEA;32;;
CUSANO MUTRI;ITALIA DEI VALORI;29;;
CUSANO MUTRI;VERDI EUROPEI-GREEN ITALIA;29;;
CUSANO MUTRI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;22;;
CUSANO MUTRI;IO CAMBIO - MAIE;16;;
DUGENTA;PARTITO DEMOCRATICO;442;;
DUGENTA;FORZA ITALIA;357;;
DUGENTA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;250;;
DUGENTA;NUOVO CENTRO DESTRA - UDC;132;;
DUGENTA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;40;;
DUGENTA;L'ALTRA EUROPA CON TSIPRAS;20;;
DUGENTA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
DUGENTA;SCELTA EUROPEA;7;;
DUGENTA;ITALIA DEI VALORI;3;;
DUGENTA;IO CAMBIO - MAIE;3;;
DUGENTA;VERDI EUROPEI-GREEN ITALIA;2;;
DURAZZANO;FORZA ITALIA;509;;
DURAZZANO;PARTITO DEMOCRATICO;365;;
DURAZZANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;243;;
DURAZZANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;132;;
DURAZZANO;NUOVO CENTRO DESTRA - UDC;112;;
DURAZZANO;ITALIA DEI VALORI;12;;
DURAZZANO;L'ALTRA EUROPA CON TSIPRAS;10;;
DURAZZANO;VERDI EUROPEI-GREEN ITALIA;10;;
DURAZZANO;SCELTA EUROPEA;9;;
DURAZZANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
DURAZZANO;IO CAMBIO - MAIE;4;;
FAICCHIO;FORZA ITALIA;870;;
FAICCHIO;PARTITO DEMOCRATICO;568;;
FAICCHIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;336;;
FAICCHIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;216;;
FAICCHIO;NUOVO CENTRO DESTRA - UDC;127;;
FAICCHIO;L'ALTRA EUROPA CON TSIPRAS;23;;
FAICCHIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;22;;
FAICCHIO;SCELTA EUROPEA;19;;
FAICCHIO;ITALIA DEI VALORI;15;;
FAICCHIO;VERDI EUROPEI-GREEN ITALIA;10;;
FAICCHIO;IO CAMBIO - MAIE;7;;
FOGLIANISE;PARTITO DEMOCRATICO;485;;
FOGLIANISE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;379;;
FOGLIANISE;FORZA ITALIA;286;;
FOGLIANISE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;79;;
FOGLIANISE;L'ALTRA EUROPA CON TSIPRAS;69;;
FOGLIANISE;NUOVO CENTRO DESTRA - UDC;52;;
FOGLIANISE;ITALIA DEI VALORI;20;;
FOGLIANISE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
FOGLIANISE;IO CAMBIO - MAIE;5;;
FOGLIANISE;SCELTA EUROPEA;4;;
FOGLIANISE;VERDI EUROPEI-GREEN ITALIA;3;;
FOIANO DI VAL FORTORE;PARTITO DEMOCRATICO;449;;
FOIANO DI VAL FORTORE;FORZA ITALIA;164;;
FOIANO DI VAL FORTORE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;91;;
FOIANO DI VAL FORTORE;L'ALTRA EUROPA CON TSIPRAS;15;;
FOIANO DI VAL FORTORE;ITALIA DEI VALORI;13;;
FOIANO DI VAL FORTORE;NUOVO CENTRO DESTRA - UDC;11;;
FOIANO DI VAL FORTORE;IO CAMBIO - MAIE;5;;
FOIANO DI VAL FORTORE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;4;;
FOIANO DI VAL FORTORE;SCELTA EUROPEA;2;;
FOIANO DI VAL FORTORE;VERDI EUROPEI-GREEN ITALIA;2;;
FOIANO DI VAL FORTORE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
FORCHIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;235;;
FORCHIA;FORZA ITALIA;231;;
FORCHIA;PARTITO DEMOCRATICO;179;;
FORCHIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;35;;
FORCHIA;NUOVO CENTRO DESTRA - UDC;23;;
FORCHIA;L'ALTRA EUROPA CON TSIPRAS;9;;
FORCHIA;VERDI EUROPEI-GREEN ITALIA;5;;
FORCHIA;ITALIA DEI VALORI;4;;
FORCHIA;SCELTA EUROPEA;3;;
FORCHIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
FORCHIA;IO CAMBIO - MAIE;1;;
FRAGNETO L'ABATE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;156;;
FRAGNETO L'ABATE;FORZA ITALIA;147;;
FRAGNETO L'ABATE;PARTITO DEMOCRATICO;127;;
FRAGNETO L'ABATE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;18;;
FRAGNETO L'ABATE;NUOVO CENTRO DESTRA - UDC;12;;
FRAGNETO L'ABATE;L'ALTRA EUROPA CON TSIPRAS;8;;
FRAGNETO L'ABATE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
FRAGNETO L'ABATE;IO CAMBIO - MAIE;2;;
FRAGNETO L'ABATE;ITALIA DEI VALORI;2;;
FRAGNETO L'ABATE;SCELTA EUROPEA;1;;
FRAGNETO L'ABATE;VERDI EUROPEI-GREEN ITALIA;0;;
FRAGNETO MONFORTE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;373;;
FRAGNETO MONFORTE;FORZA ITALIA;360;;
FRAGNETO MONFORTE;PARTITO DEMOCRATICO;353;;
FRAGNETO MONFORTE;NUOVO CENTRO DESTRA - UDC;59;;
FRAGNETO MONFORTE;L'ALTRA EUROPA CON TSIPRAS;45;;
FRAGNETO MONFORTE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;44;;
FRAGNETO MONFORTE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;16;;
FRAGNETO MONFORTE;SCELTA EUROPEA;15;;
FRAGNETO MONFORTE;ITALIA DEI VALORI;11;;
FRAGNETO MONFORTE;VERDI EUROPEI-GREEN ITALIA;9;;
FRAGNETO MONFORTE;IO CAMBIO - MAIE;7;;
FRASSO TELESINO;PARTITO DEMOCRATICO;465;;
FRASSO TELESINO;FORZA ITALIA;228;;
FRASSO TELESINO;NUOVO CENTRO DESTRA - UDC;184;;
FRASSO TELESINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;146;;
FRASSO TELESINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;25;;
FRASSO TELESINO;L'ALTRA EUROPA CON TSIPRAS;20;;
FRASSO TELESINO;ITALIA DEI VALORI;4;;
FRASSO TELESINO;VERDI EUROPEI-GREEN ITALIA;3;;
FRASSO TELESINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
FRASSO TELESINO;IO CAMBIO - MAIE;1;;
FRASSO TELESINO;SCELTA EUROPEA;1;;
GINESTRA DEGLI SCHIAVONI;FORZA ITALIA;114;;
GINESTRA DEGLI SCHIAVONI;PARTITO DEMOCRATICO;78;;
GINESTRA DEGLI SCHIAVONI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;22;;
GINESTRA DEGLI SCHIAVONI;L'ALTRA EUROPA CON TSIPRAS;14;;
GINESTRA DEGLI SCHIAVONI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;7;;
GINESTRA DEGLI SCHIAVONI;NUOVO CENTRO DESTRA - UDC;5;;
GINESTRA DEGLI SCHIAVONI;VERDI EUROPEI-GREEN ITALIA;1;;
GINESTRA DEGLI SCHIAVONI;IO CAMBIO - MAIE;0;;
GINESTRA DEGLI SCHIAVONI;ITALIA DEI VALORI;0;;
GINESTRA DEGLI SCHIAVONI;SCELTA EUROPEA;0;;
GINESTRA DEGLI SCHIAVONI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
GUARDIA SANFRAMONDI;PARTITO DEMOCRATICO;927;;
GUARDIA SANFRAMONDI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;512;;
GUARDIA SANFRAMONDI;FORZA ITALIA;368;;
GUARDIA SANFRAMONDI;NUOVO CENTRO DESTRA - UDC;113;;
GUARDIA SANFRAMONDI;L'ALTRA EUROPA CON TSIPRAS;77;;
GUARDIA SANFRAMONDI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;37;;
GUARDIA SANFRAMONDI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
GUARDIA SANFRAMONDI;SCELTA EUROPEA;10;;
GUARDIA SANFRAMONDI;VERDI EUROPEI-GREEN ITALIA;5;;
GUARDIA SANFRAMONDI;ITALIA DEI VALORI;5;;
GUARDIA SANFRAMONDI;IO CAMBIO - MAIE;1;;
LIMATOLA;NUOVO CENTRO DESTRA - UDC;364;;
LIMATOLA;PARTITO DEMOCRATICO;363;;
LIMATOLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;325;;
LIMATOLA;FORZA ITALIA;241;;
LIMATOLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;27;;
LIMATOLA;L'ALTRA EUROPA CON TSIPRAS;17;;
LIMATOLA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
LIMATOLA;ITALIA DEI VALORI;4;;
