

Ente;Liste/Gruppi;Voti;
ISPICA;PARTITO DEMOCRATICO;1616;;
ISPICA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1212;;
ISPICA;NUOVO CENTRO DESTRA - UDC;320;;
ISPICA;L'ALTRA EUROPA CON TSIPRAS;151;;
ISPICA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;73;;
ISPICA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;36;;
ISPICA;ITALIA DEI VALORI;21;;
ISPICA;VERDI EUROPEI-GREEN ITALIA;15;;
ISPICA;SCELTA EUROPEA;11;;
ISPICA;IO CAMBIO - MAIE;9;;
MODICA;PARTITO DEMOCRATICO;6469;;
MODICA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;5241;;
MODICA;FORZA ITALIA;3144;;
MODICA;NUOVO CENTRO DESTRA - UDC;1115;;
MODICA;L'ALTRA EUROPA CON TSIPRAS;721;;
MODICA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;399;;
MODICA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;179;;
MODICA;VERDI EUROPEI-GREEN ITALIA;128;;
MODICA;ITALIA DEI VALORI;85;;
MODICA;SCELTA EUROPEA;67;;
MODICA;IO CAMBIO - MAIE;31;;
MONTEROSSO ALMO;PARTITO DEMOCRATICO;524;;
MONTEROSSO ALMO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;244;;
MONTEROSSO ALMO;FORZA ITALIA;156;;
MONTEROSSO ALMO;NUOVO CENTRO DESTRA - UDC;110;;
MONTEROSSO ALMO;L'ALTRA EUROPA CON TSIPRAS;40;;
MONTEROSSO ALMO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;26;;
MONTEROSSO ALMO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;8;;
MONTEROSSO ALMO;VERDI EUROPEI-GREEN ITALIA;4;;
MONTEROSSO ALMO;SCELTA EUROPEA;4;;
MONTEROSSO ALMO;ITALIA DEI VALORI;2;;
MONTEROSSO ALMO;IO CAMBIO - MAIE;1;;
POZZALLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1889;;
POZZALLO;PARTITO DEMOCRATICO;1771;;
POZZALLO;FORZA ITALIA;1048;;
POZZALLO;L'ALTRA EUROPA CON TSIPRAS;195;;
POZZALLO;NUOVO CENTRO DESTRA - UDC;161;;
POZZALLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;93;;
POZZALLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;64;;
POZZALLO;ITALIA DEI VALORI;19;;
POZZALLO;VERDI EUROPEI-GREEN ITALIA;16;;
POZZALLO;SCELTA EUROPEA;9;;
POZZALLO;IO CAMBIO - MAIE;1;;
RAGUSA;PARTITO DEMOCRATICO;10572;;
RAGUSA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;7214;;
RAGUSA;FORZA ITALIA;3505;;
RAGUSA;NUOVO CENTRO DESTRA - UDC;1273;;
RAGUSA;L'ALTRA EUROPA CON TSIPRAS;835;;
RAGUSA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;774;;
RAGUSA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;248;;
RAGUSA;ITALIA DEI VALORI;117;;
RAGUSA;VERDI EUROPEI-GREEN ITALIA;110;;
RAGUSA;SCELTA EUROPEA;87;;
RAGUSA;IO CAMBIO - MAIE;29;;
SANTA CROCE CAMERINA;PARTITO DEMOCRATICO;875;;
SANTA CROCE CAMERINA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;744;;
SANTA CROCE CAMERINA;FORZA ITALIA;637;;
SANTA CROCE CAMERINA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;167;;
SANTA CROCE CAMERINA;NUOVO CENTRO DESTRA - UDC;110;;
SANTA CROCE CAMERINA;L'ALTRA EUROPA CON TSIPRAS;68;;
SANTA CROCE CAMERINA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;43;;
SANTA CROCE CAMERINA;VERDI EUROPEI-GREEN ITALIA;9;;
SANTA CROCE CAMERINA;IO CAMBIO - MAIE;6;;
SANTA CROCE CAMERINA;SCELTA EUROPEA;6;;
SANTA CROCE CAMERINA;ITALIA DEI VALORI;5;;
SCICLI;PARTITO DEMOCRATICO;2998;;
SCICLI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2017;;
SCICLI;FORZA ITALIA;1101;;
SCICLI;NUOVO CENTRO DESTRA - UDC;612;;
SCICLI;L'ALTRA EUROPA CON TSIPRAS;413;;
SCICLI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;196;;
SCICLI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;68;;
SCICLI;ITALIA DEI VALORI;36;;
SCICLI;VERDI EUROPEI-GREEN ITALIA;29;;
SCICLI;SCELTA EUROPEA;20;;
SCICLI;IO CAMBIO - MAIE;13;;
VITTORIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;5971;;
VITTORIA;PARTITO DEMOCRATICO;5273;;
VITTORIA;FORZA ITALIA;2592;;
VITTORIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;669;;
VITTORIA;L'ALTRA EUROPA CON TSIPRAS;489;;
VITTORIA;NUOVO CENTRO DESTRA - UDC;441;;
VITTORIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;132;;
VITTORIA;ITALIA DEI VALORI;62;;
VITTORIA;VERDI EUROPEI-GREEN ITALIA;51;;
VITTORIA;SCELTA EUROPEA;50;;
VITTORIA;IO CAMBIO - MAIE;32;;
