

Ente;Liste/Gruppi;Voti;
ELINI;L'ALTRA EUROPA CON TSIPRAS;0;;
ELINI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
GAIRO;PARTITO DEMOCRATICO;194;;
GAIRO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;79;;
GAIRO;FORZA ITALIA;77;;
GAIRO;NUOVO CENTRO DESTRA - UDC;19;;
GAIRO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
GAIRO;SCELTA EUROPEA;5;;
GAIRO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
GAIRO;L'ALTRA EUROPA CON TSIPRAS;3;;
GAIRO;ITALIA DEI VALORI;1;;
GAIRO;VERDI EUROPEI-GREEN ITALIA;1;;
GAIRO;IO CAMBIO - MAIE;0;;
GIRASOLE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;135;;
GIRASOLE;PARTITO DEMOCRATICO;113;;
GIRASOLE;FORZA ITALIA;44;;
GIRASOLE;NUOVO CENTRO DESTRA - UDC;16;;
GIRASOLE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;12;;
GIRASOLE;SCELTA EUROPEA;11;;
GIRASOLE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
GIRASOLE;L'ALTRA EUROPA CON TSIPRAS;7;;
GIRASOLE;ITALIA DEI VALORI;1;;
GIRASOLE;VERDI EUROPEI-GREEN ITALIA;1;;
GIRASOLE;IO CAMBIO - MAIE;0;;
ILBONO;PARTITO DEMOCRATICO;210;;
ILBONO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;183;;
ILBONO;FORZA ITALIA;112;;
ILBONO;SCELTA EUROPEA;28;;
ILBONO;L'ALTRA EUROPA CON TSIPRAS;18;;
ILBONO;NUOVO CENTRO DESTRA - UDC;11;;
ILBONO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;9;;
ILBONO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
ILBONO;ITALIA DEI VALORI;5;;
ILBONO;VERDI EUROPEI-GREEN ITALIA;1;;
ILBONO;IO CAMBIO - MAIE;0;;
JERZU;PARTITO DEMOCRATICO;469;;
JERZU;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;205;;
JERZU;FORZA ITALIA;102;;
JERZU;NUOVO CENTRO DESTRA - UDC;52;;
JERZU;L'ALTRA EUROPA CON TSIPRAS;38;;
JERZU;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;21;;
JERZU;SCELTA EUROPEA;9;;
JERZU;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;8;;
JERZU;IO CAMBIO - MAIE;5;;
JERZU;ITALIA DEI VALORI;4;;
JERZU;VERDI EUROPEI-GREEN ITALIA;1;;
LANUSEI;PARTITO DEMOCRATICO;871;;
LANUSEI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;552;;
LANUSEI;FORZA ITALIA;163;;
LANUSEI;L'ALTRA EUROPA CON TSIPRAS;121;;
LANUSEI;NUOVO CENTRO DESTRA - UDC;65;;
LANUSEI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;60;;
LANUSEI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;17;;
LANUSEI;SCELTA EUROPEA;11;;
LANUSEI;ITALIA DEI VALORI;5;;
LANUSEI;VERDI EUROPEI-GREEN ITALIA;2;;
LANUSEI;IO CAMBIO - MAIE;1;;
LOCERI;PARTITO DEMOCRATICO;159;;
LOCERI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;98;;
LOCERI;FORZA ITALIA;97;;
LOCERI;L'ALTRA EUROPA CON TSIPRAS;10;;
LOCERI;SCELTA EUROPEA;6;;
LOCERI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;5;;
LOCERI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
LOCERI;NUOVO CENTRO DESTRA - UDC;3;;
LOCERI;IO CAMBIO - MAIE;0;;
LOCERI;VERDI EUROPEI-GREEN ITALIA;0;;
LOCERI;ITALIA DEI VALORI;0;;
LOTZORAI;PARTITO DEMOCRATICO;267;;
LOTZORAI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;239;;
LOTZORAI;FORZA ITALIA;113;;
LOTZORAI;L'ALTRA EUROPA CON TSIPRAS;24;;
LOTZORAI;SCELTA EUROPEA;13;;
LOTZORAI;NUOVO CENTRO DESTRA - UDC;11;;
LOTZORAI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
LOTZORAI;ITALIA DEI VALORI;6;;
LOTZORAI;VERDI EUROPEI-GREEN ITALIA;4;;
LOTZORAI;IO CAMBIO - MAIE;0;;
LOTZORAI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
OSINI;PARTITO DEMOCRATICO;96;;
OSINI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;54;;
OSINI;FORZA ITALIA;37;;
OSINI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;12;;
OSINI;NUOVO CENTRO DESTRA - UDC;8;;
OSINI;SCELTA EUROPEA;5;;
OSINI;L'ALTRA EUROPA CON TSIPRAS;2;;
OSINI;ITALIA DEI VALORI;2;;
OSINI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
OSINI;VERDI EUROPEI-GREEN ITALIA;0;;
OSINI;IO CAMBIO - MAIE;0;;
PERDASDEFOGU;PARTITO DEMOCRATICO;291;;
PERDASDEFOGU;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;230;;
PERDASDEFOGU;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;105;;
PERDASDEFOGU;FORZA ITALIA;78;;
PERDASDEFOGU;L'ALTRA EUROPA CON TSIPRAS;20;;
PERDASDEFOGU;NUOVO CENTRO DESTRA - UDC;11;;
PERDASDEFOGU;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
PERDASDEFOGU;VERDI EUROPEI-GREEN ITALIA;2;;
PERDASDEFOGU;ITALIA DEI VALORI;2;;
PERDASDEFOGU;SCELTA EUROPEA;1;;
PERDASDEFOGU;IO CAMBIO - MAIE;0;;
SEUI;PARTITO DEMOCRATICO;143;;
SEUI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;94;;
SEUI;FORZA ITALIA;71;;
SEUI;L'ALTRA EUROPA CON TSIPRAS;39;;
SEUI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;17;;
SEUI;ITALIA DEI VALORI;9;;
SEUI;SCELTA EUROPEA;7;;
SEUI;NUOVO CENTRO DESTRA - UDC;7;;
SEUI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
SEUI;VERDI EUROPEI-GREEN ITALIA;0;;
SEUI;IO CAMBIO - MAIE;0;;
TALANA;FORZA ITALIA;110;;
TALANA;PARTITO DEMOCRATICO;61;;
TALANA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;45;;
TALANA;SCELTA EUROPEA;11;;
TALANA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
TALANA;NUOVO CENTRO DESTRA - UDC;7;;
TALANA;L'ALTRA EUROPA CON TSIPRAS;4;;
TALANA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
TALANA;VERDI EUROPEI-GREEN ITALIA;0;;
TALANA;ITALIA DEI VALORI;0;;
TALANA;IO CAMBIO - MAIE;0;;
TERTENIA;PARTITO DEMOCRATICO;399;;
TERTENIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;342;;
TERTENIA;FORZA ITALIA;314;;
TERTENIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;42;;
TERTENIA;L'ALTRA EUROPA CON TSIPRAS;28;;
TERTENIA;NUOVO CENTRO DESTRA - UDC;18;;
TERTENIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;11;;
TERTENIA;ITALIA DEI VALORI;8;;
TERTENIA;IO CAMBIO - MAIE;6;;
TERTENIA;SCELTA EUROPEA;4;;
TERTENIA;VERDI EUROPEI-GREEN ITALIA;2;;
TORTOLI';MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2051;;
TORTOLI';PARTITO DEMOCRATICO;1842;;
TORTOLI';FORZA ITALIA;1175;;
TORTOLI';FRATELLI D'ITALIA - ALLEANZA NAZIONALE;241;;
TORTOLI';L'ALTRA EUROPA CON TSIPRAS;223;;
TORTOLI';NUOVO CENTRO DESTRA - UDC;165;;
TORTOLI';LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;137;;
TORTOLI';SCELTA EUROPEA;136;;
TORTOLI';ITALIA DEI VALORI;39;;
TORTOLI';VERDI EUROPEI-GREEN ITALIA;29;;
TORTOLI';IO CAMBIO - MAIE;21;;
TRIEI;PARTITO DEMOCRATICO;126;;
TRIEI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;80;;
TRIEI;FORZA ITALIA;53;;
TRIEI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
TRIEI;NUOVO CENTRO DESTRA - UDC;8;;
TRIEI;SCELTA EUROPEA;7;;
TRIEI;L'ALTRA EUROPA CON TSIPRAS;5;;
TRIEI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
TRIEI;ITALIA DEI VALORI;2;;
TRIEI;VERDI EUROPEI-GREEN ITALIA;1;;
TRIEI;IO CAMBIO - MAIE;0;;
ULASSAI;PARTITO DEMOCRATICO;312;;
ULASSAI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;89;;
ULASSAI;L'ALTRA EUROPA CON TSIPRAS;36;;
ULASSAI;FORZA ITALIA;27;;
ULASSAI;NUOVO CENTRO DESTRA - UDC;12;;
ULASSAI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;9;;
ULASSAI;SCELTA EUROPEA;5;;
ULASSAI;ITALIA DEI VALORI;4;;
ULASSAI;VERDI EUROPEI-GREEN ITALIA;2;;
ULASSAI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
ULASSAI;IO CAMBIO - MAIE;1;;
URZULEI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;113;;
URZULEI;PARTITO DEMOCRATICO;108;;
URZULEI;FORZA ITALIA;39;;
URZULEI;L'ALTRA EUROPA CON TSIPRAS;13;;
URZULEI;SCELTA EUROPEA;11;;
URZULEI;NUOVO CENTRO DESTRA - UDC;9;;
URZULEI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;7;;
URZULEI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
URZULEI;VERDI EUROPEI-GREEN ITALIA;2;;
URZULEI;ITALIA DEI VALORI;0;;
URZULEI;IO CAMBIO - MAIE;0;;
USSASSAI;PARTITO DEMOCRATICO;107;;
USSASSAI;NUOVO CENTRO DESTRA - UDC;33;;
USSASSAI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;29;;
USSASSAI;FORZA ITALIA;12;;
USSASSAI;L'ALTRA EUROPA CON TSIPRAS;6;;
USSASSAI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;3;;
USSASSAI;ITALIA DEI VALORI;2;;
USSASSAI;SCELTA EUROPEA;1;;
USSASSAI;IO CAMBIO - MAIE;0;;
USSASSAI;VERDI EUROPEI-GREEN ITALIA;0;;
USSASSAI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
VILLAGRANDE STRISAILI;PARTITO DEMOCRATICO;760;;
VILLAGRANDE STRISAILI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;401;;
VILLAGRANDE STRISAILI;FORZA ITALIA;229;;
VILLAGRANDE STRISAILI;NUOVO CENTRO DESTRA - UDC;71;;
VILLAGRANDE STRISAILI;L'ALTRA EUROPA CON TSIPRAS;41;;
VILLAGRANDE STRISAILI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;19;;
VILLAGRANDE STRISAILI;SCELTA EUROPEA;17;;
VILLAGRANDE STRISAILI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;12;;
VILLAGRANDE STRISAILI;ITALIA DEI VALORI;10;;
VILLAGRANDE STRISAILI;VERDI EUROPEI-GREEN ITALIA;3;;
VILLAGRANDE STRISAILI;IO CAMBIO - MAIE;1;;
