

Ente;Liste/Gruppi;Voti;
ARMENTO;NUOVO CENTRO DESTRA - UDC;22;;
ARMENTO;L'ALTRA EUROPA CON TSIPRAS;11;;
ARMENTO;SCELTA EUROPEA;9;;
ARMENTO;VERDI EUROPEI-GREEN ITALIA;7;;
ARMENTO;ITALIA DEI VALORI;4;;
ARMENTO;IO CAMBIO - MAIE;1;;
ARMENTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
ATELLA;PARTITO DEMOCRATICO;833;;
ATELLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;331;;
ATELLA;FORZA ITALIA;172;;
ATELLA;L'ALTRA EUROPA CON TSIPRAS;45;;
ATELLA;NUOVO CENTRO DESTRA - UDC;44;;
ATELLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;17;;
ATELLA;ITALIA DEI VALORI;16;;
ATELLA;VERDI EUROPEI-GREEN ITALIA;15;;
ATELLA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;11;;
ATELLA;SCELTA EUROPEA;9;;
ATELLA;IO CAMBIO - MAIE;3;;
AVIGLIANO;PARTITO DEMOCRATICO;2583;;
AVIGLIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;842;;
AVIGLIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;369;;
AVIGLIANO;L'ALTRA EUROPA CON TSIPRAS;362;;
AVIGLIANO;FORZA ITALIA;230;;
AVIGLIANO;VERDI EUROPEI-GREEN ITALIA;81;;
AVIGLIANO;NUOVO CENTRO DESTRA - UDC;79;;
AVIGLIANO;SCELTA EUROPEA;62;;
AVIGLIANO;ITALIA DEI VALORI;39;;
AVIGLIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;19;;
AVIGLIANO;IO CAMBIO - MAIE;13;;
BALVANO;PARTITO DEMOCRATICO;441;;
BALVANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;100;;
BALVANO;FORZA ITALIA;70;;
BALVANO;L'ALTRA EUROPA CON TSIPRAS;34;;
BALVANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;34;;
BALVANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;8;;
BALVANO;SCELTA EUROPEA;6;;
BALVANO;VERDI EUROPEI-GREEN ITALIA;5;;
BALVANO;NUOVO CENTRO DESTRA - UDC;5;;
BALVANO;ITALIA DEI VALORI;3;;
BALVANO;IO CAMBIO - MAIE;2;;
BANZI;PARTITO DEMOCRATICO;316;;
BANZI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;188;;
BANZI;FORZA ITALIA;114;;
BANZI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;81;;
BANZI;L'ALTRA EUROPA CON TSIPRAS;47;;
BANZI;NUOVO CENTRO DESTRA - UDC;16;;
BANZI;SCELTA EUROPEA;14;;
BANZI;VERDI EUROPEI-GREEN ITALIA;10;;
BANZI;ITALIA DEI VALORI;9;;
BANZI;IO CAMBIO - MAIE;2;;
BANZI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
BARAGIANO;PARTITO DEMOCRATICO;320;;
BARAGIANO;FORZA ITALIA;223;;
BARAGIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;208;;
BARAGIANO;NUOVO CENTRO DESTRA - UDC;100;;
BARAGIANO;L'ALTRA EUROPA CON TSIPRAS;47;;
BARAGIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;24;;
BARAGIANO;ITALIA DEI VALORI;17;;
BARAGIANO;VERDI EUROPEI-GREEN ITALIA;14;;
BARAGIANO;SCELTA EUROPEA;6;;
BARAGIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
BARAGIANO;IO CAMBIO - MAIE;2;;
BARILE;PARTITO DEMOCRATICO;675;;
BARILE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;435;;
BARILE;FORZA ITALIA;226;;
BARILE;L'ALTRA EUROPA CON TSIPRAS;69;;
BARILE;NUOVO CENTRO DESTRA - UDC;64;;
BARILE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;57;;
BARILE;VERDI EUROPEI-GREEN ITALIA;37;;
BARILE;ITALIA DEI VALORI;26;;
BARILE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;19;;
BARILE;SCELTA EUROPEA;12;;
BARILE;IO CAMBIO - MAIE;6;;
BELLA;PARTITO DEMOCRATICO;906;;
BELLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;363;;
BELLA;FORZA ITALIA;188;;
BELLA;ITALIA DEI VALORI;106;;
BELLA;L'ALTRA EUROPA CON TSIPRAS;89;;
BELLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;54;;
BELLA;NUOVO CENTRO DESTRA - UDC;54;;
BELLA;VERDI EUROPEI-GREEN ITALIA;18;;
BELLA;SCELTA EUROPEA;17;;
BELLA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
BELLA;IO CAMBIO - MAIE;3;;
BRIENZA;PARTITO DEMOCRATICO;1074;;
BRIENZA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;396;;
BRIENZA;L'ALTRA EUROPA CON TSIPRAS;248;;
BRIENZA;FORZA ITALIA;231;;
BRIENZA;VERDI EUROPEI-GREEN ITALIA;93;;
BRIENZA;NUOVO CENTRO DESTRA - UDC;75;;
BRIENZA;ITALIA DEI VALORI;64;;
BRIENZA;SCELTA EUROPEA;52;;
BRIENZA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;44;;
BRIENZA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;18;;
BRIENZA;IO CAMBIO - MAIE;11;;
BRINDISI MONTAGNA;PARTITO DEMOCRATICO;232;;
BRINDISI MONTAGNA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;90;;
BRINDISI MONTAGNA;FORZA ITALIA;60;;
BRINDISI MONTAGNA;SCELTA EUROPEA;33;;
BRINDISI MONTAGNA;L'ALTRA EUROPA CON TSIPRAS;22;;
BRINDISI MONTAGNA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;18;;
BRINDISI MONTAGNA;ITALIA DEI VALORI;15;;
BRINDISI MONTAGNA;VERDI EUROPEI-GREEN ITALIA;14;;
BRINDISI MONTAGNA;NUOVO CENTRO DESTRA - UDC;13;;
BRINDISI MONTAGNA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
BRINDISI MONTAGNA;IO CAMBIO - MAIE;2;;
CALVELLO;PARTITO DEMOCRATICO;432;;
CALVELLO;FORZA ITALIA;68;;
CALVELLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;66;;
CALVELLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
CALVELLO;L'ALTRA EUROPA CON TSIPRAS;17;;
CALVELLO;VERDI EUROPEI-GREEN ITALIA;14;;
CALVELLO;NUOVO CENTRO DESTRA - UDC;14;;
CALVELLO;ITALIA DEI VALORI;13;;
CALVELLO;SCELTA EUROPEA;9;;
CALVELLO;IO CAMBIO - MAIE;3;;
CALVELLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
CALVERA;PARTITO DEMOCRATICO;79;;
CALVERA;NUOVO CENTRO DESTRA - UDC;60;;
CALVERA;FORZA ITALIA;38;;
CALVERA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;24;;
CALVERA;L'ALTRA EUROPA CON TSIPRAS;19;;
CALVERA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;6;;
CALVERA;VERDI EUROPEI-GREEN ITALIA;2;;
CALVERA;ITALIA DEI VALORI;1;;
CALVERA;SCELTA EUROPEA;1;;
CALVERA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CALVERA;IO CAMBIO - MAIE;0;;
CAMPOMAGGIORE;PARTITO DEMOCRATICO;150;;
CAMPOMAGGIORE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;50;;
CAMPOMAGGIORE;FORZA ITALIA;19;;
CAMPOMAGGIORE;NUOVO CENTRO DESTRA - UDC;13;;
CAMPOMAGGIORE;VERDI EUROPEI-GREEN ITALIA;9;;
CAMPOMAGGIORE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
CAMPOMAGGIORE;ITALIA DEI VALORI;6;;
CAMPOMAGGIORE;L'ALTRA EUROPA CON TSIPRAS;5;;
CAMPOMAGGIORE;SCELTA EUROPEA;3;;
CAMPOMAGGIORE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
CAMPOMAGGIORE;IO CAMBIO - MAIE;0;;
CANCELLARA;PARTITO DEMOCRATICO;208;;
CANCELLARA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;94;;
CANCELLARA;FORZA ITALIA;44;;
CANCELLARA;L'ALTRA EUROPA CON TSIPRAS;23;;
CANCELLARA;VERDI EUROPEI-GREEN ITALIA;17;;
CANCELLARA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;15;;
CANCELLARA;NUOVO CENTRO DESTRA - UDC;7;;
CANCELLARA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
CANCELLARA;SCELTA EUROPEA;5;;
CANCELLARA;ITALIA DEI VALORI;3;;
CANCELLARA;IO CAMBIO - MAIE;1;;
CARBONE;PARTITO DEMOCRATICO;90;;
CARBONE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;48;;
CARBONE;FORZA ITALIA;37;;
CARBONE;NUOVO CENTRO DESTRA - UDC;18;;
CARBONE;L'ALTRA EUROPA CON TSIPRAS;17;;
CARBONE;SCELTA EUROPEA;9;;
CARBONE;VERDI EUROPEI-GREEN ITALIA;5;;
CARBONE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;4;;
CARBONE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
CARBONE;ITALIA DEI VALORI;1;;
CARBONE;IO CAMBIO - MAIE;0;;
CASTELGRANDE;PARTITO DEMOCRATICO;203;;
CASTELGRANDE;FORZA ITALIA;63;;
CASTELGRANDE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;55;;
CASTELGRANDE;NUOVO CENTRO DESTRA - UDC;36;;
CASTELGRANDE;VERDI EUROPEI-GREEN ITALIA;21;;
CASTELGRANDE;L'ALTRA EUROPA CON TSIPRAS;9;;
CASTELGRANDE;SCELTA EUROPEA;3;;
CASTELGRANDE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;3;;
CASTELGRANDE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CASTELGRANDE;IO CAMBIO - MAIE;1;;
CASTELGRANDE;ITALIA DEI VALORI;0;;
CASTELLUCCIO INFERIORE;PARTITO DEMOCRATICO;423;;
CASTELLUCCIO INFERIORE;FORZA ITALIA;88;;
CASTELLUCCIO INFERIORE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;81;;
CASTELLUCCIO INFERIORE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;44;;
CASTELLUCCIO INFERIORE;L'ALTRA EUROPA CON TSIPRAS;22;;
CASTELLUCCIO INFERIORE;NUOVO CENTRO DESTRA - UDC;21;;
CASTELLUCCIO INFERIORE;SCELTA EUROPEA;14;;
CASTELLUCCIO INFERIORE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
CASTELLUCCIO INFERIORE;IO CAMBIO - MAIE;2;;
CASTELLUCCIO INFERIORE;VERDI EUROPEI-GREEN ITALIA;2;;
CASTELLUCCIO INFERIORE;ITALIA DEI VALORI;1;;
CASTELLUCCIO SUPERIORE;PARTITO DEMOCRATICO;169;;
CASTELLUCCIO SUPERIORE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;55;;
CASTELLUCCIO SUPERIORE;FORZA ITALIA;39;;
CASTELLUCCIO SUPERIORE;L'ALTRA EUROPA CON TSIPRAS;10;;
CASTELLUCCIO SUPERIORE;VERDI EUROPEI-GREEN ITALIA;8;;
CASTELLUCCIO SUPERIORE;ITALIA DEI VALORI;2;;
CASTELLUCCIO SUPERIORE;NUOVO CENTRO DESTRA - UDC;2;;
CASTELLUCCIO SUPERIORE;IO CAMBIO - MAIE;0;;
CASTELLUCCIO SUPERIORE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;0;;
CASTELLUCCIO SUPERIORE;SCELTA EUROPEA;0;;
CASTELLUCCIO SUPERIORE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
CASTELMEZZANO;PARTITO DEMOCRATICO;251;;
CASTELMEZZANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;68;;
CASTELMEZZANO;FORZA ITALIA;61;;
CASTELMEZZANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;51;;
CASTELMEZZANO;NUOVO CENTRO DESTRA - UDC;48;;
CASTELMEZZANO;ITALIA DEI VALORI;17;;
CASTELMEZZANO;L'ALTRA EUROPA CON TSIPRAS;8;;
CASTELMEZZANO;VERDI EUROPEI-GREEN ITALIA;6;;
CASTELMEZZANO;SCELTA EUROPEA;4;;
CASTELMEZZANO;IO CAMBIO - MAIE;2;;
CASTELMEZZANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
CASTELSARACENO;PARTITO DEMOCRATICO;346;;
CASTELSARACENO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;83;;
CASTELSARACENO;NUOVO CENTRO DESTRA - UDC;46;;
CASTELSARACENO;FORZA ITALIA;39;;
CASTELSARACENO;L'ALTRA EUROPA CON TSIPRAS;27;;
CASTELSARACENO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;5;;
CASTELSARACENO;VERDI EUROPEI-GREEN ITALIA;3;;
CASTELSARACENO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
CASTELSARACENO;ITALIA DEI VALORI;1;;
CASTELSARACENO;IO CAMBIO - MAIE;1;;
CASTELSARACENO;SCELTA EUROPEA;0;;
CASTRONUOVO DI SANT'ANDREA;PARTITO DEMOCRATICO;202;;
CASTRONUOVO DI SANT'ANDREA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;35;;
CASTRONUOVO DI SANT'ANDREA;NUOVO CENTRO DESTRA - UDC;31;;
CASTRONUOVO DI SANT'ANDREA;FORZA ITALIA;24;;
CASTRONUOVO DI SANT'ANDREA;L'ALTRA EUROPA CON TSIPRAS;9;;
CASTRONUOVO DI SANT'ANDREA;SCELTA EUROPEA;7;;
CASTRONUOVO DI SANT'ANDREA;VERDI EUROPEI-GREEN ITALIA;7;;
CASTRONUOVO DI SANT'ANDREA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;3;;
CASTRONUOVO DI SANT'ANDREA;IO CAMBIO - MAIE;3;;
CASTRONUOVO DI SANT'ANDREA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
CASTRONUOVO DI SANT'ANDREA;ITALIA DEI VALORI;1;;
CERSOSIMO;PARTITO DEMOCRATICO;155;;
CERSOSIMO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;51;;
CERSOSIMO;FORZA ITALIA;15;;
CERSOSIMO;NUOVO CENTRO DESTRA - UDC;13;;
CERSOSIMO;L'ALTRA EUROPA CON TSIPRAS;11;;
CERSOSIMO;SCELTA EUROPEA;5;;
CERSOSIMO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CERSOSIMO;VERDI EUROPEI-GREEN ITALIA;0;;
CERSOSIMO;ITALIA DEI VALORI;0;;
CERSOSIMO;IO CAMBIO - MAIE;0;;
CERSOSIMO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;0;;
CHIAROMONTE;PARTITO DEMOCRATICO;567;;
CHIAROMONTE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;238;;
CHIAROMONTE;NUOVO CENTRO DESTRA - UDC;114;;
CHIAROMONTE;FORZA ITALIA;97;;
CHIAROMONTE;L'ALTRA EUROPA CON TSIPRAS;49;;
CHIAROMONTE;VERDI EUROPEI-GREEN ITALIA;21;;
CHIAROMONTE;SCELTA EUROPEA;20;;
CHIAROMONTE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;17;;
CHIAROMONTE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;15;;
CHIAROMONTE;ITALIA DEI VALORI;2;;
CHIAROMONTE;IO CAMBIO - MAIE;2;;
CORLETO PERTICARA;PARTITO DEMOCRATICO;624;;
CORLETO PERTICARA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;161;;
CORLETO PERTICARA;FORZA ITALIA;46;;
CORLETO PERTICARA;NUOVO CENTRO DESTRA - UDC;34;;
CORLETO PERTICARA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
CORLETO PERTICARA;SCELTA EUROPEA;17;;
CORLETO PERTICARA;ITALIA DEI VALORI;13;;
CORLETO PERTICARA;L'ALTRA EUROPA CON TSIPRAS;12;;
CORLETO PERTICARA;VERDI EUROPEI-GREEN ITALIA;12;;
CORLETO PERTICARA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
CORLETO PERTICARA;IO CAMBIO - MAIE;2;;
EPISCOPIA;PARTITO DEMOCRATICO;329;;
EPISCOPIA;FORZA ITALIA;59;;
EPISCOPIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;46;;
EPISCOPIA;L'ALTRA EUROPA CON TSIPRAS;36;;
EPISCOPIA;NUOVO CENTRO DESTRA - UDC;30;;
EPISCOPIA;VERDI EUROPEI-GREEN ITALIA;13;;
EPISCOPIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;12;;
EPISCOPIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
EPISCOPIA;ITALIA DEI VALORI;3;;
EPISCOPIA;IO CAMBIO - MAIE;3;;
EPISCOPIA;SCELTA EUROPEA;3;;
FARDELLA;PARTITO DEMOCRATICO;174;;
FARDELLA;L'ALTRA EUROPA CON TSIPRAS;32;;
FARDELLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;24;;
FARDELLA;FORZA ITALIA;18;;
FARDELLA;NUOVO CENTRO DESTRA - UDC;3;;
FARDELLA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
FARDELLA;ITALIA DEI VALORI;2;;
FARDELLA;VERDI EUROPEI-GREEN ITALIA;1;;
FARDELLA;SCELTA EUROPEA;1;;
FARDELLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1;;
FARDELLA;IO CAMBIO - MAIE;0;;
FILIANO;PARTITO DEMOCRATICO;635;;
FILIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;289;;
FILIANO;FORZA ITALIA;84;;
FILIANO;NUOVO CENTRO DESTRA - UDC;48;;
FILIANO;L'ALTRA EUROPA CON TSIPRAS;42;;
FILIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;25;;
FILIANO;VERDI EUROPEI-GREEN ITALIA;20;;
FILIANO;ITALIA DEI VALORI;12;;
FILIANO;SCELTA EUROPEA;10;;
FILIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
FILIANO;IO CAMBIO - MAIE;0;;
FORENZA;PARTITO DEMOCRATICO;258;;
FORENZA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;159;;
FORENZA;FORZA ITALIA;85;;
FORENZA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
FORENZA;L'ALTRA EUROPA CON TSIPRAS;18;;
FORENZA;SCELTA EUROPEA;15;;
FORENZA;NUOVO CENTRO DESTRA - UDC;7;;
FORENZA;VERDI EUROPEI-GREEN ITALIA;7;;
FORENZA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
FORENZA;IO CAMBIO - MAIE;1;;
FORENZA;ITALIA DEI VALORI;1;;
FRANCAVILLA IN SINNI;PARTITO DEMOCRATICO;572;;
FRANCAVILLA IN SINNI;NUOVO CENTRO DESTRA - UDC;563;;
FRANCAVILLA IN SINNI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;231;;
FRANCAVILLA IN SINNI;FORZA ITALIA;118;;
FRANCAVILLA IN SINNI;L'ALTRA EUROPA CON TSIPRAS;102;;
FRANCAVILLA IN SINNI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;23;;
FRANCAVILLA IN SINNI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
FRANCAVILLA IN SINNI;VERDI EUROPEI-GREEN ITALIA;7;;
FRANCAVILLA IN SINNI;ITALIA DEI VALORI;6;;
FRANCAVILLA IN SINNI;SCELTA EUROPEA;5;;
FRANCAVILLA IN SINNI;IO CAMBIO - MAIE;3;;
GALLICCHIO;PARTITO DEMOCRATICO;280;;
GALLICCHIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;116;;
GALLICCHIO;FORZA ITALIA;33;;
GALLICCHIO;L'ALTRA EUROPA CON TSIPRAS;30;;
GALLICCHIO;NUOVO CENTRO DESTRA - UDC;24;;
GALLICCHIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
GALLICCHIO;SCELTA EUROPEA;8;;
GALLICCHIO;ITALIA DEI VALORI;6;;
GALLICCHIO;VERDI EUROPEI-GREEN ITALIA;5;;
GALLICCHIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
GALLICCHIO;IO CAMBIO - MAIE;2;;
GENZANO DI LUCANIA;PARTITO DEMOCRATICO;629;;
GENZANO DI LUCANIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;507;;
GENZANO DI LUCANIA;FORZA ITALIA;190;;
GENZANO DI LUCANIA;SCELTA EUROPEA;112;;
GENZANO DI LUCANIA;L'ALTRA EUROPA CON TSIPRAS;95;;
GENZANO DI LUCANIA;NUOVO CENTRO DESTRA - UDC;53;;
GENZANO DI LUCANIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;31;;
GENZANO DI LUCANIA;ITALIA DEI VALORI;19;;
GENZANO DI LUCANIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
GENZANO DI LUCANIA;VERDI EUROPEI-GREEN ITALIA;12;;
GENZANO DI LUCANIA;IO CAMBIO - MAIE;1;;
GINESTRA;PARTITO DEMOCRATICO;118;;
GINESTRA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;45;;
GINESTRA;FORZA ITALIA;22;;
GINESTRA;L'ALTRA EUROPA CON TSIPRAS;15;;
GINESTRA;NUOVO CENTRO DESTRA - UDC;12;;
GINESTRA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;3;;
GINESTRA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
GINESTRA;VERDI EUROPEI-GREEN ITALIA;2;;
GINESTRA;ITALIA DEI VALORI;2;;
GINESTRA;SCELTA EUROPEA;2;;
GINESTRA;IO CAMBIO - MAIE;0;;
GRUMENTO NOVA;FORZA ITALIA;279;;
GRUMENTO NOVA;PARTITO DEMOCRATICO;278;;
GRUMENTO NOVA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;155;;
GRUMENTO NOVA;L'ALTRA EUROPA CON TSIPRAS;75;;
GRUMENTO NOVA;NUOVO CENTRO DESTRA - UDC;69;;
GRUMENTO NOVA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;50;;
GRUMENTO NOVA;VERDI EUROPEI-GREEN ITALIA;22;;
GRUMENTO NOVA;SCELTA EUROPEA;16;;
GRUMENTO NOVA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;16;;
GRUMENTO NOVA;ITALIA DEI VALORI;13;;
GRUMENTO NOVA;IO CAMBIO - MAIE;3;;
GUARDIA PERTICARA;PARTITO DEMOCRATICO;144;;
GUARDIA PERTICARA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;50;;
GUARDIA PERTICARA;FORZA ITALIA;32;;
GUARDIA PERTICARA;NUOVO CENTRO DESTRA - UDC;24;;
GUARDIA PERTICARA;SCELTA EUROPEA;17;;
GUARDIA PERTICARA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;14;;
GUARDIA PERTICARA;L'ALTRA EUROPA CON TSIPRAS;12;;
GUARDIA PERTICARA;ITALIA DEI VALORI;7;;
GUARDIA PERTICARA;VERDI EUROPEI-GREEN ITALIA;7;;
GUARDIA PERTICARA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
GUARDIA PERTICARA;IO CAMBIO - MAIE;2;;
LAGONEGRO;PARTITO DEMOCRATICO;1102;;
LAGONEGRO;FORZA ITALIA;351;;
