

Ente;Liste/Gruppi;Voti;
ACQUAVIVA D'ISERNIA;PARTITO DEMOCRATICO;108;;
ACQUAVIVA D'ISERNIA;FORZA ITALIA;49;;
ACQUAVIVA D'ISERNIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;31;;
ACQUAVIVA D'ISERNIA;L'ALTRA EUROPA CON TSIPRAS;13;;
ACQUAVIVA D'ISERNIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
ACQUAVIVA D'ISERNIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
ACQUAVIVA D'ISERNIA;ITALIA DEI VALORI;4;;
ACQUAVIVA D'ISERNIA;NUOVO CENTRO DESTRA - UDC;3;;
ACQUAVIVA D'ISERNIA;VERDI EUROPEI-GREEN ITALIA;1;;
ACQUAVIVA D'ISERNIA;IO CAMBIO - MAIE;0;;
ACQUAVIVA D'ISERNIA;SCELTA EUROPEA;0;;
AGNONE;PARTITO DEMOCRATICO;721;;
AGNONE;FORZA ITALIA;492;;
AGNONE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;345;;
AGNONE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;81;;
AGNONE;L'ALTRA EUROPA CON TSIPRAS;71;;
AGNONE;NUOVO CENTRO DESTRA - UDC;67;;
AGNONE;ITALIA DEI VALORI;35;;
AGNONE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;20;;
AGNONE;SCELTA EUROPEA;8;;
AGNONE;VERDI EUROPEI-GREEN ITALIA;8;;
AGNONE;IO CAMBIO - MAIE;4;;
BAGNOLI DEL TRIGNO;FORZA ITALIA;147;;
BAGNOLI DEL TRIGNO;PARTITO DEMOCRATICO;79;;
BAGNOLI DEL TRIGNO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;46;;
BAGNOLI DEL TRIGNO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;11;;
BAGNOLI DEL TRIGNO;NUOVO CENTRO DESTRA - UDC;11;;
BAGNOLI DEL TRIGNO;SCELTA EUROPEA;4;;
BAGNOLI DEL TRIGNO;VERDI EUROPEI-GREEN ITALIA;2;;
BAGNOLI DEL TRIGNO;ITALIA DEI VALORI;1;;
BAGNOLI DEL TRIGNO;IO CAMBIO - MAIE;1;;
BAGNOLI DEL TRIGNO;L'ALTRA EUROPA CON TSIPRAS;0;;
BAGNOLI DEL TRIGNO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
BELMONTE DEL SANNIO;FORZA ITALIA;165;;
BELMONTE DEL SANNIO;PARTITO DEMOCRATICO;104;;
BELMONTE DEL SANNIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;51;;
BELMONTE DEL SANNIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;16;;
BELMONTE DEL SANNIO;NUOVO CENTRO DESTRA - UDC;15;;
BELMONTE DEL SANNIO;L'ALTRA EUROPA CON TSIPRAS;10;;
BELMONTE DEL SANNIO;SCELTA EUROPEA;9;;
BELMONTE DEL SANNIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
BELMONTE DEL SANNIO;ITALIA DEI VALORI;4;;
BELMONTE DEL SANNIO;IO CAMBIO - MAIE;1;;
BELMONTE DEL SANNIO;VERDI EUROPEI-GREEN ITALIA;1;;
CANTALUPO NEL SANNIO;FORZA ITALIA;127;;
CANTALUPO NEL SANNIO;PARTITO DEMOCRATICO;57;;
CANTALUPO NEL SANNIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;53;;
CANTALUPO NEL SANNIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;7;;
CANTALUPO NEL SANNIO;ITALIA DEI VALORI;3;;
