

Ente;Liste/Gruppi;Voti;
BOARA PISANI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;140;;
BOARA PISANI;NUOVO CENTRO DESTRA - UDC;45;;
BOARA PISANI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;36;;
BOARA PISANI;L'ALTRA EUROPA CON TSIPRAS;22;;
BOARA PISANI;VERDI EUROPEI-GREEN ITALIA;8;;
BOARA PISANI;SVP;4;;
BOARA PISANI;ITALIA DEI VALORI;3;;
BOARA PISANI;IO CAMBIO - MAIE;2;;
BOARA PISANI;SCELTA EUROPEA;1;;
BORGORICCO;PARTITO DEMOCRATICO;1407;;
BORGORICCO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1068;;
BORGORICCO;FORZA ITALIA;921;;
BORGORICCO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;688;;
BORGORICCO;NUOVO CENTRO DESTRA - UDC;192;;
BORGORICCO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;118;;
BORGORICCO;L'ALTRA EUROPA CON TSIPRAS;83;;
BORGORICCO;VERDI EUROPEI-GREEN ITALIA;40;;
BORGORICCO;ITALIA DEI VALORI;35;;
BORGORICCO;SCELTA EUROPEA;34;;
BORGORICCO;IO CAMBIO - MAIE;8;;
BORGORICCO;SVP;4;;
BOVOLENTA;PARTITO DEMOCRATICO;600;;
BOVOLENTA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;432;;
BOVOLENTA;FORZA ITALIA;264;;
BOVOLENTA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;201;;
BOVOLENTA;NUOVO CENTRO DESTRA - UDC;54;;
BOVOLENTA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;42;;
BOVOLENTA;L'ALTRA EUROPA CON TSIPRAS;26;;
BOVOLENTA;SCELTA EUROPEA;6;;
BOVOLENTA;IO CAMBIO - MAIE;5;;
BOVOLENTA;ITALIA DEI VALORI;4;;
BOVOLENTA;VERDI EUROPEI-GREEN ITALIA;4;;
BOVOLENTA;SVP;4;;
BRUGINE;PARTITO DEMOCRATICO;1138;;
BRUGINE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;977;;
BRUGINE;FORZA ITALIA;768;;
BRUGINE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;609;;
BRUGINE;NUOVO CENTRO DESTRA - UDC;143;;
BRUGINE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;139;;
BRUGINE;L'ALTRA EUROPA CON TSIPRAS;77;;
BRUGINE;VERDI EUROPEI-GREEN ITALIA;36;;
BRUGINE;SCELTA EUROPEA;22;;
BRUGINE;ITALIA DEI VALORI;22;;
BRUGINE;IO CAMBIO - MAIE;9;;
BRUGINE;SVP;3;;
CADONEGHE;PARTITO DEMOCRATICO;3717;;
CADONEGHE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1905;;
CADONEGHE;FORZA ITALIA;1100;;
CADONEGHE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;740;;
CADONEGHE;L'ALTRA EUROPA CON TSIPRAS;305;;
CADONEGHE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;256;;
CADONEGHE;NUOVO CENTRO DESTRA - UDC;242;;
CADONEGHE;VERDI EUROPEI-GREEN ITALIA;96;;
CADONEGHE;ITALIA DEI VALORI;73;;
CADONEGHE;SCELTA EUROPEA;62;;
CADONEGHE;IO CAMBIO - MAIE;17;;
CADONEGHE;SVP;6;;
CAMPODARSEGO;PARTITO DEMOCRATICO;2218;;
CAMPODARSEGO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1921;;
CAMPODARSEGO;FORZA ITALIA;1100;;
CAMPODARSEGO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;944;;
CAMPODARSEGO;NUOVO CENTRO DESTRA - UDC;334;;
CAMPODARSEGO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;195;;
CAMPODARSEGO;L'ALTRA EUROPA CON TSIPRAS;84;;
CAMPODARSEGO;VERDI EUROPEI-GREEN ITALIA;55;;
CAMPODARSEGO;ITALIA DEI VALORI;28;;
CAMPODARSEGO;SCELTA EUROPEA;26;;
CAMPODARSEGO;IO CAMBIO - MAIE;16;;
CAMPODARSEGO;SVP;9;;
CAMPODORO;PARTITO DEMOCRATICO;399;;
CAMPODORO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;350;;
CAMPODORO;FORZA ITALIA;284;;
CAMPODORO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;230;;
CAMPODORO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;108;;
CAMPODORO;NUOVO CENTRO DESTRA - UDC;102;;
CAMPODORO;L'ALTRA EUROPA CON TSIPRAS;21;;
CAMPODORO;SCELTA EUROPEA;8;;
CAMPODORO;VERDI EUROPEI-GREEN ITALIA;8;;
CAMPODORO;IO CAMBIO - MAIE;6;;
CAMPODORO;ITALIA DEI VALORI;3;;
CAMPODORO;SVP;2;;
CAMPOSAMPIERO;PARTITO DEMOCRATICO;2050;;
CAMPOSAMPIERO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1262;;
CAMPOSAMPIERO;FORZA ITALIA;1056;;
CAMPOSAMPIERO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;769;;
CAMPOSAMPIERO;NUOVO CENTRO DESTRA - UDC;613;;
CAMPOSAMPIERO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;211;;
CAMPOSAMPIERO;L'ALTRA EUROPA CON TSIPRAS;129;;
CAMPOSAMPIERO;VERDI EUROPEI-GREEN ITALIA;60;;
CAMPOSAMPIERO;SCELTA EUROPEA;48;;
CAMPOSAMPIERO;ITALIA DEI VALORI;37;;
CAMPOSAMPIERO;IO CAMBIO - MAIE;17;;
CAMPOSAMPIERO;SVP;15;;
CAMPO SAN MARTINO;PARTITO DEMOCRATICO;926;;
CAMPO SAN MARTINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;703;;
CAMPO SAN MARTINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;585;;
CAMPO SAN MARTINO;FORZA ITALIA;567;;
CAMPO SAN MARTINO;NUOVO CENTRO DESTRA - UDC;185;;
CAMPO SAN MARTINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;105;;
CAMPO SAN MARTINO;L'ALTRA EUROPA CON TSIPRAS;58;;
CAMPO SAN MARTINO;VERDI EUROPEI-GREEN ITALIA;53;;
CAMPO SAN MARTINO;ITALIA DEI VALORI;25;;
CAMPO SAN MARTINO;SCELTA EUROPEA;14;;
CAMPO SAN MARTINO;IO CAMBIO - MAIE;7;;
CAMPO SAN MARTINO;SVP;5;;
CANDIANA;PARTITO DEMOCRATICO;424;;
CANDIANA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;305;;
CANDIANA;FORZA ITALIA;268;;
CANDIANA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;224;;
CANDIANA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;106;;
CANDIANA;NUOVO CENTRO DESTRA - UDC;75;;
CANDIANA;ITALIA DEI VALORI;15;;
CANDIANA;VERDI EUROPEI-GREEN ITALIA;11;;
CANDIANA;IO CAMBIO - MAIE;6;;
CANDIANA;SCELTA EUROPEA;5;;
CANDIANA;L'ALTRA EUROPA CON TSIPRAS;5;;
CANDIANA;SVP;1;;
CARCERI;PARTITO DEMOCRATICO;279;;
CARCERI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;217;;
CARCERI;FORZA ITALIA;179;;
CARCERI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;170;;
CARCERI;NUOVO CENTRO DESTRA - UDC;32;;
CARCERI;L'ALTRA EUROPA CON TSIPRAS;21;;
CARCERI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;13;;
CARCERI;VERDI EUROPEI-GREEN ITALIA;9;;
CARCERI;SCELTA EUROPEA;6;;
CARCERI;ITALIA DEI VALORI;4;;
CARCERI;SVP;4;;
CARCERI;IO CAMBIO - MAIE;3;;
CARMIGNANO DI BRENTA;PARTITO DEMOCRATICO;1172;;
CARMIGNANO DI BRENTA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;804;;
CARMIGNANO DI BRENTA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;779;;
CARMIGNANO DI BRENTA;FORZA ITALIA;687;;
CARMIGNANO DI BRENTA;NUOVO CENTRO DESTRA - UDC;489;;
CARMIGNANO DI BRENTA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;183;;
CARMIGNANO DI BRENTA;L'ALTRA EUROPA CON TSIPRAS;74;;
CARMIGNANO DI BRENTA;VERDI EUROPEI-GREEN ITALIA;31;;
CARMIGNANO DI BRENTA;ITALIA DEI VALORI;26;;
CARMIGNANO DI BRENTA;SCELTA EUROPEA;22;;
CARMIGNANO DI BRENTA;IO CAMBIO - MAIE;13;;
CARMIGNANO DI BRENTA;SVP;3;;
CARTURA;PARTITO DEMOCRATICO;755;;
CARTURA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;528;;
CARTURA;FORZA ITALIA;431;;
CARTURA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;252;;
CARTURA;NUOVO CENTRO DESTRA - UDC;72;;
CARTURA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;68;;
CARTURA;L'ALTRA EUROPA CON TSIPRAS;39;;
CARTURA;VERDI EUROPEI-GREEN ITALIA;19;;
CARTURA;SCELTA EUROPEA;17;;
CARTURA;ITALIA DEI VALORI;10;;
CARTURA;SVP;4;;
CARTURA;IO CAMBIO - MAIE;3;;
CASALE DI SCODOSIA;PARTITO DEMOCRATICO;734;;
CASALE DI SCODOSIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;633;;
CASALE DI SCODOSIA;FORZA ITALIA;528;;
CASALE DI SCODOSIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;499;;
CASALE DI SCODOSIA;NUOVO CENTRO DESTRA - UDC;142;;
CASALE DI SCODOSIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;86;;
CASALE DI SCODOSIA;L'ALTRA EUROPA CON TSIPRAS;33;;
CASALE DI SCODOSIA;VERDI EUROPEI-GREEN ITALIA;21;;
CASALE DI SCODOSIA;SCELTA EUROPEA;18;;
CASALE DI SCODOSIA;ITALIA DEI VALORI;17;;
CASALE DI SCODOSIA;IO CAMBIO - MAIE;7;;
CASALE DI SCODOSIA;SVP;7;;
CASALSERUGO;PARTITO DEMOCRATICO;826;;
CASALSERUGO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;662;;
CASALSERUGO;FORZA ITALIA;524;;
CASALSERUGO;NUOVO CENTRO DESTRA - UDC;359;;
CASALSERUGO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;321;;
CASALSERUGO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;69;;
CASALSERUGO;L'ALTRA EUROPA CON TSIPRAS;34;;
CASALSERUGO;VERDI EUROPEI-GREEN ITALIA;22;;
CASALSERUGO;SCELTA EUROPEA;12;;
CASALSERUGO;ITALIA DEI VALORI;11;;
CASALSERUGO;IO CAMBIO - MAIE;3;;
CASALSERUGO;SVP;1;;
CASTELBALDO;PARTITO DEMOCRATICO;279;;
CASTELBALDO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;136;;
CASTELBALDO;FORZA ITALIA;118;;
CASTELBALDO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;109;;
CASTELBALDO;NUOVO CENTRO DESTRA - UDC;37;;
CASTELBALDO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;23;;
CASTELBALDO;L'ALTRA EUROPA CON TSIPRAS;10;;
CASTELBALDO;IO CAMBIO - MAIE;4;;
CASTELBALDO;VERDI EUROPEI-GREEN ITALIA;3;;
CASTELBALDO;SCELTA EUROPEA;1;;
CASTELBALDO;ITALIA DEI VALORI;1;;
CASTELBALDO;SVP;0;;
CERVARESE SANTA CROCE;PARTITO DEMOCRATICO;871;;
CERVARESE SANTA CROCE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;833;;
CERVARESE SANTA CROCE;FORZA ITALIA;623;;
CERVARESE SANTA CROCE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;512;;
CERVARESE SANTA CROCE;NUOVO CENTRO DESTRA - UDC;173;;
CERVARESE SANTA CROCE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;101;;
CERVARESE SANTA CROCE;L'ALTRA EUROPA CON TSIPRAS;42;;
CERVARESE SANTA CROCE;VERDI EUROPEI-GREEN ITALIA;38;;
CERVARESE SANTA CROCE;ITALIA DEI VALORI;27;;
CERVARESE SANTA CROCE;SCELTA EUROPEA;20;;
CERVARESE SANTA CROCE;IO CAMBIO - MAIE;3;;
CERVARESE SANTA CROCE;SVP;3;;
CINTO EUGANEO;PARTITO DEMOCRATICO;405;;
CINTO EUGANEO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;244;;
CINTO EUGANEO;FORZA ITALIA;220;;
CINTO EUGANEO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;166;;
CINTO EUGANEO;NUOVO CENTRO DESTRA - UDC;77;;
CINTO EUGANEO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;38;;
CINTO EUGANEO;L'ALTRA EUROPA CON TSIPRAS;15;;
CINTO EUGANEO;VERDI EUROPEI-GREEN ITALIA;12;;
CINTO EUGANEO;ITALIA DEI VALORI;8;;
CINTO EUGANEO;SCELTA EUROPEA;7;;
CINTO EUGANEO;IO CAMBIO - MAIE;5;;
CINTO EUGANEO;SVP;3;;
CITTADELLA;PARTITO DEMOCRATICO;3697;;
CITTADELLA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2022;;
CITTADELLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1799;;
CITTADELLA;FORZA ITALIA;1418;;
CITTADELLA;NUOVO CENTRO DESTRA - UDC;302;;
CITTADELLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;192;;
CITTADELLA;L'ALTRA EUROPA CON TSIPRAS;192;;
CITTADELLA;VERDI EUROPEI-GREEN ITALIA;94;;
CITTADELLA;SCELTA EUROPEA;75;;
CITTADELLA;ITALIA DEI VALORI;38;;
CITTADELLA;SVP;15;;
CITTADELLA;IO CAMBIO - MAIE;7;;
CODEVIGO;PARTITO DEMOCRATICO;918;;
CODEVIGO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;750;;
CODEVIGO;FORZA ITALIA;513;;
CODEVIGO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;357;;
CODEVIGO;NUOVO CENTRO DESTRA - UDC;105;;
CODEVIGO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;77;;
CODEVIGO;L'ALTRA EUROPA CON TSIPRAS;36;;
CODEVIGO;VERDI EUROPEI-GREEN ITALIA;29;;
CODEVIGO;ITALIA DEI VALORI;21;;
CODEVIGO;SCELTA EUROPEA;9;;
CODEVIGO;IO CAMBIO - MAIE;6;;
CODEVIGO;SVP;2;;
CONSELVE;PARTITO DEMOCRATICO;1739;;
CONSELVE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1123;;
CONSELVE;FORZA ITALIA;732;;
CONSELVE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;543;;
CONSELVE;NUOVO CENTRO DESTRA - UDC;228;;
CONSELVE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;127;;
CONSELVE;L'ALTRA EUROPA CON TSIPRAS;103;;
CONSELVE;VERDI EUROPEI-GREEN ITALIA;57;;
CONSELVE;ITALIA DEI VALORI;39;;
CONSELVE;SCELTA EUROPEA;18;;
CONSELVE;IO CAMBIO - MAIE;10;;
CONSELVE;SVP;7;;
CORREZZOLA;PARTITO DEMOCRATICO;1015;;
CORREZZOLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;657;;
CORREZZOLA;FORZA ITALIA;601;;
CORREZZOLA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;396;;
CORREZZOLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;98;;
CORREZZOLA;NUOVO CENTRO DESTRA - UDC;89;;
CORREZZOLA;L'ALTRA EUROPA CON TSIPRAS;35;;
CORREZZOLA;ITALIA DEI VALORI;29;;
CORREZZOLA;VERDI EUROPEI-GREEN ITALIA;20;;
CORREZZOLA;SCELTA EUROPEA;8;;
CORREZZOLA;SVP;5;;
CORREZZOLA;IO CAMBIO - MAIE;5;;
CURTAROLO;PARTITO DEMOCRATICO;1164;;
CURTAROLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;948;;
CURTAROLO;FORZA ITALIA;775;;
CURTAROLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;743;;
CURTAROLO;NUOVO CENTRO DESTRA - UDC;136;;
CURTAROLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;130;;
CURTAROLO;VERDI EUROPEI-GREEN ITALIA;45;;
CURTAROLO;L'ALTRA EUROPA CON TSIPRAS;38;;
CURTAROLO;ITALIA DEI VALORI;26;;
CURTAROLO;SCELTA EUROPEA;24;;
CURTAROLO;IO CAMBIO - MAIE;8;;
CURTAROLO;SVP;8;;
DUE CARRARE;PARTITO DEMOCRATICO;1702;;
DUE CARRARE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1053;;
DUE CARRARE;FORZA ITALIA;687;;
DUE CARRARE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;460;;
DUE CARRARE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;138;;
DUE CARRARE;NUOVO CENTRO DESTRA - UDC;134;;
DUE CARRARE;L'ALTRA EUROPA CON TSIPRAS;93;;
DUE CARRARE;VERDI EUROPEI-GREEN ITALIA;56;;
DUE CARRARE;ITALIA DEI VALORI;20;;
DUE CARRARE;SCELTA EUROPEA;19;;
DUE CARRARE;IO CAMBIO - MAIE;10;;
DUE CARRARE;SVP;8;;
ESTE;PARTITO DEMOCRATICO;3267;;
ESTE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1742;;
ESTE;FORZA ITALIA;1266;;
ESTE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;752;;
ESTE;NUOVO CENTRO DESTRA - UDC;315;;
ESTE;L'ALTRA EUROPA CON TSIPRAS;295;;
ESTE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;266;;
ESTE;VERDI EUROPEI-GREEN ITALIA;70;;
ESTE;SCELTA EUROPEA;50;;
ESTE;ITALIA DEI VALORI;25;;
ESTE;SVP;23;;
ESTE;IO CAMBIO - MAIE;19;;
FONTANIVA;PARTITO DEMOCRATICO;1482;;
FONTANIVA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;973;;
FONTANIVA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;850;;
FONTANIVA;FORZA ITALIA;766;;
FONTANIVA;NUOVO CENTRO DESTRA - UDC;149;;
FONTANIVA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;133;;
