

Ente;Liste/Gruppi;Voti;
AFFI;PARTITO DEMOCRATICO;355;;
AFFI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;309;;
AFFI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;211;;
AFFI;FORZA ITALIA;162;;
AFFI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;40;;
AFFI;NUOVO CENTRO DESTRA - UDC;22;;
AFFI;L'ALTRA EUROPA CON TSIPRAS;11;;
AFFI;SCELTA EUROPEA;10;;
AFFI;VERDI EUROPEI-GREEN ITALIA;7;;
AFFI;ITALIA DEI VALORI;6;;
AFFI;SVP;1;;
AFFI;IO CAMBIO - MAIE;0;;
ALBAREDO D'ADIGE;PARTITO DEMOCRATICO;620;;
ALBAREDO D'ADIGE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;519;;
ALBAREDO D'ADIGE;FORZA ITALIA;414;;
ALBAREDO D'ADIGE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;378;;
ALBAREDO D'ADIGE;NUOVO CENTRO DESTRA - UDC;82;;
ALBAREDO D'ADIGE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;61;;
ALBAREDO D'ADIGE;L'ALTRA EUROPA CON TSIPRAS;19;;
ALBAREDO D'ADIGE;VERDI EUROPEI-GREEN ITALIA;18;;
ALBAREDO D'ADIGE;SCELTA EUROPEA;9;;
ALBAREDO D'ADIGE;ITALIA DEI VALORI;7;;
ALBAREDO D'ADIGE;SVP;2;;
ALBAREDO D'ADIGE;IO CAMBIO - MAIE;1;;
ANGIARI;PARTITO DEMOCRATICO;417;;
ANGIARI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;290;;
ANGIARI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;282;;
ANGIARI;FORZA ITALIA;202;;
ANGIARI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;43;;
ANGIARI;NUOVO CENTRO DESTRA - UDC;30;;
ANGIARI;L'ALTRA EUROPA CON TSIPRAS;22;;
ANGIARI;VERDI EUROPEI-GREEN ITALIA;21;;
ANGIARI;ITALIA DEI VALORI;10;;
ANGIARI;SCELTA EUROPEA;4;;
ANGIARI;IO CAMBIO - MAIE;3;;
