

Ente;Liste/Gruppi;Voti;
CASALROMANO;L'ALTRA EUROPA CON TSIPRAS;20;;
CASALROMANO;NUOVO CENTRO DESTRA - UDC;19;;
CASALROMANO;ITALIA DEI VALORI;13;;
CASALROMANO;SCELTA EUROPEA;6;;
CASALROMANO;IO CAMBIO - MAIE;3;;
CASALROMANO;VERDI EUROPEI-GREEN ITALIA;2;;
CASTELBELFORTE;PARTITO DEMOCRATICO;660;;
CASTELBELFORTE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;358;;
CASTELBELFORTE;FORZA ITALIA;301;;
CASTELBELFORTE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;267;;
CASTELBELFORTE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;38;;
CASTELBELFORTE;NUOVO CENTRO DESTRA - UDC;37;;
CASTELBELFORTE;L'ALTRA EUROPA CON TSIPRAS;27;;
CASTELBELFORTE;ITALIA DEI VALORI;18;;
CASTELBELFORTE;VERDI EUROPEI-GREEN ITALIA;13;;
CASTELBELFORTE;SCELTA EUROPEA;5;;
CASTELBELFORTE;IO CAMBIO - MAIE;3;;
CASTEL D'ARIO;PARTITO DEMOCRATICO;774;;
CASTEL D'ARIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;401;;
CASTEL D'ARIO;FORZA ITALIA;271;;
CASTEL D'ARIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;180;;
CASTEL D'ARIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;55;;
CASTEL D'ARIO;L'ALTRA EUROPA CON TSIPRAS;40;;
CASTEL D'ARIO;NUOVO CENTRO DESTRA - UDC;32;;
CASTEL D'ARIO;VERDI EUROPEI-GREEN ITALIA;18;;
CASTEL D'ARIO;ITALIA DEI VALORI;14;;
CASTEL D'ARIO;SCELTA EUROPEA;12;;
CASTEL D'ARIO;IO CAMBIO - MAIE;2;;
CASTEL GOFFREDO;PARTITO DEMOCRATICO;1628;;
CASTEL GOFFREDO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;946;;
CASTEL GOFFREDO;FORZA ITALIA;929;;
CASTEL GOFFREDO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;668;;
CASTEL GOFFREDO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;175;;
CASTEL GOFFREDO;NUOVO CENTRO DESTRA - UDC;141;;
CASTEL GOFFREDO;L'ALTRA EUROPA CON TSIPRAS;60;;
CASTEL GOFFREDO;VERDI EUROPEI-GREEN ITALIA;37;;
CASTEL GOFFREDO;SCELTA EUROPEA;32;;
CASTEL GOFFREDO;ITALIA DEI VALORI;30;;
CASTEL GOFFREDO;IO CAMBIO - MAIE;6;;
CASTELLUCCHIO;PARTITO DEMOCRATICO;1165;;
CASTELLUCCHIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;393;;
CASTELLUCCHIO;FORZA ITALIA;373;;
CASTELLUCCHIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;246;;
CASTELLUCCHIO;NUOVO CENTRO DESTRA - UDC;90;;
CASTELLUCCHIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;84;;
CASTELLUCCHIO;L'ALTRA EUROPA CON TSIPRAS;33;;
CASTELLUCCHIO;VERDI EUROPEI-GREEN ITALIA;16;;
CASTELLUCCHIO;ITALIA DEI VALORI;15;;
CASTELLUCCHIO;IO CAMBIO - MAIE;11;;
CASTELLUCCHIO;SCELTA EUROPEA;8;;
CASTIGLIONE DELLE STIVIERE;PARTITO DEMOCRATICO;3513;;
CASTIGLIONE DELLE STIVIERE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1659;;
CASTIGLIONE DELLE STIVIERE;FORZA ITALIA;1333;;
CASTIGLIONE DELLE STIVIERE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1207;;
CASTIGLIONE DELLE STIVIERE;NUOVO CENTRO DESTRA - UDC;357;;
CASTIGLIONE DELLE STIVIERE;L'ALTRA EUROPA CON TSIPRAS;243;;
CASTIGLIONE DELLE STIVIERE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;230;;
CASTIGLIONE DELLE STIVIERE;VERDI EUROPEI-GREEN ITALIA;81;;
CASTIGLIONE DELLE STIVIERE;SCELTA EUROPEA;54;;
CASTIGLIONE DELLE STIVIERE;ITALIA DEI VALORI;52;;
CASTIGLIONE DELLE STIVIERE;IO CAMBIO - MAIE;12;;
CAVRIANA;PARTITO DEMOCRATICO;774;;
CAVRIANA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;518;;
CAVRIANA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;347;;
CAVRIANA;FORZA ITALIA;343;;
CAVRIANA;NUOVO CENTRO DESTRA - UDC;82;;
CAVRIANA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;57;;
CAVRIANA;L'ALTRA EUROPA CON TSIPRAS;51;;
CAVRIANA;ITALIA DEI VALORI;20;;
CAVRIANA;VERDI EUROPEI-GREEN ITALIA;15;;
CAVRIANA;SCELTA EUROPEA;14;;
CAVRIANA;IO CAMBIO - MAIE;5;;
CERESARA;PARTITO DEMOCRATICO;477;;
CERESARA;FORZA ITALIA;192;;
CERESARA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;191;;
CERESARA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;189;;
CERESARA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;56;;
CERESARA;NUOVO CENTRO DESTRA - UDC;39;;
CERESARA;L'ALTRA EUROPA CON TSIPRAS;23;;
CERESARA;ITALIA DEI VALORI;10;;
CERESARA;SCELTA EUROPEA;9;;
CERESARA;VERDI EUROPEI-GREEN ITALIA;7;;
CERESARA;IO CAMBIO - MAIE;2;;
COMMESSAGGIO;PARTITO DEMOCRATICO;233;;
COMMESSAGGIO;FORZA ITALIA;113;;
COMMESSAGGIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;104;;
COMMESSAGGIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;102;;
COMMESSAGGIO;NUOVO CENTRO DESTRA - UDC;27;;
COMMESSAGGIO;L'ALTRA EUROPA CON TSIPRAS;24;;
COMMESSAGGIO;VERDI EUROPEI-GREEN ITALIA;11;;
COMMESSAGGIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;11;;
COMMESSAGGIO;ITALIA DEI VALORI;4;;
COMMESSAGGIO;SCELTA EUROPEA;4;;
COMMESSAGGIO;IO CAMBIO - MAIE;1;;
CURTATONE;PARTITO DEMOCRATICO;3686;;
CURTATONE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1583;;
CURTATONE;FORZA ITALIA;850;;
CURTATONE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;649;;
CURTATONE;L'ALTRA EUROPA CON TSIPRAS;223;;
CURTATONE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;195;;
CURTATONE;NUOVO CENTRO DESTRA - UDC;187;;
CURTATONE;VERDI EUROPEI-GREEN ITALIA;75;;
CURTATONE;ITALIA DEI VALORI;25;;
CURTATONE;SCELTA EUROPEA;23;;
CURTATONE;IO CAMBIO - MAIE;10;;
DOSOLO;PARTITO DEMOCRATICO;839;;
DOSOLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;320;;
DOSOLO;FORZA ITALIA;316;;
DOSOLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;228;;
DOSOLO;L'ALTRA EUROPA CON TSIPRAS;98;;
DOSOLO;NUOVO CENTRO DESTRA - UDC;47;;
DOSOLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;39;;
DOSOLO;VERDI EUROPEI-GREEN ITALIA;37;;
DOSOLO;ITALIA DEI VALORI;15;;
DOSOLO;SCELTA EUROPEA;9;;
DOSOLO;IO CAMBIO - MAIE;4;;
FELONICA;PARTITO DEMOCRATICO;383;;
FELONICA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;101;;
FELONICA;FORZA ITALIA;99;;
FELONICA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;81;;
FELONICA;NUOVO CENTRO DESTRA - UDC;24;;
FELONICA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;18;;
FELONICA;L'ALTRA EUROPA CON TSIPRAS;15;;
FELONICA;VERDI EUROPEI-GREEN ITALIA;10;;
FELONICA;ITALIA DEI VALORI;7;;
FELONICA;SCELTA EUROPEA;1;;
FELONICA;IO CAMBIO - MAIE;0;;
GAZOLDO DEGLI IPPOLITI;PARTITO DEMOCRATICO;694;;
GAZOLDO DEGLI IPPOLITI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;285;;
GAZOLDO DEGLI IPPOLITI;FORZA ITALIA;226;;
GAZOLDO DEGLI IPPOLITI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;193;;
GAZOLDO DEGLI IPPOLITI;L'ALTRA EUROPA CON TSIPRAS;56;;
GAZOLDO DEGLI IPPOLITI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;44;;
GAZOLDO DEGLI IPPOLITI;NUOVO CENTRO DESTRA - UDC;33;;
GAZOLDO DEGLI IPPOLITI;VERDI EUROPEI-GREEN ITALIA;15;;
GAZOLDO DEGLI IPPOLITI;ITALIA DEI VALORI;11;;
GAZOLDO DEGLI IPPOLITI;SCELTA EUROPEA;9;;
GAZOLDO DEGLI IPPOLITI;IO CAMBIO - MAIE;4;;
GAZZUOLO;PARTITO DEMOCRATICO;521;;
GAZZUOLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;197;;
GAZZUOLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;161;;
GAZZUOLO;FORZA ITALIA;155;;
GAZZUOLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;36;;
GAZZUOLO;NUOVO CENTRO DESTRA - UDC;35;;
GAZZUOLO;L'ALTRA EUROPA CON TSIPRAS;17;;
GAZZUOLO;VERDI EUROPEI-GREEN ITALIA;9;;
GAZZUOLO;ITALIA DEI VALORI;4;;
GAZZUOLO;SCELTA EUROPEA;3;;
GAZZUOLO;IO CAMBIO - MAIE;1;;
GOITO;PARTITO DEMOCRATICO;2114;;
GOITO;FORZA ITALIA;819;;
GOITO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;731;;
GOITO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;542;;
GOITO;NUOVO CENTRO DESTRA - UDC;172;;
GOITO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;114;;
GOITO;L'ALTRA EUROPA CON TSIPRAS;95;;
GOITO;SCELTA EUROPEA;29;;
GOITO;ITALIA DEI VALORI;28;;
GOITO;VERDI EUROPEI-GREEN ITALIA;26;;
GOITO;IO CAMBIO - MAIE;10;;
GONZAGA;PARTITO DEMOCRATICO;2532;;
GONZAGA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;914;;
GONZAGA;FORZA ITALIA;519;;
GONZAGA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;307;;
GONZAGA;NUOVO CENTRO DESTRA - UDC;110;;
GONZAGA;L'ALTRA EUROPA CON TSIPRAS;85;;
GONZAGA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;78;;
GONZAGA;VERDI EUROPEI-GREEN ITALIA;43;;
GONZAGA;SCELTA EUROPEA;26;;
GONZAGA;ITALIA DEI VALORI;24;;
GONZAGA;IO CAMBIO - MAIE;15;;
GUIDIZZOLO;PARTITO DEMOCRATICO;933;;
GUIDIZZOLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;486;;
GUIDIZZOLO;FORZA ITALIA;426;;
GUIDIZZOLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;390;;
GUIDIZZOLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;102;;
GUIDIZZOLO;NUOVO CENTRO DESTRA - UDC;69;;
GUIDIZZOLO;L'ALTRA EUROPA CON TSIPRAS;54;;
GUIDIZZOLO;ITALIA DEI VALORI;13;;
GUIDIZZOLO;SCELTA EUROPEA;11;;
GUIDIZZOLO;VERDI EUROPEI-GREEN ITALIA;10;;
GUIDIZZOLO;IO CAMBIO - MAIE;5;;
MAGNACAVALLO;PARTITO DEMOCRATICO;385;;
MAGNACAVALLO;FORZA ITALIA;157;;
MAGNACAVALLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;139;;
MAGNACAVALLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;103;;
MAGNACAVALLO;NUOVO CENTRO DESTRA - UDC;38;;
MAGNACAVALLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;24;;
MAGNACAVALLO;VERDI EUROPEI-GREEN ITALIA;12;;
MAGNACAVALLO;L'ALTRA EUROPA CON TSIPRAS;12;;
MAGNACAVALLO;ITALIA DEI VALORI;6;;
MAGNACAVALLO;SCELTA EUROPEA;5;;
MAGNACAVALLO;IO CAMBIO - MAIE;1;;
MANTOVA;PARTITO DEMOCRATICO;11593;;
MANTOVA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;3351;;
MANTOVA;FORZA ITALIA;2795;;
MANTOVA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1385;;
MANTOVA;L'ALTRA EUROPA CON TSIPRAS;1237;;
MANTOVA;NUOVO CENTRO DESTRA - UDC;731;;
MANTOVA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;605;;
MANTOVA;VERDI EUROPEI-GREEN ITALIA;221;;
MANTOVA;SCELTA EUROPEA;157;;
MANTOVA;ITALIA DEI VALORI;70;;
MANTOVA;IO CAMBIO - MAIE;18;;
MARCARIA;PARTITO DEMOCRATICO;1407;;
MARCARIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;545;;
MARCARIA;FORZA ITALIA;505;;
MARCARIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;365;;
MARCARIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;111;;
MARCARIA;NUOVO CENTRO DESTRA - UDC;82;;
MARCARIA;L'ALTRA EUROPA CON TSIPRAS;58;;
MARCARIA;VERDI EUROPEI-GREEN ITALIA;34;;
MARCARIA;ITALIA DEI VALORI;30;;
MARCARIA;IO CAMBIO - MAIE;11;;
MARCARIA;SCELTA EUROPEA;10;;
MARIANA MANTOVANA;PARTITO DEMOCRATICO;170;;
MARIANA MANTOVANA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;89;;
MARIANA MANTOVANA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;77;;
MARIANA MANTOVANA;FORZA ITALIA;53;;
MARIANA MANTOVANA;NUOVO CENTRO DESTRA - UDC;9;;
MARIANA MANTOVANA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;9;;
MARIANA MANTOVANA;L'ALTRA EUROPA CON TSIPRAS;7;;
MARIANA MANTOVANA;IO CAMBIO - MAIE;3;;
MARIANA MANTOVANA;VERDI EUROPEI-GREEN ITALIA;3;;
MARIANA MANTOVANA;ITALIA DEI VALORI;2;;
MARIANA MANTOVANA;SCELTA EUROPEA;2;;
MARMIROLO;PARTITO DEMOCRATICO;1903;;
MARMIROLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;762;;
MARMIROLO;FORZA ITALIA;581;;
MARMIROLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;442;;
MARMIROLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;168;;
MARMIROLO;NUOVO CENTRO DESTRA - UDC;92;;
MARMIROLO;L'ALTRA EUROPA CON TSIPRAS;65;;
MARMIROLO;VERDI EUROPEI-GREEN ITALIA;28;;
MARMIROLO;ITALIA DEI VALORI;19;;
MARMIROLO;SCELTA EUROPEA;13;;
MARMIROLO;IO CAMBIO - MAIE;8;;
MEDOLE;PARTITO DEMOCRATICO;607;;
MEDOLE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;433;;
MEDOLE;FORZA ITALIA;372;;
MEDOLE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;318;;
MEDOLE;L'ALTRA EUROPA CON TSIPRAS;90;;
MEDOLE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;82;;
MEDOLE;NUOVO CENTRO DESTRA - UDC;51;;
MEDOLE;VERDI EUROPEI-GREEN ITALIA;17;;
MEDOLE;ITALIA DEI VALORI;12;;
MEDOLE;IO CAMBIO - MAIE;9;;
MEDOLE;SCELTA EUROPEA;9;;
MOGLIA;PARTITO DEMOCRATICO;1300;;
MOGLIA;FORZA ITALIA;460;;
MOGLIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;439;;
MOGLIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;254;;
MOGLIA;NUOVO CENTRO DESTRA - UDC;107;;
MOGLIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;68;;
MOGLIA;L'ALTRA EUROPA CON TSIPRAS;46;;
MOGLIA;VERDI EUROPEI-GREEN ITALIA;31;;
MOGLIA;ITALIA DEI VALORI;14;;
MOGLIA;SCELTA EUROPEA;10;;
MOGLIA;IO CAMBIO - MAIE;6;;
MONZAMBANO;PARTITO DEMOCRATICO;735;;
MONZAMBANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;462;;
MONZAMBANO;FORZA ITALIA;458;;
MONZAMBANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;327;;
MONZAMBANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;73;;
MONZAMBANO;L'ALTRA EUROPA CON TSIPRAS;66;;
MONZAMBANO;NUOVO CENTRO DESTRA - UDC;60;;
MONZAMBANO;VERDI EUROPEI-GREEN ITALIA;22;;
MONZAMBANO;ITALIA DEI VALORI;16;;
MONZAMBANO;SCELTA EUROPEA;10;;
MONZAMBANO;IO CAMBIO - MAIE;6;;
MOTTEGGIANA;PARTITO DEMOCRATICO;633;;
MOTTEGGIANA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;293;;
MOTTEGGIANA;FORZA ITALIA;129;;
MOTTEGGIANA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;97;;
MOTTEGGIANA;L'ALTRA EUROPA CON TSIPRAS;34;;
MOTTEGGIANA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;29;;
MOTTEGGIANA;NUOVO CENTRO DESTRA - UDC;25;;
MOTTEGGIANA;VERDI EUROPEI-GREEN ITALIA;21;;
MOTTEGGIANA;ITALIA DEI VALORI;6;;
MOTTEGGIANA;SCELTA EUROPEA;4;;
MOTTEGGIANA;IO CAMBIO - MAIE;1;;
OSTIGLIA;PARTITO DEMOCRATICO;1693;;
OSTIGLIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;591;;
OSTIGLIA;FORZA ITALIA;528;;
OSTIGLIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;406;;
OSTIGLIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;117;;
