

Ente;Liste/Gruppi;Voti;
CALASCIBETTA;L'ALTRA EUROPA CON TSIPRAS;73;;
CALASCIBETTA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;31;;
CALASCIBETTA;SCELTA EUROPEA;22;;
CALASCIBETTA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;9;;
CALASCIBETTA;ITALIA DEI VALORI;8;;
CALASCIBETTA;VERDI EUROPEI-GREEN ITALIA;4;;
CALASCIBETTA;IO CAMBIO - MAIE;1;;
CATENANUOVA;PARTITO DEMOCRATICO;772;;
CATENANUOVA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;443;;
CATENANUOVA;FORZA ITALIA;341;;
CATENANUOVA;NUOVO CENTRO DESTRA - UDC;124;;
CATENANUOVA;L'ALTRA EUROPA CON TSIPRAS;31;;
CATENANUOVA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;26;;
CATENANUOVA;SCELTA EUROPEA;24;;
CATENANUOVA;ITALIA DEI VALORI;4;;
CATENANUOVA;VERDI EUROPEI-GREEN ITALIA;4;;
CATENANUOVA;IO CAMBIO - MAIE;3;;
CATENANUOVA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
CENTURIPE;PARTITO DEMOCRATICO;1081;;
CENTURIPE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;610;;
CENTURIPE;NUOVO CENTRO DESTRA - UDC;244;;
CENTURIPE;FORZA ITALIA;180;;
CENTURIPE;L'ALTRA EUROPA CON TSIPRAS;24;;
CENTURIPE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;17;;
CENTURIPE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;10;;
CENTURIPE;VERDI EUROPEI-GREEN ITALIA;7;;
CENTURIPE;ITALIA DEI VALORI;7;;
CENTURIPE;SCELTA EUROPEA;2;;
CENTURIPE;IO CAMBIO - MAIE;1;;
CERAMI;FORZA ITALIA;243;;
CERAMI;PARTITO DEMOCRATICO;235;;
CERAMI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;86;;
CERAMI;NUOVO CENTRO DESTRA - UDC;48;;
CERAMI;L'ALTRA EUROPA CON TSIPRAS;7;;
CERAMI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;5;;
CERAMI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;5;;
CERAMI;IO CAMBIO - MAIE;2;;
CERAMI;SCELTA EUROPEA;2;;
CERAMI;VERDI EUROPEI-GREEN ITALIA;0;;
CERAMI;ITALIA DEI VALORI;0;;
ENNA;PARTITO DEMOCRATICO;4466;;
ENNA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2395;;
ENNA;FORZA ITALIA;1365;;
ENNA;L'ALTRA EUROPA CON TSIPRAS;753;;
ENNA;NUOVO CENTRO DESTRA - UDC;566;;
ENNA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;259;;
ENNA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;87;;
ENNA;VERDI EUROPEI-GREEN ITALIA;68;;
ENNA;ITALIA DEI VALORI;46;;
ENNA;SCELTA EUROPEA;39;;
ENNA;IO CAMBIO - MAIE;7;;
GAGLIANO CASTELFERRATO;PARTITO DEMOCRATICO;455;;
GAGLIANO CASTELFERRATO;FORZA ITALIA;340;;
GAGLIANO CASTELFERRATO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;144;;
GAGLIANO CASTELFERRATO;NUOVO CENTRO DESTRA - UDC;82;;
GAGLIANO CASTELFERRATO;L'ALTRA EUROPA CON TSIPRAS;23;;
GAGLIANO CASTELFERRATO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
GAGLIANO CASTELFERRATO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;12;;
GAGLIANO CASTELFERRATO;SCELTA EUROPEA;7;;
GAGLIANO CASTELFERRATO;VERDI EUROPEI-GREEN ITALIA;4;;
GAGLIANO CASTELFERRATO;IO CAMBIO - MAIE;2;;
GAGLIANO CASTELFERRATO;ITALIA DEI VALORI;2;;
LEONFORTE;PARTITO DEMOCRATICO;1726;;
LEONFORTE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1190;;
LEONFORTE;FORZA ITALIA;477;;
LEONFORTE;NUOVO CENTRO DESTRA - UDC;251;;
LEONFORTE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;247;;
LEONFORTE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;157;;
LEONFORTE;L'ALTRA EUROPA CON TSIPRAS;93;;
LEONFORTE;VERDI EUROPEI-GREEN ITALIA;21;;
LEONFORTE;ITALIA DEI VALORI;12;;
LEONFORTE;SCELTA EUROPEA;7;;
LEONFORTE;IO CAMBIO - MAIE;3;;
NICOSIA;PARTITO DEMOCRATICO;1223;;
NICOSIA;FORZA ITALIA;579;;
NICOSIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;572;;
NICOSIA;NUOVO CENTRO DESTRA - UDC;461;;
NICOSIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;86;;
NICOSIA;L'ALTRA EUROPA CON TSIPRAS;66;;
NICOSIA;ITALIA DEI VALORI;30;;
NICOSIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;23;;
NICOSIA;VERDI EUROPEI-GREEN ITALIA;7;;
NICOSIA;SCELTA EUROPEA;5;;
NICOSIA;IO CAMBIO - MAIE;5;;
NISSORIA;PARTITO DEMOCRATICO;456;;
NISSORIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;210;;
NISSORIA;FORZA ITALIA;195;;
NISSORIA;NUOVO CENTRO DESTRA - UDC;107;;
NISSORIA;L'ALTRA EUROPA CON TSIPRAS;18;;
NISSORIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;14;;
NISSORIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;12;;
NISSORIA;ITALIA DEI VALORI;6;;
NISSORIA;VERDI EUROPEI-GREEN ITALIA;3;;
NISSORIA;SCELTA EUROPEA;2;;
NISSORIA;IO CAMBIO - MAIE;1;;
PIAZZA ARMERINA;PARTITO DEMOCRATICO;2611;;
PIAZZA ARMERINA;FORZA ITALIA;1299;;
PIAZZA ARMERINA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1286;;
PIAZZA ARMERINA;NUOVO CENTRO DESTRA - UDC;535;;
PIAZZA ARMERINA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;206;;
PIAZZA ARMERINA;L'ALTRA EUROPA CON TSIPRAS;125;;
PIAZZA ARMERINA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;51;;
PIAZZA ARMERINA;VERDI EUROPEI-GREEN ITALIA;20;;
PIAZZA ARMERINA;SCELTA EUROPEA;14;;
PIAZZA ARMERINA;ITALIA DEI VALORI;11;;
PIAZZA ARMERINA;IO CAMBIO - MAIE;6;;
PIETRAPERZIA;PARTITO DEMOCRATICO;818;;
PIETRAPERZIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;612;;
PIETRAPERZIA;FORZA ITALIA;608;;
PIETRAPERZIA;NUOVO CENTRO DESTRA - UDC;233;;
PIETRAPERZIA;L'ALTRA EUROPA CON TSIPRAS;66;;
PIETRAPERZIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;49;;
PIETRAPERZIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;14;;
PIETRAPERZIA;SCELTA EUROPEA;9;;
PIETRAPERZIA;VERDI EUROPEI-GREEN ITALIA;8;;
PIETRAPERZIA;ITALIA DEI VALORI;6;;
PIETRAPERZIA;IO CAMBIO - MAIE;0;;
REGALBUTO;PARTITO DEMOCRATICO;909;;
REGALBUTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;559;;
REGALBUTO;FORZA ITALIA;523;;
REGALBUTO;NUOVO CENTRO DESTRA - UDC;140;;
REGALBUTO;L'ALTRA EUROPA CON TSIPRAS;56;;
REGALBUTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;54;;
REGALBUTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;19;;
REGALBUTO;SCELTA EUROPEA;12;;
REGALBUTO;VERDI EUROPEI-GREEN ITALIA;6;;
REGALBUTO;IO CAMBIO - MAIE;4;;
REGALBUTO;ITALIA DEI VALORI;4;;
SPERLINGA;PARTITO DEMOCRATICO;162;;
SPERLINGA;NUOVO CENTRO DESTRA - UDC;59;;
SPERLINGA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;46;;
SPERLINGA;FORZA ITALIA;29;;
SPERLINGA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;13;;
SPERLINGA;L'ALTRA EUROPA CON TSIPRAS;5;;
SPERLINGA;ITALIA DEI VALORI;4;;
SPERLINGA;IO CAMBIO - MAIE;2;;
SPERLINGA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
SPERLINGA;VERDI EUROPEI-GREEN ITALIA;1;;
SPERLINGA;SCELTA EUROPEA;1;;
TROINA;PARTITO DEMOCRATICO;1786;;
TROINA;FORZA ITALIA;549;;
TROINA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;448;;
TROINA;NUOVO CENTRO DESTRA - UDC;168;;
TROINA;L'ALTRA EUROPA CON TSIPRAS;136;;
TROINA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;59;;
TROINA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;46;;
TROINA;SCELTA EUROPEA;16;;
TROINA;ITALIA DEI VALORI;10;;
TROINA;VERDI EUROPEI-GREEN ITALIA;7;;
TROINA;IO CAMBIO - MAIE;6;;
VALGUARNERA CAROPEPE;PARTITO DEMOCRATICO;1007;;
VALGUARNERA CAROPEPE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;521;;
VALGUARNERA CAROPEPE;FORZA ITALIA;458;;
VALGUARNERA CAROPEPE;NUOVO CENTRO DESTRA - UDC;366;;
VALGUARNERA CAROPEPE;L'ALTRA EUROPA CON TSIPRAS;167;;
VALGUARNERA CAROPEPE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;31;;
VALGUARNERA CAROPEPE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;19;;
VALGUARNERA CAROPEPE;ITALIA DEI VALORI;18;;
VALGUARNERA CAROPEPE;VERDI EUROPEI-GREEN ITALIA;9;;
VALGUARNERA CAROPEPE;SCELTA EUROPEA;7;;
VALGUARNERA CAROPEPE;IO CAMBIO - MAIE;2;;
VILLAROSA;PARTITO DEMOCRATICO;757;;
VILLAROSA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;327;;
VILLAROSA;FORZA ITALIA;263;;
VILLAROSA;NUOVO CENTRO DESTRA - UDC;131;;
VILLAROSA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;64;;
VILLAROSA;L'ALTRA EUROPA CON TSIPRAS;42;;
VILLAROSA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;25;;
VILLAROSA;ITALIA DEI VALORI;7;;
VILLAROSA;VERDI EUROPEI-GREEN ITALIA;5;;
VILLAROSA;IO CAMBIO - MAIE;4;;
VILLAROSA;SCELTA EUROPEA;4;;
