

Ente;Liste/Gruppi;Voti;
BIVONGI;PARTITO DEMOCRATICO;266;;
BIVONGI;NUOVO CENTRO DESTRA - UDC;128;;
BIVONGI;FORZA ITALIA;65;;
BIVONGI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;64;;
BIVONGI;L'ALTRA EUROPA CON TSIPRAS;21;;
BIVONGI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;13;;
BIVONGI;VERDI EUROPEI-GREEN ITALIA;5;;
BIVONGI;ITALIA DEI VALORI;3;;
BIVONGI;SCELTA EUROPEA;3;;
BIVONGI;IO CAMBIO - MAIE;2;;
BIVONGI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
BOVA;NUOVO CENTRO DESTRA - UDC;62;;
BOVA;FORZA ITALIA;39;;
BOVA;PARTITO DEMOCRATICO;22;;
BOVA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;17;;
BOVA;L'ALTRA EUROPA CON TSIPRAS;10;;
BOVA;IO CAMBIO - MAIE;1;;
BOVA;VERDI EUROPEI-GREEN ITALIA;1;;
BOVA;ITALIA DEI VALORI;0;;
BOVA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;0;;
BOVA;SCELTA EUROPEA;0;;
BOVA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
BOVALINO;PARTITO DEMOCRATICO;727;;
BOVALINO;FORZA ITALIA;655;;
BOVALINO;NUOVO CENTRO DESTRA - UDC;573;;
BOVALINO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;429;;
BOVALINO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;245;;
BOVALINO;L'ALTRA EUROPA CON TSIPRAS;178;;
BOVALINO;SCELTA EUROPEA;24;;
BOVALINO;ITALIA DEI VALORI;22;;
BOVALINO;VERDI EUROPEI-GREEN ITALIA;15;;
BOVALINO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;15;;
BOVALINO;IO CAMBIO - MAIE;2;;
BOVA MARINA;PARTITO DEMOCRATICO;623;;
BOVA MARINA;FORZA ITALIA;618;;
BOVA MARINA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;306;;
BOVA MARINA;NUOVO CENTRO DESTRA - UDC;223;;
BOVA MARINA;L'ALTRA EUROPA CON TSIPRAS;153;;
BOVA MARINA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;81;;
BOVA MARINA;SCELTA EUROPEA;66;;
BOVA MARINA;ITALIA DEI VALORI;19;;
BOVA MARINA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;16;;
BOVA MARINA;VERDI EUROPEI-GREEN ITALIA;10;;
BOVA MARINA;IO CAMBIO - MAIE;4;;
BRANCALEONE;PARTITO DEMOCRATICO;618;;
BRANCALEONE;FORZA ITALIA;565;;
BRANCALEONE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;288;;
BRANCALEONE;NUOVO CENTRO DESTRA - UDC;275;;
BRANCALEONE;L'ALTRA EUROPA CON TSIPRAS;69;;
BRANCALEONE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;53;;
BRANCALEONE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;23;;
BRANCALEONE;ITALIA DEI VALORI;21;;
BRANCALEONE;SCELTA EUROPEA;17;;
BRANCALEONE;VERDI EUROPEI-GREEN ITALIA;13;;
BRANCALEONE;IO CAMBIO - MAIE;4;;
BRUZZANO ZEFFIRIO;FORZA ITALIA;138;;
BRUZZANO ZEFFIRIO;PARTITO DEMOCRATICO;136;;
BRUZZANO ZEFFIRIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;37;;
BRUZZANO ZEFFIRIO;NUOVO CENTRO DESTRA - UDC;24;;
BRUZZANO ZEFFIRIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;7;;
BRUZZANO ZEFFIRIO;L'ALTRA EUROPA CON TSIPRAS;6;;
BRUZZANO ZEFFIRIO;ITALIA DEI VALORI;4;;
BRUZZANO ZEFFIRIO;SCELTA EUROPEA;2;;
BRUZZANO ZEFFIRIO;IO CAMBIO - MAIE;1;;
BRUZZANO ZEFFIRIO;VERDI EUROPEI-GREEN ITALIA;1;;
BRUZZANO ZEFFIRIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CALANNA;NUOVO CENTRO DESTRA - UDC;141;;
CALANNA;PARTITO DEMOCRATICO;107;;
CALANNA;FORZA ITALIA;73;;
CALANNA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;26;;
CALANNA;SCELTA EUROPEA;8;;
CALANNA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
CALANNA;L'ALTRA EUROPA CON TSIPRAS;4;;
CALANNA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CALANNA;ITALIA DEI VALORI;1;;
CALANNA;IO CAMBIO - MAIE;1;;
CALANNA;VERDI EUROPEI-GREEN ITALIA;0;;
CAMINI;PARTITO DEMOCRATICO;107;;
CAMINI;FORZA ITALIA;72;;
CAMINI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;32;;
CAMINI;NUOVO CENTRO DESTRA - UDC;18;;
CAMINI;ITALIA DEI VALORI;14;;
CAMINI;SCELTA EUROPEA;3;;
CAMINI;L'ALTRA EUROPA CON TSIPRAS;3;;
CAMINI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;2;;
CAMINI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
CAMINI;IO CAMBIO - MAIE;0;;
CAMINI;VERDI EUROPEI-GREEN ITALIA;0;;
CAMPO CALABRO;PARTITO DEMOCRATICO;787;;
CAMPO CALABRO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;313;;
CAMPO CALABRO;FORZA ITALIA;242;;
CAMPO CALABRO;NUOVO CENTRO DESTRA - UDC;98;;
CAMPO CALABRO;L'ALTRA EUROPA CON TSIPRAS;89;;
CAMPO CALABRO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;53;;
CAMPO CALABRO;SCELTA EUROPEA;15;;
CAMPO CALABRO;ITALIA DEI VALORI;9;;
CAMPO CALABRO;VERDI EUROPEI-GREEN ITALIA;8;;
CAMPO CALABRO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
CAMPO CALABRO;IO CAMBIO - MAIE;3;;
CANDIDONI;NUOVO CENTRO DESTRA - UDC;36;;
CANDIDONI;PARTITO DEMOCRATICO;30;;
CANDIDONI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;15;;
CANDIDONI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;14;;
CANDIDONI;FORZA ITALIA;10;;
CANDIDONI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CANDIDONI;IO CAMBIO - MAIE;1;;
CANDIDONI;L'ALTRA EUROPA CON TSIPRAS;1;;
CANDIDONI;VERDI EUROPEI-GREEN ITALIA;0;;
CANDIDONI;ITALIA DEI VALORI;0;;
CANDIDONI;SCELTA EUROPEA;0;;
CANOLO;PARTITO DEMOCRATICO;184;;
CANOLO;NUOVO CENTRO DESTRA - UDC;134;;
CANOLO;FORZA ITALIA;58;;
CANOLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;41;;
CANOLO;L'ALTRA EUROPA CON TSIPRAS;28;;
CANOLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
CANOLO;SCELTA EUROPEA;7;;
CANOLO;ITALIA DEI VALORI;5;;
CANOLO;VERDI EUROPEI-GREEN ITALIA;1;;
CANOLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
CANOLO;IO CAMBIO - MAIE;0;;
CARAFFA DEL BIANCO;NUOVO CENTRO DESTRA - UDC;88;;
CARAFFA DEL BIANCO;PARTITO DEMOCRATICO;51;;
CARAFFA DEL BIANCO;SCELTA EUROPEA;47;;
CARAFFA DEL BIANCO;FORZA ITALIA;43;;
CARAFFA DEL BIANCO;L'ALTRA EUROPA CON TSIPRAS;13;;
CARAFFA DEL BIANCO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;8;;
CARAFFA DEL BIANCO;IO CAMBIO - MAIE;0;;
CARAFFA DEL BIANCO;ITALIA DEI VALORI;0;;
CARAFFA DEL BIANCO;VERDI EUROPEI-GREEN ITALIA;0;;
CARAFFA DEL BIANCO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;0;;
CARAFFA DEL BIANCO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
CARDETO;PARTITO DEMOCRATICO;461;;
CARDETO;FORZA ITALIA;168;;
CARDETO;NUOVO CENTRO DESTRA - UDC;166;;
CARDETO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;80;;
CARDETO;L'ALTRA EUROPA CON TSIPRAS;73;;
CARDETO;SCELTA EUROPEA;46;;
CARDETO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;13;;
CARDETO;ITALIA DEI VALORI;5;;
CARDETO;VERDI EUROPEI-GREEN ITALIA;2;;
CARDETO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
CARDETO;IO CAMBIO - MAIE;1;;
CARERI;FORZA ITALIA;326;;
CARERI;PARTITO DEMOCRATICO;238;;
CARERI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;112;;
CARERI;SCELTA EUROPEA;45;;
CARERI;NUOVO CENTRO DESTRA - UDC;44;;
CARERI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;36;;
CARERI;L'ALTRA EUROPA CON TSIPRAS;16;;
CARERI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
CARERI;ITALIA DEI VALORI;10;;
CARERI;VERDI EUROPEI-GREEN ITALIA;7;;
CARERI;IO CAMBIO - MAIE;5;;
CASIGNANA;NUOVO CENTRO DESTRA - UDC;162;;
CASIGNANA;PARTITO DEMOCRATICO;112;;
CASIGNANA;FORZA ITALIA;43;;
CASIGNANA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;11;;
CASIGNANA;L'ALTRA EUROPA CON TSIPRAS;8;;
CASIGNANA;ITALIA DEI VALORI;2;;
CASIGNANA;VERDI EUROPEI-GREEN ITALIA;1;;
CASIGNANA;IO CAMBIO - MAIE;1;;
CASIGNANA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1;;
CASIGNANA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
CASIGNANA;SCELTA EUROPEA;0;;
CAULONIA;PARTITO DEMOCRATICO;1092;;
CAULONIA;FORZA ITALIA;451;;
CAULONIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;369;;
CAULONIA;NUOVO CENTRO DESTRA - UDC;208;;
CAULONIA;L'ALTRA EUROPA CON TSIPRAS;84;;
CAULONIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;47;;
CAULONIA;SCELTA EUROPEA;14;;
CAULONIA;VERDI EUROPEI-GREEN ITALIA;13;;
CAULONIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
CAULONIA;ITALIA DEI VALORI;11;;
CAULONIA;IO CAMBIO - MAIE;1;;
CIMINA';PARTITO DEMOCRATICO;45;;
CIMINA';MOVIMENTO 5 STELLE BEPPEGRILLO.IT;21;;
CIMINA';NUOVO CENTRO DESTRA - UDC;16;;
CIMINA';SCELTA EUROPEA;16;;
CIMINA';FORZA ITALIA;15;;
CIMINA';FRATELLI D'ITALIA - ALLEANZA NAZIONALE;4;;
CIMINA';ITALIA DEI VALORI;2;;
CIMINA';L'ALTRA EUROPA CON TSIPRAS;1;;
CIMINA';IO CAMBIO - MAIE;0;;
CIMINA';VERDI EUROPEI-GREEN ITALIA;0;;
CIMINA';LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
CINQUEFRONDI;PARTITO DEMOCRATICO;861;;
CINQUEFRONDI;NUOVO CENTRO DESTRA - UDC;430;;
CINQUEFRONDI;FORZA ITALIA;411;;
CINQUEFRONDI;L'ALTRA EUROPA CON TSIPRAS;323;;
CINQUEFRONDI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;235;;
CINQUEFRONDI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;34;;
CINQUEFRONDI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
CINQUEFRONDI;SCELTA EUROPEA;9;;
CINQUEFRONDI;ITALIA DEI VALORI;7;;
CINQUEFRONDI;VERDI EUROPEI-GREEN ITALIA;6;;
CINQUEFRONDI;IO CAMBIO - MAIE;4;;
CITTANOVA;PARTITO DEMOCRATICO;2028;;
CITTANOVA;FORZA ITALIA;1557;;
CITTANOVA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;871;;
CITTANOVA;NUOVO CENTRO DESTRA - UDC;504;;
CITTANOVA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;162;;
CITTANOVA;L'ALTRA EUROPA CON TSIPRAS;155;;
CITTANOVA;ITALIA DEI VALORI;49;;
CITTANOVA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;40;;
CITTANOVA;SCELTA EUROPEA;33;;
CITTANOVA;VERDI EUROPEI-GREEN ITALIA;21;;
CITTANOVA;IO CAMBIO - MAIE;16;;
CONDOFURI;PARTITO DEMOCRATICO;452;;
CONDOFURI;FORZA ITALIA;366;;
CONDOFURI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;228;;
CONDOFURI;NUOVO CENTRO DESTRA - UDC;134;;
CONDOFURI;L'ALTRA EUROPA CON TSIPRAS;50;;
CONDOFURI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;43;;
CONDOFURI;SCELTA EUROPEA;12;;
CONDOFURI;ITALIA DEI VALORI;9;;
CONDOFURI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
CONDOFURI;VERDI EUROPEI-GREEN ITALIA;6;;
CONDOFURI;IO CAMBIO - MAIE;2;;
COSOLETO;PARTITO DEMOCRATICO;127;;
COSOLETO;FORZA ITALIA;74;;
COSOLETO;NUOVO CENTRO DESTRA - UDC;44;;
COSOLETO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;37;;
COSOLETO;SCELTA EUROPEA;25;;
COSOLETO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;6;;
COSOLETO;L'ALTRA EUROPA CON TSIPRAS;3;;
COSOLETO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
COSOLETO;ITALIA DEI VALORI;0;;
COSOLETO;IO CAMBIO - MAIE;0;;
COSOLETO;VERDI EUROPEI-GREEN ITALIA;0;;
DELIANUOVA;PARTITO DEMOCRATICO;367;;
DELIANUOVA;NUOVO CENTRO DESTRA - UDC;234;;
DELIANUOVA;FORZA ITALIA;226;;
DELIANUOVA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;96;;
DELIANUOVA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
DELIANUOVA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;8;;
DELIANUOVA;L'ALTRA EUROPA CON TSIPRAS;8;;
DELIANUOVA;SCELTA EUROPEA;5;;
DELIANUOVA;VERDI EUROPEI-GREEN ITALIA;2;;
DELIANUOVA;ITALIA DEI VALORI;2;;
DELIANUOVA;IO CAMBIO - MAIE;1;;
FEROLETO DELLA CHIESA;PARTITO DEMOCRATICO;260;;
FEROLETO DELLA CHIESA;FORZA ITALIA;225;;
FEROLETO DELLA CHIESA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;146;;
FEROLETO DELLA CHIESA;NUOVO CENTRO DESTRA - UDC;135;;
FEROLETO DELLA CHIESA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;17;;
FEROLETO DELLA CHIESA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;15;;
FEROLETO DELLA CHIESA;SCELTA EUROPEA;12;;
FEROLETO DELLA CHIESA;L'ALTRA EUROPA CON TSIPRAS;9;;
FEROLETO DELLA CHIESA;ITALIA DEI VALORI;6;;
FEROLETO DELLA CHIESA;VERDI EUROPEI-GREEN ITALIA;5;;
FEROLETO DELLA CHIESA;IO CAMBIO - MAIE;3;;
FERRUZZANO;PARTITO DEMOCRATICO;97;;
FERRUZZANO;FORZA ITALIA;55;;
FERRUZZANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;31;;
FERRUZZANO;NUOVO CENTRO DESTRA - UDC;23;;
FERRUZZANO;L'ALTRA EUROPA CON TSIPRAS;14;;
FERRUZZANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;3;;
FERRUZZANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
FERRUZZANO;IO CAMBIO - MAIE;1;;
FERRUZZANO;ITALIA DEI VALORI;0;;
FERRUZZANO;VERDI EUROPEI-GREEN ITALIA;0;;
FERRUZZANO;SCELTA EUROPEA;0;;
FIUMARA;PARTITO DEMOCRATICO;181;;
FIUMARA;NUOVO CENTRO DESTRA - UDC;69;;
FIUMARA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;52;;
FIUMARA;FORZA ITALIA;43;;
FIUMARA;L'ALTRA EUROPA CON TSIPRAS;9;;
FIUMARA;SCELTA EUROPEA;2;;
FIUMARA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;2;;
FIUMARA;VERDI EUROPEI-GREEN ITALIA;2;;
FIUMARA;IO CAMBIO - MAIE;1;;
FIUMARA;ITALIA DEI VALORI;1;;
FIUMARA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
GALATRO;PARTITO DEMOCRATICO;248;;
GALATRO;FORZA ITALIA;102;;
GALATRO;NUOVO CENTRO DESTRA - UDC;90;;
GALATRO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;71;;
GALATRO;L'ALTRA EUROPA CON TSIPRAS;9;;
GALATRO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
GALATRO;SCELTA EUROPEA;4;;
GALATRO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
GALATRO;IO CAMBIO - MAIE;2;;
GALATRO;VERDI EUROPEI-GREEN ITALIA;1;;
GALATRO;ITALIA DEI VALORI;0;;
GERACE;PARTITO DEMOCRATICO;328;;
GERACE;NUOVO CENTRO DESTRA - UDC;207;;
GERACE;FORZA ITALIA;164;;
GERACE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;123;;
GERACE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;41;;
GERACE;L'ALTRA EUROPA CON TSIPRAS;22;;
GERACE;SCELTA EUROPEA;15;;
GERACE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;4;;
GERACE;ITALIA DEI VALORI;3;;
GERACE;IO CAMBIO - MAIE;1;;
GERACE;VERDI EUROPEI-GREEN ITALIA;1;;
GIFFONE;FORZA ITALIA;587;;
GIFFONE;PARTITO DEMOCRATICO;115;;
GIFFONE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;40;;
GIFFONE;NUOVO CENTRO DESTRA - UDC;17;;
GIFFONE;SCELTA EUROPEA;5;;
GIFFONE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;5;;
GIFFONE;L'ALTRA EUROPA CON TSIPRAS;3;;
GIFFONE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
GIFFONE;ITALIA DEI VALORI;2;;
GIFFONE;IO CAMBIO - MAIE;1;;
GIFFONE;VERDI EUROPEI-GREEN ITALIA;0;;
GIOIA TAURO;FORZA ITALIA;1757;;
GIOIA TAURO;PARTITO DEMOCRATICO;1247;;
GIOIA TAURO;NUOVO CENTRO DESTRA - UDC;888;;
GIOIA TAURO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;660;;
GIOIA TAURO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;105;;
GIOIA TAURO;SCELTA EUROPEA;95;;
GIOIA TAURO;L'ALTRA EUROPA CON TSIPRAS;42;;
GIOIA TAURO;ITALIA DEI VALORI;31;;
GIOIA TAURO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;27;;
GIOIA TAURO;VERDI EUROPEI-GREEN ITALIA;11;;
GIOIA TAURO;IO CAMBIO - MAIE;7;;
GIOIOSA IONICA;PARTITO DEMOCRATICO;754;;
GIOIOSA IONICA;FORZA ITALIA;537;;
GIOIOSA IONICA;L'ALTRA EUROPA CON TSIPRAS;275;;
GIOIOSA IONICA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;247;;
GIOIOSA IONICA;NUOVO CENTRO DESTRA - UDC;72;;
GIOIOSA IONICA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;53;;
GIOIOSA IONICA;SCELTA EUROPEA;35;;
GIOIOSA IONICA;ITALIA DEI VALORI;9;;
GIOIOSA IONICA;VERDI EUROPEI-GREEN ITALIA;9;;
GIOIOSA IONICA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
GIOIOSA IONICA;IO CAMBIO - MAIE;1;;
GROTTERIA;PARTITO DEMOCRATICO;245;;
GROTTERIA;FORZA ITALIA;230;;
GROTTERIA;NUOVO CENTRO DESTRA - UDC;191;;
GROTTERIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;80;;
GROTTERIA;L'ALTRA EUROPA CON TSIPRAS;31;;
GROTTERIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;22;;
GROTTERIA;SCELTA EUROPEA;11;;
