

Ente;Liste/Gruppi;Voti;
FRAGAGNANO;NUOVO CENTRO DESTRA - UDC;236;;
FRAGAGNANO;L'ALTRA EUROPA CON TSIPRAS;53;;
FRAGAGNANO;ITALIA DEI VALORI;39;;
FRAGAGNANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;31;;
FRAGAGNANO;VERDI EUROPEI-GREEN ITALIA;20;;
FRAGAGNANO;SCELTA EUROPEA;12;;
FRAGAGNANO;IO CAMBIO - MAIE;11;;
FRAGAGNANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;9;;
GINOSA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2992;;
GINOSA;PARTITO DEMOCRATICO;2736;;
GINOSA;FORZA ITALIA;2313;;
GINOSA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;247;;
GINOSA;NUOVO CENTRO DESTRA - UDC;245;;
GINOSA;L'ALTRA EUROPA CON TSIPRAS;203;;
GINOSA;SCELTA EUROPEA;97;;
GINOSA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;58;;
GINOSA;ITALIA DEI VALORI;38;;
GINOSA;VERDI EUROPEI-GREEN ITALIA;38;;
GINOSA;IO CAMBIO - MAIE;4;;
GROTTAGLIE;PARTITO DEMOCRATICO;4328;;
GROTTAGLIE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;3015;;
GROTTAGLIE;FORZA ITALIA;1903;;
GROTTAGLIE;NUOVO CENTRO DESTRA - UDC;833;;
GROTTAGLIE;L'ALTRA EUROPA CON TSIPRAS;437;;
GROTTAGLIE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;345;;
GROTTAGLIE;VERDI EUROPEI-GREEN ITALIA;141;;
GROTTAGLIE;ITALIA DEI VALORI;113;;
GROTTAGLIE;SCELTA EUROPEA;109;;
GROTTAGLIE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;65;;
GROTTAGLIE;IO CAMBIO - MAIE;21;;
LATERZA;PARTITO DEMOCRATICO;2109;;
LATERZA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1388;;
LATERZA;FORZA ITALIA;1165;;
LATERZA;NUOVO CENTRO DESTRA - UDC;1024;;
LATERZA;L'ALTRA EUROPA CON TSIPRAS;186;;
LATERZA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;117;;
LATERZA;SCELTA EUROPEA;63;;
LATERZA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;36;;
LATERZA;ITALIA DEI VALORI;32;;
LATERZA;VERDI EUROPEI-GREEN ITALIA;26;;
LATERZA;IO CAMBIO - MAIE;8;;
LEPORANO;PARTITO DEMOCRATICO;912;;
LEPORANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;760;;
LEPORANO;FORZA ITALIA;591;;
LEPORANO;NUOVO CENTRO DESTRA - UDC;207;;
LEPORANO;VERDI EUROPEI-GREEN ITALIA;102;;
LEPORANO;SCELTA EUROPEA;62;;
LEPORANO;L'ALTRA EUROPA CON TSIPRAS;61;;
LEPORANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;59;;
LEPORANO;ITALIA DEI VALORI;23;;
LEPORANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;15;;
LEPORANO;IO CAMBIO - MAIE;1;;
LIZZANO;PARTITO DEMOCRATICO;1328;;
LIZZANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1023;;
LIZZANO;FORZA ITALIA;858;;
LIZZANO;NUOVO CENTRO DESTRA - UDC;245;;
LIZZANO;SCELTA EUROPEA;153;;
LIZZANO;L'ALTRA EUROPA CON TSIPRAS;152;;
LIZZANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;69;;
LIZZANO;ITALIA DEI VALORI;47;;
LIZZANO;VERDI EUROPEI-GREEN ITALIA;25;;
LIZZANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;13;;
LIZZANO;IO CAMBIO - MAIE;8;;
MANDURIA;PARTITO DEMOCRATICO;3557;;
MANDURIA;FORZA ITALIA;2613;;
MANDURIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2184;;
MANDURIA;NUOVO CENTRO DESTRA - UDC;1030;;
MANDURIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;275;;
MANDURIA;L'ALTRA EUROPA CON TSIPRAS;233;;
MANDURIA;VERDI EUROPEI-GREEN ITALIA;192;;
MANDURIA;SCELTA EUROPEA;145;;
MANDURIA;ITALIA DEI VALORI;78;;
MANDURIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;45;;
MANDURIA;IO CAMBIO - MAIE;9;;
MARTINA FRANCA;PARTITO DEMOCRATICO;6577;;
MARTINA FRANCA;FORZA ITALIA;5687;;
MARTINA FRANCA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;4013;;
MARTINA FRANCA;NUOVO CENTRO DESTRA - UDC;939;;
MARTINA FRANCA;L'ALTRA EUROPA CON TSIPRAS;649;;
MARTINA FRANCA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;477;;
MARTINA FRANCA;VERDI EUROPEI-GREEN ITALIA;198;;
MARTINA FRANCA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;140;;
MARTINA FRANCA;ITALIA DEI VALORI;139;;
MARTINA FRANCA;SCELTA EUROPEA;105;;
MARTINA FRANCA;IO CAMBIO - MAIE;43;;
MARUGGIO;PARTITO DEMOCRATICO;1024;;
MARUGGIO;FORZA ITALIA;754;;
MARUGGIO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;688;;
MARUGGIO;NUOVO CENTRO DESTRA - UDC;342;;
MARUGGIO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;151;;
MARUGGIO;L'ALTRA EUROPA CON TSIPRAS;126;;
MARUGGIO;SCELTA EUROPEA;40;;
MARUGGIO;ITALIA DEI VALORI;35;;
MARUGGIO;VERDI EUROPEI-GREEN ITALIA;34;;
MARUGGIO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;18;;
MARUGGIO;IO CAMBIO - MAIE;12;;
MASSAFRA;PARTITO DEMOCRATICO;3567;;
MASSAFRA;FORZA ITALIA;3034;;
MASSAFRA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2894;;
MASSAFRA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1637;;
MASSAFRA;NUOVO CENTRO DESTRA - UDC;831;;
MASSAFRA;L'ALTRA EUROPA CON TSIPRAS;290;;
MASSAFRA;VERDI EUROPEI-GREEN ITALIA;89;;
MASSAFRA;SCELTA EUROPEA;84;;
MASSAFRA;ITALIA DEI VALORI;70;;
MASSAFRA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;54;;
MASSAFRA;IO CAMBIO - MAIE;16;;
MONTEIASI;PARTITO DEMOCRATICO;707;;
MONTEIASI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;456;;
MONTEIASI;FORZA ITALIA;449;;
MONTEIASI;NUOVO CENTRO DESTRA - UDC;223;;
MONTEIASI;ITALIA DEI VALORI;55;;
MONTEIASI;SCELTA EUROPEA;50;;
MONTEIASI;L'ALTRA EUROPA CON TSIPRAS;49;;
MONTEIASI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;21;;
MONTEIASI;VERDI EUROPEI-GREEN ITALIA;19;;
MONTEIASI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;10;;
MONTEIASI;IO CAMBIO - MAIE;4;;
MONTEMESOLA;PARTITO DEMOCRATICO;490;;
MONTEMESOLA;NUOVO CENTRO DESTRA - UDC;311;;
MONTEMESOLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;302;;
MONTEMESOLA;FORZA ITALIA;206;;
MONTEMESOLA;VERDI EUROPEI-GREEN ITALIA;38;;
MONTEMESOLA;L'ALTRA EUROPA CON TSIPRAS;36;;
MONTEMESOLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;33;;
MONTEMESOLA;SCELTA EUROPEA;24;;
MONTEMESOLA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;6;;
MONTEMESOLA;ITALIA DEI VALORI;4;;
MONTEMESOLA;IO CAMBIO - MAIE;0;;
MONTEPARANO;PARTITO DEMOCRATICO;390;;
MONTEPARANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;244;;
MONTEPARANO;FORZA ITALIA;208;;
MONTEPARANO;NUOVO CENTRO DESTRA - UDC;56;;
MONTEPARANO;L'ALTRA EUROPA CON TSIPRAS;26;;
MONTEPARANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;19;;
MONTEPARANO;ITALIA DEI VALORI;15;;
MONTEPARANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;8;;
MONTEPARANO;VERDI EUROPEI-GREEN ITALIA;7;;
MONTEPARANO;SCELTA EUROPEA;3;;
MONTEPARANO;IO CAMBIO - MAIE;0;;
MOTTOLA;PARTITO DEMOCRATICO;2205;;
MOTTOLA;FORZA ITALIA;1562;;
MOTTOLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1350;;
MOTTOLA;NUOVO CENTRO DESTRA - UDC;746;;
MOTTOLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;483;;
MOTTOLA;L'ALTRA EUROPA CON TSIPRAS;146;;
MOTTOLA;VERDI EUROPEI-GREEN ITALIA;57;;
MOTTOLA;ITALIA DEI VALORI;41;;
MOTTOLA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;38;;
MOTTOLA;SCELTA EUROPEA;34;;
MOTTOLA;IO CAMBIO - MAIE;7;;
PALAGIANELLO;PARTITO DEMOCRATICO;783;;
PALAGIANELLO;FORZA ITALIA;771;;
PALAGIANELLO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;706;;
PALAGIANELLO;NUOVO CENTRO DESTRA - UDC;465;;
PALAGIANELLO;L'ALTRA EUROPA CON TSIPRAS;214;;
PALAGIANELLO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;68;;
PALAGIANELLO;SCELTA EUROPEA;21;;
PALAGIANELLO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;18;;
PALAGIANELLO;ITALIA DEI VALORI;16;;
PALAGIANELLO;VERDI EUROPEI-GREEN ITALIA;14;;
PALAGIANELLO;IO CAMBIO - MAIE;0;;
PALAGIANO;PARTITO DEMOCRATICO;1695;;
PALAGIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1612;;
PALAGIANO;FORZA ITALIA;1072;;
PALAGIANO;NUOVO CENTRO DESTRA - UDC;684;;
PALAGIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;399;;
PALAGIANO;L'ALTRA EUROPA CON TSIPRAS;178;;
PALAGIANO;SCELTA EUROPEA;95;;
PALAGIANO;VERDI EUROPEI-GREEN ITALIA;49;;
PALAGIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;36;;
PALAGIANO;ITALIA DEI VALORI;33;;
PALAGIANO;IO CAMBIO - MAIE;5;;
PULSANO;PARTITO DEMOCRATICO;1461;;
PULSANO;FORZA ITALIA;941;;
PULSANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;894;;
PULSANO;L'ALTRA EUROPA CON TSIPRAS;524;;
PULSANO;NUOVO CENTRO DESTRA - UDC;186;;
PULSANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;74;;
PULSANO;SCELTA EUROPEA;55;;
PULSANO;VERDI EUROPEI-GREEN ITALIA;41;;
PULSANO;ITALIA DEI VALORI;28;;
PULSANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;21;;
PULSANO;IO CAMBIO - MAIE;7;;
ROCCAFORZATA;PARTITO DEMOCRATICO;304;;
ROCCAFORZATA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;228;;
ROCCAFORZATA;FORZA ITALIA;168;;
ROCCAFORZATA;ITALIA DEI VALORI;21;;
ROCCAFORZATA;L'ALTRA EUROPA CON TSIPRAS;16;;
ROCCAFORZATA;NUOVO CENTRO DESTRA - UDC;13;;
ROCCAFORZATA;SCELTA EUROPEA;13;;
ROCCAFORZATA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;11;;
ROCCAFORZATA;VERDI EUROPEI-GREEN ITALIA;2;;
ROCCAFORZATA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;2;;
ROCCAFORZATA;IO CAMBIO - MAIE;1;;
SAN GIORGIO IONICO;PARTITO DEMOCRATICO;1648;;
SAN GIORGIO IONICO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1521;;
SAN GIORGIO IONICO;FORZA ITALIA;917;;
SAN GIORGIO IONICO;L'ALTRA EUROPA CON TSIPRAS;505;;
SAN GIORGIO IONICO;ITALIA DEI VALORI;475;;
SAN GIORGIO IONICO;NUOVO CENTRO DESTRA - UDC;418;;
SAN GIORGIO IONICO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;144;;
SAN GIORGIO IONICO;VERDI EUROPEI-GREEN ITALIA;85;;
SAN GIORGIO IONICO;SCELTA EUROPEA;67;;
SAN GIORGIO IONICO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;26;;
SAN GIORGIO IONICO;IO CAMBIO - MAIE;5;;
SAN MARZANO DI SAN GIUSEPPE;PARTITO DEMOCRATICO;916;;
SAN MARZANO DI SAN GIUSEPPE;NUOVO CENTRO DESTRA - UDC;866;;
SAN MARZANO DI SAN GIUSEPPE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;714;;
SAN MARZANO DI SAN GIUSEPPE;FORZA ITALIA;587;;
SAN MARZANO DI SAN GIUSEPPE;L'ALTRA EUROPA CON TSIPRAS;150;;
SAN MARZANO DI SAN GIUSEPPE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;39;;
SAN MARZANO DI SAN GIUSEPPE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;26;;
SAN MARZANO DI SAN GIUSEPPE;ITALIA DEI VALORI;23;;
SAN MARZANO DI SAN GIUSEPPE;SCELTA EUROPEA;18;;
SAN MARZANO DI SAN GIUSEPPE;IO CAMBIO - MAIE;16;;
SAN MARZANO DI SAN GIUSEPPE;VERDI EUROPEI-GREEN ITALIA;15;;
SAVA;PARTITO DEMOCRATICO;1732;;
SAVA;FORZA ITALIA;1268;;
SAVA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;947;;
SAVA;NUOVO CENTRO DESTRA - UDC;791;;
SAVA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;368;;
SAVA;L'ALTRA EUROPA CON TSIPRAS;174;;
SAVA;VERDI EUROPEI-GREEN ITALIA;51;;
SAVA;SCELTA EUROPEA;28;;
SAVA;ITALIA DEI VALORI;25;;
SAVA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;19;;
SAVA;IO CAMBIO - MAIE;5;;
STATTE;PARTITO DEMOCRATICO;2026;;
STATTE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1246;;
STATTE;FORZA ITALIA;889;;
STATTE;VERDI EUROPEI-GREEN ITALIA;229;;
STATTE;NUOVO CENTRO DESTRA - UDC;203;;
STATTE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;85;;
STATTE;L'ALTRA EUROPA CON TSIPRAS;81;;
STATTE;SCELTA EUROPEA;69;;
STATTE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;37;;
STATTE;ITALIA DEI VALORI;31;;
STATTE;IO CAMBIO - MAIE;6;;
TARANTO;PARTITO DEMOCRATICO;25330;;
TARANTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;17488;;
TARANTO;FORZA ITALIA;11519;;
TARANTO;VERDI EUROPEI-GREEN ITALIA;5358;;
TARANTO;NUOVO CENTRO DESTRA - UDC;2938;;
TARANTO;L'ALTRA EUROPA CON TSIPRAS;1937;;
TARANTO;SCELTA EUROPEA;1649;;
TARANTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1477;;
TARANTO;ITALIA DEI VALORI;639;;
TARANTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;377;;
TARANTO;IO CAMBIO - MAIE;78;;
TORRICELLA;FORZA ITALIA;593;;
TORRICELLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;362;;
TORRICELLA;PARTITO DEMOCRATICO;333;;
TORRICELLA;NUOVO CENTRO DESTRA - UDC;74;;
TORRICELLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;36;;
TORRICELLA;SCELTA EUROPEA;28;;
TORRICELLA;L'ALTRA EUROPA CON TSIPRAS;19;;
TORRICELLA;ITALIA DEI VALORI;9;;
TORRICELLA;VERDI EUROPEI-GREEN ITALIA;9;;
TORRICELLA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;3;;
TORRICELLA;IO CAMBIO - MAIE;1;;
