

Ente;Liste/Gruppi;Voti;
ALTAMURA;PARTITO DEMOCRATICO;8408;;
ALTAMURA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;6873;;
ALTAMURA;FORZA ITALIA;6003;;
ALTAMURA;NUOVO CENTRO DESTRA - UDC;1647;;
ALTAMURA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;968;;
ALTAMURA;L'ALTRA EUROPA CON TSIPRAS;873;;
ALTAMURA;SCELTA EUROPEA;286;;
ALTAMURA;VERDI EUROPEI-GREEN ITALIA;128;;
ALTAMURA;ITALIA DEI VALORI;126;;
ALTAMURA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;105;;
ALTAMURA;IO CAMBIO - MAIE;31;;
BARI;PARTITO DEMOCRATICO;53288;;
BARI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;45660;;
BARI;FORZA ITALIA;39321;;
BARI;L'ALTRA EUROPA CON TSIPRAS;10406;;
BARI;NUOVO CENTRO DESTRA - UDC;9923;;
BARI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8131;;
BARI;VERDI EUROPEI-GREEN ITALIA;1461;;
BARI;SCELTA EUROPEA;1134;;
BARI;ITALIA DEI VALORI;1125;;
BARI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;940;;
BARI;IO CAMBIO - MAIE;345;;
BINETTO;FORZA ITALIA;445;;
BINETTO;PARTITO DEMOCRATICO;425;;
BINETTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;374;;
BINETTO;NUOVO CENTRO DESTRA - UDC;56;;
BINETTO;L'ALTRA EUROPA CON TSIPRAS;48;;
BINETTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;35;;
BINETTO;ITALIA DEI VALORI;17;;
BINETTO;VERDI EUROPEI-GREEN ITALIA;12;;
BINETTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;7;;
BINETTO;IO CAMBIO - MAIE;7;;
BINETTO;SCELTA EUROPEA;3;;
BITETTO;FORZA ITALIA;1349;;
BITETTO;PARTITO DEMOCRATICO;1330;;
BITETTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1183;;
BITETTO;NUOVO CENTRO DESTRA - UDC;565;;
BITETTO;L'ALTRA EUROPA CON TSIPRAS;214;;
BITETTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;149;;
BITETTO;VERDI EUROPEI-GREEN ITALIA;22;;
BITETTO;SCELTA EUROPEA;20;;
BITETTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;17;;
BITETTO;ITALIA DEI VALORI;12;;
BITETTO;IO CAMBIO - MAIE;6;;
BITONTO;PARTITO DEMOCRATICO;7269;;
BITONTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;5146;;
BITONTO;FORZA ITALIA;4149;;
BITONTO;L'ALTRA EUROPA CON TSIPRAS;952;;
BITONTO;NUOVO CENTRO DESTRA - UDC;736;;
BITONTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;293;;
BITONTO;VERDI EUROPEI-GREEN ITALIA;112;;
BITONTO;ITALIA DEI VALORI;100;;
BITONTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;82;;
BITONTO;SCELTA EUROPEA;76;;
BITONTO;IO CAMBIO - MAIE;21;;
BITRITTO;PARTITO DEMOCRATICO;2056;;
BITRITTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1831;;
BITRITTO;FORZA ITALIA;1387;;
BITRITTO;NUOVO CENTRO DESTRA - UDC;478;;
BITRITTO;L'ALTRA EUROPA CON TSIPRAS;371;;
BITRITTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;252;;
BITRITTO;ITALIA DEI VALORI;61;;
BITRITTO;SCELTA EUROPEA;49;;
BITRITTO;VERDI EUROPEI-GREEN ITALIA;49;;
BITRITTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;35;;
BITRITTO;IO CAMBIO - MAIE;18;;
CAPURSO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1959;;
CAPURSO;PARTITO DEMOCRATICO;1619;;
CAPURSO;FORZA ITALIA;1227;;
CAPURSO;L'ALTRA EUROPA CON TSIPRAS;252;;
CAPURSO;NUOVO CENTRO DESTRA - UDC;146;;
CAPURSO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;130;;
CAPURSO;VERDI EUROPEI-GREEN ITALIA;32;;
CAPURSO;ITALIA DEI VALORI;30;;
CAPURSO;SCELTA EUROPEA;25;;
CAPURSO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;22;;
CAPURSO;IO CAMBIO - MAIE;10;;
CASAMASSIMA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2028;;
CASAMASSIMA;PARTITO DEMOCRATICO;1914;;
CASAMASSIMA;FORZA ITALIA;1179;;
CASAMASSIMA;L'ALTRA EUROPA CON TSIPRAS;350;;
CASAMASSIMA;NUOVO CENTRO DESTRA - UDC;306;;
CASAMASSIMA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;227;;
CASAMASSIMA;VERDI EUROPEI-GREEN ITALIA;41;;
CASAMASSIMA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;34;;
CASAMASSIMA;ITALIA DEI VALORI;27;;
CASAMASSIMA;SCELTA EUROPEA;27;;
CASAMASSIMA;IO CAMBIO - MAIE;7;;
CASSANO DELLE MURGE;PARTITO DEMOCRATICO;2209;;
CASSANO DELLE MURGE;FORZA ITALIA;2123;;
CASSANO DELLE MURGE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2081;;
CASSANO DELLE MURGE;L'ALTRA EUROPA CON TSIPRAS;494;;
CASSANO DELLE MURGE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;396;;
CASSANO DELLE MURGE;NUOVO CENTRO DESTRA - UDC;311;;
CASSANO DELLE MURGE;ITALIA DEI VALORI;128;;
CASSANO DELLE MURGE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;81;;
CASSANO DELLE MURGE;SCELTA EUROPEA;57;;
CASSANO DELLE MURGE;VERDI EUROPEI-GREEN ITALIA;55;;
CASSANO DELLE MURGE;IO CAMBIO - MAIE;19;;
CASTELLANA GROTTE;PARTITO DEMOCRATICO;2707;;
CASTELLANA GROTTE;FORZA ITALIA;2064;;
CASTELLANA GROTTE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1729;;
CASTELLANA GROTTE;NUOVO CENTRO DESTRA - UDC;863;;
CASTELLANA GROTTE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;434;;
CASTELLANA GROTTE;L'ALTRA EUROPA CON TSIPRAS;288;;
CASTELLANA GROTTE;SCELTA EUROPEA;75;;
CASTELLANA GROTTE;ITALIA DEI VALORI;54;;
CASTELLANA GROTTE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;36;;
CASTELLANA GROTTE;VERDI EUROPEI-GREEN ITALIA;30;;
CASTELLANA GROTTE;IO CAMBIO - MAIE;12;;
CELLAMARE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1370;;
CELLAMARE;FORZA ITALIA;828;;
CELLAMARE;PARTITO DEMOCRATICO;719;;
CELLAMARE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;108;;
CELLAMARE;NUOVO CENTRO DESTRA - UDC;92;;
CELLAMARE;L'ALTRA EUROPA CON TSIPRAS;54;;
CELLAMARE;VERDI EUROPEI-GREEN ITALIA;36;;
CELLAMARE;SCELTA EUROPEA;23;;
CELLAMARE;IO CAMBIO - MAIE;19;;
CELLAMARE;ITALIA DEI VALORI;18;;
CELLAMARE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;11;;
CONVERSANO;PARTITO DEMOCRATICO;3746;;
CONVERSANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2255;;
CONVERSANO;FORZA ITALIA;1554;;
CONVERSANO;NUOVO CENTRO DESTRA - UDC;1033;;
CONVERSANO;L'ALTRA EUROPA CON TSIPRAS;533;;
CONVERSANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;274;;
CONVERSANO;VERDI EUROPEI-GREEN ITALIA;75;;
CONVERSANO;ITALIA DEI VALORI;53;;
CONVERSANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;33;;
CONVERSANO;SCELTA EUROPEA;24;;
CONVERSANO;IO CAMBIO - MAIE;12;;
CORATO;FORZA ITALIA;8448;;
CORATO;PARTITO DEMOCRATICO;7099;;
CORATO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;6286;;
CORATO;L'ALTRA EUROPA CON TSIPRAS;1625;;
CORATO;NUOVO CENTRO DESTRA - UDC;1600;;
CORATO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;949;;
CORATO;VERDI EUROPEI-GREEN ITALIA;174;;
CORATO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;170;;
CORATO;SCELTA EUROPEA;151;;
CORATO;ITALIA DEI VALORI;150;;
CORATO;IO CAMBIO - MAIE;67;;
GIOIA DEL COLLE;PARTITO DEMOCRATICO;3687;;
GIOIA DEL COLLE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2679;;
GIOIA DEL COLLE;FORZA ITALIA;2048;;
GIOIA DEL COLLE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1054;;
GIOIA DEL COLLE;L'ALTRA EUROPA CON TSIPRAS;476;;
GIOIA DEL COLLE;NUOVO CENTRO DESTRA - UDC;436;;
GIOIA DEL COLLE;VERDI EUROPEI-GREEN ITALIA;88;;
GIOIA DEL COLLE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;73;;
GIOIA DEL COLLE;SCELTA EUROPEA;59;;
GIOIA DEL COLLE;ITALIA DEI VALORI;55;;
GIOIA DEL COLLE;IO CAMBIO - MAIE;25;;
GIOVINAZZO;PARTITO DEMOCRATICO;3280;;
GIOVINAZZO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1688;;
GIOVINAZZO;FORZA ITALIA;1133;;
GIOVINAZZO;L'ALTRA EUROPA CON TSIPRAS;509;;
GIOVINAZZO;NUOVO CENTRO DESTRA - UDC;376;;
GIOVINAZZO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;239;;
GIOVINAZZO;VERDI EUROPEI-GREEN ITALIA;62;;
GIOVINAZZO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;29;;
GIOVINAZZO;ITALIA DEI VALORI;28;;
GIOVINAZZO;SCELTA EUROPEA;26;;
GIOVINAZZO;IO CAMBIO - MAIE;3;;
GRAVINA IN PUGLIA;PARTITO DEMOCRATICO;4985;;
GRAVINA IN PUGLIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;3898;;
GRAVINA IN PUGLIA;FORZA ITALIA;2849;;
GRAVINA IN PUGLIA;NUOVO CENTRO DESTRA - UDC;1405;;
GRAVINA IN PUGLIA;L'ALTRA EUROPA CON TSIPRAS;591;;
GRAVINA IN PUGLIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;409;;
GRAVINA IN PUGLIA;SCELTA EUROPEA;89;;
GRAVINA IN PUGLIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;46;;
GRAVINA IN PUGLIA;VERDI EUROPEI-GREEN ITALIA;31;;
GRAVINA IN PUGLIA;ITALIA DEI VALORI;30;;
GRAVINA IN PUGLIA;IO CAMBIO - MAIE;16;;
GRUMO APPULA;PARTITO DEMOCRATICO;2103;;
GRUMO APPULA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1161;;
GRUMO APPULA;FORZA ITALIA;914;;
GRUMO APPULA;NUOVO CENTRO DESTRA - UDC;192;;
GRUMO APPULA;L'ALTRA EUROPA CON TSIPRAS;153;;
GRUMO APPULA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;120;;
GRUMO APPULA;SCELTA EUROPEA;28;;
GRUMO APPULA;ITALIA DEI VALORI;22;;
GRUMO APPULA;IO CAMBIO - MAIE;13;;
GRUMO APPULA;VERDI EUROPEI-GREEN ITALIA;12;;
GRUMO APPULA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;12;;
LOCOROTONDO;PARTITO DEMOCRATICO;2057;;
LOCOROTONDO;FORZA ITALIA;1883;;
LOCOROTONDO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1110;;
LOCOROTONDO;NUOVO CENTRO DESTRA - UDC;471;;
LOCOROTONDO;L'ALTRA EUROPA CON TSIPRAS;207;;
LOCOROTONDO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;148;;
LOCOROTONDO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;41;;
LOCOROTONDO;VERDI EUROPEI-GREEN ITALIA;39;;
LOCOROTONDO;ITALIA DEI VALORI;33;;
LOCOROTONDO;SCELTA EUROPEA;23;;
LOCOROTONDO;IO CAMBIO - MAIE;14;;
MODUGNO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;4430;;
MODUGNO;PARTITO DEMOCRATICO;4374;;
MODUGNO;FORZA ITALIA;2014;;
MODUGNO;NUOVO CENTRO DESTRA - UDC;915;;
MODUGNO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;599;;
MODUGNO;L'ALTRA EUROPA CON TSIPRAS;570;;
MODUGNO;VERDI EUROPEI-GREEN ITALIA;90;;
MODUGNO;ITALIA DEI VALORI;72;;
MODUGNO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;60;;
MODUGNO;SCELTA EUROPEA;38;;
MODUGNO;IO CAMBIO - MAIE;21;;
MOLA DI BARI;PARTITO DEMOCRATICO;2767;;
MOLA DI BARI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2436;;
MOLA DI BARI;NUOVO CENTRO DESTRA - UDC;1273;;
MOLA DI BARI;FORZA ITALIA;1222;;
MOLA DI BARI;L'ALTRA EUROPA CON TSIPRAS;442;;
MOLA DI BARI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;272;;
MOLA DI BARI;VERDI EUROPEI-GREEN ITALIA;57;;
MOLA DI BARI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;52;;
MOLA DI BARI;SCELTA EUROPEA;45;;
MOLA DI BARI;ITALIA DEI VALORI;29;;
MOLA DI BARI;IO CAMBIO - MAIE;12;;
MOLFETTA;PARTITO DEMOCRATICO;6389;;
MOLFETTA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;3595;;
MOLFETTA;FORZA ITALIA;3470;;
MOLFETTA;L'ALTRA EUROPA CON TSIPRAS;2212;;
MOLFETTA;NUOVO CENTRO DESTRA - UDC;1731;;
MOLFETTA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;265;;
MOLFETTA;VERDI EUROPEI-GREEN ITALIA;113;;
MOLFETTA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;76;;
MOLFETTA;SCELTA EUROPEA;71;;
MOLFETTA;ITALIA DEI VALORI;48;;
MOLFETTA;IO CAMBIO - MAIE;30;;
MONOPOLI;PARTITO DEMOCRATICO;5959;;
MONOPOLI;FORZA ITALIA;5152;;
MONOPOLI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;3825;;
MONOPOLI;NUOVO CENTRO DESTRA - UDC;1016;;
MONOPOLI;L'ALTRA EUROPA CON TSIPRAS;818;;
MONOPOLI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;529;;
MONOPOLI;VERDI EUROPEI-GREEN ITALIA;141;;
MONOPOLI;SCELTA EUROPEA;111;;
MONOPOLI;ITALIA DEI VALORI;101;;
MONOPOLI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;73;;
MONOPOLI;IO CAMBIO - MAIE;15;;
NOCI;PARTITO DEMOCRATICO;2869;;
NOCI;FORZA ITALIA;1570;;
NOCI;NUOVO CENTRO DESTRA - UDC;1558;;
NOCI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1343;;
NOCI;L'ALTRA EUROPA CON TSIPRAS;497;;
NOCI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;451;;
NOCI;VERDI EUROPEI-GREEN ITALIA;35;;
NOCI;SCELTA EUROPEA;26;;
NOCI;ITALIA DEI VALORI;21;;
NOCI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;21;;
NOCI;IO CAMBIO - MAIE;11;;
NOICATTARO;PARTITO DEMOCRATICO;3154;;
NOICATTARO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2559;;
NOICATTARO;FORZA ITALIA;1517;;
NOICATTARO;NUOVO CENTRO DESTRA - UDC;515;;
NOICATTARO;L'ALTRA EUROPA CON TSIPRAS;381;;
NOICATTARO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;230;;
NOICATTARO;VERDI EUROPEI-GREEN ITALIA;50;;
NOICATTARO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;47;;
NOICATTARO;ITALIA DEI VALORI;46;;
NOICATTARO;SCELTA EUROPEA;39;;
NOICATTARO;IO CAMBIO - MAIE;8;;
PALO DEL COLLE;PARTITO DEMOCRATICO;2458;;
PALO DEL COLLE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2084;;
PALO DEL COLLE;FORZA ITALIA;1765;;
PALO DEL COLLE;NUOVO CENTRO DESTRA - UDC;435;;
PALO DEL COLLE;L'ALTRA EUROPA CON TSIPRAS;315;;
PALO DEL COLLE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;205;;
PALO DEL COLLE;ITALIA DEI VALORI;42;;
PALO DEL COLLE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;38;;
PALO DEL COLLE;VERDI EUROPEI-GREEN ITALIA;29;;
PALO DEL COLLE;SCELTA EUROPEA;27;;
PALO DEL COLLE;IO CAMBIO - MAIE;10;;
POGGIORSINI;PARTITO DEMOCRATICO;411;;
POGGIORSINI;FORZA ITALIA;229;;
POGGIORSINI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;183;;
POGGIORSINI;NUOVO CENTRO DESTRA - UDC;44;;
POGGIORSINI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;38;;
POGGIORSINI;L'ALTRA EUROPA CON TSIPRAS;12;;
POGGIORSINI;ITALIA DEI VALORI;12;;
POGGIORSINI;IO CAMBIO - MAIE;3;;
POGGIORSINI;VERDI EUROPEI-GREEN ITALIA;2;;
POGGIORSINI;SCELTA EUROPEA;1;;
POGGIORSINI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;0;;
POLIGNANO A MARE;PARTITO DEMOCRATICO;2590;;
POLIGNANO A MARE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1722;;
POLIGNANO A MARE;FORZA ITALIA;1135;;
POLIGNANO A MARE;VERDI EUROPEI-GREEN ITALIA;374;;
POLIGNANO A MARE;NUOVO CENTRO DESTRA - UDC;363;;
POLIGNANO A MARE;L'ALTRA EUROPA CON TSIPRAS;363;;
POLIGNANO A MARE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;161;;
POLIGNANO A MARE;ITALIA DEI VALORI;19;;
POLIGNANO A MARE;SCELTA EUROPEA;17;;
POLIGNANO A MARE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;17;;
POLIGNANO A MARE;IO CAMBIO - MAIE;8;;
PUTIGNANO;PARTITO DEMOCRATICO;5160;;
PUTIGNANO;FORZA ITALIA;4483;;
PUTIGNANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;3041;;
PUTIGNANO;NUOVO CENTRO DESTRA - UDC;1581;;
PUTIGNANO;L'ALTRA EUROPA CON TSIPRAS;817;;
PUTIGNANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;792;;
PUTIGNANO;ITALIA DEI VALORI;119;;
PUTIGNANO;VERDI EUROPEI-GREEN ITALIA;110;;
PUTIGNANO;SCELTA EUROPEA;77;;
PUTIGNANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;74;;
PUTIGNANO;IO CAMBIO - MAIE;43;;
RUTIGLIANO;FORZA ITALIA;3024;;
RUTIGLIANO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2922;;
RUTIGLIANO;PARTITO DEMOCRATICO;2803;;
RUTIGLIANO;NUOVO CENTRO DESTRA - UDC;875;;
RUTIGLIANO;L'ALTRA EUROPA CON TSIPRAS;670;;
RUTIGLIANO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;270;;
RUTIGLIANO;ITALIA DEI VALORI;94;;
RUTIGLIANO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;75;;
RUTIGLIANO;VERDI EUROPEI-GREEN ITALIA;61;;
RUTIGLIANO;SCELTA EUROPEA;57;;
RUTIGLIANO;IO CAMBIO - MAIE;37;;
RUVO DI PUGLIA;PARTITO DEMOCRATICO;3905;;
RUVO DI PUGLIA;FORZA ITALIA;1791;;
RUVO DI PUGLIA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1745;;
RUVO DI PUGLIA;L'ALTRA EUROPA CON TSIPRAS;549;;
RUVO DI PUGLIA;NUOVO CENTRO DESTRA - UDC;501;;
RUVO DI PUGLIA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;444;;
RUVO DI PUGLIA;SCELTA EUROPEA;59;;
RUVO DI PUGLIA;VERDI EUROPEI-GREEN ITALIA;46;;
RUVO DI PUGLIA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;45;;
RUVO DI PUGLIA;ITALIA DEI VALORI;39;;
RUVO DI PUGLIA;IO CAMBIO - MAIE;12;;
SAMMICHELE DI BARI;PARTITO DEMOCRATICO;1168;;
SAMMICHELE DI BARI;FORZA ITALIA;630;;
SAMMICHELE DI BARI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;462;;
SAMMICHELE DI BARI;NUOVO CENTRO DESTRA - UDC;119;;
SAMMICHELE DI BARI;L'ALTRA EUROPA CON TSIPRAS;115;;
SAMMICHELE DI BARI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;59;;
SAMMICHELE DI BARI;ITALIA DEI VALORI;35;;
SAMMICHELE DI BARI;VERDI EUROPEI-GREEN ITALIA;13;;
SAMMICHELE DI BARI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;12;;
SAMMICHELE DI BARI;SCELTA EUROPEA;10;;
SAMMICHELE DI BARI;IO CAMBIO - MAIE;4;;
SANNICANDRO DI BARI;PARTITO DEMOCRATICO;1403;;
SANNICANDRO DI BARI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1086;;
SANNICANDRO DI BARI;FORZA ITALIA;768;;
SANNICANDRO DI BARI;L'ALTRA EUROPA CON TSIPRAS;159;;
SANNICANDRO DI BARI;NUOVO CENTRO DESTRA - UDC;129;;
SANNICANDRO DI BARI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;76;;
SANNICANDRO DI BARI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;12;;
SANNICANDRO DI BARI;VERDI EUROPEI-GREEN ITALIA;10;;
SANNICANDRO DI BARI;ITALIA DEI VALORI;10;;
SANNICANDRO DI BARI;SCELTA EUROPEA;9;;
SANNICANDRO DI BARI;IO CAMBIO - MAIE;0;;
SANTERAMO IN COLLE;PARTITO DEMOCRATICO;3724;;
SANTERAMO IN COLLE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;3210;;
SANTERAMO IN COLLE;FORZA ITALIA;2004;;
SANTERAMO IN COLLE;NUOVO CENTRO DESTRA - UDC;635;;
SANTERAMO IN COLLE;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;616;;
SANTERAMO IN COLLE;L'ALTRA EUROPA CON TSIPRAS;285;;
SANTERAMO IN COLLE;SCELTA EUROPEA;118;;
SANTERAMO IN COLLE;ITALIA DEI VALORI;76;;
SANTERAMO IN COLLE;VERDI EUROPEI-GREEN ITALIA;60;;
SANTERAMO IN COLLE;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;60;;
SANTERAMO IN COLLE;IO CAMBIO - MAIE;8;;
TERLIZZI;PARTITO DEMOCRATICO;3141;;
TERLIZZI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2027;;
TERLIZZI;FORZA ITALIA;1373;;
TERLIZZI;L'ALTRA EUROPA CON TSIPRAS;730;;
TERLIZZI;NUOVO CENTRO DESTRA - UDC;675;;
TERLIZZI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;545;;
TERLIZZI;ITALIA DEI VALORI;157;;
TERLIZZI;SCELTA EUROPEA;106;;
TERLIZZI;VERDI EUROPEI-GREEN ITALIA;60;;
TERLIZZI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;46;;
TERLIZZI;IO CAMBIO - MAIE;26;;
TORITTO;FORZA ITALIA;1680;;
TORITTO;PARTITO DEMOCRATICO;1339;;
TORITTO;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1218;;
TORITTO;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;426;;
TORITTO;NUOVO CENTRO DESTRA - UDC;245;;
TORITTO;L'ALTRA EUROPA CON TSIPRAS;208;;
TORITTO;ITALIA DEI VALORI;39;;
TORITTO;VERDI EUROPEI-GREEN ITALIA;37;;
TORITTO;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;33;;
TORITTO;SCELTA EUROPEA;25;;
