

Ente;Numero elettori;Numero votanti;Schede bianche;Schede non valide
DUINO AURISINA ;7419;4125;19;121;
MONRUPINO ;769;562;35;49;
MUGGIA ;11573;6226;30;199;
SAN DORLIGO DELLA VALLE ;5020;3188;67;168;
SGONICO ;1829;1300;29;55;
TRIESTE ;170844;85180;388;2185;
