

Ente;Liste/Gruppi;Voti;
AUGUSTA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;4990;;
AUGUSTA;PARTITO DEMOCRATICO;4620;;
AUGUSTA;FORZA ITALIA;1664;;
AUGUSTA;NUOVO CENTRO DESTRA - UDC;523;;
AUGUSTA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;509;;
AUGUSTA;L'ALTRA EUROPA CON TSIPRAS;366;;
AUGUSTA;VERDI EUROPEI-GREEN ITALIA;259;;
AUGUSTA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;134;;
AUGUSTA;SCELTA EUROPEA;103;;
AUGUSTA;ITALIA DEI VALORI;46;;
AUGUSTA;IO CAMBIO - MAIE;19;;
AVOLA;PARTITO DEMOCRATICO;2921;;
AVOLA;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2307;;
AVOLA;FORZA ITALIA;1895;;
AVOLA;NUOVO CENTRO DESTRA - UDC;1278;;
AVOLA;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;337;;
AVOLA;L'ALTRA EUROPA CON TSIPRAS;200;;
AVOLA;SCELTA EUROPEA;101;;
AVOLA;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;78;;
AVOLA;VERDI EUROPEI-GREEN ITALIA;55;;
AVOLA;ITALIA DEI VALORI;33;;
AVOLA;IO CAMBIO - MAIE;11;;
BUCCHERI;PARTITO DEMOCRATICO;423;;
BUCCHERI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;167;;
BUCCHERI;FORZA ITALIA;65;;
BUCCHERI;NUOVO CENTRO DESTRA - UDC;50;;
BUCCHERI;L'ALTRA EUROPA CON TSIPRAS;14;;
BUCCHERI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
BUCCHERI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;8;;
BUCCHERI;VERDI EUROPEI-GREEN ITALIA;4;;
BUCCHERI;IO CAMBIO - MAIE;3;;
BUCCHERI;SCELTA EUROPEA;3;;
BUCCHERI;ITALIA DEI VALORI;1;;
BUSCEMI;PARTITO DEMOCRATICO;167;;
BUSCEMI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;115;;
BUSCEMI;NUOVO CENTRO DESTRA - UDC;63;;
BUSCEMI;FORZA ITALIA;19;;
BUSCEMI;L'ALTRA EUROPA CON TSIPRAS;13;;
BUSCEMI;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
BUSCEMI;ITALIA DEI VALORI;2;;
BUSCEMI;VERDI EUROPEI-GREEN ITALIA;1;;
BUSCEMI;LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO;1;;
BUSCEMI;SCELTA EUROPEA;0;;
BUSCEMI;IO CAMBIO - MAIE;0;;
CANICATTINI BAGNI;PARTITO DEMOCRATICO;1045;;
CANICATTINI BAGNI;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;800;;
CANICATTINI BAGNI;FORZA ITALIA;378;;
CANICATTINI BAGNI;NUOVO CENTRO DESTRA - UDC;162;;
