Ente,Liste/Gruppi,Voti,nomefile
ACI BONACCORSI,NUOVO CENTRO DESTRA - UDC,382,CATANIA
ACI BONACCORSI,PARTITO DEMOCRATICO,329,CATANIA
ACI BONACCORSI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,309,CATANIA
ACI BONACCORSI,FORZA ITALIA,266,CATANIA
ACI BONACCORSI,L'ALTRA EUROPA CON TSIPRAS,34,CATANIA
ACI BONACCORSI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,25,CATANIA
ACI BONACCORSI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,10,CATANIA
ACI BONACCORSI,VERDI EUROPEI-GREEN ITALIA,8,CATANIA
ACI BONACCORSI,IO CAMBIO - MAIE,3,CATANIA
ACI BONACCORSI,SCELTA EUROPEA,3,CATANIA
ACI BONACCORSI,ITALIA DEI VALORI,0,CATANIA
ACI CASTELLO,PARTITO DEMOCRATICO,3083,CATANIA
ACI CASTELLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2814,CATANIA
ACI CASTELLO,FORZA ITALIA,2609,CATANIA
ACI CASTELLO,NUOVO CENTRO DESTRA - UDC,862,CATANIA
ACI CASTELLO,L'ALTRA EUROPA CON TSIPRAS,407,CATANIA
ACI CASTELLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,390,CATANIA
ACI CASTELLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,134,CATANIA
ACI CASTELLO,VERDI EUROPEI-GREEN ITALIA,107,CATANIA
ACI CASTELLO,SCELTA EUROPEA,69,CATANIA
ACI CASTELLO,ITALIA DEI VALORI,40,CATANIA
ACI CASTELLO,IO CAMBIO - MAIE,22,CATANIA
ACI CATENA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3120,CATANIA
ACI CATENA,PARTITO DEMOCRATICO,2678,CATANIA
ACI CATENA,FORZA ITALIA,1937,CATANIA
ACI CATENA,NUOVO CENTRO DESTRA - UDC,867,CATANIA
ACI CATENA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,266,CATANIA
ACI CATENA,L'ALTRA EUROPA CON TSIPRAS,229,CATANIA
ACI CATENA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,86,CATANIA
ACI CATENA,VERDI EUROPEI-GREEN ITALIA,54,CATANIA
ACI CATENA,SCELTA EUROPEA,33,CATANIA
ACI CATENA,ITALIA DEI VALORI,25,CATANIA
ACI CATENA,IO CAMBIO - MAIE,10,CATANIA
ACIREALE,FORZA ITALIA,10526,CATANIA
ACIREALE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,7110,CATANIA
ACIREALE,PARTITO DEMOCRATICO,7064,CATANIA
ACIREALE,NUOVO CENTRO DESTRA - UDC,2216,CATANIA
ACIREALE,L'ALTRA EUROPA CON TSIPRAS,1084,CATANIA
ACIREALE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,1067,CATANIA
ACIREALE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,415,CATANIA
ACIREALE,VERDI EUROPEI-GREEN ITALIA,250,CATANIA
ACIREALE,SCELTA EUROPEA,176,CATANIA
ACIREALE,ITALIA DEI VALORI,171,CATANIA
ACIREALE,IO CAMBIO - MAIE,83,CATANIA
ACI SANT'ANTONIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1731,CATANIA
ACI SANT'ANTONIO,FORZA ITALIA,1592,CATANIA
ACI SANT'ANTONIO,PARTITO DEMOCRATICO,1555,CATANIA
ACI SANT'ANTONIO,NUOVO CENTRO DESTRA - UDC,639,CATANIA
ACI SANT'ANTONIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,223,CATANIA
ACI SANT'ANTONIO,L'ALTRA EUROPA CON TSIPRAS,135,CATANIA
ACI SANT'ANTONIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,49,CATANIA
ACI SANT'ANTONIO,VERDI EUROPEI-GREEN ITALIA,39,CATANIA
ACI SANT'ANTONIO,SCELTA EUROPEA,16,CATANIA
ACI SANT'ANTONIO,ITALIA DEI VALORI,13,CATANIA
ACI SANT'ANTONIO,IO CAMBIO - MAIE,5,CATANIA
ADRANO,PARTITO DEMOCRATICO,2622,CATANIA
ADRANO,FORZA ITALIA,2323,CATANIA
ADRANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2161,CATANIA
ADRANO,NUOVO CENTRO DESTRA - UDC,957,CATANIA
ADRANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,514,CATANIA
ADRANO,L'ALTRA EUROPA CON TSIPRAS,131,CATANIA
ADRANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,56,CATANIA
ADRANO,SCELTA EUROPEA,29,CATANIA
ADRANO,IO CAMBIO - MAIE,22,CATANIA
ADRANO,ITALIA DEI VALORI,22,CATANIA
ADRANO,VERDI EUROPEI-GREEN ITALIA,17,CATANIA
BELPASSO,PARTITO DEMOCRATICO,2743,CATANIA
BELPASSO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2523,CATANIA
BELPASSO,FORZA ITALIA,2396,CATANIA
BELPASSO,NUOVO CENTRO DESTRA - UDC,372,CATANIA
BELPASSO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,274,CATANIA
BELPASSO,L'ALTRA EUROPA CON TSIPRAS,201,CATANIA
BELPASSO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,73,CATANIA
BELPASSO,SCELTA EUROPEA,39,CATANIA
BELPASSO,VERDI EUROPEI-GREEN ITALIA,31,CATANIA
BELPASSO,ITALIA DEI VALORI,26,CATANIA
BELPASSO,IO CAMBIO - MAIE,9,CATANIA
BIANCAVILLA,PARTITO DEMOCRATICO,2118,CATANIA
BIANCAVILLA,FORZA ITALIA,1869,CATANIA
BIANCAVILLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1333,CATANIA
BIANCAVILLA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,965,CATANIA
BIANCAVILLA,NUOVO CENTRO DESTRA - UDC,601,CATANIA
BIANCAVILLA,L'ALTRA EUROPA CON TSIPRAS,103,CATANIA
BIANCAVILLA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,29,CATANIA
