Ente,Liste/Gruppi,Voti,nomefile
AUGUSTA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,4990,SIRACUSA
AUGUSTA,PARTITO DEMOCRATICO,4620,SIRACUSA
AUGUSTA,FORZA ITALIA,1664,SIRACUSA
AUGUSTA,NUOVO CENTRO DESTRA - UDC,523,SIRACUSA
AUGUSTA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,509,SIRACUSA
AUGUSTA,L'ALTRA EUROPA CON TSIPRAS,366,SIRACUSA
AUGUSTA,VERDI EUROPEI-GREEN ITALIA,259,SIRACUSA
AUGUSTA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,134,SIRACUSA
AUGUSTA,SCELTA EUROPEA,103,SIRACUSA
AUGUSTA,ITALIA DEI VALORI,46,SIRACUSA
AUGUSTA,IO CAMBIO - MAIE,19,SIRACUSA
AVOLA,PARTITO DEMOCRATICO,2921,SIRACUSA
AVOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2307,SIRACUSA
AVOLA,FORZA ITALIA,1895,SIRACUSA
AVOLA,NUOVO CENTRO DESTRA - UDC,1278,SIRACUSA
AVOLA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,337,SIRACUSA
AVOLA,L'ALTRA EUROPA CON TSIPRAS,200,SIRACUSA
AVOLA,SCELTA EUROPEA,101,SIRACUSA
AVOLA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,78,SIRACUSA
AVOLA,VERDI EUROPEI-GREEN ITALIA,55,SIRACUSA
AVOLA,ITALIA DEI VALORI,33,SIRACUSA
AVOLA,IO CAMBIO - MAIE,11,SIRACUSA
BUCCHERI,PARTITO DEMOCRATICO,423,SIRACUSA
BUCCHERI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,167,SIRACUSA
BUCCHERI,FORZA ITALIA,65,SIRACUSA
BUCCHERI,NUOVO CENTRO DESTRA - UDC,50,SIRACUSA
BUCCHERI,L'ALTRA EUROPA CON TSIPRAS,14,SIRACUSA
BUCCHERI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,10,SIRACUSA
BUCCHERI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,8,SIRACUSA
BUCCHERI,VERDI EUROPEI-GREEN ITALIA,4,SIRACUSA
BUCCHERI,IO CAMBIO - MAIE,3,SIRACUSA
BUCCHERI,SCELTA EUROPEA,3,SIRACUSA
BUCCHERI,ITALIA DEI VALORI,1,SIRACUSA
BUSCEMI,PARTITO DEMOCRATICO,167,SIRACUSA
BUSCEMI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,115,SIRACUSA
BUSCEMI,NUOVO CENTRO DESTRA - UDC,63,SIRACUSA
