Ente,Liste/Gruppi,Voti,nomefile
ALTOPASCIO,PARTITO DEMOCRATICO,2974,LUCCA
ALTOPASCIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1345,LUCCA
ALTOPASCIO,FORZA ITALIA,1033,LUCCA
ALTOPASCIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,237,LUCCA
ALTOPASCIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,166,LUCCA
ALTOPASCIO,L'ALTRA EUROPA CON TSIPRAS,131,LUCCA
ALTOPASCIO,NUOVO CENTRO DESTRA - UDC,118,LUCCA
ALTOPASCIO,ITALIA DEI VALORI,51,LUCCA
ALTOPASCIO,VERDI EUROPEI-GREEN ITALIA,48,LUCCA
ALTOPASCIO,SCELTA EUROPEA,26,LUCCA
ALTOPASCIO,IO CAMBIO - MAIE,6,LUCCA
BAGNI DI LUCCA,PARTITO DEMOCRATICO,1195,LUCCA
BAGNI DI LUCCA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,511,LUCCA
BAGNI DI LUCCA,FORZA ITALIA,492,LUCCA
BAGNI DI LUCCA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,79,LUCCA
BAGNI DI LUCCA,L'ALTRA EUROPA CON TSIPRAS,77,LUCCA
BAGNI DI LUCCA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,66,LUCCA
BAGNI DI LUCCA,NUOVO CENTRO DESTRA - UDC,44,LUCCA
BAGNI DI LUCCA,ITALIA DEI VALORI,16,LUCCA
BAGNI DI LUCCA,SCELTA EUROPEA,14,LUCCA
BAGNI DI LUCCA,VERDI EUROPEI-GREEN ITALIA,10,LUCCA
BAGNI DI LUCCA,IO CAMBIO - MAIE,4,LUCCA
BARGA,PARTITO DEMOCRATICO,3084,LUCCA
BARGA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1095,LUCCA
BARGA,FORZA ITALIA,691,LUCCA
BARGA,L'ALTRA EUROPA CON TSIPRAS,245,LUCCA
BARGA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,211,LUCCA
BARGA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,156,LUCCA
BARGA,NUOVO CENTRO DESTRA - UDC,105,LUCCA
BARGA,VERDI EUROPEI-GREEN ITALIA,51,LUCCA
BARGA,ITALIA DEI VALORI,42,LUCCA
BARGA,SCELTA EUROPEA,20,LUCCA
BARGA,IO CAMBIO - MAIE,9,LUCCA
BORGO A MOZZANO,PARTITO DEMOCRATICO,1913,LUCCA
BORGO A MOZZANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,822,LUCCA
BORGO A MOZZANO,FORZA ITALIA,588,LUCCA
BORGO A MOZZANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,180,LUCCA
BORGO A MOZZANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,162,LUCCA
BORGO A MOZZANO,L'ALTRA EUROPA CON TSIPRAS,147,LUCCA
BORGO A MOZZANO,NUOVO CENTRO DESTRA - UDC,78,LUCCA
BORGO A MOZZANO,SCELTA EUROPEA,42,LUCCA
BORGO A MOZZANO,VERDI EUROPEI-GREEN ITALIA,34,LUCCA
BORGO A MOZZANO,ITALIA DEI VALORI,32,LUCCA
BORGO A MOZZANO,IO CAMBIO - MAIE,14,LUCCA
CAMAIORE,PARTITO DEMOCRATICO,6430,LUCCA
CAMAIORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2861,LUCCA
CAMAIORE,FORZA ITALIA,2407,LUCCA
CAMAIORE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,568,LUCCA
CAMAIORE,L'ALTRA EUROPA CON TSIPRAS,555,LUCCA
CAMAIORE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,507,LUCCA
CAMAIORE,NUOVO CENTRO DESTRA - UDC,354,LUCCA
CAMAIORE,VERDI EUROPEI-GREEN ITALIA,103,LUCCA
CAMAIORE,SCELTA EUROPEA,63,LUCCA
CAMAIORE,ITALIA DEI VALORI,61,LUCCA
CAMAIORE,IO CAMBIO - MAIE,31,LUCCA
CAMPORGIANO,PARTITO DEMOCRATICO,764,LUCCA
CAMPORGIANO,FORZA ITALIA,239,LUCCA
CAMPORGIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,145,LUCCA
CAMPORGIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,54,LUCCA
CAMPORGIANO,L'ALTRA EUROPA CON TSIPRAS,51,LUCCA
CAMPORGIANO,NUOVO CENTRO DESTRA - UDC,34,LUCCA
CAMPORGIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,33,LUCCA
CAMPORGIANO,VERDI EUROPEI-GREEN ITALIA,9,LUCCA
CAMPORGIANO,ITALIA DEI VALORI,6,LUCCA
CAMPORGIANO,IO CAMBIO - MAIE,5,LUCCA
CAMPORGIANO,SCELTA EUROPEA,4,LUCCA
CAPANNORI,PARTITO DEMOCRATICO,11436,LUCCA
CAPANNORI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,4673,LUCCA
CAPANNORI,FORZA ITALIA,3590,LUCCA
CAPANNORI,L'ALTRA EUROPA CON TSIPRAS,906,LUCCA
CAPANNORI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,793,LUCCA
CAPANNORI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,770,LUCCA
CAPANNORI,NUOVO CENTRO DESTRA - UDC,696,LUCCA
CAPANNORI,SCELTA EUROPEA,246,LUCCA
CAPANNORI,VERDI EUROPEI-GREEN ITALIA,238,LUCCA
CAPANNORI,ITALIA DEI VALORI,118,LUCCA
CAPANNORI,IO CAMBIO - MAIE,57,LUCCA
CAREGGINE,PARTITO DEMOCRATICO,207,LUCCA
CAREGGINE,FORZA ITALIA,83,LUCCA
CAREGGINE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,62,LUCCA
CAREGGINE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,10,LUCCA
CAREGGINE,NUOVO CENTRO DESTRA - UDC,9,LUCCA
CAREGGINE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,7,LUCCA
CAREGGINE,ITALIA DEI VALORI,7,LUCCA
CAREGGINE,L'ALTRA EUROPA CON TSIPRAS,7,LUCCA
CAREGGINE,VERDI EUROPEI-GREEN ITALIA,1,LUCCA
CAREGGINE,IO CAMBIO - MAIE,1,LUCCA
CAREGGINE,SCELTA EUROPEA,0,LUCCA
CASTELNUOVO DI GARFAGNANA,PARTITO DEMOCRATICO,2020,LUCCA
CASTELNUOVO DI GARFAGNANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,595,LUCCA
CASTELNUOVO DI GARFAGNANA,FORZA ITALIA,565,LUCCA
CASTELNUOVO DI GARFAGNANA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,147,LUCCA
CASTELNUOVO DI GARFAGNANA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,117,LUCCA
CASTELNUOVO DI GARFAGNANA,L'ALTRA EUROPA CON TSIPRAS,114,LUCCA
CASTELNUOVO DI GARFAGNANA,NUOVO CENTRO DESTRA - UDC,104,LUCCA
CASTELNUOVO DI GARFAGNANA,ITALIA DEI VALORI,31,LUCCA
CASTELNUOVO DI GARFAGNANA,VERDI EUROPEI-GREEN ITALIA,17,LUCCA
CASTELNUOVO DI GARFAGNANA,SCELTA EUROPEA,13,LUCCA
CASTELNUOVO DI GARFAGNANA,IO CAMBIO - MAIE,11,LUCCA
CASTIGLIONE DI GARFAGNANA,PARTITO DEMOCRATICO,631,LUCCA
CASTIGLIONE DI GARFAGNANA,FORZA ITALIA,226,LUCCA
CASTIGLIONE DI GARFAGNANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,146,LUCCA
CASTIGLIONE DI GARFAGNANA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,64,LUCCA
CASTIGLIONE DI GARFAGNANA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,48,LUCCA
CASTIGLIONE DI GARFAGNANA,NUOVO CENTRO DESTRA - UDC,37,LUCCA
CASTIGLIONE DI GARFAGNANA,L'ALTRA EUROPA CON TSIPRAS,32,LUCCA
CASTIGLIONE DI GARFAGNANA,VERDI EUROPEI-GREEN ITALIA,13,LUCCA
CASTIGLIONE DI GARFAGNANA,ITALIA DEI VALORI,10,LUCCA
CASTIGLIONE DI GARFAGNANA,IO CAMBIO - MAIE,5,LUCCA
CASTIGLIONE DI GARFAGNANA,SCELTA EUROPEA,3,LUCCA
COREGLIA ANTELMINELLI,PARTITO DEMOCRATICO,1511,LUCCA
COREGLIA ANTELMINELLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,444,LUCCA
COREGLIA ANTELMINELLI,FORZA ITALIA,305,LUCCA
COREGLIA ANTELMINELLI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,87,LUCCA
COREGLIA ANTELMINELLI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,68,LUCCA
COREGLIA ANTELMINELLI,L'ALTRA EUROPA CON TSIPRAS,58,LUCCA
COREGLIA ANTELMINELLI,NUOVO CENTRO DESTRA - UDC,46,LUCCA
COREGLIA ANTELMINELLI,ITALIA DEI VALORI,14,LUCCA
COREGLIA ANTELMINELLI,SCELTA EUROPEA,6,LUCCA
COREGLIA ANTELMINELLI,VERDI EUROPEI-GREEN ITALIA,6,LUCCA
COREGLIA ANTELMINELLI,IO CAMBIO - MAIE,6,LUCCA
FABBRICHE DI VERGEMOLI,PARTITO DEMOCRATICO,247,LUCCA
FABBRICHE DI VERGEMOLI,FORZA ITALIA,118,LUCCA
FABBRICHE DI VERGEMOLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,72,LUCCA
FABBRICHE DI VERGEMOLI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,43,LUCCA
FABBRICHE DI VERGEMOLI,NUOVO CENTRO DESTRA - UDC,22,LUCCA
FABBRICHE DI VERGEMOLI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,16,LUCCA
FABBRICHE DI VERGEMOLI,L'ALTRA EUROPA CON TSIPRAS,13,LUCCA
FABBRICHE DI VERGEMOLI,SCELTA EUROPEA,4,LUCCA
FABBRICHE DI VERGEMOLI,ITALIA DEI VALORI,3,LUCCA
FABBRICHE DI VERGEMOLI,VERDI EUROPEI-GREEN ITALIA,2,LUCCA
FABBRICHE DI VERGEMOLI,IO CAMBIO - MAIE,1,LUCCA
FORTE DEI MARMI,PARTITO DEMOCRATICO,1458,LUCCA
FORTE DEI MARMI,FORZA ITALIA,814,LUCCA
FORTE DEI MARMI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,646,LUCCA
FORTE DEI MARMI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,203,LUCCA
FORTE DEI MARMI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,121,LUCCA
FORTE DEI MARMI,L'ALTRA EUROPA CON TSIPRAS,107,LUCCA
FORTE DEI MARMI,NUOVO CENTRO DESTRA - UDC,100,LUCCA
FORTE DEI MARMI,VERDI EUROPEI-GREEN ITALIA,32,LUCCA
FORTE DEI MARMI,SCELTA EUROPEA,27,LUCCA
FORTE DEI MARMI,ITALIA DEI VALORI,21,LUCCA
