Ente,Liste/Gruppi,Voti,nomefile
ANNONE VENETO,PARTITO DEMOCRATICO,730,VENEZIA
ANNONE VENETO,FORZA ITALIA,402,VENEZIA
ANNONE VENETO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,387,VENEZIA
ANNONE VENETO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,355,VENEZIA
ANNONE VENETO,NUOVO CENTRO DESTRA - UDC,54,VENEZIA
ANNONE VENETO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,54,VENEZIA
ANNONE VENETO,VERDI EUROPEI-GREEN ITALIA,22,VENEZIA
ANNONE VENETO,SCELTA EUROPEA,12,VENEZIA
ANNONE VENETO,ITALIA DEI VALORI,11,VENEZIA
ANNONE VENETO,L'ALTRA EUROPA CON TSIPRAS,11,VENEZIA
ANNONE VENETO,SVP,9,VENEZIA
ANNONE VENETO,IO CAMBIO - MAIE,6,VENEZIA
CAMPAGNA LUPIA,PARTITO DEMOCRATICO,1505,VENEZIA
CAMPAGNA LUPIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,792,VENEZIA
CAMPAGNA LUPIA,FORZA ITALIA,432,VENEZIA
CAMPAGNA LUPIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,285,VENEZIA
CAMPAGNA LUPIA,NUOVO CENTRO DESTRA - UDC,96,VENEZIA
CAMPAGNA LUPIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,80,VENEZIA
CAMPAGNA LUPIA,L'ALTRA EUROPA CON TSIPRAS,72,VENEZIA
CAMPAGNA LUPIA,SCELTA EUROPEA,24,VENEZIA
CAMPAGNA LUPIA,VERDI EUROPEI-GREEN ITALIA,20,VENEZIA
CAMPAGNA LUPIA,ITALIA DEI VALORI,12,VENEZIA
CAMPAGNA LUPIA,IO CAMBIO - MAIE,10,VENEZIA
CAMPAGNA LUPIA,SVP,2,VENEZIA
CAMPOLONGO MAGGIORE,PARTITO DEMOCRATICO,2043,VENEZIA
CAMPOLONGO MAGGIORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1188,VENEZIA
CAMPOLONGO MAGGIORE,FORZA ITALIA,711,VENEZIA
CAMPOLONGO MAGGIORE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,613,VENEZIA
CAMPOLONGO MAGGIORE,NUOVO CENTRO DESTRA - UDC,157,VENEZIA
CAMPOLONGO MAGGIORE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,112,VENEZIA
CAMPOLONGO MAGGIORE,L'ALTRA EUROPA CON TSIPRAS,112,VENEZIA
CAMPOLONGO MAGGIORE,VERDI EUROPEI-GREEN ITALIA,31,VENEZIA
CAMPOLONGO MAGGIORE,ITALIA DEI VALORI,19,VENEZIA
CAMPOLONGO MAGGIORE,SCELTA EUROPEA,18,VENEZIA
