Ente,Liste/Gruppi,Voti,nomefile
BUGGERRU,PARTITO DEMOCRATICO,147,CARBONIA-IGLESIAS
BUGGERRU,FORZA ITALIA,82,CARBONIA-IGLESIAS
BUGGERRU,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,67,CARBONIA-IGLESIAS
BUGGERRU,NUOVO CENTRO DESTRA - UDC,37,CARBONIA-IGLESIAS
BUGGERRU,L'ALTRA EUROPA CON TSIPRAS,23,CARBONIA-IGLESIAS
BUGGERRU,SCELTA EUROPEA,6,CARBONIA-IGLESIAS
BUGGERRU,ITALIA DEI VALORI,6,CARBONIA-IGLESIAS
BUGGERRU,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,5,CARBONIA-IGLESIAS
BUGGERRU,IO CAMBIO - MAIE,2,CARBONIA-IGLESIAS
BUGGERRU,VERDI EUROPEI-GREEN ITALIA,2,CARBONIA-IGLESIAS
BUGGERRU,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,0,CARBONIA-IGLESIAS
CALASETTA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,609,CARBONIA-IGLESIAS
CALASETTA,FORZA ITALIA,416,CARBONIA-IGLESIAS
CALASETTA,PARTITO DEMOCRATICO,376,CARBONIA-IGLESIAS
CALASETTA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,69,CARBONIA-IGLESIAS
CALASETTA,NUOVO CENTRO DESTRA - UDC,65,CARBONIA-IGLESIAS
CALASETTA,L'ALTRA EUROPA CON TSIPRAS,51,CARBONIA-IGLESIAS
CALASETTA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,49,CARBONIA-IGLESIAS
CALASETTA,SCELTA EUROPEA,15,CARBONIA-IGLESIAS
CALASETTA,VERDI EUROPEI-GREEN ITALIA,8,CARBONIA-IGLESIAS
CALASETTA,ITALIA DEI VALORI,8,CARBONIA-IGLESIAS
CALASETTA,IO CAMBIO - MAIE,3,CARBONIA-IGLESIAS
CARBONIA,PARTITO DEMOCRATICO,3811,CARBONIA-IGLESIAS
CARBONIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3369,CARBONIA-IGLESIAS
CARBONIA,FORZA ITALIA,887,CARBONIA-IGLESIAS
CARBONIA,L'ALTRA EUROPA CON TSIPRAS,548,CARBONIA-IGLESIAS
CARBONIA,NUOVO CENTRO DESTRA - UDC,222,CARBONIA-IGLESIAS
CARBONIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,186,CARBONIA-IGLESIAS
CARBONIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,106,CARBONIA-IGLESIAS
CARBONIA,SCELTA EUROPEA,40,CARBONIA-IGLESIAS
CARBONIA,VERDI EUROPEI-GREEN ITALIA,21,CARBONIA-IGLESIAS
CARBONIA,ITALIA DEI VALORI,19,CARBONIA-IGLESIAS
CARBONIA,IO CAMBIO - MAIE,6,CARBONIA-IGLESIAS
CARLOFORTE,PARTITO DEMOCRATICO,712,CARBONIA-IGLESIAS
CARLOFORTE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,482,CARBONIA-IGLESIAS
CARLOFORTE,FORZA ITALIA,254,CARBONIA-IGLESIAS
CARLOFORTE,L'ALTRA EUROPA CON TSIPRAS,98,CARBONIA-IGLESIAS
CARLOFORTE,NUOVO CENTRO DESTRA - UDC,43,CARBONIA-IGLESIAS
CARLOFORTE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,41,CARBONIA-IGLESIAS
CARLOFORTE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,27,CARBONIA-IGLESIAS
CARLOFORTE,SCELTA EUROPEA,8,CARBONIA-IGLESIAS
CARLOFORTE,ITALIA DEI VALORI,6,CARBONIA-IGLESIAS
CARLOFORTE,VERDI EUROPEI-GREEN ITALIA,4,CARBONIA-IGLESIAS
CARLOFORTE,IO CAMBIO - MAIE,2,CARBONIA-IGLESIAS
DOMUSNOVAS,PARTITO DEMOCRATICO,746,CARBONIA-IGLESIAS
DOMUSNOVAS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,744,CARBONIA-IGLESIAS
DOMUSNOVAS,FORZA ITALIA,339,CARBONIA-IGLESIAS
DOMUSNOVAS,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,71,CARBONIA-IGLESIAS
DOMUSNOVAS,NUOVO CENTRO DESTRA - UDC,39,CARBONIA-IGLESIAS
DOMUSNOVAS,L'ALTRA EUROPA CON TSIPRAS,36,CARBONIA-IGLESIAS
DOMUSNOVAS,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,24,CARBONIA-IGLESIAS
DOMUSNOVAS,SCELTA EUROPEA,16,CARBONIA-IGLESIAS
DOMUSNOVAS,ITALIA DEI VALORI,13,CARBONIA-IGLESIAS
DOMUSNOVAS,VERDI EUROPEI-GREEN ITALIA,2,CARBONIA-IGLESIAS
DOMUSNOVAS,IO CAMBIO - MAIE,1,CARBONIA-IGLESIAS
FLUMINIMAGGIORE,PARTITO DEMOCRATICO,448,CARBONIA-IGLESIAS
FLUMINIMAGGIORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,237,CARBONIA-IGLESIAS
FLUMINIMAGGIORE,FORZA ITALIA,112,CARBONIA-IGLESIAS
FLUMINIMAGGIORE,L'ALTRA EUROPA CON TSIPRAS,34,CARBONIA-IGLESIAS
FLUMINIMAGGIORE,ITALIA DEI VALORI,24,CARBONIA-IGLESIAS
FLUMINIMAGGIORE,NUOVO CENTRO DESTRA - UDC,21,CARBONIA-IGLESIAS
FLUMINIMAGGIORE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,18,CARBONIA-IGLESIAS
FLUMINIMAGGIORE,SCELTA EUROPEA,10,CARBONIA-IGLESIAS
FLUMINIMAGGIORE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,6,CARBONIA-IGLESIAS
FLUMINIMAGGIORE,VERDI EUROPEI-GREEN ITALIA,2,CARBONIA-IGLESIAS
FLUMINIMAGGIORE,IO CAMBIO - MAIE,0,CARBONIA-IGLESIAS
GIBA,PARTITO DEMOCRATICO,173,CARBONIA-IGLESIAS
GIBA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,171,CARBONIA-IGLESIAS
GIBA,FORZA ITALIA,122,CARBONIA-IGLESIAS
GIBA,NUOVO CENTRO DESTRA - UDC,58,CARBONIA-IGLESIAS
GIBA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,19,CARBONIA-IGLESIAS
GIBA,L'ALTRA EUROPA CON TSIPRAS,12,CARBONIA-IGLESIAS
GIBA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,6,CARBONIA-IGLESIAS
GIBA,ITALIA DEI VALORI,4,CARBONIA-IGLESIAS
GIBA,SCELTA EUROPEA,2,CARBONIA-IGLESIAS
GIBA,IO CAMBIO - MAIE,0,CARBONIA-IGLESIAS
GIBA,VERDI EUROPEI-GREEN ITALIA,0,CARBONIA-IGLESIAS
GONNESA,PARTITO DEMOCRATICO,850,CARBONIA-IGLESIAS
GONNESA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,541,CARBONIA-IGLESIAS
GONNESA,FORZA ITALIA,196,CARBONIA-IGLESIAS
GONNESA,L'ALTRA EUROPA CON TSIPRAS,65,CARBONIA-IGLESIAS
GONNESA,NUOVO CENTRO DESTRA - UDC,61,CARBONIA-IGLESIAS
GONNESA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,19,CARBONIA-IGLESIAS
GONNESA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,15,CARBONIA-IGLESIAS
GONNESA,VERDI EUROPEI-GREEN ITALIA,5,CARBONIA-IGLESIAS
GONNESA,SCELTA EUROPEA,4,CARBONIA-IGLESIAS
GONNESA,ITALIA DEI VALORI,3,CARBONIA-IGLESIAS
GONNESA,IO CAMBIO - MAIE,2,CARBONIA-IGLESIAS
IGLESIAS,PARTITO DEMOCRATICO,2794,CARBONIA-IGLESIAS
IGLESIAS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2704,CARBONIA-IGLESIAS
IGLESIAS,FORZA ITALIA,1061,CARBONIA-IGLESIAS
IGLESIAS,NUOVO CENTRO DESTRA - UDC,665,CARBONIA-IGLESIAS
IGLESIAS,L'ALTRA EUROPA CON TSIPRAS,429,CARBONIA-IGLESIAS
IGLESIAS,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,209,CARBONIA-IGLESIAS
IGLESIAS,SCELTA EUROPEA,119,CARBONIA-IGLESIAS
IGLESIAS,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,98,CARBONIA-IGLESIAS
IGLESIAS,ITALIA DEI VALORI,32,CARBONIA-IGLESIAS
IGLESIAS,VERDI EUROPEI-GREEN ITALIA,24,CARBONIA-IGLESIAS
IGLESIAS,IO CAMBIO - MAIE,8,CARBONIA-IGLESIAS
MASAINAS,PARTITO DEMOCRATICO,138,CARBONIA-IGLESIAS
MASAINAS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,94,CARBONIA-IGLESIAS
MASAINAS,FORZA ITALIA,70,CARBONIA-IGLESIAS
MASAINAS,NUOVO CENTRO DESTRA - UDC,7,CARBONIA-IGLESIAS
MASAINAS,ITALIA DEI VALORI,5,CARBONIA-IGLESIAS
MASAINAS,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,5,CARBONIA-IGLESIAS
MASAINAS,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,3,CARBONIA-IGLESIAS
MASAINAS,VERDI EUROPEI-GREEN ITALIA,2,CARBONIA-IGLESIAS
MASAINAS,L'ALTRA EUROPA CON TSIPRAS,2,CARBONIA-IGLESIAS
MASAINAS,IO CAMBIO - MAIE,1,CARBONIA-IGLESIAS
MASAINAS,SCELTA EUROPEA,0,CARBONIA-IGLESIAS
MUSEI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,200,CARBONIA-IGLESIAS
MUSEI,PARTITO DEMOCRATICO,126,CARBONIA-IGLESIAS
MUSEI,FORZA ITALIA,66,CARBONIA-IGLESIAS
MUSEI,NUOVO CENTRO DESTRA - UDC,40,CARBONIA-IGLESIAS
MUSEI,L'ALTRA EUROPA CON TSIPRAS,36,CARBONIA-IGLESIAS
MUSEI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,14,CARBONIA-IGLESIAS
MUSEI,SCELTA EUROPEA,5,CARBONIA-IGLESIAS
MUSEI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,4,CARBONIA-IGLESIAS
MUSEI,VERDI EUROPEI-GREEN ITALIA,1,CARBONIA-IGLESIAS
MUSEI,ITALIA DEI VALORI,1,CARBONIA-IGLESIAS
MUSEI,IO CAMBIO - MAIE,0,CARBONIA-IGLESIAS
NARCAO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,386,CARBONIA-IGLESIAS
NARCAO,PARTITO DEMOCRATICO,292,CARBONIA-IGLESIAS
NARCAO,FORZA ITALIA,101,CARBONIA-IGLESIAS
NARCAO,L'ALTRA EUROPA CON TSIPRAS,34,CARBONIA-IGLESIAS
NARCAO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,16,CARBONIA-IGLESIAS
NARCAO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,14,CARBONIA-IGLESIAS
NARCAO,NUOVO CENTRO DESTRA - UDC,12,CARBONIA-IGLESIAS
NARCAO,SCELTA EUROPEA,3,CARBONIA-IGLESIAS
NARCAO,IO CAMBIO - MAIE,2,CARBONIA-IGLESIAS
NARCAO,VERDI EUROPEI-GREEN ITALIA,1,CARBONIA-IGLESIAS
NARCAO,ITALIA DEI VALORI,1,CARBONIA-IGLESIAS
NUXIS,PARTITO DEMOCRATICO,121,CARBONIA-IGLESIAS
NUXIS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,99,CARBONIA-IGLESIAS
NUXIS,FORZA ITALIA,61,CARBONIA-IGLESIAS
NUXIS,L'ALTRA EUROPA CON TSIPRAS,13,CARBONIA-IGLESIAS
NUXIS,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,7,CARBONIA-IGLESIAS
NUXIS,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,4,CARBONIA-IGLESIAS
NUXIS,NUOVO CENTRO DESTRA - UDC,3,CARBONIA-IGLESIAS
NUXIS,ITALIA DEI VALORI,2,CARBONIA-IGLESIAS
NUXIS,SCELTA EUROPEA,1,CARBONIA-IGLESIAS
NUXIS,IO CAMBIO - MAIE,0,CARBONIA-IGLESIAS
NUXIS,VERDI EUROPEI-GREEN ITALIA,0,CARBONIA-IGLESIAS
PERDAXIUS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,153,CARBONIA-IGLESIAS
PERDAXIUS,PARTITO DEMOCRATICO,108,CARBONIA-IGLESIAS
PERDAXIUS,FORZA ITALIA,45,CARBONIA-IGLESIAS
PERDAXIUS,NUOVO CENTRO DESTRA - UDC,30,CARBONIA-IGLESIAS
PERDAXIUS,L'ALTRA EUROPA CON TSIPRAS,21,CARBONIA-IGLESIAS
PERDAXIUS,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,4,CARBONIA-IGLESIAS
PERDAXIUS,ITALIA DEI VALORI,4,CARBONIA-IGLESIAS
PERDAXIUS,SCELTA EUROPEA,4,CARBONIA-IGLESIAS
PERDAXIUS,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,3,CARBONIA-IGLESIAS
PERDAXIUS,IO CAMBIO - MAIE,1,CARBONIA-IGLESIAS
PERDAXIUS,VERDI EUROPEI-GREEN ITALIA,0,CARBONIA-IGLESIAS
PISCINAS,PARTITO DEMOCRATICO,63,CARBONIA-IGLESIAS
PISCINAS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,44,CARBONIA-IGLESIAS
PISCINAS,FORZA ITALIA,40,CARBONIA-IGLESIAS
PISCINAS,L'ALTRA EUROPA CON TSIPRAS,7,CARBONIA-IGLESIAS
PISCINAS,NUOVO CENTRO DESTRA - UDC,6,CARBONIA-IGLESIAS
PISCINAS,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,4,CARBONIA-IGLESIAS
