Ente,Liste/Gruppi,Voti,nomefile
ANZOLA DELL'EMILIA,PARTITO DEMOCRATICO,4269,BOLOGNA
ANZOLA DELL'EMILIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1178,BOLOGNA
ANZOLA DELL'EMILIA,FORZA ITALIA,527,BOLOGNA
ANZOLA DELL'EMILIA,L'ALTRA EUROPA CON TSIPRAS,248,BOLOGNA
ANZOLA DELL'EMILIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,224,BOLOGNA
ANZOLA DELL'EMILIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,117,BOLOGNA
ANZOLA DELL'EMILIA,NUOVO CENTRO DESTRA - UDC,115,BOLOGNA
ANZOLA DELL'EMILIA,VERDI EUROPEI-GREEN ITALIA,73,BOLOGNA
ANZOLA DELL'EMILIA,ITALIA DEI VALORI,22,BOLOGNA
ANZOLA DELL'EMILIA,SCELTA EUROPEA,20,BOLOGNA
ANZOLA DELL'EMILIA,IO CAMBIO - MAIE,14,BOLOGNA
ANZOLA DELL'EMILIA,SVP,6,BOLOGNA
ARGELATO,PARTITO DEMOCRATICO,3384,BOLOGNA
ARGELATO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1183,BOLOGNA
ARGELATO,FORZA ITALIA,480,BOLOGNA
ARGELATO,L'ALTRA EUROPA CON TSIPRAS,256,BOLOGNA
ARGELATO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,187,BOLOGNA
ARGELATO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,127,BOLOGNA
ARGELATO,NUOVO CENTRO DESTRA - UDC,102,BOLOGNA
ARGELATO,VERDI EUROPEI-GREEN ITALIA,63,BOLOGNA
ARGELATO,ITALIA DEI VALORI,25,BOLOGNA
ARGELATO,SCELTA EUROPEA,20,BOLOGNA
ARGELATO,IO CAMBIO - MAIE,9,BOLOGNA
ARGELATO,SVP,7,BOLOGNA
BARICELLA,PARTITO DEMOCRATICO,2038,BOLOGNA
