Ente,Liste/Gruppi,Voti,nomefile
ACQUAVIVA D'ISERNIA,PARTITO DEMOCRATICO,108,ISERNIA
ACQUAVIVA D'ISERNIA,FORZA ITALIA,49,ISERNIA
ACQUAVIVA D'ISERNIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,31,ISERNIA
ACQUAVIVA D'ISERNIA,L'ALTRA EUROPA CON TSIPRAS,13,ISERNIA
ACQUAVIVA D'ISERNIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,10,ISERNIA
ACQUAVIVA D'ISERNIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,4,ISERNIA
ACQUAVIVA D'ISERNIA,ITALIA DEI VALORI,4,ISERNIA
ACQUAVIVA D'ISERNIA,NUOVO CENTRO DESTRA - UDC,3,ISERNIA
ACQUAVIVA D'ISERNIA,VERDI EUROPEI-GREEN ITALIA,1,ISERNIA
ACQUAVIVA D'ISERNIA,IO CAMBIO - MAIE,0,ISERNIA
ACQUAVIVA D'ISERNIA,SCELTA EUROPEA,0,ISERNIA
AGNONE,PARTITO DEMOCRATICO,721,ISERNIA
AGNONE,FORZA ITALIA,492,ISERNIA
AGNONE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,345,ISERNIA
AGNONE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,81,ISERNIA
AGNONE,L'ALTRA EUROPA CON TSIPRAS,71,ISERNIA
AGNONE,NUOVO CENTRO DESTRA - UDC,67,ISERNIA
AGNONE,ITALIA DEI VALORI,35,ISERNIA
AGNONE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,20,ISERNIA
AGNONE,SCELTA EUROPEA,8,ISERNIA
AGNONE,VERDI EUROPEI-GREEN ITALIA,8,ISERNIA
AGNONE,IO CAMBIO - MAIE,4,ISERNIA
BAGNOLI DEL TRIGNO,FORZA ITALIA,147,ISERNIA
BAGNOLI DEL TRIGNO,PARTITO DEMOCRATICO,79,ISERNIA
BAGNOLI DEL TRIGNO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,46,ISERNIA
BAGNOLI DEL TRIGNO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,11,ISERNIA
BAGNOLI DEL TRIGNO,NUOVO CENTRO DESTRA - UDC,11,ISERNIA
BAGNOLI DEL TRIGNO,SCELTA EUROPEA,4,ISERNIA
BAGNOLI DEL TRIGNO,VERDI EUROPEI-GREEN ITALIA,2,ISERNIA
BAGNOLI DEL TRIGNO,ITALIA DEI VALORI,1,ISERNIA
BAGNOLI DEL TRIGNO,IO CAMBIO - MAIE,1,ISERNIA
BAGNOLI DEL TRIGNO,L'ALTRA EUROPA CON TSIPRAS,0,ISERNIA
BAGNOLI DEL TRIGNO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,0,ISERNIA
BELMONTE DEL SANNIO,FORZA ITALIA,165,ISERNIA
BELMONTE DEL SANNIO,PARTITO DEMOCRATICO,104,ISERNIA
BELMONTE DEL SANNIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,51,ISERNIA
BELMONTE DEL SANNIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,16,ISERNIA
BELMONTE DEL SANNIO,NUOVO CENTRO DESTRA - UDC,15,ISERNIA
BELMONTE DEL SANNIO,L'ALTRA EUROPA CON TSIPRAS,10,ISERNIA
BELMONTE DEL SANNIO,SCELTA EUROPEA,9,ISERNIA
BELMONTE DEL SANNIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,6,ISERNIA
BELMONTE DEL SANNIO,ITALIA DEI VALORI,4,ISERNIA
BELMONTE DEL SANNIO,IO CAMBIO - MAIE,1,ISERNIA
BELMONTE DEL SANNIO,VERDI EUROPEI-GREEN ITALIA,1,ISERNIA
CANTALUPO NEL SANNIO,FORZA ITALIA,127,ISERNIA
CANTALUPO NEL SANNIO,PARTITO DEMOCRATICO,57,ISERNIA
CANTALUPO NEL SANNIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,53,ISERNIA
CANTALUPO NEL SANNIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,7,ISERNIA
CANTALUPO NEL SANNIO,ITALIA DEI VALORI,3,ISERNIA
CANTALUPO NEL SANNIO,L'ALTRA EUROPA CON TSIPRAS,3,ISERNIA
CANTALUPO NEL SANNIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,2,ISERNIA
CANTALUPO NEL SANNIO,SCELTA EUROPEA,1,ISERNIA
CANTALUPO NEL SANNIO,NUOVO CENTRO DESTRA - UDC,1,ISERNIA
CANTALUPO NEL SANNIO,VERDI EUROPEI-GREEN ITALIA,0,ISERNIA
CANTALUPO NEL SANNIO,IO CAMBIO - MAIE,0,ISERNIA
CAPRACOTTA,PARTITO DEMOCRATICO,125,ISERNIA
CAPRACOTTA,L'ALTRA EUROPA CON TSIPRAS,86,ISERNIA
CAPRACOTTA,FORZA ITALIA,51,ISERNIA
CAPRACOTTA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,42,ISERNIA
CAPRACOTTA,NUOVO CENTRO DESTRA - UDC,6,ISERNIA
CAPRACOTTA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,5,ISERNIA
CAPRACOTTA,SCELTA EUROPEA,2,ISERNIA
CAPRACOTTA,VERDI EUROPEI-GREEN ITALIA,2,ISERNIA
CAPRACOTTA,ITALIA DEI VALORI,1,ISERNIA
CAPRACOTTA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,ISERNIA
CAPRACOTTA,IO CAMBIO - MAIE,0,ISERNIA
CAROVILLI,PARTITO DEMOCRATICO,234,ISERNIA
CAROVILLI,FORZA ITALIA,196,ISERNIA
CAROVILLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,143,ISERNIA
CAROVILLI,NUOVO CENTRO DESTRA - UDC,49,ISERNIA
CAROVILLI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,35,ISERNIA
CAROVILLI,L'ALTRA EUROPA CON TSIPRAS,25,ISERNIA
CAROVILLI,ITALIA DEI VALORI,19,ISERNIA
CAROVILLI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,10,ISERNIA
CAROVILLI,VERDI EUROPEI-GREEN ITALIA,8,ISERNIA
CAROVILLI,SCELTA EUROPEA,5,ISERNIA
CAROVILLI,IO CAMBIO - MAIE,1,ISERNIA
CARPINONE,FORZA ITALIA,126,ISERNIA
CARPINONE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,120,ISERNIA
CARPINONE,PARTITO DEMOCRATICO,91,ISERNIA
CARPINONE,L'ALTRA EUROPA CON TSIPRAS,27,ISERNIA
CARPINONE,NUOVO CENTRO DESTRA - UDC,18,ISERNIA
CARPINONE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,9,ISERNIA
CARPINONE,ITALIA DEI VALORI,7,ISERNIA
CARPINONE,SCELTA EUROPEA,4,ISERNIA
CARPINONE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,3,ISERNIA
CARPINONE,VERDI EUROPEI-GREEN ITALIA,1,ISERNIA
CARPINONE,IO CAMBIO - MAIE,0,ISERNIA
CASTEL DEL GIUDICE,PARTITO DEMOCRATICO,77,ISERNIA
CASTEL DEL GIUDICE,FORZA ITALIA,28,ISERNIA
CASTEL DEL GIUDICE,ITALIA DEI VALORI,26,ISERNIA
CASTEL DEL GIUDICE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,17,ISERNIA
CASTEL DEL GIUDICE,L'ALTRA EUROPA CON TSIPRAS,17,ISERNIA
CASTEL DEL GIUDICE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,9,ISERNIA
CASTEL DEL GIUDICE,NUOVO CENTRO DESTRA - UDC,5,ISERNIA
CASTEL DEL GIUDICE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,3,ISERNIA
CASTEL DEL GIUDICE,VERDI EUROPEI-GREEN ITALIA,2,ISERNIA
CASTEL DEL GIUDICE,SCELTA EUROPEA,0,ISERNIA
CASTEL DEL GIUDICE,IO CAMBIO - MAIE,0,ISERNIA
CASTELPETROSO,FORZA ITALIA,341,ISERNIA
CASTELPETROSO,PARTITO DEMOCRATICO,265,ISERNIA
CASTELPETROSO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,218,ISERNIA
CASTELPETROSO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,51,ISERNIA
CASTELPETROSO,NUOVO CENTRO DESTRA - UDC,51,ISERNIA
CASTELPETROSO,L'ALTRA EUROPA CON TSIPRAS,47,ISERNIA
CASTELPETROSO,ITALIA DEI VALORI,40,ISERNIA
CASTELPETROSO,SCELTA EUROPEA,8,ISERNIA
CASTELPETROSO,VERDI EUROPEI-GREEN ITALIA,8,ISERNIA
CASTELPETROSO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,4,ISERNIA
CASTELPETROSO,IO CAMBIO - MAIE,3,ISERNIA
CASTELPIZZUTO,FORZA ITALIA,34,ISERNIA
CASTELPIZZUTO,NUOVO CENTRO DESTRA - UDC,18,ISERNIA
CASTELPIZZUTO,PARTITO DEMOCRATICO,16,ISERNIA
CASTELPIZZUTO,L'ALTRA EUROPA CON TSIPRAS,3,ISERNIA
CASTELPIZZUTO,ITALIA DEI VALORI,2,ISERNIA
CASTELPIZZUTO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2,ISERNIA
CASTELPIZZUTO,IO CAMBIO - MAIE,0,ISERNIA
CASTELPIZZUTO,VERDI EUROPEI-GREEN ITALIA,0,ISERNIA
CASTELPIZZUTO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,0,ISERNIA
CASTELPIZZUTO,SCELTA EUROPEA,0,ISERNIA
CASTELPIZZUTO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,0,ISERNIA
CASTEL SAN VINCENZO,FORZA ITALIA,94,ISERNIA
CASTEL SAN VINCENZO,PARTITO DEMOCRATICO,65,ISERNIA
CASTEL SAN VINCENZO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,35,ISERNIA
CASTEL SAN VINCENZO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,5,ISERNIA
CASTEL SAN VINCENZO,NUOVO CENTRO DESTRA - UDC,5,ISERNIA
CASTEL SAN VINCENZO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,5,ISERNIA
CASTEL SAN VINCENZO,L'ALTRA EUROPA CON TSIPRAS,5,ISERNIA
CASTEL SAN VINCENZO,ITALIA DEI VALORI,2,ISERNIA
CASTEL SAN VINCENZO,VERDI EUROPEI-GREEN ITALIA,1,ISERNIA
CASTEL SAN VINCENZO,IO CAMBIO - MAIE,0,ISERNIA
CASTEL SAN VINCENZO,SCELTA EUROPEA,0,ISERNIA
CASTELVERRINO,PARTITO DEMOCRATICO,35,ISERNIA
CASTELVERRINO,FORZA ITALIA,34,ISERNIA
CASTELVERRINO,L'ALTRA EUROPA CON TSIPRAS,7,ISERNIA
CASTELVERRINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,7,ISERNIA
CASTELVERRINO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,3,ISERNIA
CASTELVERRINO,SCELTA EUROPEA,2,ISERNIA
CASTELVERRINO,NUOVO CENTRO DESTRA - UDC,1,ISERNIA
CASTELVERRINO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,ISERNIA
