Ente,Liste/Gruppi,Voti,nomefile
ACQUAVIVA DELLE FONTI,PARTITO DEMOCRATICO,2974,BARI
ACQUAVIVA DELLE FONTI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2026,BARI
ACQUAVIVA DELLE FONTI,FORZA ITALIA,1954,BARI
ACQUAVIVA DELLE FONTI,L'ALTRA EUROPA CON TSIPRAS,433,BARI
ACQUAVIVA DELLE FONTI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,269,BARI
ACQUAVIVA DELLE FONTI,NUOVO CENTRO DESTRA - UDC,165,BARI
ACQUAVIVA DELLE FONTI,SCELTA EUROPEA,47,BARI
ACQUAVIVA DELLE FONTI,VERDI EUROPEI-GREEN ITALIA,41,BARI
ACQUAVIVA DELLE FONTI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,39,BARI
ACQUAVIVA DELLE FONTI,ITALIA DEI VALORI,24,BARI
ACQUAVIVA DELLE FONTI,IO CAMBIO - MAIE,11,BARI
ADELFIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2113,BARI
ADELFIA,PARTITO DEMOCRATICO,2038,BARI
ADELFIA,FORZA ITALIA,1170,BARI
ADELFIA,L'ALTRA EUROPA CON TSIPRAS,459,BARI
ADELFIA,SCELTA EUROPEA,211,BARI
ADELFIA,NUOVO CENTRO DESTRA - UDC,179,BARI
ADELFIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,165,BARI
ADELFIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,26,BARI
ADELFIA,ITALIA DEI VALORI,23,BARI
ADELFIA,VERDI EUROPEI-GREEN ITALIA,23,BARI
ADELFIA,IO CAMBIO - MAIE,11,BARI
ALBEROBELLO,PARTITO DEMOCRATICO,1727,BARI
ALBEROBELLO,FORZA ITALIA,1032,BARI
ALBEROBELLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,870,BARI
ALBEROBELLO,NUOVO CENTRO DESTRA - UDC,292,BARI
ALBEROBELLO,L'ALTRA EUROPA CON TSIPRAS,270,BARI
ALBEROBELLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,102,BARI
ALBEROBELLO,VERDI EUROPEI-GREEN ITALIA,40,BARI
ALBEROBELLO,ITALIA DEI VALORI,36,BARI
ALBEROBELLO,SCELTA EUROPEA,18,BARI
ALBEROBELLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,14,BARI
ALBEROBELLO,IO CAMBIO - MAIE,11,BARI
ALTAMURA,PARTITO DEMOCRATICO,8408,BARI
ALTAMURA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,6873,BARI
ALTAMURA,FORZA ITALIA,6003,BARI
ALTAMURA,NUOVO CENTRO DESTRA - UDC,1647,BARI
ALTAMURA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,968,BARI
ALTAMURA,L'ALTRA EUROPA CON TSIPRAS,873,BARI
ALTAMURA,SCELTA EUROPEA,286,BARI
ALTAMURA,VERDI EUROPEI-GREEN ITALIA,128,BARI
ALTAMURA,ITALIA DEI VALORI,126,BARI
ALTAMURA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,105,BARI
ALTAMURA,IO CAMBIO - MAIE,31,BARI
BARI,PARTITO DEMOCRATICO,53288,BARI
BARI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,45660,BARI
BARI,FORZA ITALIA,39321,BARI
BARI,L'ALTRA EUROPA CON TSIPRAS,10406,BARI
BARI,NUOVO CENTRO DESTRA - UDC,9923,BARI
BARI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,8131,BARI
BARI,VERDI EUROPEI-GREEN ITALIA,1461,BARI
BARI,SCELTA EUROPEA,1134,BARI
BARI,ITALIA DEI VALORI,1125,BARI
BARI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,940,BARI
BARI,IO CAMBIO - MAIE,345,BARI
BINETTO,FORZA ITALIA,445,BARI
BINETTO,PARTITO DEMOCRATICO,425,BARI
BINETTO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,374,BARI
BINETTO,NUOVO CENTRO DESTRA - UDC,56,BARI
BINETTO,L'ALTRA EUROPA CON TSIPRAS,48,BARI
