Ente,Liste/Gruppi,Voti,nomefile
AFFILE,PARTITO DEMOCRATICO,260,ROMA
AFFILE,FORZA ITALIA,139,ROMA
AFFILE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,131,ROMA
AFFILE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,117,ROMA
AFFILE,NUOVO CENTRO DESTRA - UDC,61,ROMA
AFFILE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,14,ROMA
AFFILE,L'ALTRA EUROPA CON TSIPRAS,7,ROMA
AFFILE,ITALIA DEI VALORI,6,ROMA
AFFILE,VERDI EUROPEI-GREEN ITALIA,3,ROMA
AFFILE,SCELTA EUROPEA,2,ROMA
AFFILE,IO CAMBIO - MAIE,0,ROMA
AGOSTA,PARTITO DEMOCRATICO,329,ROMA
AGOSTA,FORZA ITALIA,287,ROMA
AGOSTA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,139,ROMA
AGOSTA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,35,ROMA
AGOSTA,NUOVO CENTRO DESTRA - UDC,20,ROMA
AGOSTA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,8,ROMA
AGOSTA,L'ALTRA EUROPA CON TSIPRAS,5,ROMA
AGOSTA,ITALIA DEI VALORI,3,ROMA
AGOSTA,VERDI EUROPEI-GREEN ITALIA,1,ROMA
AGOSTA,SCELTA EUROPEA,0,ROMA
AGOSTA,IO CAMBIO - MAIE,0,ROMA
ALBANO LAZIALE,PARTITO DEMOCRATICO,7196,ROMA
ALBANO LAZIALE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,4755,ROMA
ALBANO LAZIALE,FORZA ITALIA,3113,ROMA
ALBANO LAZIALE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,969,ROMA
ALBANO LAZIALE,L'ALTRA EUROPA CON TSIPRAS,745,ROMA
ALBANO LAZIALE,NUOVO CENTRO DESTRA - UDC,698,ROMA
ALBANO LAZIALE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,226,ROMA
ALBANO LAZIALE,SCELTA EUROPEA,138,ROMA
ALBANO LAZIALE,ITALIA DEI VALORI,129,ROMA
ALBANO LAZIALE,VERDI EUROPEI-GREEN ITALIA,124,ROMA
ALBANO LAZIALE,IO CAMBIO - MAIE,20,ROMA
ALLUMIERE,PARTITO DEMOCRATICO,899,ROMA
ALLUMIERE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,699,ROMA
ALLUMIERE,FORZA ITALIA,375,ROMA
ALLUMIERE,L'ALTRA EUROPA CON TSIPRAS,107,ROMA
ALLUMIERE,NUOVO CENTRO DESTRA - UDC,42,ROMA
ALLUMIERE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,35,ROMA
ALLUMIERE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,22,ROMA
ALLUMIERE,ITALIA DEI VALORI,7,ROMA
ALLUMIERE,VERDI EUROPEI-GREEN ITALIA,5,ROMA
ALLUMIERE,SCELTA EUROPEA,4,ROMA
ALLUMIERE,IO CAMBIO - MAIE,1,ROMA
ANGUILLARA SABAZIA,PARTITO DEMOCRATICO,3214,ROMA
ANGUILLARA SABAZIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2354,ROMA
ANGUILLARA SABAZIA,FORZA ITALIA,1434,ROMA
ANGUILLARA SABAZIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,318,ROMA
ANGUILLARA SABAZIA,L'ALTRA EUROPA CON TSIPRAS,317,ROMA
ANGUILLARA SABAZIA,NUOVO CENTRO DESTRA - UDC,161,ROMA
ANGUILLARA SABAZIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,126,ROMA
ANGUILLARA SABAZIA,VERDI EUROPEI-GREEN ITALIA,56,ROMA
ANGUILLARA SABAZIA,ITALIA DEI VALORI,22,ROMA
ANGUILLARA SABAZIA,SCELTA EUROPEA,17,ROMA
ANGUILLARA SABAZIA,IO CAMBIO - MAIE,3,ROMA
ANTICOLI CORRADO,PARTITO DEMOCRATICO,137,ROMA
ANTICOLI CORRADO,FORZA ITALIA,108,ROMA
ANTICOLI CORRADO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,107,ROMA
ANTICOLI CORRADO,L'ALTRA EUROPA CON TSIPRAS,31,ROMA
ANTICOLI CORRADO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,21,ROMA
ANTICOLI CORRADO,NUOVO CENTRO DESTRA - UDC,10,ROMA
