Ente,Liste/Gruppi,Voti,nomefile
ALIA,PARTITO DEMOCRATICO,483,PALERMO
ALIA,FORZA ITALIA,316,PALERMO
ALIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,144,PALERMO
ALIA,NUOVO CENTRO DESTRA - UDC,123,PALERMO
ALIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,33,PALERMO
ALIA,L'ALTRA EUROPA CON TSIPRAS,21,PALERMO
ALIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,6,PALERMO
ALIA,VERDI EUROPEI-GREEN ITALIA,5,PALERMO
ALIA,SCELTA EUROPEA,5,PALERMO
ALIA,ITALIA DEI VALORI,4,PALERMO
ALIA,IO CAMBIO - MAIE,1,PALERMO
ALIMENA,FORZA ITALIA,353,PALERMO
ALIMENA,PARTITO DEMOCRATICO,181,PALERMO
ALIMENA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,105,PALERMO
ALIMENA,NUOVO CENTRO DESTRA - UDC,67,PALERMO
ALIMENA,L'ALTRA EUROPA CON TSIPRAS,48,PALERMO
ALIMENA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,8,PALERMO
ALIMENA,ITALIA DEI VALORI,4,PALERMO
ALIMENA,SCELTA EUROPEA,4,PALERMO
ALIMENA,VERDI EUROPEI-GREEN ITALIA,3,PALERMO
ALIMENA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,3,PALERMO
ALIMENA,IO CAMBIO - MAIE,1,PALERMO
ALIMINUSA,PARTITO DEMOCRATICO,163,PALERMO
ALIMINUSA,NUOVO CENTRO DESTRA - UDC,120,PALERMO
ALIMINUSA,FORZA ITALIA,73,PALERMO
ALIMINUSA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,63,PALERMO
ALIMINUSA,L'ALTRA EUROPA CON TSIPRAS,56,PALERMO
ALIMINUSA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,5,PALERMO
ALIMINUSA,SCELTA EUROPEA,4,PALERMO
ALIMINUSA,VERDI EUROPEI-GREEN ITALIA,2,PALERMO
ALIMINUSA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,1,PALERMO
ALIMINUSA,IO CAMBIO - MAIE,0,PALERMO
ALIMINUSA,ITALIA DEI VALORI,0,PALERMO
ALTAVILLA MILICIA,FORZA ITALIA,637,PALERMO
ALTAVILLA MILICIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,623,PALERMO
ALTAVILLA MILICIA,PARTITO DEMOCRATICO,498,PALERMO
ALTAVILLA MILICIA,NUOVO CENTRO DESTRA - UDC,221,PALERMO
ALTAVILLA MILICIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,50,PALERMO
ALTAVILLA MILICIA,L'ALTRA EUROPA CON TSIPRAS,47,PALERMO
ALTAVILLA MILICIA,ITALIA DEI VALORI,32,PALERMO
ALTAVILLA MILICIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,15,PALERMO
ALTAVILLA MILICIA,VERDI EUROPEI-GREEN ITALIA,13,PALERMO
ALTAVILLA MILICIA,IO CAMBIO - MAIE,5,PALERMO
ALTAVILLA MILICIA,SCELTA EUROPEA,2,PALERMO
ALTOFONTE,PARTITO DEMOCRATICO,1176,PALERMO
