Ente,Liste/Gruppi,Voti,nomefile
ALBINEA,PARTITO DEMOCRATICO,3150,REGGIO NELL'EMILIA
ALBINEA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,827,REGGIO NELL'EMILIA
ALBINEA,FORZA ITALIA,489,REGGIO NELL'EMILIA
ALBINEA,L'ALTRA EUROPA CON TSIPRAS,236,REGGIO NELL'EMILIA
ALBINEA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,178,REGGIO NELL'EMILIA
ALBINEA,NUOVO CENTRO DESTRA - UDC,129,REGGIO NELL'EMILIA
ALBINEA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,106,REGGIO NELL'EMILIA
ALBINEA,VERDI EUROPEI-GREEN ITALIA,61,REGGIO NELL'EMILIA
ALBINEA,SCELTA EUROPEA,29,REGGIO NELL'EMILIA
ALBINEA,ITALIA DEI VALORI,12,REGGIO NELL'EMILIA
ALBINEA,SVP,9,REGGIO NELL'EMILIA
ALBINEA,IO CAMBIO - MAIE,5,REGGIO NELL'EMILIA
BAGNOLO IN PIANO,PARTITO DEMOCRATICO,3094,REGGIO NELL'EMILIA
BAGNOLO IN PIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1051,REGGIO NELL'EMILIA
BAGNOLO IN PIANO,FORZA ITALIA,421,REGGIO NELL'EMILIA
BAGNOLO IN PIANO,L'ALTRA EUROPA CON TSIPRAS,213,REGGIO NELL'EMILIA
BAGNOLO IN PIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,132,REGGIO NELL'EMILIA
BAGNOLO IN PIANO,NUOVO CENTRO DESTRA - UDC,110,REGGIO NELL'EMILIA
BAGNOLO IN PIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,80,REGGIO NELL'EMILIA
BAGNOLO IN PIANO,VERDI EUROPEI-GREEN ITALIA,43,REGGIO NELL'EMILIA
BAGNOLO IN PIANO,SCELTA EUROPEA,15,REGGIO NELL'EMILIA
BAGNOLO IN PIANO,ITALIA DEI VALORI,14,REGGIO NELL'EMILIA
BAGNOLO IN PIANO,IO CAMBIO - MAIE,10,REGGIO NELL'EMILIA
BAGNOLO IN PIANO,SVP,6,REGGIO NELL'EMILIA
BAISO,PARTITO DEMOCRATICO,1003,REGGIO NELL'EMILIA
BAISO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,412,REGGIO NELL'EMILIA
BAISO,FORZA ITALIA,203,REGGIO NELL'EMILIA
BAISO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,91,REGGIO NELL'EMILIA
BAISO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,41,REGGIO NELL'EMILIA
BAISO,NUOVO CENTRO DESTRA - UDC,39,REGGIO NELL'EMILIA
BAISO,L'ALTRA EUROPA CON TSIPRAS,34,REGGIO NELL'EMILIA
BAISO,SCELTA EUROPEA,10,REGGIO NELL'EMILIA
BAISO,VERDI EUROPEI-GREEN ITALIA,10,REGGIO NELL'EMILIA
BAISO,ITALIA DEI VALORI,6,REGGIO NELL'EMILIA
BAISO,SVP,4,REGGIO NELL'EMILIA
BAISO,IO CAMBIO - MAIE,3,REGGIO NELL'EMILIA
BIBBIANO,PARTITO DEMOCRATICO,3009,REGGIO NELL'EMILIA
BIBBIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1109,REGGIO NELL'EMILIA
BIBBIANO,FORZA ITALIA,449,REGGIO NELL'EMILIA
BIBBIANO,L'ALTRA EUROPA CON TSIPRAS,196,REGGIO NELL'EMILIA
BIBBIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,169,REGGIO NELL'EMILIA
BIBBIANO,NUOVO CENTRO DESTRA - UDC,84,REGGIO NELL'EMILIA
BIBBIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,78,REGGIO NELL'EMILIA
BIBBIANO,VERDI EUROPEI-GREEN ITALIA,59,REGGIO NELL'EMILIA
BIBBIANO,ITALIA DEI VALORI,18,REGGIO NELL'EMILIA
BIBBIANO,SCELTA EUROPEA,15,REGGIO NELL'EMILIA
BIBBIANO,SVP,10,REGGIO NELL'EMILIA
BIBBIANO,IO CAMBIO - MAIE,8,REGGIO NELL'EMILIA
BORETTO,PARTITO DEMOCRATICO,1349,REGGIO NELL'EMILIA
BORETTO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,465,REGGIO NELL'EMILIA
BORETTO,FORZA ITALIA,382,REGGIO NELL'EMILIA
BORETTO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,176,REGGIO NELL'EMILIA
BORETTO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,72,REGGIO NELL'EMILIA
BORETTO,NUOVO CENTRO DESTRA - UDC,63,REGGIO NELL'EMILIA
BORETTO,L'ALTRA EUROPA CON TSIPRAS,59,REGGIO NELL'EMILIA
BORETTO,VERDI EUROPEI-GREEN ITALIA,37,REGGIO NELL'EMILIA
BORETTO,ITALIA DEI VALORI,14,REGGIO NELL'EMILIA
BORETTO,SCELTA EUROPEA,13,REGGIO NELL'EMILIA
BORETTO,SVP,5,REGGIO NELL'EMILIA
BORETTO,IO CAMBIO - MAIE,1,REGGIO NELL'EMILIA
BRESCELLO,PARTITO DEMOCRATICO,1232,REGGIO NELL'EMILIA
BRESCELLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,556,REGGIO NELL'EMILIA
BRESCELLO,FORZA ITALIA,423,REGGIO NELL'EMILIA
BRESCELLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,213,REGGIO NELL'EMILIA
BRESCELLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,99,REGGIO NELL'EMILIA
BRESCELLO,NUOVO CENTRO DESTRA - UDC,55,REGGIO NELL'EMILIA
BRESCELLO,L'ALTRA EUROPA CON TSIPRAS,51,REGGIO NELL'EMILIA
BRESCELLO,VERDI EUROPEI-GREEN ITALIA,20,REGGIO NELL'EMILIA
BRESCELLO,ITALIA DEI VALORI,13,REGGIO NELL'EMILIA
BRESCELLO,SCELTA EUROPEA,8,REGGIO NELL'EMILIA
BRESCELLO,IO CAMBIO - MAIE,3,REGGIO NELL'EMILIA
BRESCELLO,SVP,1,REGGIO NELL'EMILIA
BUSANA,PARTITO DEMOCRATICO,409,REGGIO NELL'EMILIA
BUSANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,128,REGGIO NELL'EMILIA
