Ente,Liste/Gruppi,Voti,nomefile
ACQUACANINA,PARTITO DEMOCRATICO,37,MACERATA
ACQUACANINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,21,MACERATA
ACQUACANINA,FORZA ITALIA,6,MACERATA
ACQUACANINA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,4,MACERATA
ACQUACANINA,VERDI EUROPEI-GREEN ITALIA,3,MACERATA
ACQUACANINA,NUOVO CENTRO DESTRA - UDC,2,MACERATA
ACQUACANINA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,2,MACERATA
ACQUACANINA,IO CAMBIO - MAIE,1,MACERATA
ACQUACANINA,SCELTA EUROPEA,0,MACERATA
ACQUACANINA,ITALIA DEI VALORI,0,MACERATA
ACQUACANINA,L'ALTRA EUROPA CON TSIPRAS,0,MACERATA
APIRO,PARTITO DEMOCRATICO,739,MACERATA
APIRO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,235,MACERATA
APIRO,FORZA ITALIA,124,MACERATA
APIRO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,80,MACERATA
APIRO,NUOVO CENTRO DESTRA - UDC,71,MACERATA
APIRO,L'ALTRA EUROPA CON TSIPRAS,41,MACERATA
APIRO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,24,MACERATA
APIRO,VERDI EUROPEI-GREEN ITALIA,9,MACERATA
APIRO,ITALIA DEI VALORI,9,MACERATA
APIRO,IO CAMBIO - MAIE,6,MACERATA
APIRO,SCELTA EUROPEA,5,MACERATA
APPIGNANO,PARTITO DEMOCRATICO,1282,MACERATA
APPIGNANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,487,MACERATA
APPIGNANO,FORZA ITALIA,320,MACERATA
APPIGNANO,NUOVO CENTRO DESTRA - UDC,104,MACERATA
APPIGNANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,81,MACERATA
APPIGNANO,L'ALTRA EUROPA CON TSIPRAS,76,MACERATA
APPIGNANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,66,MACERATA
APPIGNANO,ITALIA DEI VALORI,23,MACERATA
APPIGNANO,VERDI EUROPEI-GREEN ITALIA,17,MACERATA
APPIGNANO,SCELTA EUROPEA,9,MACERATA
APPIGNANO,IO CAMBIO - MAIE,6,MACERATA
BELFORTE DEL CHIENTI,PARTITO DEMOCRATICO,469,MACERATA
BELFORTE DEL CHIENTI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,280,MACERATA
BELFORTE DEL CHIENTI,FORZA ITALIA,139,MACERATA
BELFORTE DEL CHIENTI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,71,MACERATA
BELFORTE DEL CHIENTI,NUOVO CENTRO DESTRA - UDC,65,MACERATA
BELFORTE DEL CHIENTI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,38,MACERATA
BELFORTE DEL CHIENTI,L'ALTRA EUROPA CON TSIPRAS,38,MACERATA
BELFORTE DEL CHIENTI,ITALIA DEI VALORI,9,MACERATA
BELFORTE DEL CHIENTI,VERDI EUROPEI-GREEN ITALIA,8,MACERATA
BELFORTE DEL CHIENTI,IO CAMBIO - MAIE,5,MACERATA
BELFORTE DEL CHIENTI,SCELTA EUROPEA,4,MACERATA
BOLOGNOLA,FORZA ITALIA,17,MACERATA
BOLOGNOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,14,MACERATA
BOLOGNOLA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,8,MACERATA
BOLOGNOLA,PARTITO DEMOCRATICO,7,MACERATA
BOLOGNOLA,NUOVO CENTRO DESTRA - UDC,6,MACERATA
BOLOGNOLA,L'ALTRA EUROPA CON TSIPRAS,2,MACERATA
BOLOGNOLA,ITALIA DEI VALORI,0,MACERATA
BOLOGNOLA,SCELTA EUROPEA,0,MACERATA
BOLOGNOLA,IO CAMBIO - MAIE,0,MACERATA
BOLOGNOLA,VERDI EUROPEI-GREEN ITALIA,0,MACERATA
