Ente,Liste/Gruppi,Voti,nomefile
AIROLE,PARTITO DEMOCRATICO,77,IMPERIA
AIROLE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,48,IMPERIA
AIROLE,FORZA ITALIA,27,IMPERIA
AIROLE,NUOVO CENTRO DESTRA - UDC,11,IMPERIA
AIROLE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,10,IMPERIA
AIROLE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,8,IMPERIA
AIROLE,VERDI EUROPEI-GREEN ITALIA,7,IMPERIA
AIROLE,L'ALTRA EUROPA CON TSIPRAS,7,IMPERIA
AIROLE,ITALIA DEI VALORI,1,IMPERIA
AIROLE,SCELTA EUROPEA,1,IMPERIA
AIROLE,IO CAMBIO - MAIE,0,IMPERIA
APRICALE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,52,IMPERIA
APRICALE,PARTITO DEMOCRATICO,46,IMPERIA
APRICALE,FORZA ITALIA,20,IMPERIA
APRICALE,NUOVO CENTRO DESTRA - UDC,9,IMPERIA
APRICALE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,9,IMPERIA
APRICALE,L'ALTRA EUROPA CON TSIPRAS,7,IMPERIA
APRICALE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,3,IMPERIA
APRICALE,VERDI EUROPEI-GREEN ITALIA,3,IMPERIA
APRICALE,IO CAMBIO - MAIE,0,IMPERIA
APRICALE,ITALIA DEI VALORI,0,IMPERIA
APRICALE,SCELTA EUROPEA,0,IMPERIA
AQUILA D'ARROSCIA,PARTITO DEMOCRATICO,31,IMPERIA
AQUILA D'ARROSCIA,FORZA ITALIA,12,IMPERIA
AQUILA D'ARROSCIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,11,IMPERIA
AQUILA D'ARROSCIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,8,IMPERIA
AQUILA D'ARROSCIA,NUOVO CENTRO DESTRA - UDC,2,IMPERIA
AQUILA D'ARROSCIA,VERDI EUROPEI-GREEN ITALIA,1,IMPERIA
AQUILA D'ARROSCIA,IO CAMBIO - MAIE,0,IMPERIA
AQUILA D'ARROSCIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,0,IMPERIA
AQUILA D'ARROSCIA,L'ALTRA EUROPA CON TSIPRAS,0,IMPERIA
AQUILA D'ARROSCIA,ITALIA DEI VALORI,0,IMPERIA
AQUILA D'ARROSCIA,SCELTA EUROPEA,0,IMPERIA
