Ente,Liste/Gruppi,Voti,nomefile
ACCIANO,PARTITO DEMOCRATICO,83,L'AQUILA
ACCIANO,FORZA ITALIA,46,L'AQUILA
ACCIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,21,L'AQUILA
ACCIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,9,L'AQUILA
ACCIANO,NUOVO CENTRO DESTRA - UDC,7,L'AQUILA
ACCIANO,ITALIA DEI VALORI,4,L'AQUILA
ACCIANO,L'ALTRA EUROPA CON TSIPRAS,4,L'AQUILA
ACCIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,2,L'AQUILA
ACCIANO,SCELTA EUROPEA,0,L'AQUILA
ACCIANO,IO CAMBIO - MAIE,0,L'AQUILA
ACCIANO,VERDI EUROPEI-GREEN ITALIA,0,L'AQUILA
AIELLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,193,L'AQUILA
AIELLI,PARTITO DEMOCRATICO,185,L'AQUILA
AIELLI,NUOVO CENTRO DESTRA - UDC,171,L'AQUILA
AIELLI,FORZA ITALIA,58,L'AQUILA
AIELLI,L'ALTRA EUROPA CON TSIPRAS,48,L'AQUILA
AIELLI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,14,L'AQUILA
AIELLI,ITALIA DEI VALORI,6,L'AQUILA
AIELLI,SCELTA EUROPEA,5,L'AQUILA
AIELLI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,5,L'AQUILA
AIELLI,VERDI EUROPEI-GREEN ITALIA,1,L'AQUILA
AIELLI,IO CAMBIO - MAIE,0,L'AQUILA
ALFEDENA,PARTITO DEMOCRATICO,146,L'AQUILA
ALFEDENA,FORZA ITALIA,122,L'AQUILA
ALFEDENA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,92,L'AQUILA
ALFEDENA,ITALIA DEI VALORI,29,L'AQUILA
ALFEDENA,L'ALTRA EUROPA CON TSIPRAS,16,L'AQUILA
ALFEDENA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,11,L'AQUILA
ALFEDENA,NUOVO CENTRO DESTRA - UDC,6,L'AQUILA
ALFEDENA,VERDI EUROPEI-GREEN ITALIA,4,L'AQUILA
ALFEDENA,IO CAMBIO - MAIE,3,L'AQUILA
ALFEDENA,SCELTA EUROPEA,2,L'AQUILA
ALFEDENA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,L'AQUILA
ANVERSA DEGLI ABRUZZI,FORZA ITALIA,81,L'AQUILA
ANVERSA DEGLI ABRUZZI,PARTITO DEMOCRATICO,31,L'AQUILA
ANVERSA DEGLI ABRUZZI,NUOVO CENTRO DESTRA - UDC,26,L'AQUILA
ANVERSA DEGLI ABRUZZI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,23,L'AQUILA
ANVERSA DEGLI ABRUZZI,L'ALTRA EUROPA CON TSIPRAS,12,L'AQUILA
ANVERSA DEGLI ABRUZZI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,3,L'AQUILA
ANVERSA DEGLI ABRUZZI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,L'AQUILA
ANVERSA DEGLI ABRUZZI,ITALIA DEI VALORI,1,L'AQUILA
ANVERSA DEGLI ABRUZZI,IO CAMBIO - MAIE,0,L'AQUILA
ANVERSA DEGLI ABRUZZI,VERDI EUROPEI-GREEN ITALIA,0,L'AQUILA
ANVERSA DEGLI ABRUZZI,SCELTA EUROPEA,0,L'AQUILA
ATELETA,FORZA ITALIA,215,L'AQUILA
ATELETA,PARTITO DEMOCRATICO,140,L'AQUILA
ATELETA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,91,L'AQUILA
ATELETA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,30,L'AQUILA
ATELETA,ITALIA DEI VALORI,27,L'AQUILA
ATELETA,NUOVO CENTRO DESTRA - UDC,16,L'AQUILA
ATELETA,L'ALTRA EUROPA CON TSIPRAS,8,L'AQUILA
ATELETA,SCELTA EUROPEA,5,L'AQUILA
ATELETA,IO CAMBIO - MAIE,4,L'AQUILA
ATELETA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,3,L'AQUILA
ATELETA,VERDI EUROPEI-GREEN ITALIA,0,L'AQUILA
AVEZZANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,6493,L'AQUILA
AVEZZANO,PARTITO DEMOCRATICO,5134,L'AQUILA
AVEZZANO,FORZA ITALIA,3265,L'AQUILA
AVEZZANO,NUOVO CENTRO DESTRA - UDC,2204,L'AQUILA
AVEZZANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,1006,L'AQUILA
AVEZZANO,L'ALTRA EUROPA CON TSIPRAS,682,L'AQUILA
AVEZZANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,337,L'AQUILA
AVEZZANO,ITALIA DEI VALORI,175,L'AQUILA
AVEZZANO,SCELTA EUROPEA,160,L'AQUILA
AVEZZANO,VERDI EUROPEI-GREEN ITALIA,109,L'AQUILA
AVEZZANO,IO CAMBIO - MAIE,14,L'AQUILA
BALSORANO,PARTITO DEMOCRATICO,589,L'AQUILA
BALSORANO,FORZA ITALIA,548,L'AQUILA
BALSORANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,355,L'AQUILA
BALSORANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,76,L'AQUILA
BALSORANO,L'ALTRA EUROPA CON TSIPRAS,61,L'AQUILA
BALSORANO,NUOVO CENTRO DESTRA - UDC,59,L'AQUILA
BALSORANO,SCELTA EUROPEA,52,L'AQUILA
BALSORANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,37,L'AQUILA
BALSORANO,ITALIA DEI VALORI,12,L'AQUILA
BALSORANO,VERDI EUROPEI-GREEN ITALIA,5,L'AQUILA
BALSORANO,IO CAMBIO - MAIE,3,L'AQUILA
BARETE,PARTITO DEMOCRATICO,104,L'AQUILA
BARETE,FORZA ITALIA,81,L'AQUILA
BARETE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,65,L'AQUILA
BARETE,NUOVO CENTRO DESTRA - UDC,56,L'AQUILA
BARETE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,7,L'AQUILA
BARETE,L'ALTRA EUROPA CON TSIPRAS,6,L'AQUILA
BARETE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,6,L'AQUILA
BARETE,VERDI EUROPEI-GREEN ITALIA,1,L'AQUILA
BARETE,ITALIA DEI VALORI,1,L'AQUILA
BARETE,IO CAMBIO - MAIE,1,L'AQUILA
BARETE,SCELTA EUROPEA,0,L'AQUILA
BARISCIANO,PARTITO DEMOCRATICO,319,L'AQUILA
BARISCIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,216,L'AQUILA
BARISCIANO,FORZA ITALIA,169,L'AQUILA
BARISCIANO,L'ALTRA EUROPA CON TSIPRAS,61,L'AQUILA
BARISCIANO,NUOVO CENTRO DESTRA - UDC,33,L'AQUILA
BARISCIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,31,L'AQUILA
BARISCIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,16,L'AQUILA
BARISCIANO,ITALIA DEI VALORI,8,L'AQUILA
BARISCIANO,SCELTA EUROPEA,5,L'AQUILA
BARISCIANO,VERDI EUROPEI-GREEN ITALIA,3,L'AQUILA
BARISCIANO,IO CAMBIO - MAIE,1,L'AQUILA
BARREA,PARTITO DEMOCRATICO,102,L'AQUILA
BARREA,FORZA ITALIA,74,L'AQUILA
BARREA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,72,L'AQUILA
BARREA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,27,L'AQUILA
BARREA,ITALIA DEI VALORI,21,L'AQUILA
BARREA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,6,L'AQUILA
BARREA,L'ALTRA EUROPA CON TSIPRAS,5,L'AQUILA
BARREA,VERDI EUROPEI-GREEN ITALIA,5,L'AQUILA
BARREA,NUOVO CENTRO DESTRA - UDC,5,L'AQUILA
BARREA,SCELTA EUROPEA,2,L'AQUILA
BARREA,IO CAMBIO - MAIE,0,L'AQUILA
