Ente,Liste/Gruppi,Voti,nomefile
BAGNO A RIPOLI,PARTITO DEMOCRATICO,9777,FIRENZE
BAGNO A RIPOLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1619,FIRENZE
BAGNO A RIPOLI,FORZA ITALIA,1250,FIRENZE
BAGNO A RIPOLI,L'ALTRA EUROPA CON TSIPRAS,908,FIRENZE
BAGNO A RIPOLI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,360,FIRENZE
BAGNO A RIPOLI,NUOVO CENTRO DESTRA - UDC,354,FIRENZE
BAGNO A RIPOLI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,197,FIRENZE
BAGNO A RIPOLI,VERDI EUROPEI-GREEN ITALIA,122,FIRENZE
BAGNO A RIPOLI,ITALIA DEI VALORI,54,FIRENZE
BAGNO A RIPOLI,SCELTA EUROPEA,49,FIRENZE
BAGNO A RIPOLI,IO CAMBIO - MAIE,16,FIRENZE
BARBERINO DI MUGELLO,PARTITO DEMOCRATICO,3717,FIRENZE
BARBERINO DI MUGELLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,801,FIRENZE
BARBERINO DI MUGELLO,FORZA ITALIA,505,FIRENZE
BARBERINO DI MUGELLO,L'ALTRA EUROPA CON TSIPRAS,291,FIRENZE
BARBERINO DI MUGELLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,155,FIRENZE
BARBERINO DI MUGELLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,114,FIRENZE
BARBERINO DI MUGELLO,NUOVO CENTRO DESTRA - UDC,109,FIRENZE
BARBERINO DI MUGELLO,VERDI EUROPEI-GREEN ITALIA,49,FIRENZE
BARBERINO DI MUGELLO,ITALIA DEI VALORI,30,FIRENZE
BARBERINO DI MUGELLO,SCELTA EUROPEA,19,FIRENZE
BARBERINO DI MUGELLO,IO CAMBIO - MAIE,12,FIRENZE
BARBERINO VAL D'ELSA,PARTITO DEMOCRATICO,1509,FIRENZE
BARBERINO VAL D'ELSA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,349,FIRENZE
BARBERINO VAL D'ELSA,FORZA ITALIA,263,FIRENZE
BARBERINO VAL D'ELSA,L'ALTRA EUROPA CON TSIPRAS,132,FIRENZE
BARBERINO VAL D'ELSA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,95,FIRENZE
BARBERINO VAL D'ELSA,NUOVO CENTRO DESTRA - UDC,67,FIRENZE
BARBERINO VAL D'ELSA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,52,FIRENZE
BARBERINO VAL D'ELSA,VERDI EUROPEI-GREEN ITALIA,28,FIRENZE
BARBERINO VAL D'ELSA,ITALIA DEI VALORI,9,FIRENZE
BARBERINO VAL D'ELSA,SCELTA EUROPEA,6,FIRENZE
BARBERINO VAL D'ELSA,IO CAMBIO - MAIE,6,FIRENZE
BORGO SAN LORENZO,PARTITO DEMOCRATICO,6329,FIRENZE
BORGO SAN LORENZO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1240,FIRENZE
BORGO SAN LORENZO,FORZA ITALIA,908,FIRENZE
BORGO SAN LORENZO,L'ALTRA EUROPA CON TSIPRAS,704,FIRENZE
BORGO SAN LORENZO,NUOVO CENTRO DESTRA - UDC,271,FIRENZE
BORGO SAN LORENZO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,222,FIRENZE
BORGO SAN LORENZO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,204,FIRENZE
BORGO SAN LORENZO,VERDI EUROPEI-GREEN ITALIA,86,FIRENZE
BORGO SAN LORENZO,ITALIA DEI VALORI,39,FIRENZE
BORGO SAN LORENZO,SCELTA EUROPEA,34,FIRENZE
BORGO SAN LORENZO,IO CAMBIO - MAIE,15,FIRENZE
CALENZANO,PARTITO DEMOCRATICO,6723,FIRENZE
CALENZANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1292,FIRENZE
CALENZANO,FORZA ITALIA,679,FIRENZE
CALENZANO,L'ALTRA EUROPA CON TSIPRAS,444,FIRENZE
CALENZANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,192,FIRENZE
CALENZANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,185,FIRENZE
CALENZANO,NUOVO CENTRO DESTRA - UDC,168,FIRENZE
CALENZANO,VERDI EUROPEI-GREEN ITALIA,79,FIRENZE
CALENZANO,ITALIA DEI VALORI,73,FIRENZE
CALENZANO,SCELTA EUROPEA,30,FIRENZE
CALENZANO,IO CAMBIO - MAIE,10,FIRENZE
CAMPI BISENZIO,PARTITO DEMOCRATICO,11669,FIRENZE
CAMPI BISENZIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3050,FIRENZE
CAMPI BISENZIO,FORZA ITALIA,1831,FIRENZE
CAMPI BISENZIO,L'ALTRA EUROPA CON TSIPRAS,731,FIRENZE
CAMPI BISENZIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,506,FIRENZE
CAMPI BISENZIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,482,FIRENZE
CAMPI BISENZIO,NUOVO CENTRO DESTRA - UDC,445,FIRENZE
CAMPI BISENZIO,VERDI EUROPEI-GREEN ITALIA,123,FIRENZE
CAMPI BISENZIO,ITALIA DEI VALORI,103,FIRENZE
CAMPI BISENZIO,SCELTA EUROPEA,50,FIRENZE
CAMPI BISENZIO,IO CAMBIO - MAIE,18,FIRENZE
CAPRAIA E LIMITE,PARTITO DEMOCRATICO,2671,FIRENZE
CAPRAIA E LIMITE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,665,FIRENZE
CAPRAIA E LIMITE,FORZA ITALIA,297,FIRENZE
CAPRAIA E LIMITE,L'ALTRA EUROPA CON TSIPRAS,195,FIRENZE
CAPRAIA E LIMITE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,115,FIRENZE
CAPRAIA E LIMITE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,77,FIRENZE
CAPRAIA E LIMITE,NUOVO CENTRO DESTRA - UDC,59,FIRENZE
CAPRAIA E LIMITE,VERDI EUROPEI-GREEN ITALIA,29,FIRENZE
CAPRAIA E LIMITE,ITALIA DEI VALORI,19,FIRENZE
CAPRAIA E LIMITE,SCELTA EUROPEA,8,FIRENZE
CAPRAIA E LIMITE,IO CAMBIO - MAIE,2,FIRENZE
CASTELFIORENTINO,PARTITO DEMOCRATICO,6455,FIRENZE
CASTELFIORENTINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1059,FIRENZE
CASTELFIORENTINO,FORZA ITALIA,771,FIRENZE
CASTELFIORENTINO,L'ALTRA EUROPA CON TSIPRAS,381,FIRENZE
CASTELFIORENTINO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,169,FIRENZE
CASTELFIORENTINO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,165,FIRENZE
CASTELFIORENTINO,NUOVO CENTRO DESTRA - UDC,134,FIRENZE
CASTELFIORENTINO,VERDI EUROPEI-GREEN ITALIA,67,FIRENZE
CASTELFIORENTINO,ITALIA DEI VALORI,33,FIRENZE
CASTELFIORENTINO,SCELTA EUROPEA,15,FIRENZE
CASTELFIORENTINO,IO CAMBIO - MAIE,11,FIRENZE
CERRETO GUIDI,PARTITO DEMOCRATICO,3790,FIRENZE
CERRETO GUIDI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,917,FIRENZE
CERRETO GUIDI,FORZA ITALIA,455,FIRENZE
CERRETO GUIDI,L'ALTRA EUROPA CON TSIPRAS,198,FIRENZE
CERRETO GUIDI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,130,FIRENZE
CERRETO GUIDI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,115,FIRENZE
CERRETO GUIDI,NUOVO CENTRO DESTRA - UDC,71,FIRENZE
CERRETO GUIDI,VERDI EUROPEI-GREEN ITALIA,30,FIRENZE
CERRETO GUIDI,ITALIA DEI VALORI,20,FIRENZE
CERRETO GUIDI,SCELTA EUROPEA,14,FIRENZE
CERRETO GUIDI,IO CAMBIO - MAIE,5,FIRENZE
CERTALDO,PARTITO DEMOCRATICO,5899,FIRENZE
CERTALDO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1506,FIRENZE
CERTALDO,FORZA ITALIA,784,FIRENZE
CERTALDO,L'ALTRA EUROPA CON TSIPRAS,349,FIRENZE
CERTALDO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,171,FIRENZE
CERTALDO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,165,FIRENZE
CERTALDO,NUOVO CENTRO DESTRA - UDC,112,FIRENZE
CERTALDO,VERDI EUROPEI-GREEN ITALIA,58,FIRENZE
CERTALDO,ITALIA DEI VALORI,45,FIRENZE
CERTALDO,SCELTA EUROPEA,18,FIRENZE
CERTALDO,IO CAMBIO - MAIE,15,FIRENZE
DICOMANO,PARTITO DEMOCRATICO,1942,FIRENZE
DICOMANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,495,FIRENZE
DICOMANO,FORZA ITALIA,324,FIRENZE
DICOMANO,L'ALTRA EUROPA CON TSIPRAS,192,FIRENZE
DICOMANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,85,FIRENZE
DICOMANO,NUOVO CENTRO DESTRA - UDC,61,FIRENZE
