Ente,Liste/Gruppi,Voti,nomefile
CANTAGALLO,PARTITO DEMOCRATICO,974,PRATO
CANTAGALLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,243,PRATO
CANTAGALLO,FORZA ITALIA,177,PRATO
CANTAGALLO,L'ALTRA EUROPA CON TSIPRAS,61,PRATO
CANTAGALLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,53,PRATO
CANTAGALLO,NUOVO CENTRO DESTRA - UDC,44,PRATO
CANTAGALLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,38,PRATO
CANTAGALLO,IO CAMBIO - MAIE,26,PRATO
CANTAGALLO,SCELTA EUROPEA,14,PRATO
CANTAGALLO,VERDI EUROPEI-GREEN ITALIA,13,PRATO
CANTAGALLO,ITALIA DEI VALORI,10,PRATO
CARMIGNANO,PARTITO DEMOCRATICO,3701,PRATO
CARMIGNANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1049,PRATO
CARMIGNANO,FORZA ITALIA,796,PRATO
CARMIGNANO,L'ALTRA EUROPA CON TSIPRAS,236,PRATO
CARMIGNANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,221,PRATO
CARMIGNANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,207,PRATO
CARMIGNANO,NUOVO CENTRO DESTRA - UDC,123,PRATO
CARMIGNANO,VERDI EUROPEI-GREEN ITALIA,39,PRATO
CARMIGNANO,ITALIA DEI VALORI,29,PRATO
CARMIGNANO,SCELTA EUROPEA,27,PRATO
CARMIGNANO,IO CAMBIO - MAIE,7,PRATO
MONTEMURLO,PARTITO DEMOCRATICO,5447,PRATO
MONTEMURLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1619,PRATO
MONTEMURLO,FORZA ITALIA,1185,PRATO
MONTEMURLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,391,PRATO
MONTEMURLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,233,PRATO
MONTEMURLO,L'ALTRA EUROPA CON TSIPRAS,233,PRATO
MONTEMURLO,NUOVO CENTRO DESTRA - UDC,147,PRATO
MONTEMURLO,ITALIA DEI VALORI,56,PRATO
MONTEMURLO,SCELTA EUROPEA,55,PRATO
MONTEMURLO,VERDI EUROPEI-GREEN ITALIA,55,PRATO
MONTEMURLO,IO CAMBIO - MAIE,43,PRATO
POGGIO A CAIANO,PARTITO DEMOCRATICO,2765,PRATO
POGGIO A CAIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,639,PRATO
POGGIO A CAIANO,FORZA ITALIA,570,PRATO
POGGIO A CAIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,199,PRATO
POGGIO A CAIANO,NUOVO CENTRO DESTRA - UDC,141,PRATO
POGGIO A CAIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,135,PRATO
POGGIO A CAIANO,L'ALTRA EUROPA CON TSIPRAS,129,PRATO
POGGIO A CAIANO,VERDI EUROPEI-GREEN ITALIA,27,PRATO
POGGIO A CAIANO,SCELTA EUROPEA,18,PRATO
POGGIO A CAIANO,ITALIA DEI VALORI,17,PRATO
POGGIO A CAIANO,IO CAMBIO - MAIE,6,PRATO
PRATO,PARTITO DEMOCRATICO,51788,PRATO
PRATO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,13520,PRATO
PRATO,FORZA ITALIA,11811,PRATO
PRATO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,3417,PRATO
PRATO,L'ALTRA EUROPA CON TSIPRAS,3239,PRATO
PRATO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,2609,PRATO
PRATO,NUOVO CENTRO DESTRA - UDC,2507,PRATO
PRATO,VERDI EUROPEI-GREEN ITALIA,617,PRATO
PRATO,SCELTA EUROPEA,600,PRATO
PRATO,ITALIA DEI VALORI,498,PRATO
PRATO,IO CAMBIO - MAIE,343,PRATO
VAIANO,PARTITO DEMOCRATICO,3384,PRATO
VAIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,714,PRATO
VAIANO,FORZA ITALIA,606,PRATO
VAIANO,L'ALTRA EUROPA CON TSIPRAS,225,PRATO
VAIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,170,PRATO
VAIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,144,PRATO
VAIANO,IO CAMBIO - MAIE,94,PRATO
VAIANO,NUOVO CENTRO DESTRA - UDC,83,PRATO
VAIANO,VERDI EUROPEI-GREEN ITALIA,46,PRATO
VAIANO,SCELTA EUROPEA,31,PRATO
VAIANO,ITALIA DEI VALORI,24,PRATO
VERNIO,PARTITO DEMOCRATICO,2002,PRATO
VERNIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,460,PRATO
VERNIO,FORZA ITALIA,411,PRATO
VERNIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,121,PRATO
VERNIO,L'ALTRA EUROPA CON TSIPRAS,112,PRATO
VERNIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,86,PRATO
VERNIO,NUOVO CENTRO DESTRA - UDC,61,PRATO
VERNIO,VERDI EUROPEI-GREEN ITALIA,23,PRATO
VERNIO,SCELTA EUROPEA,19,PRATO
VERNIO,ITALIA DEI VALORI,16,PRATO
VERNIO,IO CAMBIO - MAIE,14,PRATO
