Ente,Liste/Gruppi,Voti,nomefile
ANGHIARI,PARTITO DEMOCRATICO,1738,AREZZO
ANGHIARI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,493,AREZZO
ANGHIARI,FORZA ITALIA,341,AREZZO
ANGHIARI,L'ALTRA EUROPA CON TSIPRAS,103,AREZZO
ANGHIARI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,91,AREZZO
ANGHIARI,NUOVO CENTRO DESTRA - UDC,77,AREZZO
ANGHIARI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,73,AREZZO
ANGHIARI,VERDI EUROPEI-GREEN ITALIA,17,AREZZO
ANGHIARI,ITALIA DEI VALORI,9,AREZZO
ANGHIARI,SCELTA EUROPEA,8,AREZZO
ANGHIARI,IO CAMBIO - MAIE,3,AREZZO
AREZZO,PARTITO DEMOCRATICO,25170,AREZZO
AREZZO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,7758,AREZZO
AREZZO,FORZA ITALIA,6020,AREZZO
AREZZO,L'ALTRA EUROPA CON TSIPRAS,1701,AREZZO
AREZZO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,1494,AREZZO
AREZZO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1249,AREZZO
AREZZO,NUOVO CENTRO DESTRA - UDC,1229,AREZZO
AREZZO,VERDI EUROPEI-GREEN ITALIA,278,AREZZO
AREZZO,SCELTA EUROPEA,255,AREZZO
AREZZO,ITALIA DEI VALORI,157,AREZZO
AREZZO,IO CAMBIO - MAIE,38,AREZZO
BADIA TEDALDA,PARTITO DEMOCRATICO,309,AREZZO
BADIA TEDALDA,FORZA ITALIA,116,AREZZO
BADIA TEDALDA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,101,AREZZO
BADIA TEDALDA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,36,AREZZO
BADIA TEDALDA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,32,AREZZO
BADIA TEDALDA,L'ALTRA EUROPA CON TSIPRAS,22,AREZZO
BADIA TEDALDA,NUOVO CENTRO DESTRA - UDC,11,AREZZO
BADIA TEDALDA,ITALIA DEI VALORI,3,AREZZO
BADIA TEDALDA,SCELTA EUROPEA,2,AREZZO
BADIA TEDALDA,VERDI EUROPEI-GREEN ITALIA,2,AREZZO
BADIA TEDALDA,IO CAMBIO - MAIE,0,AREZZO
BIBBIENA,PARTITO DEMOCRATICO,3954,AREZZO
BIBBIENA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,917,AREZZO
BIBBIENA,FORZA ITALIA,786,AREZZO
BIBBIENA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,232,AREZZO
