Ente,Liste/Gruppi,Voti,nomefile
ANDREIS,PARTITO DEMOCRATICO,82,PORDENONE
ANDREIS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,22,PORDENONE
ANDREIS,FORZA ITALIA,16,PORDENONE
ANDREIS,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,13,PORDENONE
ANDREIS,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,10,PORDENONE
ANDREIS,L'ALTRA EUROPA CON TSIPRAS,5,PORDENONE
ANDREIS,SVP,4,PORDENONE
ANDREIS,SCELTA EUROPEA,3,PORDENONE
ANDREIS,VERDI EUROPEI-GREEN ITALIA,2,PORDENONE
ANDREIS,NUOVO CENTRO DESTRA - UDC,1,PORDENONE
ANDREIS,ITALIA DEI VALORI,0,PORDENONE
ANDREIS,IO CAMBIO - MAIE,0,PORDENONE
ARBA,PARTITO DEMOCRATICO,223,PORDENONE
ARBA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,142,PORDENONE
ARBA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,115,PORDENONE
ARBA,FORZA ITALIA,108,PORDENONE
ARBA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,61,PORDENONE
ARBA,NUOVO CENTRO DESTRA - UDC,13,PORDENONE
ARBA,L'ALTRA EUROPA CON TSIPRAS,8,PORDENONE
ARBA,VERDI EUROPEI-GREEN ITALIA,6,PORDENONE
ARBA,ITALIA DEI VALORI,5,PORDENONE
ARBA,IO CAMBIO - MAIE,5,PORDENONE
ARBA,SCELTA EUROPEA,3,PORDENONE
ARBA,SVP,1,PORDENONE
ARZENE,PARTITO DEMOCRATICO,311,PORDENONE
ARZENE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,139,PORDENONE
ARZENE,FORZA ITALIA,78,PORDENONE
ARZENE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,78,PORDENONE
ARZENE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,68,PORDENONE
ARZENE,NUOVO CENTRO DESTRA - UDC,26,PORDENONE
ARZENE,L'ALTRA EUROPA CON TSIPRAS,21,PORDENONE
ARZENE,SCELTA EUROPEA,3,PORDENONE
ARZENE,ITALIA DEI VALORI,1,PORDENONE
ARZENE,IO CAMBIO - MAIE,1,PORDENONE
ARZENE,VERDI EUROPEI-GREEN ITALIA,1,PORDENONE
ARZENE,SVP,0,PORDENONE
AVIANO,PARTITO DEMOCRATICO,1619,PORDENONE
AVIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,719,PORDENONE
AVIANO,FORZA ITALIA,495,PORDENONE
AVIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,364,PORDENONE
AVIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,233,PORDENONE
AVIANO,L'ALTRA EUROPA CON TSIPRAS,116,PORDENONE
AVIANO,NUOVO CENTRO DESTRA - UDC,115,PORDENONE
AVIANO,VERDI EUROPEI-GREEN ITALIA,34,PORDENONE
AVIANO,SCELTA EUROPEA,26,PORDENONE
AVIANO,ITALIA DEI VALORI,13,PORDENONE
AVIANO,SVP,8,PORDENONE
AVIANO,IO CAMBIO - MAIE,5,PORDENONE
AZZANO DECIMO,PARTITO DEMOCRATICO,2734,PORDENONE
AZZANO DECIMO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1350,PORDENONE
AZZANO DECIMO,FORZA ITALIA,905,PORDENONE
AZZANO DECIMO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,793,PORDENONE
AZZANO DECIMO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,481,PORDENONE
AZZANO DECIMO,NUOVO CENTRO DESTRA - UDC,136,PORDENONE
AZZANO DECIMO,L'ALTRA EUROPA CON TSIPRAS,112,PORDENONE
AZZANO DECIMO,VERDI EUROPEI-GREEN ITALIA,58,PORDENONE
AZZANO DECIMO,SCELTA EUROPEA,39,PORDENONE
AZZANO DECIMO,ITALIA DEI VALORI,27,PORDENONE
AZZANO DECIMO,SVP,10,PORDENONE
AZZANO DECIMO,IO CAMBIO - MAIE,8,PORDENONE
BARCIS,PARTITO DEMOCRATICO,50,PORDENONE
BARCIS,FORZA ITALIA,25,PORDENONE
BARCIS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,16,PORDENONE
BARCIS,VERDI EUROPEI-GREEN ITALIA,4,PORDENONE
BARCIS,NUOVO CENTRO DESTRA - UDC,4,PORDENONE
BARCIS,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,4,PORDENONE
BARCIS,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,2,PORDENONE
BARCIS,L'ALTRA EUROPA CON TSIPRAS,2,PORDENONE
BARCIS,ITALIA DEI VALORI,2,PORDENONE
BARCIS,IO CAMBIO - MAIE,1,PORDENONE
BARCIS,SVP,1,PORDENONE
BARCIS,SCELTA EUROPEA,0,PORDENONE
BRUGNERA,PARTITO DEMOCRATICO,1342,PORDENONE
BRUGNERA,FORZA ITALIA,1038,PORDENONE
BRUGNERA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1000,PORDENONE
