Ente,Liste/Gruppi,Voti,nomefile
ABBADIA LARIANA,PARTITO DEMOCRATICO,699,LECCO
ABBADIA LARIANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,366,LECCO
ABBADIA LARIANA,FORZA ITALIA,286,LECCO
ABBADIA LARIANA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,247,LECCO
ABBADIA LARIANA,NUOVO CENTRO DESTRA - UDC,96,LECCO
ABBADIA LARIANA,L'ALTRA EUROPA CON TSIPRAS,58,LECCO
ABBADIA LARIANA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,50,LECCO
ABBADIA LARIANA,VERDI EUROPEI-GREEN ITALIA,34,LECCO
ABBADIA LARIANA,SCELTA EUROPEA,16,LECCO
ABBADIA LARIANA,ITALIA DEI VALORI,10,LECCO
ABBADIA LARIANA,IO CAMBIO - MAIE,5,LECCO
AIRUNO,PARTITO DEMOCRATICO,562,LECCO
AIRUNO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,328,LECCO
AIRUNO,FORZA ITALIA,246,LECCO
AIRUNO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,239,LECCO
AIRUNO,NUOVO CENTRO DESTRA - UDC,80,LECCO
AIRUNO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,44,LECCO
AIRUNO,L'ALTRA EUROPA CON TSIPRAS,42,LECCO
AIRUNO,VERDI EUROPEI-GREEN ITALIA,18,LECCO
AIRUNO,ITALIA DEI VALORI,14,LECCO
AIRUNO,SCELTA EUROPEA,9,LECCO
AIRUNO,IO CAMBIO - MAIE,3,LECCO
ANNONE DI BRIANZA,PARTITO DEMOCRATICO,635,LECCO
ANNONE DI BRIANZA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,213,LECCO
ANNONE DI BRIANZA,FORZA ITALIA,190,LECCO
ANNONE DI BRIANZA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,168,LECCO
ANNONE DI BRIANZA,NUOVO CENTRO DESTRA - UDC,61,LECCO
ANNONE DI BRIANZA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,45,LECCO
ANNONE DI BRIANZA,VERDI EUROPEI-GREEN ITALIA,17,LECCO
ANNONE DI BRIANZA,ITALIA DEI VALORI,14,LECCO
ANNONE DI BRIANZA,L'ALTRA EUROPA CON TSIPRAS,13,LECCO
ANNONE DI BRIANZA,SCELTA EUROPEA,11,LECCO
ANNONE DI BRIANZA,IO CAMBIO - MAIE,4,LECCO
BALLABIO,PARTITO DEMOCRATICO,761,LECCO
BALLABIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,326,LECCO
BALLABIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,296,LECCO
BALLABIO,FORZA ITALIA,285,LECCO
