Ente,Liste/Gruppi,Voti,nomefile
ALGHERO,PARTITO DEMOCRATICO,7859,SASSARI
ALGHERO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,6666,SASSARI
ALGHERO,FORZA ITALIA,4610,SASSARI
ALGHERO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,1228,SASSARI
ALGHERO,L'ALTRA EUROPA CON TSIPRAS,834,SASSARI
ALGHERO,NUOVO CENTRO DESTRA - UDC,795,SASSARI
ALGHERO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,391,SASSARI
ALGHERO,ITALIA DEI VALORI,291,SASSARI
ALGHERO,SCELTA EUROPEA,144,SASSARI
ALGHERO,VERDI EUROPEI-GREEN ITALIA,98,SASSARI
ALGHERO,IO CAMBIO - MAIE,40,SASSARI
ANELA,PARTITO DEMOCRATICO,123,SASSARI
ANELA,FORZA ITALIA,47,SASSARI
ANELA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,39,SASSARI
ANELA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,14,SASSARI
ANELA,L'ALTRA EUROPA CON TSIPRAS,10,SASSARI
ANELA,NUOVO CENTRO DESTRA - UDC,6,SASSARI
ANELA,ITALIA DEI VALORI,4,SASSARI
ANELA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,SASSARI
ANELA,SCELTA EUROPEA,0,SASSARI
ANELA,VERDI EUROPEI-GREEN ITALIA,0,SASSARI
ANELA,IO CAMBIO - MAIE,0,SASSARI
ARDARA,PARTITO DEMOCRATICO,65,SASSARI
ARDARA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,45,SASSARI
ARDARA,FORZA ITALIA,41,SASSARI
ARDARA,NUOVO CENTRO DESTRA - UDC,16,SASSARI
ARDARA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,7,SASSARI
ARDARA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,2,SASSARI
ARDARA,ITALIA DEI VALORI,1,SASSARI
ARDARA,VERDI EUROPEI-GREEN ITALIA,0,SASSARI
ARDARA,IO CAMBIO - MAIE,0,SASSARI
