Ente,Liste/Gruppi,Voti,nomefile
APRILIA,PARTITO DEMOCRATICO,9226,LATINA
APRILIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,8632,LATINA
APRILIA,FORZA ITALIA,5391,LATINA
APRILIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,1406,LATINA
APRILIA,NUOVO CENTRO DESTRA - UDC,983,LATINA
APRILIA,L'ALTRA EUROPA CON TSIPRAS,795,LATINA
APRILIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,505,LATINA
APRILIA,VERDI EUROPEI-GREEN ITALIA,160,LATINA
APRILIA,ITALIA DEI VALORI,126,LATINA
APRILIA,SCELTA EUROPEA,83,LATINA
APRILIA,IO CAMBIO - MAIE,37,LATINA
BASSIANO,PARTITO DEMOCRATICO,315,LATINA
BASSIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,126,LATINA
BASSIANO,FORZA ITALIA,125,LATINA
BASSIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,54,LATINA
BASSIANO,NUOVO CENTRO DESTRA - UDC,18,LATINA
BASSIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,15,LATINA
BASSIANO,ITALIA DEI VALORI,12,LATINA
BASSIANO,L'ALTRA EUROPA CON TSIPRAS,10,LATINA
BASSIANO,VERDI EUROPEI-GREEN ITALIA,2,LATINA
BASSIANO,SCELTA EUROPEA,1,LATINA
BASSIANO,IO CAMBIO - MAIE,1,LATINA
CAMPODIMELE,FORZA ITALIA,179,LATINA
CAMPODIMELE,PARTITO DEMOCRATICO,110,LATINA
CAMPODIMELE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,48,LATINA
CAMPODIMELE,NUOVO CENTRO DESTRA - UDC,21,LATINA
CAMPODIMELE,L'ALTRA EUROPA CON TSIPRAS,5,LATINA
CAMPODIMELE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,3,LATINA
CAMPODIMELE,ITALIA DEI VALORI,1,LATINA
CAMPODIMELE,SCELTA EUROPEA,1,LATINA
CAMPODIMELE,VERDI EUROPEI-GREEN ITALIA,1,LATINA
CAMPODIMELE,IO CAMBIO - MAIE,1,LATINA
CAMPODIMELE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,0,LATINA
CASTELFORTE,PARTITO DEMOCRATICO,764,LATINA
CASTELFORTE,FORZA ITALIA,524,LATINA
CASTELFORTE,NUOVO CENTRO DESTRA - UDC,405,LATINA
CASTELFORTE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,402,LATINA
CASTELFORTE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,52,LATINA
CASTELFORTE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,33,LATINA
CASTELFORTE,L'ALTRA EUROPA CON TSIPRAS,32,LATINA
CASTELFORTE,ITALIA DEI VALORI,6,LATINA
CASTELFORTE,IO CAMBIO - MAIE,6,LATINA
CASTELFORTE,SCELTA EUROPEA,2,LATINA
CASTELFORTE,VERDI EUROPEI-GREEN ITALIA,1,LATINA
CISTERNA DI LATINA,FORZA ITALIA,5273,LATINA
CISTERNA DI LATINA,PARTITO DEMOCRATICO,5173,LATINA
CISTERNA DI LATINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,4973,LATINA
CISTERNA DI LATINA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,2319,LATINA
CISTERNA DI LATINA,NUOVO CENTRO DESTRA - UDC,1194,LATINA
CISTERNA DI LATINA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,458,LATINA
CISTERNA DI LATINA,L'ALTRA EUROPA CON TSIPRAS,298,LATINA
CISTERNA DI LATINA,ITALIA DEI VALORI,247,LATINA
CISTERNA DI LATINA,SCELTA EUROPEA,120,LATINA
CISTERNA DI LATINA,VERDI EUROPEI-GREEN ITALIA,103,LATINA
CISTERNA DI LATINA,IO CAMBIO - MAIE,48,LATINA
CORI,PARTITO DEMOCRATICO,2279,LATINA
CORI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1051,LATINA
CORI,FORZA ITALIA,653,LATINA
CORI,NUOVO CENTRO DESTRA - UDC,286,LATINA
CORI,L'ALTRA EUROPA CON TSIPRAS,151,LATINA
CORI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,124,LATINA
CORI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,51,LATINA
CORI,VERDI EUROPEI-GREEN ITALIA,31,LATINA
CORI,ITALIA DEI VALORI,26,LATINA
CORI,SCELTA EUROPEA,16,LATINA
CORI,IO CAMBIO - MAIE,6,LATINA
FONDI,FORZA ITALIA,7092,LATINA
FONDI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3533,LATINA
FONDI,PARTITO DEMOCRATICO,3278,LATINA
FONDI,NUOVO CENTRO DESTRA - UDC,908,LATINA
FONDI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,536,LATINA
FONDI,L'ALTRA EUROPA CON TSIPRAS,350,LATINA
FONDI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,160,LATINA
FONDI,SCELTA EUROPEA,83,LATINA
FONDI,VERDI EUROPEI-GREEN ITALIA,65,LATINA
FONDI,ITALIA DEI VALORI,50,LATINA
FONDI,IO CAMBIO - MAIE,20,LATINA
FORMIA,PARTITO DEMOCRATICO,5195,LATINA
FORMIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3840,LATINA
FORMIA,FORZA ITALIA,3281,LATINA
FORMIA,NUOVO CENTRO DESTRA - UDC,1342,LATINA
FORMIA,L'ALTRA EUROPA CON TSIPRAS,664,LATINA
FORMIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,419,LATINA
FORMIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,122,LATINA
FORMIA,SCELTA EUROPEA,120,LATINA
FORMIA,VERDI EUROPEI-GREEN ITALIA,91,LATINA
FORMIA,ITALIA DEI VALORI,45,LATINA
FORMIA,IO CAMBIO - MAIE,5,LATINA
GAETA,PARTITO DEMOCRATICO,2713,LATINA
GAETA,FORZA ITALIA,2089,LATINA
GAETA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1607,LATINA
GAETA,NUOVO CENTRO DESTRA - UDC,783,LATINA
GAETA,SCELTA EUROPEA,777,LATINA
