Ente,Liste/Gruppi,Voti,nomefile
AFFI,PARTITO DEMOCRATICO,355,VERONA
AFFI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,309,VERONA
AFFI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,211,VERONA
AFFI,FORZA ITALIA,162,VERONA
AFFI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,40,VERONA
AFFI,NUOVO CENTRO DESTRA - UDC,22,VERONA
AFFI,L'ALTRA EUROPA CON TSIPRAS,11,VERONA
AFFI,SCELTA EUROPEA,10,VERONA
AFFI,VERDI EUROPEI-GREEN ITALIA,7,VERONA
AFFI,ITALIA DEI VALORI,6,VERONA
AFFI,SVP,1,VERONA
AFFI,IO CAMBIO - MAIE,0,VERONA
ALBAREDO D'ADIGE,PARTITO DEMOCRATICO,620,VERONA
ALBAREDO D'ADIGE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,519,VERONA
ALBAREDO D'ADIGE,FORZA ITALIA,414,VERONA
ALBAREDO D'ADIGE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,378,VERONA
ALBAREDO D'ADIGE,NUOVO CENTRO DESTRA - UDC,82,VERONA
ALBAREDO D'ADIGE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,61,VERONA
ALBAREDO D'ADIGE,L'ALTRA EUROPA CON TSIPRAS,19,VERONA
ALBAREDO D'ADIGE,VERDI EUROPEI-GREEN ITALIA,18,VERONA
ALBAREDO D'ADIGE,SCELTA EUROPEA,9,VERONA
ALBAREDO D'ADIGE,ITALIA DEI VALORI,7,VERONA
ALBAREDO D'ADIGE,SVP,2,VERONA
ALBAREDO D'ADIGE,IO CAMBIO - MAIE,1,VERONA
ANGIARI,PARTITO DEMOCRATICO,417,VERONA
ANGIARI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,290,VERONA
ANGIARI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,282,VERONA
ANGIARI,FORZA ITALIA,202,VERONA
ANGIARI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,43,VERONA
ANGIARI,NUOVO CENTRO DESTRA - UDC,30,VERONA
ANGIARI,L'ALTRA EUROPA CON TSIPRAS,22,VERONA
ANGIARI,VERDI EUROPEI-GREEN ITALIA,21,VERONA
ANGIARI,ITALIA DEI VALORI,10,VERONA
ANGIARI,SCELTA EUROPEA,4,VERONA
ANGIARI,IO CAMBIO - MAIE,3,VERONA
ANGIARI,SVP,0,VERONA
ARCOLE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1120,VERONA
ARCOLE,PARTITO DEMOCRATICO,904,VERONA
ARCOLE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,593,VERONA
ARCOLE,FORZA ITALIA,485,VERONA
ARCOLE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,89,VERONA
ARCOLE,NUOVO CENTRO DESTRA - UDC,80,VERONA
ARCOLE,VERDI EUROPEI-GREEN ITALIA,37,VERONA
ARCOLE,L'ALTRA EUROPA CON TSIPRAS,37,VERONA
ARCOLE,SCELTA EUROPEA,16,VERONA
ARCOLE,ITALIA DEI VALORI,16,VERONA
ARCOLE,IO CAMBIO - MAIE,7,VERONA
ARCOLE,SVP,3,VERONA
BADIA CALAVENA,PARTITO DEMOCRATICO,329,VERONA
BADIA CALAVENA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,256,VERONA
BADIA CALAVENA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,197,VERONA
BADIA CALAVENA,FORZA ITALIA,188,VERONA
BADIA CALAVENA,NUOVO CENTRO DESTRA - UDC,72,VERONA
BADIA CALAVENA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,49,VERONA
BADIA CALAVENA,L'ALTRA EUROPA CON TSIPRAS,18,VERONA
BADIA CALAVENA,VERDI EUROPEI-GREEN ITALIA,8,VERONA
BADIA CALAVENA,ITALIA DEI VALORI,7,VERONA
BADIA CALAVENA,SVP,7,VERONA
BADIA CALAVENA,IO CAMBIO - MAIE,4,VERONA
BADIA CALAVENA,SCELTA EUROPEA,3,VERONA
BARDOLINO,PARTITO DEMOCRATICO,1128,VERONA
BARDOLINO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,831,VERONA
BARDOLINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,774,VERONA
BARDOLINO,FORZA ITALIA,743,VERONA
BARDOLINO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,162,VERONA
BARDOLINO,NUOVO CENTRO DESTRA - UDC,134,VERONA
BARDOLINO,L'ALTRA EUROPA CON TSIPRAS,80,VERONA
BARDOLINO,VERDI EUROPEI-GREEN ITALIA,42,VERONA
BARDOLINO,ITALIA DEI VALORI,27,VERONA
BARDOLINO,SCELTA EUROPEA,25,VERONA
BARDOLINO,SVP,11,VERONA
BARDOLINO,IO CAMBIO - MAIE,10,VERONA
BELFIORE,PARTITO DEMOCRATICO,496,VERONA
BELFIORE,FORZA ITALIA,277,VERONA
BELFIORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,266,VERONA
BELFIORE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,237,VERONA
BELFIORE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,44,VERONA
BELFIORE,NUOVO CENTRO DESTRA - UDC,34,VERONA
BELFIORE,L'ALTRA EUROPA CON TSIPRAS,12,VERONA
BELFIORE,IO CAMBIO - MAIE,9,VERONA
BELFIORE,SCELTA EUROPEA,7,VERONA
BELFIORE,ITALIA DEI VALORI,6,VERONA
BELFIORE,VERDI EUROPEI-GREEN ITALIA,5,VERONA
BELFIORE,SVP,3,VERONA
BEVILACQUA,PARTITO DEMOCRATICO,319,VERONA
BEVILACQUA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,162,VERONA
BEVILACQUA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,153,VERONA
BEVILACQUA,FORZA ITALIA,126,VERONA
BEVILACQUA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,17,VERONA
BEVILACQUA,NUOVO CENTRO DESTRA - UDC,16,VERONA
BEVILACQUA,L'ALTRA EUROPA CON TSIPRAS,13,VERONA
BEVILACQUA,VERDI EUROPEI-GREEN ITALIA,6,VERONA
BEVILACQUA,IO CAMBIO - MAIE,4,VERONA
BEVILACQUA,SCELTA EUROPEA,3,VERONA
BEVILACQUA,SVP,1,VERONA
BEVILACQUA,ITALIA DEI VALORI,0,VERONA
BONAVIGO,PARTITO DEMOCRATICO,248,VERONA
BONAVIGO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,220,VERONA
BONAVIGO,FORZA ITALIA,159,VERONA
BONAVIGO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,155,VERONA
BONAVIGO,NUOVO CENTRO DESTRA - UDC,25,VERONA
BONAVIGO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,25,VERONA
BONAVIGO,L'ALTRA EUROPA CON TSIPRAS,7,VERONA
BONAVIGO,VERDI EUROPEI-GREEN ITALIA,3,VERONA
BONAVIGO,ITALIA DEI VALORI,2,VERONA
BONAVIGO,SVP,2,VERONA
BONAVIGO,SCELTA EUROPEA,1,VERONA
BONAVIGO,IO CAMBIO - MAIE,1,VERONA
BOSCHI SANT'ANNA,PARTITO DEMOCRATICO,237,VERONA
BOSCHI SANT'ANNA,FORZA ITALIA,223,VERONA
BOSCHI SANT'ANNA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,173,VERONA
BOSCHI SANT'ANNA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,118,VERONA
BOSCHI SANT'ANNA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,40,VERONA
BOSCHI SANT'ANNA,NUOVO CENTRO DESTRA - UDC,34,VERONA
BOSCHI SANT'ANNA,L'ALTRA EUROPA CON TSIPRAS,13,VERONA
BOSCHI SANT'ANNA,ITALIA DEI VALORI,6,VERONA
BOSCHI SANT'ANNA,VERDI EUROPEI-GREEN ITALIA,3,VERONA
BOSCHI SANT'ANNA,IO CAMBIO - MAIE,2,VERONA
BOSCHI SANT'ANNA,SCELTA EUROPEA,1,VERONA
BOSCHI SANT'ANNA,SVP,0,VERONA
BOSCO CHIESANUOVA,PARTITO DEMOCRATICO,619,VERONA
BOSCO CHIESANUOVA,FORZA ITALIA,413,VERONA
BOSCO CHIESANUOVA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,390,VERONA
BOSCO CHIESANUOVA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,334,VERONA
BOSCO CHIESANUOVA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,80,VERONA
BOSCO CHIESANUOVA,NUOVO CENTRO DESTRA - UDC,52,VERONA
BOSCO CHIESANUOVA,L'ALTRA EUROPA CON TSIPRAS,36,VERONA
BOSCO CHIESANUOVA,VERDI EUROPEI-GREEN ITALIA,19,VERONA
BOSCO CHIESANUOVA,ITALIA DEI VALORI,12,VERONA
BOSCO CHIESANUOVA,SCELTA EUROPEA,7,VERONA
BOSCO CHIESANUOVA,IO CAMBIO - MAIE,6,VERONA
BOSCO CHIESANUOVA,SVP,5,VERONA
BOVOLONE,PARTITO DEMOCRATICO,1766,VERONA
BOVOLONE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1423,VERONA
BOVOLONE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1293,VERONA
BOVOLONE,FORZA ITALIA,1146,VERONA
BOVOLONE,NUOVO CENTRO DESTRA - UDC,209,VERONA
BOVOLONE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,205,VERONA
BOVOLONE,L'ALTRA EUROPA CON TSIPRAS,68,VERONA
BOVOLONE,VERDI EUROPEI-GREEN ITALIA,52,VERONA
BOVOLONE,SCELTA EUROPEA,24,VERONA
BOVOLONE,ITALIA DEI VALORI,19,VERONA
BOVOLONE,SVP,12,VERONA
BOVOLONE,IO CAMBIO - MAIE,11,VERONA
BRENTINO BELLUNO,PARTITO DEMOCRATICO,249,VERONA
BRENTINO BELLUNO,FORZA ITALIA,197,VERONA
BRENTINO BELLUNO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,175,VERONA
BRENTINO BELLUNO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,131,VERONA
BRENTINO BELLUNO,NUOVO CENTRO DESTRA - UDC,23,VERONA
BRENTINO BELLUNO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,19,VERONA
BRENTINO BELLUNO,L'ALTRA EUROPA CON TSIPRAS,12,VERONA
BRENTINO BELLUNO,VERDI EUROPEI-GREEN ITALIA,9,VERONA
BRENTINO BELLUNO,SCELTA EUROPEA,5,VERONA
BRENTINO BELLUNO,IO CAMBIO - MAIE,5,VERONA
BRENTINO BELLUNO,SVP,3,VERONA
BRENTINO BELLUNO,ITALIA DEI VALORI,2,VERONA
BRENZONE SUL GARDA,PARTITO DEMOCRATICO,468,VERONA
BRENZONE SUL GARDA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,264,VERONA
BRENZONE SUL GARDA,FORZA ITALIA,260,VERONA
BRENZONE SUL GARDA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,212,VERONA
BRENZONE SUL GARDA,NUOVO CENTRO DESTRA - UDC,135,VERONA
BRENZONE SUL GARDA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,54,VERONA
BRENZONE SUL GARDA,L'ALTRA EUROPA CON TSIPRAS,19,VERONA
BRENZONE SUL GARDA,VERDI EUROPEI-GREEN ITALIA,15,VERONA
BRENZONE SUL GARDA,SCELTA EUROPEA,8,VERONA
BRENZONE SUL GARDA,IO CAMBIO - MAIE,7,VERONA
BRENZONE SUL GARDA,SVP,5,VERONA
BRENZONE SUL GARDA,ITALIA DEI VALORI,4,VERONA
BUSSOLENGO,PARTITO DEMOCRATICO,2774,VERONA
BUSSOLENGO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1856,VERONA
BUSSOLENGO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1669,VERONA
BUSSOLENGO,FORZA ITALIA,1294,VERONA
BUSSOLENGO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,254,VERONA
BUSSOLENGO,NUOVO CENTRO DESTRA - UDC,241,VERONA
BUSSOLENGO,L'ALTRA EUROPA CON TSIPRAS,190,VERONA
BUSSOLENGO,VERDI EUROPEI-GREEN ITALIA,85,VERONA
BUSSOLENGO,SCELTA EUROPEA,49,VERONA
BUSSOLENGO,ITALIA DEI VALORI,18,VERONA
BUSSOLENGO,IO CAMBIO - MAIE,18,VERONA
BUSSOLENGO,SVP,13,VERONA
BUTTAPIETRA,PARTITO DEMOCRATICO,1081,VERONA
BUTTAPIETRA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,841,VERONA
BUTTAPIETRA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,515,VERONA
BUTTAPIETRA,FORZA ITALIA,408,VERONA
BUTTAPIETRA,NUOVO CENTRO DESTRA - UDC,64,VERONA
BUTTAPIETRA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,64,VERONA
BUTTAPIETRA,L'ALTRA EUROPA CON TSIPRAS,58,VERONA
BUTTAPIETRA,VERDI EUROPEI-GREEN ITALIA,37,VERONA
BUTTAPIETRA,SCELTA EUROPEA,16,VERONA
BUTTAPIETRA,ITALIA DEI VALORI,9,VERONA
BUTTAPIETRA,SVP,8,VERONA
BUTTAPIETRA,IO CAMBIO - MAIE,5,VERONA
CALDIERO,PARTITO DEMOCRATICO,1066,VERONA
CALDIERO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,745,VERONA
CALDIERO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,589,VERONA
CALDIERO,FORZA ITALIA,465,VERONA
CALDIERO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,87,VERONA
CALDIERO,NUOVO CENTRO DESTRA - UDC,81,VERONA
CALDIERO,L'ALTRA EUROPA CON TSIPRAS,68,VERONA
CALDIERO,IO CAMBIO - MAIE,29,VERONA
