Ente,Liste/Gruppi,Voti,nomefile
ALA,PARTITO DEMOCRATICO,1576,TRENTO
ALA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,623,TRENTO
ALA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,479,TRENTO
ALA,FORZA ITALIA,338,TRENTO
ALA,SVP,326,TRENTO
ALA,L'ALTRA EUROPA CON TSIPRAS,107,TRENTO
ALA,NUOVO CENTRO DESTRA - UDC,101,TRENTO
ALA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,68,TRENTO
ALA,VERDI EUROPEI-GREEN ITALIA,59,TRENTO
ALA,ITALIA DEI VALORI,12,TRENTO
ALA,SCELTA EUROPEA,10,TRENTO
ALA,IO CAMBIO - MAIE,6,TRENTO
ALBIANO,PARTITO DEMOCRATICO,178,TRENTO
ALBIANO,FORZA ITALIA,106,TRENTO
ALBIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,75,TRENTO
ALBIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,70,TRENTO
ALBIANO,SVP,58,TRENTO
ALBIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,38,TRENTO
ALBIANO,L'ALTRA EUROPA CON TSIPRAS,10,TRENTO
ALBIANO,NUOVO CENTRO DESTRA - UDC,8,TRENTO
ALBIANO,ITALIA DEI VALORI,3,TRENTO
ALBIANO,SCELTA EUROPEA,2,TRENTO
ALBIANO,VERDI EUROPEI-GREEN ITALIA,2,TRENTO
ALBIANO,IO CAMBIO - MAIE,1,TRENTO
ALDENO,PARTITO DEMOCRATICO,616,TRENTO
ALDENO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,238,TRENTO
ALDENO,SVP,153,TRENTO
ALDENO,FORZA ITALIA,146,TRENTO
ALDENO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,137,TRENTO
ALDENO,L'ALTRA EUROPA CON TSIPRAS,44,TRENTO
ALDENO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,34,TRENTO
ALDENO,VERDI EUROPEI-GREEN ITALIA,20,TRENTO
ALDENO,NUOVO CENTRO DESTRA - UDC,16,TRENTO
ALDENO,SCELTA EUROPEA,7,TRENTO
ALDENO,ITALIA DEI VALORI,4,TRENTO
ALDENO,IO CAMBIO - MAIE,0,TRENTO
AMBLAR,PARTITO DEMOCRATICO,49,TRENTO
AMBLAR,SVP,16,TRENTO
AMBLAR,FORZA ITALIA,5,TRENTO
AMBLAR,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,5,TRENTO
AMBLAR,NUOVO CENTRO DESTRA - UDC,4,TRENTO
AMBLAR,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,4,TRENTO
AMBLAR,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,3,TRENTO
AMBLAR,VERDI EUROPEI-GREEN ITALIA,2,TRENTO
AMBLAR,SCELTA EUROPEA,0,TRENTO
AMBLAR,ITALIA DEI VALORI,0,TRENTO
AMBLAR,IO CAMBIO - MAIE,0,TRENTO
AMBLAR,L'ALTRA EUROPA CON TSIPRAS,0,TRENTO
