Ente,Liste/Gruppi,Voti,nomefile
AULLA,PARTITO DEMOCRATICO,2729,MASSA-CARRARA
AULLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1620,MASSA-CARRARA
AULLA,FORZA ITALIA,1285,MASSA-CARRARA
AULLA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,317,MASSA-CARRARA
AULLA,L'ALTRA EUROPA CON TSIPRAS,217,MASSA-CARRARA
AULLA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,189,MASSA-CARRARA
AULLA,NUOVO CENTRO DESTRA - UDC,127,MASSA-CARRARA
AULLA,ITALIA DEI VALORI,50,MASSA-CARRARA
AULLA,VERDI EUROPEI-GREEN ITALIA,46,MASSA-CARRARA
AULLA,IO CAMBIO - MAIE,40,MASSA-CARRARA
AULLA,SCELTA EUROPEA,31,MASSA-CARRARA
BAGNONE,PARTITO DEMOCRATICO,478,MASSA-CARRARA
BAGNONE,FORZA ITALIA,266,MASSA-CARRARA
BAGNONE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,216,MASSA-CARRARA
BAGNONE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,50,MASSA-CARRARA
BAGNONE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,49,MASSA-CARRARA
BAGNONE,L'ALTRA EUROPA CON TSIPRAS,37,MASSA-CARRARA
BAGNONE,NUOVO CENTRO DESTRA - UDC,36,MASSA-CARRARA
BAGNONE,VERDI EUROPEI-GREEN ITALIA,17,MASSA-CARRARA
BAGNONE,IO CAMBIO - MAIE,4,MASSA-CARRARA
BAGNONE,SCELTA EUROPEA,4,MASSA-CARRARA
BAGNONE,ITALIA DEI VALORI,3,MASSA-CARRARA
CARRARA,PARTITO DEMOCRATICO,12988,MASSA-CARRARA
CARRARA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,6625,MASSA-CARRARA
CARRARA,FORZA ITALIA,3407,MASSA-CARRARA
CARRARA,L'ALTRA EUROPA CON TSIPRAS,1419,MASSA-CARRARA
CARRARA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,721,MASSA-CARRARA
CARRARA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,496,MASSA-CARRARA
CARRARA,NUOVO CENTRO DESTRA - UDC,466,MASSA-CARRARA
CARRARA,VERDI EUROPEI-GREEN ITALIA,180,MASSA-CARRARA
CARRARA,ITALIA DEI VALORI,152,MASSA-CARRARA
CARRARA,SCELTA EUROPEA,117,MASSA-CARRARA
CARRARA,IO CAMBIO - MAIE,47,MASSA-CARRARA
CASOLA IN LUNIGIANA,PARTITO DEMOCRATICO,312,MASSA-CARRARA
CASOLA IN LUNIGIANA,FORZA ITALIA,119,MASSA-CARRARA
CASOLA IN LUNIGIANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,90,MASSA-CARRARA
CASOLA IN LUNIGIANA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,44,MASSA-CARRARA
CASOLA IN LUNIGIANA,NUOVO CENTRO DESTRA - UDC,21,MASSA-CARRARA
CASOLA IN LUNIGIANA,L'ALTRA EUROPA CON TSIPRAS,19,MASSA-CARRARA
CASOLA IN LUNIGIANA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,8,MASSA-CARRARA
CASOLA IN LUNIGIANA,VERDI EUROPEI-GREEN ITALIA,7,MASSA-CARRARA
CASOLA IN LUNIGIANA,SCELTA EUROPEA,4,MASSA-CARRARA
CASOLA IN LUNIGIANA,ITALIA DEI VALORI,3,MASSA-CARRARA
CASOLA IN LUNIGIANA,IO CAMBIO - MAIE,2,MASSA-CARRARA
COMANO,PARTITO DEMOCRATICO,215,MASSA-CARRARA
COMANO,FORZA ITALIA,91,MASSA-CARRARA
COMANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,76,MASSA-CARRARA
COMANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,17,MASSA-CARRARA
COMANO,NUOVO CENTRO DESTRA - UDC,13,MASSA-CARRARA
COMANO,L'ALTRA EUROPA CON TSIPRAS,13,MASSA-CARRARA
COMANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,8,MASSA-CARRARA
COMANO,VERDI EUROPEI-GREEN ITALIA,4,MASSA-CARRARA
COMANO,IO CAMBIO - MAIE,2,MASSA-CARRARA
COMANO,ITALIA DEI VALORI,1,MASSA-CARRARA
COMANO,SCELTA EUROPEA,0,MASSA-CARRARA
FILATTIERA,PARTITO DEMOCRATICO,648,MASSA-CARRARA
FILATTIERA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,261,MASSA-CARRARA
FILATTIERA,FORZA ITALIA,248,MASSA-CARRARA
FILATTIERA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,106,MASSA-CARRARA
FILATTIERA,L'ALTRA EUROPA CON TSIPRAS,73,MASSA-CARRARA
FILATTIERA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,62,MASSA-CARRARA
FILATTIERA,NUOVO CENTRO DESTRA - UDC,28,MASSA-CARRARA
FILATTIERA,VERDI EUROPEI-GREEN ITALIA,16,MASSA-CARRARA
FILATTIERA,ITALIA DEI VALORI,8,MASSA-CARRARA
FILATTIERA,IO CAMBIO - MAIE,6,MASSA-CARRARA
FILATTIERA,SCELTA EUROPEA,5,MASSA-CARRARA
FIVIZZANO,PARTITO DEMOCRATICO,2223,MASSA-CARRARA
FIVIZZANO,FORZA ITALIA,1023,MASSA-CARRARA
FIVIZZANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,971,MASSA-CARRARA
FIVIZZANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,223,MASSA-CARRARA
FIVIZZANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,174,MASSA-CARRARA
FIVIZZANO,L'ALTRA EUROPA CON TSIPRAS,167,MASSA-CARRARA
FIVIZZANO,NUOVO CENTRO DESTRA - UDC,96,MASSA-CARRARA
FIVIZZANO,VERDI EUROPEI-GREEN ITALIA,43,MASSA-CARRARA
FIVIZZANO,SCELTA EUROPEA,39,MASSA-CARRARA
FIVIZZANO,ITALIA DEI VALORI,34,MASSA-CARRARA
FIVIZZANO,IO CAMBIO - MAIE,25,MASSA-CARRARA
FOSDINOVO,PARTITO DEMOCRATICO,1215,MASSA-CARRARA
FOSDINOVO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,587,MASSA-CARRARA
FOSDINOVO,FORZA ITALIA,307,MASSA-CARRARA
FOSDINOVO,L'ALTRA EUROPA CON TSIPRAS,153,MASSA-CARRARA
FOSDINOVO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,102,MASSA-CARRARA
FOSDINOVO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,64,MASSA-CARRARA
FOSDINOVO,NUOVO CENTRO DESTRA - UDC,37,MASSA-CARRARA
FOSDINOVO,VERDI EUROPEI-GREEN ITALIA,29,MASSA-CARRARA
FOSDINOVO,ITALIA DEI VALORI,13,MASSA-CARRARA
FOSDINOVO,SCELTA EUROPEA,12,MASSA-CARRARA
FOSDINOVO,IO CAMBIO - MAIE,8,MASSA-CARRARA
LICCIANA NARDI,PARTITO DEMOCRATICO,986,MASSA-CARRARA
LICCIANA NARDI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,502,MASSA-CARRARA
LICCIANA NARDI,FORZA ITALIA,388,MASSA-CARRARA
LICCIANA NARDI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,130,MASSA-CARRARA
LICCIANA NARDI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,77,MASSA-CARRARA
