Ente,Liste/Gruppi,Voti,nomefile
AMEGLIA,PARTITO DEMOCRATICO,999,LA SPEZIA
AMEGLIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,597,LA SPEZIA
AMEGLIA,FORZA ITALIA,548,LA SPEZIA
AMEGLIA,L'ALTRA EUROPA CON TSIPRAS,139,LA SPEZIA
AMEGLIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,135,LA SPEZIA
AMEGLIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,99,LA SPEZIA
AMEGLIA,NUOVO CENTRO DESTRA - UDC,69,LA SPEZIA
AMEGLIA,IO CAMBIO - MAIE,21,LA SPEZIA
AMEGLIA,SCELTA EUROPEA,21,LA SPEZIA
AMEGLIA,VERDI EUROPEI-GREEN ITALIA,20,LA SPEZIA
AMEGLIA,ITALIA DEI VALORI,10,LA SPEZIA
ARCOLA,PARTITO DEMOCRATICO,2555,LA SPEZIA
ARCOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1370,LA SPEZIA
ARCOLA,FORZA ITALIA,689,LA SPEZIA
ARCOLA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,245,LA SPEZIA
ARCOLA,L'ALTRA EUROPA CON TSIPRAS,234,LA SPEZIA
ARCOLA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,118,LA SPEZIA
ARCOLA,NUOVO CENTRO DESTRA - UDC,117,LA SPEZIA
ARCOLA,ITALIA DEI VALORI,42,LA SPEZIA
ARCOLA,SCELTA EUROPEA,35,LA SPEZIA
ARCOLA,VERDI EUROPEI-GREEN ITALIA,30,LA SPEZIA
ARCOLA,IO CAMBIO - MAIE,24,LA SPEZIA
BEVERINO,PARTITO DEMOCRATICO,625,LA SPEZIA
BEVERINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,327,LA SPEZIA
BEVERINO,FORZA ITALIA,286,LA SPEZIA
BEVERINO,NUOVO CENTRO DESTRA - UDC,88,LA SPEZIA
BEVERINO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,85,LA SPEZIA
BEVERINO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,45,LA SPEZIA
BEVERINO,L'ALTRA EUROPA CON TSIPRAS,39,LA SPEZIA
BEVERINO,ITALIA DEI VALORI,18,LA SPEZIA
BEVERINO,VERDI EUROPEI-GREEN ITALIA,8,LA SPEZIA
BEVERINO,IO CAMBIO - MAIE,4,LA SPEZIA
BEVERINO,SCELTA EUROPEA,2,LA SPEZIA
BOLANO,PARTITO DEMOCRATICO,2022,LA SPEZIA
BOLANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1018,LA SPEZIA
BOLANO,FORZA ITALIA,585,LA SPEZIA
BOLANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,228,LA SPEZIA
BOLANO,L'ALTRA EUROPA CON TSIPRAS,153,LA SPEZIA
BOLANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,134,LA SPEZIA
BOLANO,NUOVO CENTRO DESTRA - UDC,113,LA SPEZIA
BOLANO,VERDI EUROPEI-GREEN ITALIA,29,LA SPEZIA
BOLANO,ITALIA DEI VALORI,27,LA SPEZIA
BOLANO,SCELTA EUROPEA,16,LA SPEZIA
BOLANO,IO CAMBIO - MAIE,10,LA SPEZIA
BONASSOLA,PARTITO DEMOCRATICO,234,LA SPEZIA
BONASSOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,149,LA SPEZIA
BONASSOLA,FORZA ITALIA,59,LA SPEZIA
BONASSOLA,L'ALTRA EUROPA CON TSIPRAS,45,LA SPEZIA
BONASSOLA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,44,LA SPEZIA
BONASSOLA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,18,LA SPEZIA
BONASSOLA,NUOVO CENTRO DESTRA - UDC,11,LA SPEZIA
BONASSOLA,VERDI EUROPEI-GREEN ITALIA,6,LA SPEZIA
BONASSOLA,ITALIA DEI VALORI,4,LA SPEZIA
BONASSOLA,SCELTA EUROPEA,4,LA SPEZIA
BONASSOLA,IO CAMBIO - MAIE,1,LA SPEZIA
BORGHETTO DI VARA,PARTITO DEMOCRATICO,184,LA SPEZIA
BORGHETTO DI VARA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,144,LA SPEZIA
BORGHETTO DI VARA,FORZA ITALIA,95,LA SPEZIA
BORGHETTO DI VARA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,26,LA SPEZIA
BORGHETTO DI VARA,L'ALTRA EUROPA CON TSIPRAS,19,LA SPEZIA
BORGHETTO DI VARA,NUOVO CENTRO DESTRA - UDC,16,LA SPEZIA
BORGHETTO DI VARA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,16,LA SPEZIA
BORGHETTO DI VARA,ITALIA DEI VALORI,1,LA SPEZIA
BORGHETTO DI VARA,VERDI EUROPEI-GREEN ITALIA,1,LA SPEZIA
BORGHETTO DI VARA,SCELTA EUROPEA,1,LA SPEZIA
BORGHETTO DI VARA,IO CAMBIO - MAIE,0,LA SPEZIA
BRUGNATO,PARTITO DEMOCRATICO,204,LA SPEZIA
BRUGNATO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,196,LA SPEZIA
BRUGNATO,FORZA ITALIA,99,LA SPEZIA
BRUGNATO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,30,LA SPEZIA
BRUGNATO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,25,LA SPEZIA
BRUGNATO,NUOVO CENTRO DESTRA - UDC,19,LA SPEZIA
BRUGNATO,L'ALTRA EUROPA CON TSIPRAS,15,LA SPEZIA
BRUGNATO,IO CAMBIO - MAIE,4,LA SPEZIA
BRUGNATO,SCELTA EUROPEA,4,LA SPEZIA
BRUGNATO,VERDI EUROPEI-GREEN ITALIA,3,LA SPEZIA
BRUGNATO,ITALIA DEI VALORI,0,LA SPEZIA
CALICE AL CORNOVIGLIO,PARTITO DEMOCRATICO,308,LA SPEZIA
CALICE AL CORNOVIGLIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,157,LA SPEZIA
CALICE AL CORNOVIGLIO,FORZA ITALIA,90,LA SPEZIA
CALICE AL CORNOVIGLIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,30,LA SPEZIA
CALICE AL CORNOVIGLIO,L'ALTRA EUROPA CON TSIPRAS,13,LA SPEZIA
CALICE AL CORNOVIGLIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,12,LA SPEZIA
CALICE AL CORNOVIGLIO,SCELTA EUROPEA,11,LA SPEZIA
CALICE AL CORNOVIGLIO,NUOVO CENTRO DESTRA - UDC,11,LA SPEZIA
CALICE AL CORNOVIGLIO,VERDI EUROPEI-GREEN ITALIA,4,LA SPEZIA
CALICE AL CORNOVIGLIO,ITALIA DEI VALORI,1,LA SPEZIA
CALICE AL CORNOVIGLIO,IO CAMBIO - MAIE,1,LA SPEZIA
CARRO,PARTITO DEMOCRATICO,131,LA SPEZIA
CARRO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,61,LA SPEZIA
CARRO,FORZA ITALIA,45,LA SPEZIA
CARRO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,25,LA SPEZIA
CARRO,NUOVO CENTRO DESTRA - UDC,7,LA SPEZIA
CARRO,L'ALTRA EUROPA CON TSIPRAS,7,LA SPEZIA
CARRO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,5,LA SPEZIA
CARRO,VERDI EUROPEI-GREEN ITALIA,2,LA SPEZIA
CARRO,ITALIA DEI VALORI,1,LA SPEZIA
CARRO,SCELTA EUROPEA,1,LA SPEZIA
CARRO,IO CAMBIO - MAIE,0,LA SPEZIA
CARRODANO,PARTITO DEMOCRATICO,137,LA SPEZIA
CARRODANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,84,LA SPEZIA
CARRODANO,FORZA ITALIA,43,LA SPEZIA
CARRODANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,19,LA SPEZIA
CARRODANO,NUOVO CENTRO DESTRA - UDC,14,LA SPEZIA
CARRODANO,L'ALTRA EUROPA CON TSIPRAS,10,LA SPEZIA
CARRODANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,9,LA SPEZIA
CARRODANO,IO CAMBIO - MAIE,3,LA SPEZIA
CARRODANO,ITALIA DEI VALORI,1,LA SPEZIA
CARRODANO,SCELTA EUROPEA,1,LA SPEZIA
CARRODANO,VERDI EUROPEI-GREEN ITALIA,0,LA SPEZIA
CASTELNUOVO MAGRA,PARTITO DEMOCRATICO,2281,LA SPEZIA
CASTELNUOVO MAGRA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1138,LA SPEZIA
CASTELNUOVO MAGRA,FORZA ITALIA,616,LA SPEZIA
CASTELNUOVO MAGRA,L'ALTRA EUROPA CON TSIPRAS,214,LA SPEZIA
CASTELNUOVO MAGRA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,201,LA SPEZIA
CASTELNUOVO MAGRA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,112,LA SPEZIA
CASTELNUOVO MAGRA,NUOVO CENTRO DESTRA - UDC,65,LA SPEZIA
CASTELNUOVO MAGRA,VERDI EUROPEI-GREEN ITALIA,39,LA SPEZIA
CASTELNUOVO MAGRA,SCELTA EUROPEA,29,LA SPEZIA
CASTELNUOVO MAGRA,ITALIA DEI VALORI,18,LA SPEZIA
CASTELNUOVO MAGRA,IO CAMBIO - MAIE,10,LA SPEZIA
DEIVA MARINA,PARTITO DEMOCRATICO,321,LA SPEZIA
DEIVA MARINA,FORZA ITALIA,199,LA SPEZIA
DEIVA MARINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,192,LA SPEZIA
DEIVA MARINA,NUOVO CENTRO DESTRA - UDC,76,LA SPEZIA
DEIVA MARINA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,56,LA SPEZIA
DEIVA MARINA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,41,LA SPEZIA
DEIVA MARINA,L'ALTRA EUROPA CON TSIPRAS,29,LA SPEZIA
DEIVA MARINA,ITALIA DEI VALORI,7,LA SPEZIA
DEIVA MARINA,VERDI EUROPEI-GREEN ITALIA,6,LA SPEZIA
DEIVA MARINA,SCELTA EUROPEA,4,LA SPEZIA
DEIVA MARINA,IO CAMBIO - MAIE,3,LA SPEZIA
FOLLO,PARTITO DEMOCRATICO,1564,LA SPEZIA
FOLLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,940,LA SPEZIA
FOLLO,FORZA ITALIA,489,LA SPEZIA
FOLLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,223,LA SPEZIA
FOLLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,119,LA SPEZIA
FOLLO,L'ALTRA EUROPA CON TSIPRAS,116,LA SPEZIA
FOLLO,NUOVO CENTRO DESTRA - UDC,76,LA SPEZIA
FOLLO,ITALIA DEI VALORI,18,LA SPEZIA
FOLLO,VERDI EUROPEI-GREEN ITALIA,15,LA SPEZIA
FOLLO,SCELTA EUROPEA,14,LA SPEZIA
FOLLO,IO CAMBIO - MAIE,3,LA SPEZIA
FRAMURA,PARTITO DEMOCRATICO,193,LA SPEZIA
FRAMURA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,94,LA SPEZIA
FRAMURA,FORZA ITALIA,50,LA SPEZIA
FRAMURA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,32,LA SPEZIA
FRAMURA,L'ALTRA EUROPA CON TSIPRAS,30,LA SPEZIA
FRAMURA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,24,LA SPEZIA
FRAMURA,NUOVO CENTRO DESTRA - UDC,10,LA SPEZIA
FRAMURA,VERDI EUROPEI-GREEN ITALIA,5,LA SPEZIA
FRAMURA,SCELTA EUROPEA,5,LA SPEZIA
