Ente,Liste/Gruppi,Voti,nomefile
ACQUALAGNA,PARTITO DEMOCRATICO,1192,PESARO E URBINO
ACQUALAGNA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,629,PESARO E URBINO
ACQUALAGNA,FORZA ITALIA,290,PESARO E URBINO
ACQUALAGNA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,115,PESARO E URBINO
ACQUALAGNA,NUOVO CENTRO DESTRA - UDC,82,PESARO E URBINO
ACQUALAGNA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,49,PESARO E URBINO
ACQUALAGNA,L'ALTRA EUROPA CON TSIPRAS,44,PESARO E URBINO
ACQUALAGNA,ITALIA DEI VALORI,29,PESARO E URBINO
ACQUALAGNA,SCELTA EUROPEA,16,PESARO E URBINO
ACQUALAGNA,VERDI EUROPEI-GREEN ITALIA,9,PESARO E URBINO
ACQUALAGNA,IO CAMBIO - MAIE,6,PESARO E URBINO
APECCHIO,PARTITO DEMOCRATICO,593,PESARO E URBINO
APECCHIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,268,PESARO E URBINO
APECCHIO,FORZA ITALIA,172,PESARO E URBINO
APECCHIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,56,PESARO E URBINO
APECCHIO,NUOVO CENTRO DESTRA - UDC,49,PESARO E URBINO
APECCHIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,43,PESARO E URBINO
APECCHIO,L'ALTRA EUROPA CON TSIPRAS,15,PESARO E URBINO
APECCHIO,ITALIA DEI VALORI,8,PESARO E URBINO
APECCHIO,SCELTA EUROPEA,4,PESARO E URBINO
APECCHIO,VERDI EUROPEI-GREEN ITALIA,4,PESARO E URBINO
APECCHIO,IO CAMBIO - MAIE,0,PESARO E URBINO
AUDITORE,PARTITO DEMOCRATICO,392,PESARO E URBINO
AUDITORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,232,PESARO E URBINO
AUDITORE,FORZA ITALIA,76,PESARO E URBINO
AUDITORE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,25,PESARO E URBINO
AUDITORE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,20,PESARO E URBINO
AUDITORE,L'ALTRA EUROPA CON TSIPRAS,14,PESARO E URBINO
AUDITORE,NUOVO CENTRO DESTRA - UDC,10,PESARO E URBINO
AUDITORE,VERDI EUROPEI-GREEN ITALIA,5,PESARO E URBINO
AUDITORE,ITALIA DEI VALORI,4,PESARO E URBINO
AUDITORE,IO CAMBIO - MAIE,2,PESARO E URBINO
AUDITORE,SCELTA EUROPEA,1,PESARO E URBINO
BARCHI,PARTITO DEMOCRATICO,229,PESARO E URBINO
BARCHI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,114,PESARO E URBINO
BARCHI,FORZA ITALIA,58,PESARO E URBINO
BARCHI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,23,PESARO E URBINO
BARCHI,L'ALTRA EUROPA CON TSIPRAS,20,PESARO E URBINO
BARCHI,NUOVO CENTRO DESTRA - UDC,20,PESARO E URBINO
BARCHI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,8,PESARO E URBINO
BARCHI,ITALIA DEI VALORI,5,PESARO E URBINO
BARCHI,VERDI EUROPEI-GREEN ITALIA,4,PESARO E URBINO
BARCHI,SCELTA EUROPEA,2,PESARO E URBINO
BARCHI,IO CAMBIO - MAIE,2,PESARO E URBINO
BELFORTE ALL'ISAURO,PARTITO DEMOCRATICO,179,PESARO E URBINO
BELFORTE ALL'ISAURO,FORZA ITALIA,105,PESARO E URBINO
BELFORTE ALL'ISAURO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,101,PESARO E URBINO
BELFORTE ALL'ISAURO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,24,PESARO E URBINO
BELFORTE ALL'ISAURO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,19,PESARO E URBINO
BELFORTE ALL'ISAURO,NUOVO CENTRO DESTRA - UDC,6,PESARO E URBINO
BELFORTE ALL'ISAURO,ITALIA DEI VALORI,6,PESARO E URBINO
BELFORTE ALL'ISAURO,L'ALTRA EUROPA CON TSIPRAS,3,PESARO E URBINO
BELFORTE ALL'ISAURO,VERDI EUROPEI-GREEN ITALIA,3,PESARO E URBINO
BELFORTE ALL'ISAURO,SCELTA EUROPEA,2,PESARO E URBINO
BELFORTE ALL'ISAURO,IO CAMBIO - MAIE,0,PESARO E URBINO
BORGO PACE,PARTITO DEMOCRATICO,166,PESARO E URBINO
BORGO PACE,FORZA ITALIA,64,PESARO E URBINO
BORGO PACE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,54,PESARO E URBINO
BORGO PACE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,19,PESARO E URBINO
BORGO PACE,NUOVO CENTRO DESTRA - UDC,11,PESARO E URBINO
BORGO PACE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,9,PESARO E URBINO
BORGO PACE,L'ALTRA EUROPA CON TSIPRAS,8,PESARO E URBINO
BORGO PACE,VERDI EUROPEI-GREEN ITALIA,4,PESARO E URBINO
BORGO PACE,ITALIA DEI VALORI,2,PESARO E URBINO
BORGO PACE,SCELTA EUROPEA,1,PESARO E URBINO
BORGO PACE,IO CAMBIO - MAIE,1,PESARO E URBINO
CAGLI,PARTITO DEMOCRATICO,2453,PESARO E URBINO
CAGLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1261,PESARO E URBINO
CAGLI,FORZA ITALIA,657,PESARO E URBINO
CAGLI,NUOVO CENTRO DESTRA - UDC,170,PESARO E URBINO
CAGLI,ITALIA DEI VALORI,137,PESARO E URBINO
CAGLI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,125,PESARO E URBINO
CAGLI,L'ALTRA EUROPA CON TSIPRAS,121,PESARO E URBINO
CAGLI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,104,PESARO E URBINO
CAGLI,SCELTA EUROPEA,23,PESARO E URBINO
CAGLI,VERDI EUROPEI-GREEN ITALIA,21,PESARO E URBINO
CAGLI,IO CAMBIO - MAIE,14,PESARO E URBINO
CANTIANO,PARTITO DEMOCRATICO,954,PESARO E URBINO
CANTIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,267,PESARO E URBINO
CANTIANO,FORZA ITALIA,109,PESARO E URBINO
CANTIANO,L'ALTRA EUROPA CON TSIPRAS,57,PESARO E URBINO
CANTIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,53,PESARO E URBINO
CANTIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,39,PESARO E URBINO
CANTIANO,NUOVO CENTRO DESTRA - UDC,31,PESARO E URBINO
CANTIANO,ITALIA DEI VALORI,12,PESARO E URBINO
CANTIANO,SCELTA EUROPEA,6,PESARO E URBINO
CANTIANO,VERDI EUROPEI-GREEN ITALIA,5,PESARO E URBINO
CANTIANO,IO CAMBIO - MAIE,2,PESARO E URBINO
CARPEGNA,PARTITO DEMOCRATICO,371,PESARO E URBINO
CARPEGNA,FORZA ITALIA,254,PESARO E URBINO
CARPEGNA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,175,PESARO E URBINO
CARPEGNA,NUOVO CENTRO DESTRA - UDC,77,PESARO E URBINO
CARPEGNA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,64,PESARO E URBINO
CARPEGNA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,54,PESARO E URBINO
CARPEGNA,VERDI EUROPEI-GREEN ITALIA,10,PESARO E URBINO
CARPEGNA,ITALIA DEI VALORI,9,PESARO E URBINO
CARPEGNA,L'ALTRA EUROPA CON TSIPRAS,6,PESARO E URBINO
CARPEGNA,IO CAMBIO - MAIE,3,PESARO E URBINO
CARPEGNA,SCELTA EUROPEA,2,PESARO E URBINO
CARTOCETO,PARTITO DEMOCRATICO,1940,PESARO E URBINO
CARTOCETO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1226,PESARO E URBINO
CARTOCETO,FORZA ITALIA,709,PESARO E URBINO
CARTOCETO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,184,PESARO E URBINO
CARTOCETO,NUOVO CENTRO DESTRA - UDC,140,PESARO E URBINO
CARTOCETO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,127,PESARO E URBINO
CARTOCETO,L'ALTRA EUROPA CON TSIPRAS,69,PESARO E URBINO
CARTOCETO,VERDI EUROPEI-GREEN ITALIA,58,PESARO E URBINO
CARTOCETO,ITALIA DEI VALORI,54,PESARO E URBINO
CARTOCETO,SCELTA EUROPEA,20,PESARO E URBINO
CARTOCETO,IO CAMBIO - MAIE,13,PESARO E URBINO
FANO,PARTITO DEMOCRATICO,16011,PESARO E URBINO
FANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,9176,PESARO E URBINO
FANO,FORZA ITALIA,4676,PESARO E URBINO
FANO,NUOVO CENTRO DESTRA - UDC,1439,PESARO E URBINO
FANO,L'ALTRA EUROPA CON TSIPRAS,1339,PESARO E URBINO
FANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,1303,PESARO E URBINO
FANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1067,PESARO E URBINO
FANO,VERDI EUROPEI-GREEN ITALIA,285,PESARO E URBINO
FANO,ITALIA DEI VALORI,202,PESARO E URBINO
FANO,SCELTA EUROPEA,180,PESARO E URBINO
FANO,IO CAMBIO - MAIE,76,PESARO E URBINO
FERMIGNANO,PARTITO DEMOCRATICO,2245,PESARO E URBINO
FERMIGNANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,858,PESARO E URBINO
FERMIGNANO,FORZA ITALIA,403,PESARO E URBINO
