Ente,Liste/Gruppi,Voti,nomefile
ACATE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,826,RAGUSA
ACATE,PARTITO DEMOCRATICO,634,RAGUSA
ACATE,FORZA ITALIA,503,RAGUSA
ACATE,NUOVO CENTRO DESTRA - UDC,151,RAGUSA
ACATE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,44,RAGUSA
ACATE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,25,RAGUSA
ACATE,L'ALTRA EUROPA CON TSIPRAS,22,RAGUSA
ACATE,VERDI EUROPEI-GREEN ITALIA,5,RAGUSA
ACATE,IO CAMBIO - MAIE,3,RAGUSA
ACATE,ITALIA DEI VALORI,3,RAGUSA
ACATE,SCELTA EUROPEA,3,RAGUSA
CHIARAMONTE GULFI,PARTITO DEMOCRATICO,1361,RAGUSA
CHIARAMONTE GULFI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,799,RAGUSA
CHIARAMONTE GULFI,FORZA ITALIA,330,RAGUSA
CHIARAMONTE GULFI,NUOVO CENTRO DESTRA - UDC,98,RAGUSA
CHIARAMONTE GULFI,L'ALTRA EUROPA CON TSIPRAS,87,RAGUSA
CHIARAMONTE GULFI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,66,RAGUSA
CHIARAMONTE GULFI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,20,RAGUSA
CHIARAMONTE GULFI,SCELTA EUROPEA,14,RAGUSA
CHIARAMONTE GULFI,VERDI EUROPEI-GREEN ITALIA,9,RAGUSA
CHIARAMONTE GULFI,ITALIA DEI VALORI,6,RAGUSA
CHIARAMONTE GULFI,IO CAMBIO - MAIE,2,RAGUSA
COMISO,PARTITO DEMOCRATICO,2925,RAGUSA
COMISO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2725,RAGUSA
COMISO,FORZA ITALIA,2048,RAGUSA
COMISO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,449,RAGUSA
COMISO,NUOVO CENTRO DESTRA - UDC,259,RAGUSA
COMISO,L'ALTRA EUROPA CON TSIPRAS,242,RAGUSA
COMISO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,54,RAGUSA
COMISO,VERDI EUROPEI-GREEN ITALIA,35,RAGUSA
COMISO,ITALIA DEI VALORI,18,RAGUSA
COMISO,SCELTA EUROPEA,11,RAGUSA
COMISO,IO CAMBIO - MAIE,7,RAGUSA
GIARRATANA,PARTITO DEMOCRATICO,565,RAGUSA
GIARRATANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,313,RAGUSA
GIARRATANA,FORZA ITALIA,116,RAGUSA
GIARRATANA,NUOVO CENTRO DESTRA - UDC,49,RAGUSA
GIARRATANA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,30,RAGUSA
GIARRATANA,L'ALTRA EUROPA CON TSIPRAS,18,RAGUSA
GIARRATANA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,9,RAGUSA
GIARRATANA,ITALIA DEI VALORI,8,RAGUSA
GIARRATANA,SCELTA EUROPEA,8,RAGUSA
GIARRATANA,VERDI EUROPEI-GREEN ITALIA,5,RAGUSA
GIARRATANA,IO CAMBIO - MAIE,2,RAGUSA
ISPICA,FORZA ITALIA,2317,RAGUSA
ISPICA,PARTITO DEMOCRATICO,1616,RAGUSA
ISPICA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1212,RAGUSA
ISPICA,NUOVO CENTRO DESTRA - UDC,320,RAGUSA
ISPICA,L'ALTRA EUROPA CON TSIPRAS,151,RAGUSA
ISPICA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,73,RAGUSA
ISPICA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,36,RAGUSA
ISPICA,ITALIA DEI VALORI,21,RAGUSA
ISPICA,VERDI EUROPEI-GREEN ITALIA,15,RAGUSA
ISPICA,SCELTA EUROPEA,11,RAGUSA
ISPICA,IO CAMBIO - MAIE,9,RAGUSA
MODICA,PARTITO DEMOCRATICO,6469,RAGUSA
MODICA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,5241,RAGUSA
MODICA,FORZA ITALIA,3144,RAGUSA
MODICA,NUOVO CENTRO DESTRA - UDC,1115,RAGUSA
MODICA,L'ALTRA EUROPA CON TSIPRAS,721,RAGUSA
MODICA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,399,RAGUSA
MODICA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,179,RAGUSA
MODICA,VERDI EUROPEI-GREEN ITALIA,128,RAGUSA
