Ente,Liste/Gruppi,Voti,nomefile
ACQUAVIVA PLATANI,NUOVO CENTRO DESTRA - UDC,219,CALTANISSETTA
ACQUAVIVA PLATANI,PARTITO DEMOCRATICO,135,CALTANISSETTA
ACQUAVIVA PLATANI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,59,CALTANISSETTA
ACQUAVIVA PLATANI,FORZA ITALIA,35,CALTANISSETTA
ACQUAVIVA PLATANI,L'ALTRA EUROPA CON TSIPRAS,6,CALTANISSETTA
ACQUAVIVA PLATANI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,4,CALTANISSETTA
ACQUAVIVA PLATANI,SCELTA EUROPEA,2,CALTANISSETTA
ACQUAVIVA PLATANI,IO CAMBIO - MAIE,1,CALTANISSETTA
ACQUAVIVA PLATANI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,CALTANISSETTA
ACQUAVIVA PLATANI,ITALIA DEI VALORI,0,CALTANISSETTA
ACQUAVIVA PLATANI,VERDI EUROPEI-GREEN ITALIA,0,CALTANISSETTA
BOMPENSIERE,NUOVO CENTRO DESTRA - UDC,70,CALTANISSETTA
BOMPENSIERE,PARTITO DEMOCRATICO,63,CALTANISSETTA
BOMPENSIERE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,52,CALTANISSETTA
BOMPENSIERE,FORZA ITALIA,29,CALTANISSETTA
BOMPENSIERE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,10,CALTANISSETTA
BOMPENSIERE,L'ALTRA EUROPA CON TSIPRAS,2,CALTANISSETTA
BOMPENSIERE,IO CAMBIO - MAIE,2,CALTANISSETTA
BOMPENSIERE,VERDI EUROPEI-GREEN ITALIA,1,CALTANISSETTA
BOMPENSIERE,SCELTA EUROPEA,1,CALTANISSETTA
BOMPENSIERE,ITALIA DEI VALORI,0,CALTANISSETTA
BOMPENSIERE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,0,CALTANISSETTA
BUTERA,PARTITO DEMOCRATICO,605,CALTANISSETTA
BUTERA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,418,CALTANISSETTA
BUTERA,FORZA ITALIA,304,CALTANISSETTA
BUTERA,NUOVO CENTRO DESTRA - UDC,112,CALTANISSETTA
BUTERA,L'ALTRA EUROPA CON TSIPRAS,82,CALTANISSETTA
BUTERA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,29,CALTANISSETTA
BUTERA,SCELTA EUROPEA,21,CALTANISSETTA
BUTERA,ITALIA DEI VALORI,8,CALTANISSETTA
BUTERA,VERDI EUROPEI-GREEN ITALIA,5,CALTANISSETTA
BUTERA,IO CAMBIO - MAIE,1,CALTANISSETTA
BUTERA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,CALTANISSETTA
CALTANISSETTA,PARTITO DEMOCRATICO,9839,CALTANISSETTA
CALTANISSETTA,FORZA ITALIA,7686,CALTANISSETTA
CALTANISSETTA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,7650,CALTANISSETTA
CALTANISSETTA,NUOVO CENTRO DESTRA - UDC,2608,CALTANISSETTA
CALTANISSETTA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,1293,CALTANISSETTA
CALTANISSETTA,L'ALTRA EUROPA CON TSIPRAS,1172,CALTANISSETTA
CALTANISSETTA,VERDI EUROPEI-GREEN ITALIA,515,CALTANISSETTA
CALTANISSETTA,ITALIA DEI VALORI,444,CALTANISSETTA
CALTANISSETTA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,429,CALTANISSETTA
CALTANISSETTA,SCELTA EUROPEA,162,CALTANISSETTA
CALTANISSETTA,IO CAMBIO - MAIE,87,CALTANISSETTA
CAMPOFRANCO,PARTITO DEMOCRATICO,541,CALTANISSETTA
CAMPOFRANCO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,461,CALTANISSETTA
