Ente,Liste/Gruppi,Voti,nomefile
ACQUAFORMOSA,PARTITO DEMOCRATICO,329,COSENZA
ACQUAFORMOSA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,135,COSENZA
ACQUAFORMOSA,FORZA ITALIA,131,COSENZA
ACQUAFORMOSA,NUOVO CENTRO DESTRA - UDC,85,COSENZA
ACQUAFORMOSA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,27,COSENZA
ACQUAFORMOSA,L'ALTRA EUROPA CON TSIPRAS,12,COSENZA
ACQUAFORMOSA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,6,COSENZA
ACQUAFORMOSA,ITALIA DEI VALORI,4,COSENZA
ACQUAFORMOSA,VERDI EUROPEI-GREEN ITALIA,1,COSENZA
ACQUAFORMOSA,SCELTA EUROPEA,1,COSENZA
ACQUAFORMOSA,IO CAMBIO - MAIE,0,COSENZA
ACQUAPPESA,PARTITO DEMOCRATICO,456,COSENZA
ACQUAPPESA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,255,COSENZA
ACQUAPPESA,FORZA ITALIA,196,COSENZA
ACQUAPPESA,L'ALTRA EUROPA CON TSIPRAS,53,COSENZA
ACQUAPPESA,NUOVO CENTRO DESTRA - UDC,38,COSENZA
ACQUAPPESA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,27,COSENZA
ACQUAPPESA,SCELTA EUROPEA,12,COSENZA
ACQUAPPESA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,10,COSENZA
ACQUAPPESA,VERDI EUROPEI-GREEN ITALIA,8,COSENZA
ACQUAPPESA,ITALIA DEI VALORI,5,COSENZA
ACQUAPPESA,IO CAMBIO - MAIE,2,COSENZA
ACRI,PARTITO DEMOCRATICO,2830,COSENZA
ACRI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2035,COSENZA
ACRI,NUOVO CENTRO DESTRA - UDC,1626,COSENZA
ACRI,FORZA ITALIA,670,COSENZA
ACRI,L'ALTRA EUROPA CON TSIPRAS,272,COSENZA
ACRI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,90,COSENZA
ACRI,SCELTA EUROPEA,51,COSENZA
ACRI,ITALIA DEI VALORI,26,COSENZA
ACRI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,23,COSENZA
ACRI,VERDI EUROPEI-GREEN ITALIA,15,COSENZA
ACRI,IO CAMBIO - MAIE,12,COSENZA
AIELLO CALABRO,PARTITO DEMOCRATICO,434,COSENZA
AIELLO CALABRO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,195,COSENZA
AIELLO CALABRO,FORZA ITALIA,177,COSENZA
AIELLO CALABRO,NUOVO CENTRO DESTRA - UDC,52,COSENZA
AIELLO CALABRO,L'ALTRA EUROPA CON TSIPRAS,27,COSENZA
AIELLO CALABRO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,15,COSENZA
AIELLO CALABRO,SCELTA EUROPEA,13,COSENZA
AIELLO CALABRO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,8,COSENZA
AIELLO CALABRO,ITALIA DEI VALORI,6,COSENZA
AIELLO CALABRO,IO CAMBIO - MAIE,3,COSENZA
AIELLO CALABRO,VERDI EUROPEI-GREEN ITALIA,1,COSENZA
AIETA,PARTITO DEMOCRATICO,108,COSENZA
AIETA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,35,COSENZA
AIETA,FORZA ITALIA,32,COSENZA
AIETA,SCELTA EUROPEA,7,COSENZA
AIETA,NUOVO CENTRO DESTRA - UDC,6,COSENZA
AIETA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,5,COSENZA
AIETA,L'ALTRA EUROPA CON TSIPRAS,4,COSENZA
AIETA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,4,COSENZA
AIETA,ITALIA DEI VALORI,1,COSENZA
AIETA,IO CAMBIO - MAIE,1,COSENZA
AIETA,VERDI EUROPEI-GREEN ITALIA,1,COSENZA
ALBIDONA,PARTITO DEMOCRATICO,205,COSENZA
ALBIDONA,NUOVO CENTRO DESTRA - UDC,102,COSENZA
ALBIDONA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,51,COSENZA
ALBIDONA,FORZA ITALIA,46,COSENZA
ALBIDONA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,6,COSENZA
ALBIDONA,ITALIA DEI VALORI,4,COSENZA
ALBIDONA,L'ALTRA EUROPA CON TSIPRAS,4,COSENZA
ALBIDONA,SCELTA EUROPEA,2,COSENZA
ALBIDONA,VERDI EUROPEI-GREEN ITALIA,1,COSENZA
ALBIDONA,IO CAMBIO - MAIE,0,COSENZA
ALBIDONA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,0,COSENZA
ALESSANDRIA DEL CARRETTO,PARTITO DEMOCRATICO,136,COSENZA
ALESSANDRIA DEL CARRETTO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,30,COSENZA
ALESSANDRIA DEL CARRETTO,L'ALTRA EUROPA CON TSIPRAS,19,COSENZA
ALESSANDRIA DEL CARRETTO,FORZA ITALIA,19,COSENZA
ALESSANDRIA DEL CARRETTO,NUOVO CENTRO DESTRA - UDC,7,COSENZA
ALESSANDRIA DEL CARRETTO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,5,COSENZA
ALESSANDRIA DEL CARRETTO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,3,COSENZA
ALESSANDRIA DEL CARRETTO,ITALIA DEI VALORI,3,COSENZA
ALESSANDRIA DEL CARRETTO,IO CAMBIO - MAIE,2,COSENZA
ALESSANDRIA DEL CARRETTO,SCELTA EUROPEA,1,COSENZA
ALESSANDRIA DEL CARRETTO,VERDI EUROPEI-GREEN ITALIA,0,COSENZA
ALTILIA,PARTITO DEMOCRATICO,217,COSENZA
ALTILIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,56,COSENZA
ALTILIA,NUOVO CENTRO DESTRA - UDC,43,COSENZA
ALTILIA,FORZA ITALIA,42,COSENZA
ALTILIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,28,COSENZA
ALTILIA,L'ALTRA EUROPA CON TSIPRAS,5,COSENZA
ALTILIA,SCELTA EUROPEA,4,COSENZA
ALTILIA,IO CAMBIO - MAIE,2,COSENZA
ALTILIA,ITALIA DEI VALORI,2,COSENZA
ALTILIA,VERDI EUROPEI-GREEN ITALIA,1,COSENZA
ALTILIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,0,COSENZA
ALTOMONTE,FORZA ITALIA,823,COSENZA
ALTOMONTE,PARTITO DEMOCRATICO,683,COSENZA
ALTOMONTE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,597,COSENZA
ALTOMONTE,NUOVO CENTRO DESTRA - UDC,237,COSENZA
ALTOMONTE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,99,COSENZA
ALTOMONTE,L'ALTRA EUROPA CON TSIPRAS,86,COSENZA
ALTOMONTE,ITALIA DEI VALORI,29,COSENZA
ALTOMONTE,SCELTA EUROPEA,18,COSENZA
ALTOMONTE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,15,COSENZA
ALTOMONTE,IO CAMBIO - MAIE,12,COSENZA
ALTOMONTE,VERDI EUROPEI-GREEN ITALIA,10,COSENZA
AMANTEA,PARTITO DEMOCRATICO,2997,COSENZA
AMANTEA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2221,COSENZA
AMANTEA,FORZA ITALIA,1042,COSENZA
AMANTEA,NUOVO CENTRO DESTRA - UDC,455,COSENZA
AMANTEA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,264,COSENZA
AMANTEA,L'ALTRA EUROPA CON TSIPRAS,240,COSENZA
AMANTEA,SCELTA EUROPEA,97,COSENZA
AMANTEA,ITALIA DEI VALORI,74,COSENZA
AMANTEA,VERDI EUROPEI-GREEN ITALIA,65,COSENZA
AMANTEA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,57,COSENZA
AMANTEA,IO CAMBIO - MAIE,8,COSENZA
AMENDOLARA,PARTITO DEMOCRATICO,369,COSENZA
AMENDOLARA,FORZA ITALIA,213,COSENZA
AMENDOLARA,NUOVO CENTRO DESTRA - UDC,157,COSENZA
AMENDOLARA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,156,COSENZA
AMENDOLARA,L'ALTRA EUROPA CON TSIPRAS,123,COSENZA
AMENDOLARA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,18,COSENZA
AMENDOLARA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,10,COSENZA
AMENDOLARA,ITALIA DEI VALORI,4,COSENZA
AMENDOLARA,SCELTA EUROPEA,3,COSENZA
AMENDOLARA,VERDI EUROPEI-GREEN ITALIA,1,COSENZA
AMENDOLARA,IO CAMBIO - MAIE,1,COSENZA
APRIGLIANO,PARTITO DEMOCRATICO,641,COSENZA
APRIGLIANO,FORZA ITALIA,284,COSENZA
APRIGLIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,260,COSENZA
APRIGLIANO,NUOVO CENTRO DESTRA - UDC,206,COSENZA
APRIGLIANO,ITALIA DEI VALORI,146,COSENZA
APRIGLIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,63,COSENZA
APRIGLIANO,L'ALTRA EUROPA CON TSIPRAS,63,COSENZA
APRIGLIANO,SCELTA EUROPEA,21,COSENZA
APRIGLIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,12,COSENZA
APRIGLIANO,VERDI EUROPEI-GREEN ITALIA,7,COSENZA
APRIGLIANO,IO CAMBIO - MAIE,4,COSENZA
BELMONTE CALABRO,PARTITO DEMOCRATICO,251,COSENZA
BELMONTE CALABRO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,112,COSENZA
BELMONTE CALABRO,NUOVO CENTRO DESTRA - UDC,94,COSENZA
BELMONTE CALABRO,FORZA ITALIA,81,COSENZA
BELMONTE CALABRO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,31,COSENZA
BELMONTE CALABRO,L'ALTRA EUROPA CON TSIPRAS,17,COSENZA
BELMONTE CALABRO,SCELTA EUROPEA,7,COSENZA
BELMONTE CALABRO,ITALIA DEI VALORI,5,COSENZA
BELMONTE CALABRO,VERDI EUROPEI-GREEN ITALIA,5,COSENZA
BELMONTE CALABRO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,3,COSENZA
BELMONTE CALABRO,IO CAMBIO - MAIE,0,COSENZA
BELSITO,PARTITO DEMOCRATICO,210,COSENZA
BELSITO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,115,COSENZA
BELSITO,NUOVO CENTRO DESTRA - UDC,52,COSENZA
BELSITO,FORZA ITALIA,40,COSENZA
BELSITO,L'ALTRA EUROPA CON TSIPRAS,9,COSENZA
BELSITO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,5,COSENZA
BELSITO,ITALIA DEI VALORI,4,COSENZA
BELSITO,VERDI EUROPEI-GREEN ITALIA,3,COSENZA
BELSITO,SCELTA EUROPEA,2,COSENZA
BELSITO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,COSENZA
BELSITO,IO CAMBIO - MAIE,0,COSENZA
BELVEDERE MARITTIMO,PARTITO DEMOCRATICO,2030,COSENZA
BELVEDERE MARITTIMO,FORZA ITALIA,1201,COSENZA
BELVEDERE MARITTIMO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1066,COSENZA
BELVEDERE MARITTIMO,NUOVO CENTRO DESTRA - UDC,409,COSENZA
BELVEDERE MARITTIMO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,190,COSENZA
BELVEDERE MARITTIMO,SCELTA EUROPEA,180,COSENZA
BELVEDERE MARITTIMO,L'ALTRA EUROPA CON TSIPRAS,176,COSENZA
BELVEDERE MARITTIMO,ITALIA DEI VALORI,44,COSENZA
BELVEDERE MARITTIMO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,30,COSENZA
BELVEDERE MARITTIMO,IO CAMBIO - MAIE,18,COSENZA
BELVEDERE MARITTIMO,VERDI EUROPEI-GREEN ITALIA,11,COSENZA
BIANCHI,PARTITO DEMOCRATICO,231,COSENZA
BIANCHI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,154,COSENZA
BIANCHI,FORZA ITALIA,148,COSENZA
BIANCHI,NUOVO CENTRO DESTRA - UDC,140,COSENZA
BIANCHI,L'ALTRA EUROPA CON TSIPRAS,84,COSENZA
BIANCHI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,37,COSENZA
BIANCHI,VERDI EUROPEI-GREEN ITALIA,13,COSENZA
BIANCHI,ITALIA DEI VALORI,11,COSENZA
BIANCHI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,8,COSENZA
BIANCHI,SCELTA EUROPEA,7,COSENZA
BIANCHI,IO CAMBIO - MAIE,4,COSENZA
BISIGNANO,PARTITO DEMOCRATICO,1779,COSENZA
BISIGNANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,819,COSENZA
BISIGNANO,FORZA ITALIA,659,COSENZA
BISIGNANO,NUOVO CENTRO DESTRA - UDC,348,COSENZA
BISIGNANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,118,COSENZA
BISIGNANO,L'ALTRA EUROPA CON TSIPRAS,46,COSENZA
BISIGNANO,SCELTA EUROPEA,22,COSENZA
BISIGNANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,18,COSENZA
BISIGNANO,ITALIA DEI VALORI,13,COSENZA
BISIGNANO,IO CAMBIO - MAIE,10,COSENZA
BISIGNANO,VERDI EUROPEI-GREEN ITALIA,5,COSENZA
BOCCHIGLIERO,PARTITO DEMOCRATICO,316,COSENZA
BOCCHIGLIERO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,121,COSENZA
BOCCHIGLIERO,FORZA ITALIA,106,COSENZA
BOCCHIGLIERO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,100,COSENZA
BOCCHIGLIERO,NUOVO CENTRO DESTRA - UDC,96,COSENZA
BOCCHIGLIERO,L'ALTRA EUROPA CON TSIPRAS,68,COSENZA
BOCCHIGLIERO,ITALIA DEI VALORI,13,COSENZA
BOCCHIGLIERO,SCELTA EUROPEA,12,COSENZA
BOCCHIGLIERO,VERDI EUROPEI-GREEN ITALIA,11,COSENZA
BOCCHIGLIERO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,9,COSENZA
BOCCHIGLIERO,IO CAMBIO - MAIE,2,COSENZA
BONIFATI,PARTITO DEMOCRATICO,395,COSENZA
BONIFATI,FORZA ITALIA,250,COSENZA
BONIFATI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,130,COSENZA
BONIFATI,NUOVO CENTRO DESTRA - UDC,86,COSENZA
BONIFATI,L'ALTRA EUROPA CON TSIPRAS,26,COSENZA
BONIFATI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,25,COSENZA
BONIFATI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,6,COSENZA
BONIFATI,VERDI EUROPEI-GREEN ITALIA,5,COSENZA
BONIFATI,IO CAMBIO - MAIE,2,COSENZA
BONIFATI,SCELTA EUROPEA,2,COSENZA
BONIFATI,ITALIA DEI VALORI,1,COSENZA
BUONVICINO,PARTITO DEMOCRATICO,509,COSENZA
BUONVICINO,FORZA ITALIA,358,COSENZA
BUONVICINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,261,COSENZA
BUONVICINO,NUOVO CENTRO DESTRA - UDC,78,COSENZA
BUONVICINO,L'ALTRA EUROPA CON TSIPRAS,46,COSENZA
BUONVICINO,SCELTA EUROPEA,32,COSENZA
BUONVICINO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,29,COSENZA
BUONVICINO,IO CAMBIO - MAIE,9,COSENZA
BUONVICINO,ITALIA DEI VALORI,9,COSENZA
BUONVICINO,VERDI EUROPEI-GREEN ITALIA,8,COSENZA
BUONVICINO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,4,COSENZA
CALOPEZZATI,PARTITO DEMOCRATICO,170,COSENZA
CALOPEZZATI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,132,COSENZA
CALOPEZZATI,FORZA ITALIA,53,COSENZA
CALOPEZZATI,NUOVO CENTRO DESTRA - UDC,39,COSENZA
CALOPEZZATI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,21,COSENZA
CALOPEZZATI,L'ALTRA EUROPA CON TSIPRAS,21,COSENZA
CALOPEZZATI,SCELTA EUROPEA,4,COSENZA
CALOPEZZATI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,COSENZA
CALOPEZZATI,ITALIA DEI VALORI,0,COSENZA
CALOPEZZATI,IO CAMBIO - MAIE,0,COSENZA
CALOPEZZATI,VERDI EUROPEI-GREEN ITALIA,0,COSENZA
CALOVETO,PARTITO DEMOCRATICO,320,COSENZA
CALOVETO,NUOVO CENTRO DESTRA - UDC,156,COSENZA
CALOVETO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,93,COSENZA
CALOVETO,FORZA ITALIA,62,COSENZA
CALOVETO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,19,COSENZA
CALOVETO,VERDI EUROPEI-GREEN ITALIA,11,COSENZA
CALOVETO,SCELTA EUROPEA,4,COSENZA
CALOVETO,L'ALTRA EUROPA CON TSIPRAS,2,COSENZA
CALOVETO,IO CAMBIO - MAIE,2,COSENZA
CALOVETO,ITALIA DEI VALORI,2,COSENZA
CALOVETO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,COSENZA
CAMPANA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,196,COSENZA
CAMPANA,PARTITO DEMOCRATICO,166,COSENZA
CAMPANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,65,COSENZA
CAMPANA,NUOVO CENTRO DESTRA - UDC,62,COSENZA
CAMPANA,FORZA ITALIA,41,COSENZA
CAMPANA,L'ALTRA EUROPA CON TSIPRAS,6,COSENZA
CAMPANA,ITALIA DEI VALORI,3,COSENZA
CAMPANA,IO CAMBIO - MAIE,2,COSENZA
CAMPANA,SCELTA EUROPEA,2,COSENZA
CAMPANA,VERDI EUROPEI-GREEN ITALIA,1,COSENZA
CAMPANA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,COSENZA
CANNA,PARTITO DEMOCRATICO,118,COSENZA
CANNA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,56,COSENZA
CANNA,FORZA ITALIA,29,COSENZA
CANNA,L'ALTRA EUROPA CON TSIPRAS,15,COSENZA
CANNA,NUOVO CENTRO DESTRA - UDC,5,COSENZA
CANNA,VERDI EUROPEI-GREEN ITALIA,3,COSENZA
CANNA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,3,COSENZA
CANNA,SCELTA EUROPEA,3,COSENZA
CANNA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,3,COSENZA
CANNA,ITALIA DEI VALORI,2,COSENZA
CANNA,IO CAMBIO - MAIE,1,COSENZA
CARIATI,PARTITO DEMOCRATICO,963,COSENZA
CARIATI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,554,COSENZA
CARIATI,NUOVO CENTRO DESTRA - UDC,472,COSENZA
CARIATI,FORZA ITALIA,318,COSENZA
CARIATI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,49,COSENZA
CARIATI,L'ALTRA EUROPA CON TSIPRAS,33,COSENZA
CARIATI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,21,COSENZA
CARIATI,SCELTA EUROPEA,8,COSENZA
CARIATI,IO CAMBIO - MAIE,7,COSENZA
CARIATI,VERDI EUROPEI-GREEN ITALIA,6,COSENZA
CARIATI,ITALIA DEI VALORI,4,COSENZA
CAROLEI,PARTITO DEMOCRATICO,523,COSENZA
CAROLEI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,374,COSENZA
CAROLEI,FORZA ITALIA,204,COSENZA
CAROLEI,L'ALTRA EUROPA CON TSIPRAS,58,COSENZA
CAROLEI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,53,COSENZA
CAROLEI,NUOVO CENTRO DESTRA - UDC,52,COSENZA
CAROLEI,ITALIA DEI VALORI,15,COSENZA
CAROLEI,SCELTA EUROPEA,4,COSENZA
CAROLEI,IO CAMBIO - MAIE,4,COSENZA
CAROLEI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,3,COSENZA
CAROLEI,VERDI EUROPEI-GREEN ITALIA,1,COSENZA
CARPANZANO,PARTITO DEMOCRATICO,37,COSENZA
CARPANZANO,FORZA ITALIA,24,COSENZA
CARPANZANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,23,COSENZA
CARPANZANO,NUOVO CENTRO DESTRA - UDC,21,COSENZA
