Ente,Liste/Gruppi,Voti,nomefile
ABBIATEGRASSO,PARTITO DEMOCRATICO,5941,MILANO
ABBIATEGRASSO,FORZA ITALIA,2355,MILANO
ABBIATEGRASSO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2264,MILANO
ABBIATEGRASSO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1513,MILANO
ABBIATEGRASSO,L'ALTRA EUROPA CON TSIPRAS,753,MILANO
ABBIATEGRASSO,NUOVO CENTRO DESTRA - UDC,628,MILANO
ABBIATEGRASSO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,392,MILANO
ABBIATEGRASSO,VERDI EUROPEI-GREEN ITALIA,128,MILANO
ABBIATEGRASSO,ITALIA DEI VALORI,71,MILANO
ABBIATEGRASSO,SCELTA EUROPEA,67,MILANO
ABBIATEGRASSO,IO CAMBIO - MAIE,20,MILANO
ALBAIRATE,PARTITO DEMOCRATICO,926,MILANO
ALBAIRATE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,522,MILANO
ALBAIRATE,FORZA ITALIA,449,MILANO
ALBAIRATE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,339,MILANO
ALBAIRATE,L'ALTRA EUROPA CON TSIPRAS,146,MILANO
ALBAIRATE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,72,MILANO
ALBAIRATE,NUOVO CENTRO DESTRA - UDC,64,MILANO
ALBAIRATE,VERDI EUROPEI-GREEN ITALIA,53,MILANO
ALBAIRATE,ITALIA DEI VALORI,34,MILANO
ALBAIRATE,SCELTA EUROPEA,11,MILANO
ALBAIRATE,IO CAMBIO - MAIE,4,MILANO
ARCONATE,PARTITO DEMOCRATICO,1239,MILANO
ARCONATE,FORZA ITALIA,878,MILANO
ARCONATE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,727,MILANO
ARCONATE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,621,MILANO
ARCONATE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,107,MILANO
ARCONATE,NUOVO CENTRO DESTRA - UDC,100,MILANO
ARCONATE,L'ALTRA EUROPA CON TSIPRAS,63,MILANO
ARCONATE,VERDI EUROPEI-GREEN ITALIA,52,MILANO
ARCONATE,ITALIA DEI VALORI,29,MILANO
ARCONATE,IO CAMBIO - MAIE,13,MILANO
ARCONATE,SCELTA EUROPEA,13,MILANO
ARESE,PARTITO DEMOCRATICO,4574,MILANO
ARESE,FORZA ITALIA,1568,MILANO
ARESE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1507,MILANO
ARESE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,760,MILANO
ARESE,NUOVO CENTRO DESTRA - UDC,453,MILANO
ARESE,L'ALTRA EUROPA CON TSIPRAS,305,MILANO
ARESE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,292,MILANO
ARESE,VERDI EUROPEI-GREEN ITALIA,75,MILANO
ARESE,SCELTA EUROPEA,75,MILANO
ARESE,ITALIA DEI VALORI,37,MILANO
ARESE,IO CAMBIO - MAIE,11,MILANO
ARLUNO,PARTITO DEMOCRATICO,2626,MILANO
ARLUNO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1123,MILANO
ARLUNO,FORZA ITALIA,981,MILANO
ARLUNO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,785,MILANO
ARLUNO,L'ALTRA EUROPA CON TSIPRAS,224,MILANO
ARLUNO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,175,MILANO
ARLUNO,NUOVO CENTRO DESTRA - UDC,155,MILANO
ARLUNO,VERDI EUROPEI-GREEN ITALIA,82,MILANO
ARLUNO,ITALIA DEI VALORI,35,MILANO
ARLUNO,SCELTA EUROPEA,29,MILANO
ARLUNO,IO CAMBIO - MAIE,12,MILANO
ASSAGO,PARTITO DEMOCRATICO,1879,MILANO
ASSAGO,FORZA ITALIA,1011,MILANO
ASSAGO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,963,MILANO
ASSAGO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,417,MILANO
ASSAGO,L'ALTRA EUROPA CON TSIPRAS,269,MILANO
ASSAGO,NUOVO CENTRO DESTRA - UDC,190,MILANO
ASSAGO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,147,MILANO
ASSAGO,VERDI EUROPEI-GREEN ITALIA,66,MILANO
ASSAGO,ITALIA DEI VALORI,26,MILANO
ASSAGO,SCELTA EUROPEA,25,MILANO
ASSAGO,IO CAMBIO - MAIE,5,MILANO
BARANZATE,PARTITO DEMOCRATICO,1721,MILANO
BARANZATE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,853,MILANO
BARANZATE,FORZA ITALIA,602,MILANO
BARANZATE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,361,MILANO
BARANZATE,NUOVO CENTRO DESTRA - UDC,124,MILANO
BARANZATE,L'ALTRA EUROPA CON TSIPRAS,109,MILANO
BARANZATE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,106,MILANO
BARANZATE,VERDI EUROPEI-GREEN ITALIA,27,MILANO
BARANZATE,ITALIA DEI VALORI,15,MILANO
BARANZATE,SCELTA EUROPEA,11,MILANO
BARANZATE,IO CAMBIO - MAIE,3,MILANO
BAREGGIO,PARTITO DEMOCRATICO,3458,MILANO
BAREGGIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1662,MILANO
BAREGGIO,FORZA ITALIA,1247,MILANO
BAREGGIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,819,MILANO
BAREGGIO,NUOVO CENTRO DESTRA - UDC,356,MILANO
BAREGGIO,L'ALTRA EUROPA CON TSIPRAS,286,MILANO
BAREGGIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,194,MILANO
BAREGGIO,VERDI EUROPEI-GREEN ITALIA,84,MILANO
BAREGGIO,ITALIA DEI VALORI,36,MILANO
BAREGGIO,SCELTA EUROPEA,31,MILANO
BAREGGIO,IO CAMBIO - MAIE,16,MILANO
BASIANO,PARTITO DEMOCRATICO,782,MILANO
BASIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,384,MILANO
BASIANO,FORZA ITALIA,314,MILANO
BASIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,227,MILANO
BASIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,104,MILANO
BASIANO,NUOVO CENTRO DESTRA - UDC,66,MILANO
BASIANO,L'ALTRA EUROPA CON TSIPRAS,64,MILANO
BASIANO,VERDI EUROPEI-GREEN ITALIA,14,MILANO
BASIANO,ITALIA DEI VALORI,8,MILANO
BASIANO,SCELTA EUROPEA,8,MILANO
BASIANO,IO CAMBIO - MAIE,5,MILANO
BASIGLIO,PARTITO DEMOCRATICO,1432,MILANO
BASIGLIO,FORZA ITALIA,874,MILANO
BASIGLIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,560,MILANO
BASIGLIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,232,MILANO
BASIGLIO,NUOVO CENTRO DESTRA - UDC,182,MILANO
BASIGLIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,108,MILANO
BASIGLIO,L'ALTRA EUROPA CON TSIPRAS,99,MILANO
BASIGLIO,SCELTA EUROPEA,58,MILANO
BASIGLIO,VERDI EUROPEI-GREEN ITALIA,23,MILANO
BASIGLIO,ITALIA DEI VALORI,10,MILANO
BASIGLIO,IO CAMBIO - MAIE,3,MILANO
BELLINZAGO LOMBARDO,PARTITO DEMOCRATICO,924,MILANO
