Ente,Liste/Gruppi,Voti,nomefile
ABBATEGGIO,PARTITO DEMOCRATICO,113,PESCARA
ABBATEGGIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,55,PESCARA
ABBATEGGIO,FORZA ITALIA,51,PESCARA
ABBATEGGIO,L'ALTRA EUROPA CON TSIPRAS,15,PESCARA
ABBATEGGIO,NUOVO CENTRO DESTRA - UDC,9,PESCARA
ABBATEGGIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,7,PESCARA
ABBATEGGIO,SCELTA EUROPEA,3,PESCARA
ABBATEGGIO,ITALIA DEI VALORI,1,PESCARA
ABBATEGGIO,VERDI EUROPEI-GREEN ITALIA,1,PESCARA
ABBATEGGIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,PESCARA
ABBATEGGIO,IO CAMBIO - MAIE,0,PESCARA
ALANNO,PARTITO DEMOCRATICO,744,PESCARA
ALANNO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,518,PESCARA
ALANNO,FORZA ITALIA,405,PESCARA
ALANNO,NUOVO CENTRO DESTRA - UDC,72,PESCARA
ALANNO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,46,PESCARA
ALANNO,L'ALTRA EUROPA CON TSIPRAS,39,PESCARA
ALANNO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,17,PESCARA
ALANNO,VERDI EUROPEI-GREEN ITALIA,12,PESCARA
ALANNO,ITALIA DEI VALORI,12,PESCARA
ALANNO,SCELTA EUROPEA,10,PESCARA
ALANNO,IO CAMBIO - MAIE,2,PESCARA
BOLOGNANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,219,PESCARA
BOLOGNANO,PARTITO DEMOCRATICO,191,PESCARA
BOLOGNANO,FORZA ITALIA,169,PESCARA
BOLOGNANO,ITALIA DEI VALORI,26,PESCARA
BOLOGNANO,L'ALTRA EUROPA CON TSIPRAS,24,PESCARA
BOLOGNANO,NUOVO CENTRO DESTRA - UDC,23,PESCARA
BOLOGNANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,23,PESCARA
BOLOGNANO,VERDI EUROPEI-GREEN ITALIA,6,PESCARA
BOLOGNANO,SCELTA EUROPEA,6,PESCARA
BOLOGNANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,3,PESCARA
BOLOGNANO,IO CAMBIO - MAIE,2,PESCARA
BRITTOLI,FORZA ITALIA,67,PESCARA
BRITTOLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,36,PESCARA
BRITTOLI,PARTITO DEMOCRATICO,34,PESCARA
BRITTOLI,NUOVO CENTRO DESTRA - UDC,7,PESCARA
BRITTOLI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,3,PESCARA
BRITTOLI,ITALIA DEI VALORI,2,PESCARA
BRITTOLI,L'ALTRA EUROPA CON TSIPRAS,2,PESCARA
BRITTOLI,VERDI EUROPEI-GREEN ITALIA,1,PESCARA
BRITTOLI,SCELTA EUROPEA,1,PESCARA
BRITTOLI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,PESCARA
BRITTOLI,IO CAMBIO - MAIE,0,PESCARA
BUSSI SUL TIRINO,PARTITO DEMOCRATICO,552,PESCARA
BUSSI SUL TIRINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,320,PESCARA
BUSSI SUL TIRINO,FORZA ITALIA,222,PESCARA
BUSSI SUL TIRINO,L'ALTRA EUROPA CON TSIPRAS,114,PESCARA
BUSSI SUL TIRINO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,69,PESCARA
BUSSI SUL TIRINO,NUOVO CENTRO DESTRA - UDC,60,PESCARA
BUSSI SUL TIRINO,ITALIA DEI VALORI,21,PESCARA
BUSSI SUL TIRINO,SCELTA EUROPEA,10,PESCARA
BUSSI SUL TIRINO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,10,PESCARA
BUSSI SUL TIRINO,VERDI EUROPEI-GREEN ITALIA,4,PESCARA
BUSSI SUL TIRINO,IO CAMBIO - MAIE,3,PESCARA
CAPPELLE SUL TAVO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,780,PESCARA
CAPPELLE SUL TAVO,PARTITO DEMOCRATICO,658,PESCARA
CAPPELLE SUL TAVO,FORZA ITALIA,386,PESCARA
CAPPELLE SUL TAVO,NUOVO CENTRO DESTRA - UDC,78,PESCARA
CAPPELLE SUL TAVO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,63,PESCARA
CAPPELLE SUL TAVO,L'ALTRA EUROPA CON TSIPRAS,56,PESCARA
CAPPELLE SUL TAVO,SCELTA EUROPEA,37,PESCARA
CAPPELLE SUL TAVO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,27,PESCARA
CAPPELLE SUL TAVO,ITALIA DEI VALORI,21,PESCARA
CAPPELLE SUL TAVO,VERDI EUROPEI-GREEN ITALIA,12,PESCARA
CAPPELLE SUL TAVO,IO CAMBIO - MAIE,2,PESCARA
CARAMANICO TERME,PARTITO DEMOCRATICO,380,PESCARA
