Ente,Liste/Gruppi,Voti,nomefile
AGRATE CONTURBIA,PARTITO DEMOCRATICO,312,NOVARA
AGRATE CONTURBIA,FORZA ITALIA,174,NOVARA
AGRATE CONTURBIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,165,NOVARA
AGRATE CONTURBIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,105,NOVARA
AGRATE CONTURBIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,32,NOVARA
AGRATE CONTURBIA,L'ALTRA EUROPA CON TSIPRAS,31,NOVARA
AGRATE CONTURBIA,NUOVO CENTRO DESTRA - UDC,23,NOVARA
AGRATE CONTURBIA,VERDI EUROPEI-GREEN ITALIA,16,NOVARA
AGRATE CONTURBIA,SCELTA EUROPEA,8,NOVARA
AGRATE CONTURBIA,ITALIA DEI VALORI,6,NOVARA
AGRATE CONTURBIA,IO CAMBIO - MAIE,2,NOVARA
AMENO,PARTITO DEMOCRATICO,197,NOVARA
AMENO,FORZA ITALIA,68,NOVARA
AMENO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,62,NOVARA
AMENO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,43,NOVARA
AMENO,L'ALTRA EUROPA CON TSIPRAS,21,NOVARA
AMENO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,16,NOVARA
AMENO,NUOVO CENTRO DESTRA - UDC,11,NOVARA
AMENO,VERDI EUROPEI-GREEN ITALIA,5,NOVARA
AMENO,SCELTA EUROPEA,4,NOVARA
AMENO,ITALIA DEI VALORI,3,NOVARA
AMENO,IO CAMBIO - MAIE,0,NOVARA
ARMENO,PARTITO DEMOCRATICO,489,NOVARA
ARMENO,FORZA ITALIA,221,NOVARA
ARMENO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,207,NOVARA
ARMENO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,166,NOVARA
ARMENO,NUOVO CENTRO DESTRA - UDC,41,NOVARA
ARMENO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,38,NOVARA
ARMENO,L'ALTRA EUROPA CON TSIPRAS,26,NOVARA
ARMENO,VERDI EUROPEI-GREEN ITALIA,11,NOVARA
ARMENO,SCELTA EUROPEA,11,NOVARA
ARMENO,ITALIA DEI VALORI,5,NOVARA
ARMENO,IO CAMBIO - MAIE,0,NOVARA
ARONA,PARTITO DEMOCRATICO,3148,NOVARA
ARONA,FORZA ITALIA,1290,NOVARA
ARONA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1061,NOVARA
ARONA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,585,NOVARA
ARONA,NUOVO CENTRO DESTRA - UDC,260,NOVARA
ARONA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,231,NOVARA
ARONA,L'ALTRA EUROPA CON TSIPRAS,194,NOVARA
ARONA,VERDI EUROPEI-GREEN ITALIA,69,NOVARA
ARONA,ITALIA DEI VALORI,43,NOVARA
ARONA,SCELTA EUROPEA,43,NOVARA
ARONA,IO CAMBIO - MAIE,7,NOVARA
BARENGO,PARTITO DEMOCRATICO,204,NOVARA
BARENGO,FORZA ITALIA,106,NOVARA
BARENGO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,82,NOVARA
BARENGO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,61,NOVARA
BARENGO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,32,NOVARA
BARENGO,NUOVO CENTRO DESTRA - UDC,14,NOVARA
BARENGO,L'ALTRA EUROPA CON TSIPRAS,13,NOVARA
BARENGO,VERDI EUROPEI-GREEN ITALIA,10,NOVARA
BARENGO,SCELTA EUROPEA,6,NOVARA
BARENGO,ITALIA DEI VALORI,3,NOVARA
BARENGO,IO CAMBIO - MAIE,1,NOVARA
BELLINZAGO NOVARESE,PARTITO DEMOCRATICO,1956,NOVARA
BELLINZAGO NOVARESE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1076,NOVARA
BELLINZAGO NOVARESE,FORZA ITALIA,857,NOVARA
BELLINZAGO NOVARESE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,634,NOVARA
BELLINZAGO NOVARESE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,268,NOVARA
BELLINZAGO NOVARESE,NUOVO CENTRO DESTRA - UDC,145,NOVARA
BELLINZAGO NOVARESE,L'ALTRA EUROPA CON TSIPRAS,89,NOVARA
BELLINZAGO NOVARESE,VERDI EUROPEI-GREEN ITALIA,65,NOVARA
BELLINZAGO NOVARESE,ITALIA DEI VALORI,48,NOVARA
BELLINZAGO NOVARESE,SCELTA EUROPEA,31,NOVARA
BELLINZAGO NOVARESE,IO CAMBIO - MAIE,22,NOVARA
BIANDRATE,PARTITO DEMOCRATICO,186,NOVARA
BIANDRATE,FORZA ITALIA,141,NOVARA
BIANDRATE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,95,NOVARA
BIANDRATE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,46,NOVARA
BIANDRATE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,14,NOVARA
BIANDRATE,NUOVO CENTRO DESTRA - UDC,11,NOVARA
BIANDRATE,L'ALTRA EUROPA CON TSIPRAS,9,NOVARA
BIANDRATE,VERDI EUROPEI-GREEN ITALIA,6,NOVARA
BIANDRATE,SCELTA EUROPEA,2,NOVARA
BIANDRATE,ITALIA DEI VALORI,1,NOVARA
BIANDRATE,IO CAMBIO - MAIE,1,NOVARA
BOCA,PARTITO DEMOCRATICO,178,NOVARA
BOCA,FORZA ITALIA,126,NOVARA
BOCA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,121,NOVARA
BOCA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,75,NOVARA
BOCA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,30,NOVARA
BOCA,L'ALTRA EUROPA CON TSIPRAS,13,NOVARA
BOCA,NUOVO CENTRO DESTRA - UDC,11,NOVARA
BOCA,ITALIA DEI VALORI,4,NOVARA
BOCA,SCELTA EUROPEA,4,NOVARA
BOCA,VERDI EUROPEI-GREEN ITALIA,2,NOVARA
BOCA,IO CAMBIO - MAIE,0,NOVARA
BOGOGNO,PARTITO DEMOCRATICO,304,NOVARA
BOGOGNO,FORZA ITALIA,104,NOVARA
BOGOGNO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,100,NOVARA
BOGOGNO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,62,NOVARA
BOGOGNO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,40,NOVARA
BOGOGNO,NUOVO CENTRO DESTRA - UDC,21,NOVARA
BOGOGNO,L'ALTRA EUROPA CON TSIPRAS,16,NOVARA
BOGOGNO,VERDI EUROPEI-GREEN ITALIA,6,NOVARA
BOGOGNO,SCELTA EUROPEA,5,NOVARA
BOGOGNO,ITALIA DEI VALORI,3,NOVARA
BOGOGNO,IO CAMBIO - MAIE,2,NOVARA
BOLZANO NOVARESE,PARTITO DEMOCRATICO,299,NOVARA
BOLZANO NOVARESE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,88,NOVARA
BOLZANO NOVARESE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,88,NOVARA
BOLZANO NOVARESE,FORZA ITALIA,83,NOVARA
BOLZANO NOVARESE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,29,NOVARA
