Ente,Liste/Gruppi,Voti,nomefile
ANTRONA SCHIERANCO,PARTITO DEMOCRATICO,144,VERBANO-CUSIO-OSSOLA
ANTRONA SCHIERANCO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,54,VERBANO-CUSIO-OSSOLA
ANTRONA SCHIERANCO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,36,VERBANO-CUSIO-OSSOLA
ANTRONA SCHIERANCO,FORZA ITALIA,29,VERBANO-CUSIO-OSSOLA
ANTRONA SCHIERANCO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,11,VERBANO-CUSIO-OSSOLA
ANTRONA SCHIERANCO,NUOVO CENTRO DESTRA - UDC,9,VERBANO-CUSIO-OSSOLA
ANTRONA SCHIERANCO,VERDI EUROPEI-GREEN ITALIA,3,VERBANO-CUSIO-OSSOLA
ANTRONA SCHIERANCO,L'ALTRA EUROPA CON TSIPRAS,3,VERBANO-CUSIO-OSSOLA
ANTRONA SCHIERANCO,SCELTA EUROPEA,2,VERBANO-CUSIO-OSSOLA
ANTRONA SCHIERANCO,ITALIA DEI VALORI,1,VERBANO-CUSIO-OSSOLA
ANTRONA SCHIERANCO,IO CAMBIO - MAIE,0,VERBANO-CUSIO-OSSOLA
ANZOLA D'OSSOLA,PARTITO DEMOCRATICO,124,VERBANO-CUSIO-OSSOLA
ANZOLA D'OSSOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,53,VERBANO-CUSIO-OSSOLA
ANZOLA D'OSSOLA,FORZA ITALIA,41,VERBANO-CUSIO-OSSOLA
ANZOLA D'OSSOLA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,21,VERBANO-CUSIO-OSSOLA
ANZOLA D'OSSOLA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,11,VERBANO-CUSIO-OSSOLA
ANZOLA D'OSSOLA,L'ALTRA EUROPA CON TSIPRAS,8,VERBANO-CUSIO-OSSOLA
ANZOLA D'OSSOLA,NUOVO CENTRO DESTRA - UDC,5,VERBANO-CUSIO-OSSOLA
ANZOLA D'OSSOLA,VERDI EUROPEI-GREEN ITALIA,3,VERBANO-CUSIO-OSSOLA
ANZOLA D'OSSOLA,ITALIA DEI VALORI,2,VERBANO-CUSIO-OSSOLA
ANZOLA D'OSSOLA,SCELTA EUROPEA,1,VERBANO-CUSIO-OSSOLA
ANZOLA D'OSSOLA,IO CAMBIO - MAIE,0,VERBANO-CUSIO-OSSOLA
ARIZZANO,PARTITO DEMOCRATICO,424,VERBANO-CUSIO-OSSOLA
ARIZZANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,233,VERBANO-CUSIO-OSSOLA
ARIZZANO,FORZA ITALIA,176,VERBANO-CUSIO-OSSOLA
ARIZZANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,98,VERBANO-CUSIO-OSSOLA
ARIZZANO,L'ALTRA EUROPA CON TSIPRAS,60,VERBANO-CUSIO-OSSOLA
ARIZZANO,NUOVO CENTRO DESTRA - UDC,35,VERBANO-CUSIO-OSSOLA
ARIZZANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,31,VERBANO-CUSIO-OSSOLA
ARIZZANO,VERDI EUROPEI-GREEN ITALIA,16,VERBANO-CUSIO-OSSOLA
ARIZZANO,SCELTA EUROPEA,8,VERBANO-CUSIO-OSSOLA
ARIZZANO,ITALIA DEI VALORI,6,VERBANO-CUSIO-OSSOLA
ARIZZANO,IO CAMBIO - MAIE,2,VERBANO-CUSIO-OSSOLA
AROLA,PARTITO DEMOCRATICO,53,VERBANO-CUSIO-OSSOLA
AROLA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,35,VERBANO-CUSIO-OSSOLA
AROLA,FORZA ITALIA,29,VERBANO-CUSIO-OSSOLA
AROLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,19,VERBANO-CUSIO-OSSOLA
AROLA,NUOVO CENTRO DESTRA - UDC,8,VERBANO-CUSIO-OSSOLA
AROLA,L'ALTRA EUROPA CON TSIPRAS,4,VERBANO-CUSIO-OSSOLA
AROLA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,4,VERBANO-CUSIO-OSSOLA
AROLA,SCELTA EUROPEA,3,VERBANO-CUSIO-OSSOLA
AROLA,ITALIA DEI VALORI,2,VERBANO-CUSIO-OSSOLA
AROLA,IO CAMBIO - MAIE,1,VERBANO-CUSIO-OSSOLA
AROLA,VERDI EUROPEI-GREEN ITALIA,0,VERBANO-CUSIO-OSSOLA
AURANO,PARTITO DEMOCRATICO,21,VERBANO-CUSIO-OSSOLA
AURANO,FORZA ITALIA,18,VERBANO-CUSIO-OSSOLA
AURANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,12,VERBANO-CUSIO-OSSOLA
AURANO,L'ALTRA EUROPA CON TSIPRAS,5,VERBANO-CUSIO-OSSOLA
AURANO,NUOVO CENTRO DESTRA - UDC,4,VERBANO-CUSIO-OSSOLA
AURANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,4,VERBANO-CUSIO-OSSOLA
AURANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,2,VERBANO-CUSIO-OSSOLA
AURANO,ITALIA DEI VALORI,1,VERBANO-CUSIO-OSSOLA
AURANO,IO CAMBIO - MAIE,0,VERBANO-CUSIO-OSSOLA
AURANO,VERDI EUROPEI-GREEN ITALIA,0,VERBANO-CUSIO-OSSOLA
AURANO,SCELTA EUROPEA,0,VERBANO-CUSIO-OSSOLA
BACENO,PARTITO DEMOCRATICO,209,VERBANO-CUSIO-OSSOLA
BACENO,FORZA ITALIA,103,VERBANO-CUSIO-OSSOLA
BACENO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,92,VERBANO-CUSIO-OSSOLA
BACENO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,78,VERBANO-CUSIO-OSSOLA
BACENO,NUOVO CENTRO DESTRA - UDC,41,VERBANO-CUSIO-OSSOLA
BACENO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,28,VERBANO-CUSIO-OSSOLA
BACENO,L'ALTRA EUROPA CON TSIPRAS,7,VERBANO-CUSIO-OSSOLA
BACENO,VERDI EUROPEI-GREEN ITALIA,7,VERBANO-CUSIO-OSSOLA
BACENO,IO CAMBIO - MAIE,2,VERBANO-CUSIO-OSSOLA
BACENO,ITALIA DEI VALORI,2,VERBANO-CUSIO-OSSOLA
BACENO,SCELTA EUROPEA,2,VERBANO-CUSIO-OSSOLA
BANNIO ANZINO,FORZA ITALIA,69,VERBANO-CUSIO-OSSOLA
BANNIO ANZINO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,69,VERBANO-CUSIO-OSSOLA
