Ente,Liste/Gruppi,Voti,nomefile
AGRA,PARTITO DEMOCRATICO,60,VARESE
AGRA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,26,VARESE
AGRA,FORZA ITALIA,24,VARESE
AGRA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,20,VARESE
AGRA,NUOVO CENTRO DESTRA - UDC,6,VARESE
AGRA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,4,VARESE
AGRA,L'ALTRA EUROPA CON TSIPRAS,3,VARESE
AGRA,VERDI EUROPEI-GREEN ITALIA,3,VARESE
AGRA,IO CAMBIO - MAIE,0,VARESE
AGRA,ITALIA DEI VALORI,0,VARESE
AGRA,SCELTA EUROPEA,0,VARESE
ALBIZZATE,PARTITO DEMOCRATICO,994,VARESE
ALBIZZATE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,525,VARESE
ALBIZZATE,FORZA ITALIA,417,VARESE
ALBIZZATE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,379,VARESE
ALBIZZATE,NUOVO CENTRO DESTRA - UDC,126,VARESE
ALBIZZATE,L'ALTRA EUROPA CON TSIPRAS,69,VARESE
ALBIZZATE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,55,VARESE
ALBIZZATE,VERDI EUROPEI-GREEN ITALIA,31,VARESE
ALBIZZATE,ITALIA DEI VALORI,22,VARESE
ALBIZZATE,SCELTA EUROPEA,13,VARESE
ALBIZZATE,IO CAMBIO - MAIE,6,VARESE
ANGERA,PARTITO DEMOCRATICO,1235,VARESE
ANGERA,FORZA ITALIA,627,VARESE
ANGERA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,525,VARESE
ANGERA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,437,VARESE
ANGERA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,114,VARESE
ANGERA,L'ALTRA EUROPA CON TSIPRAS,110,VARESE
ANGERA,NUOVO CENTRO DESTRA - UDC,106,VARESE
ANGERA,VERDI EUROPEI-GREEN ITALIA,48,VARESE
ANGERA,SCELTA EUROPEA,25,VARESE
ANGERA,ITALIA DEI VALORI,23,VARESE
ANGERA,IO CAMBIO - MAIE,8,VARESE
ARCISATE,PARTITO DEMOCRATICO,1760,VARESE
ARCISATE,FORZA ITALIA,1045,VARESE
ARCISATE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,934,VARESE
ARCISATE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,845,VARESE
ARCISATE,NUOVO CENTRO DESTRA - UDC,152,VARESE
ARCISATE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,146,VARESE
ARCISATE,L'ALTRA EUROPA CON TSIPRAS,111,VARESE
ARCISATE,VERDI EUROPEI-GREEN ITALIA,45,VARESE
ARCISATE,ITALIA DEI VALORI,44,VARESE
ARCISATE,SCELTA EUROPEA,30,VARESE
ARCISATE,IO CAMBIO - MAIE,17,VARESE
ARSAGO SEPRIO,PARTITO DEMOCRATICO,791,VARESE
