Ente,Liste/Gruppi,Voti,nomefile
AIROLA,PARTITO DEMOCRATICO,1473,BENEVENTO
AIROLA,FORZA ITALIA,836,BENEVENTO
AIROLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,612,BENEVENTO
AIROLA,NUOVO CENTRO DESTRA - UDC,462,BENEVENTO
AIROLA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,80,BENEVENTO
AIROLA,L'ALTRA EUROPA CON TSIPRAS,47,BENEVENTO
AIROLA,ITALIA DEI VALORI,21,BENEVENTO
AIROLA,VERDI EUROPEI-GREEN ITALIA,20,BENEVENTO
AIROLA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,20,BENEVENTO
AIROLA,SCELTA EUROPEA,8,BENEVENTO
AIROLA,IO CAMBIO - MAIE,4,BENEVENTO
AMOROSI,PARTITO DEMOCRATICO,527,BENEVENTO
AMOROSI,FORZA ITALIA,469,BENEVENTO
AMOROSI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,364,BENEVENTO
AMOROSI,NUOVO CENTRO DESTRA - UDC,197,BENEVENTO
AMOROSI,L'ALTRA EUROPA CON TSIPRAS,116,BENEVENTO
AMOROSI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,43,BENEVENTO
AMOROSI,ITALIA DEI VALORI,21,BENEVENTO
AMOROSI,VERDI EUROPEI-GREEN ITALIA,15,BENEVENTO
AMOROSI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,11,BENEVENTO
AMOROSI,SCELTA EUROPEA,8,BENEVENTO
AMOROSI,IO CAMBIO - MAIE,4,BENEVENTO
APICE,PARTITO DEMOCRATICO,1116,BENEVENTO
APICE,FORZA ITALIA,1025,BENEVENTO
APICE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,507,BENEVENTO
APICE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,324,BENEVENTO
APICE,NUOVO CENTRO DESTRA - UDC,223,BENEVENTO
APICE,L'ALTRA EUROPA CON TSIPRAS,90,BENEVENTO
APICE,ITALIA DEI VALORI,64,BENEVENTO
APICE,SCELTA EUROPEA,35,BENEVENTO
APICE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,32,BENEVENTO
APICE,IO CAMBIO - MAIE,16,BENEVENTO
APICE,VERDI EUROPEI-GREEN ITALIA,8,BENEVENTO
APOLLOSA,FORZA ITALIA,408,BENEVENTO
APOLLOSA,PARTITO DEMOCRATICO,311,BENEVENTO
APOLLOSA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305,BENEVENTO
APOLLOSA,NUOVO CENTRO DESTRA - UDC,81,BENEVENTO
APOLLOSA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,36,BENEVENTO
APOLLOSA,L'ALTRA EUROPA CON TSIPRAS,32,BENEVENTO
APOLLOSA,SCELTA EUROPEA,11,BENEVENTO
APOLLOSA,ITALIA DEI VALORI,7,BENEVENTO
APOLLOSA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,5,BENEVENTO
APOLLOSA,VERDI EUROPEI-GREEN ITALIA,3,BENEVENTO
