Ente,Liste/Gruppi,Voti,nomefile
AILOCHE,PARTITO DEMOCRATICO,50,BIELLA
AILOCHE,FORZA ITALIA,25,BIELLA
AILOCHE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,22,BIELLA
AILOCHE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,19,BIELLA
AILOCHE,L'ALTRA EUROPA CON TSIPRAS,6,BIELLA
AILOCHE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,6,BIELLA
AILOCHE,NUOVO CENTRO DESTRA - UDC,5,BIELLA
AILOCHE,VERDI EUROPEI-GREEN ITALIA,2,BIELLA
AILOCHE,ITALIA DEI VALORI,1,BIELLA
AILOCHE,IO CAMBIO - MAIE,0,BIELLA
AILOCHE,SCELTA EUROPEA,0,BIELLA
ANDORNO MICCA,PARTITO DEMOCRATICO,631,BIELLA
ANDORNO MICCA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,375,BIELLA
ANDORNO MICCA,FORZA ITALIA,316,BIELLA
ANDORNO MICCA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,218,BIELLA
ANDORNO MICCA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,105,BIELLA
ANDORNO MICCA,SCELTA EUROPEA,56,BIELLA
ANDORNO MICCA,L'ALTRA EUROPA CON TSIPRAS,50,BIELLA
ANDORNO MICCA,NUOVO CENTRO DESTRA - UDC,47,BIELLA
ANDORNO MICCA,VERDI EUROPEI-GREEN ITALIA,11,BIELLA
ANDORNO MICCA,ITALIA DEI VALORI,10,BIELLA
ANDORNO MICCA,IO CAMBIO - MAIE,4,BIELLA
BENNA,PARTITO DEMOCRATICO,230,BIELLA
BENNA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,168,BIELLA
BENNA,FORZA ITALIA,116,BIELLA
BENNA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,90,BIELLA
BENNA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,39,BIELLA
BENNA,NUOVO CENTRO DESTRA - UDC,23,BIELLA
BENNA,SCELTA EUROPEA,14,BIELLA
BENNA,L'ALTRA EUROPA CON TSIPRAS,9,BIELLA
BENNA,ITALIA DEI VALORI,9,BIELLA
BENNA,VERDI EUROPEI-GREEN ITALIA,7,BIELLA
BENNA,IO CAMBIO - MAIE,3,BIELLA
BIELLA,PARTITO DEMOCRATICO,8875,BIELLA
BIELLA,FORZA ITALIA,4620,BIELLA
BIELLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3970,BIELLA
BIELLA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1732,BIELLA
BIELLA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,1399,BIELLA
BIELLA,SCELTA EUROPEA,937,BIELLA
BIELLA,L'ALTRA EUROPA CON TSIPRAS,834,BIELLA
BIELLA,NUOVO CENTRO DESTRA - UDC,651,BIELLA
BIELLA,VERDI EUROPEI-GREEN ITALIA,236,BIELLA
BIELLA,ITALIA DEI VALORI,165,BIELLA
BIELLA,IO CAMBIO - MAIE,39,BIELLA
BIOGLIO,PARTITO DEMOCRATICO,252,BIELLA
BIOGLIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,111,BIELLA
BIOGLIO,FORZA ITALIA,58,BIELLA
BIOGLIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,40,BIELLA
BIOGLIO,L'ALTRA EUROPA CON TSIPRAS,24,BIELLA
BIOGLIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,19,BIELLA
BIOGLIO,SCELTA EUROPEA,12,BIELLA
BIOGLIO,NUOVO CENTRO DESTRA - UDC,11,BIELLA
BIOGLIO,VERDI EUROPEI-GREEN ITALIA,6,BIELLA
BIOGLIO,IO CAMBIO - MAIE,5,BIELLA
BIOGLIO,ITALIA DEI VALORI,4,BIELLA
BORRIANA,PARTITO DEMOCRATICO,194,BIELLA
BORRIANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,136,BIELLA
BORRIANA,FORZA ITALIA,86,BIELLA
BORRIANA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,56,BIELLA
BORRIANA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,24,BIELLA
BORRIANA,NUOVO CENTRO DESTRA - UDC,19,BIELLA
BORRIANA,VERDI EUROPEI-GREEN ITALIA,9,BIELLA
BORRIANA,SCELTA EUROPEA,7,BIELLA
BORRIANA,ITALIA DEI VALORI,5,BIELLA
BORRIANA,L'ALTRA EUROPA CON TSIPRAS,4,BIELLA
BORRIANA,IO CAMBIO - MAIE,0,BIELLA
BRUSNENGO,PARTITO DEMOCRATICO,393,BIELLA
BRUSNENGO,FORZA ITALIA,252,BIELLA
BRUSNENGO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,209,BIELLA
BRUSNENGO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,150,BIELLA
BRUSNENGO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,45,BIELLA
BRUSNENGO,NUOVO CENTRO DESTRA - UDC,29,BIELLA
BRUSNENGO,L'ALTRA EUROPA CON TSIPRAS,20,BIELLA
BRUSNENGO,SCELTA EUROPEA,14,BIELLA
BRUSNENGO,VERDI EUROPEI-GREEN ITALIA,10,BIELLA
BRUSNENGO,ITALIA DEI VALORI,7,BIELLA
BRUSNENGO,IO CAMBIO - MAIE,2,BIELLA
CALLABIANA,PARTITO DEMOCRATICO,37,BIELLA
CALLABIANA,FORZA ITALIA,23,BIELLA
CALLABIANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,16,BIELLA
CALLABIANA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,5,BIELLA
CALLABIANA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,4,BIELLA
CALLABIANA,L'ALTRA EUROPA CON TSIPRAS,2,BIELLA
CALLABIANA,VERDI EUROPEI-GREEN ITALIA,2,BIELLA
CALLABIANA,SCELTA EUROPEA,2,BIELLA
CALLABIANA,NUOVO CENTRO DESTRA - UDC,1,BIELLA
CALLABIANA,ITALIA DEI VALORI,0,BIELLA
CALLABIANA,IO CAMBIO - MAIE,0,BIELLA
CAMANDONA,PARTITO DEMOCRATICO,73,BIELLA
CAMANDONA,FORZA ITALIA,61,BIELLA
CAMANDONA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,41,BIELLA
CAMANDONA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,29,BIELLA
CAMANDONA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,11,BIELLA
CAMANDONA,VERDI EUROPEI-GREEN ITALIA,5,BIELLA
CAMANDONA,SCELTA EUROPEA,5,BIELLA
CAMANDONA,L'ALTRA EUROPA CON TSIPRAS,2,BIELLA
CAMANDONA,NUOVO CENTRO DESTRA - UDC,2,BIELLA
CAMANDONA,ITALIA DEI VALORI,1,BIELLA
CAMANDONA,IO CAMBIO - MAIE,1,BIELLA
CAMBURZANO,PARTITO DEMOCRATICO,272,BIELLA
CAMBURZANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,142,BIELLA
CAMBURZANO,FORZA ITALIA,110,BIELLA
CAMBURZANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,67,BIELLA
CAMBURZANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,34,BIELLA
CAMBURZANO,L'ALTRA EUROPA CON TSIPRAS,18,BIELLA
CAMBURZANO,SCELTA EUROPEA,17,BIELLA
CAMBURZANO,VERDI EUROPEI-GREEN ITALIA,10,BIELLA
CAMBURZANO,NUOVO CENTRO DESTRA - UDC,8,BIELLA
CAMBURZANO,ITALIA DEI VALORI,7,BIELLA
CAMBURZANO,IO CAMBIO - MAIE,2,BIELLA
CAMPIGLIA CERVO,PARTITO DEMOCRATICO,35,BIELLA
CAMPIGLIA CERVO,FORZA ITALIA,15,BIELLA
CAMPIGLIA CERVO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,13,BIELLA
CAMPIGLIA CERVO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,12,BIELLA
CAMPIGLIA CERVO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,5,BIELLA
CAMPIGLIA CERVO,SCELTA EUROPEA,3,BIELLA
CAMPIGLIA CERVO,NUOVO CENTRO DESTRA - UDC,3,BIELLA
CAMPIGLIA CERVO,VERDI EUROPEI-GREEN ITALIA,2,BIELLA
CAMPIGLIA CERVO,L'ALTRA EUROPA CON TSIPRAS,2,BIELLA
CAMPIGLIA CERVO,ITALIA DEI VALORI,0,BIELLA
CAMPIGLIA CERVO,IO CAMBIO - MAIE,0,BIELLA
CANDELO,PARTITO DEMOCRATICO,1639,BIELLA
CANDELO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,886,BIELLA
CANDELO,FORZA ITALIA,792,BIELLA
CANDELO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,393,BIELLA
CANDELO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,167,BIELLA
CANDELO,L'ALTRA EUROPA CON TSIPRAS,106,BIELLA
CANDELO,NUOVO CENTRO DESTRA - UDC,90,BIELLA
CANDELO,SCELTA EUROPEA,76,BIELLA
CANDELO,VERDI EUROPEI-GREEN ITALIA,46,BIELLA
CANDELO,ITALIA DEI VALORI,33,BIELLA
CANDELO,IO CAMBIO - MAIE,14,BIELLA
CAPRILE,PARTITO DEMOCRATICO,46,BIELLA
CAPRILE,FORZA ITALIA,34,BIELLA
CAPRILE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,18,BIELLA
CAPRILE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,17,BIELLA
CAPRILE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,7,BIELLA
CAPRILE,VERDI EUROPEI-GREEN ITALIA,3,BIELLA
CAPRILE,IO CAMBIO - MAIE,2,BIELLA
CAPRILE,L'ALTRA EUROPA CON TSIPRAS,2,BIELLA
CAPRILE,ITALIA DEI VALORI,1,BIELLA
CAPRILE,NUOVO CENTRO DESTRA - UDC,1,BIELLA
CAPRILE,SCELTA EUROPEA,0,BIELLA
CASAPINTA,PARTITO DEMOCRATICO,90,BIELLA
CASAPINTA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,73,BIELLA
CASAPINTA,FORZA ITALIA,32,BIELLA
CASAPINTA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,23,BIELLA
CASAPINTA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,14,BIELLA
CASAPINTA,NUOVO CENTRO DESTRA - UDC,7,BIELLA
CASAPINTA,SCELTA EUROPEA,3,BIELLA
CASAPINTA,VERDI EUROPEI-GREEN ITALIA,2,BIELLA
CASAPINTA,L'ALTRA EUROPA CON TSIPRAS,1,BIELLA
CASAPINTA,ITALIA DEI VALORI,1,BIELLA
